"inst_167" "inst_1701" "inst_1823" "inst_1865" "inst_5453" "inst_6353"
"1007_s_at" 9923 1559 2009 17277 3073 5619
"1053_at" 2170 20521 8909 21307 19659 5874
"117_at" 15871 11008 11429 2185 12510 12406
"121_at" 2571 21617 9530 19802 18413 7469
"1255_g_at" 4156 14683 11688 10405 7612 10709
"1294_at" 8245 19570 15442 19790 21055 2504
"1316_at" 6528 12013 13132 17406 324 13011
"1320_at" 20647 9698 6979 13750 9916 16210
"1405_i_at" 14308 17042 11298 5236 8446 16943
"1431_at" 15029 10837 21600 2074 19436 20480
"1438_at" 3483 18520 13836 14665 14349 18431
"1487_at" 3535 5445 9619 21313 2003 6307
"1494_f_at" 2204 21151 12468 4165 19315 18549
"1598_g_at" 8736 7210 4219 16558 21853 777
"160020_at" 2570 19461 735 12872 3399 19187
"1729_at" 18833 8516 3304 1024 14849 8508
"1773_at" 17147 732 6393 2860 6905 2458
"177_at" 21234 10623 12715 22135 5587 12370
"179_at" 7714 22268 8771 22193 21219 3634
"1861_at" 17380 5765 10782 20110 1774 4313
"200000_s_at" 9459 18590 9015 6389 19658 7331
"200001_at" 19717 5178 9379 6408 6848 7070
"200002_at" 8158 19058 10207 19937 7232 8794
"200003_s_at" 17402 8458 20440 19355 9085 17921
"200004_at" 7515 18950 9566 19584 15246 9184
"200005_at" 9558 4072 8436 8237 7137 7096
"200006_at" 9438 6626 19926 9709 13991 8882
"200007_at" 9026 6482 6011 9592 7047 19117
"200008_s_at" 17074 2627 9269 5004 5832 20881
"200009_at" 19165 6182 10531 8713 4623 18101
"200010_at" 2689 18595 7199 20022 6807 18521
"200011_s_at" 19894 5890 3981 8449 15833 8588
"200012_x_at" 8962 8698 21541 19931 6217 17677
"200013_at" 18256 17826 10712 19823 6729 7742
"200014_s_at" 9146 9064 7770 9611 14607 18722
"200015_s_at" 7126 7958 6627 8801 15954 8703
"200016_x_at" 7944 8259 7799 8855 15168 9224
"200017_at" 19057 20022 10490 9453 9165 18177
"200018_at" 19800 18316 10664 9649 9156 9645
"200019_s_at" 8037 18370 20066 19998 4542 9970
"200020_at" 18299 6521 1852 5178 5455 19114
"200021_at" 10344 18551 10312 20105 9251 13065
"200022_at" 5185 8205 10324 19886 6591 9313
"200023_s_at" 9633 8363 8449 7813 4989 8447
"200024_at" 18865 6639 20156 19634 13543 17815
"200025_s_at" 8596 19447 9336 19469 6115 9062
"200026_at" 8849 18406 9066 19307 16747 8759
"200027_at" 6773 3887 7722 20167 3695 8943
"200028_s_at" 20305 18415 7783 8444 17050 10259
"200029_at" 19169 8812 10326 19352 14495 18443
"200030_s_at" 8097 6715 9658 8550 6214 19335
"200031_s_at" 8272 18926 21044 19250 9150 19186
"200032_s_at" 18010 17838 20270 8442 9168 8671
"200033_at" 9905 17859 5115 7133 4620 7900
"200034_s_at" 17631 8602 19802 19938 16004 17839
"200035_at" 21813 21261 10110 3379 18785 2935
"200036_s_at" 18928 7537 19828 19911 6199 9572
"200037_s_at" 18428 18255 5402 4501 13616 17847
"200038_s_at" 18384 7411 10129 19293 6095 8761
"200039_s_at" 17159 8936 10621 7458 5535 8623
"200040_at" 7143 18158 5859 19590 13668 6131
"200041_s_at" 17716 6025 21085 9510 13611 8022
