"inst_202" "inst_376" "inst_388" "inst_2738" "inst_3480" "inst_5759" "inst_6235"
"200032_s_at" 14965 10816 16305 15151 18247 15023 16333
"200033_at" 16089 10662 3409 9144 9795 17762 18795
"200034_s_at" 14232 6995 17394 18119 8495 18980 18504
"200035_at" 21881 12276 20196 10184 18485 14942 4407
"200036_s_at" 13261 10304 16926 15064 19175 7916 16290
"200037_s_at" 18859 19144 4184 10849 10167 18312 16853
"200038_s_at" 13313 7585 16939 15215 10177 16328 16334
"200039_s_at" 15102 2544 8648 12325 8421 16119 18585
"200040_at" 17860 1104 19514 12890 7236 14957 16547
"200041_s_at" 4057 10171 20797 11185 8477 14454 19119
"200042_at" 13566 1444 20394 11704 9490 14331 15317
"200043_at" 4064 4002 19242 11049 4802 17375 18358
"200044_at" 16125 6254 8211 9327 3389 14347 17444
"200045_at" 15343 8014 19754 9622 6628 7142 17099
"200046_at" 2357 2311 16626 6382 20388 6471 16884
"200047_s_at" 1847 5686 4190 12514 8254 14512 4401
"200048_s_at" 14508 10669 6516 6735 6327 17366 16986
"200049_at" 4827 3841 19649 10558 5797 18432 5250
"200050_at" 16128 4186 19311 20729 5084 18834 20682
"200051_at" 860 12140 18438 12589 2957 20153 18363
"200052_s_at" 15554 4039 8221 11437 5093 16951 19753
"200053_at" 1630 6632 20521 19366 6491 6743 3729
"200054_at" 19365 20410 17383 8499 20463 3927 19885
"200055_at" 15225 1486 8072 10146 10068 5848 16301
"200056_s_at" 4563 7861 20772 5355 10024 17665 18748
"200057_s_at" 19153 7995 6323 10850 7377 8537 5970
"200058_s_at" 4680 8377 18718 8638 5209 15405 16717
"200059_s_at" 18466 8152 5423 10333 6753 6031 6340
"200060_s_at" 14512 7001 17227 18087 9585 16115 19068
"200061_s_at" 3752 12031 16842 15135 19501 10265 6721
"200062_s_at" 16281 11881 8850 15059 18841 10227 15944
"200063_s_at" 13638 12309 9035 15176 19654 7957 15699
"200064_at" 14399 9263 4050 20705 7612 6551 18447
"200065_s_at" 17585 8979 16480 9923 8513 14301 6731
"200066_at" 15047 4072 19247 19912 3799 19506 4790
"200067_x_at" 14589 5994 2847 8552 6259 5761 5300
"200068_s_at" 3919 6918 16062 6442 9745 4890 3913
"200069_at" 16827 20594 6934 12104 18253 19371 15852
"200070_at" 20116 160 21107 4911 8583 2728 16893
"200071_at" 13108 2327 19811 7250 5554 16723 18050
"200072_s_at" 4677 4148 16145 19948 6875 7692 6464
"200073_s_at" 20740 8041 6460 10670 8812 8666 21007
"200074_s_at" 16920 4695 19961 18011 8781 18541 18507
"200075_s_at" 4699 11056 20135 6366 4523 15550 17753
"200076_s_at" 13653 4519 18240 5730 3317 7224 18155
"200077_s_at" 12606 9623 18613 15163 6880 8097 5040
"200078_s_at" 15595 9249 17822 10528 7804 7410 3900
"200079_s_at" 3883 6598 19190 12039 19149 16966 18742
"200080_s_at" 20792 7621 17976 15171 5905 16010 15934
"200081_s_at" 14141 11542 6597 19931 7473 7829 16838
"200082_s_at" 17972 5982 17423 15165 9001 17210 18082
"200083_at" 2231 4555 17060 10854 5493 6688 16085
"200084_at" 14598 6187 7505 10624 7809 17105 17991
"200085_s_at" 1880 5727 18958 18449 18192 7886 16570
"200086_s_at" 1332 7097 8655 8528 5989 15110 15404
"200087_s_at" 15295 7587 16400 3595 3253 8697 6644
"200088_x_at" 3173 12255 16724 15069 9973 6827 4963
"200089_s_at" 17179 9613 6542 15201 18760 17426 16918
"200090_at" 13131 600 8842 7730 8567 7777 17589
"200091_s_at" 17907 5583 6920 15101 5896 18915 18531
"200092_s_at" 3731 10579 7078 15183 7482 19822 18810
"200093_s_at" 12709 7754 20049 10073 2789 16638 17638
"200094_s_at" 18285 7411 20296 10564 10110 5895 5785
"200095_x_at" 1117 19724 7753 15223 18847 7259 15988
"200096_s_at" 4496 1418 18317 10029 4037 14365 18917
"200097_s_at" 15536 7698 16181 10521 3254 19148 17655
"200098_s_at" 3426 8235 16811 8542 18812 15171 16921
"200099_s_at" 13832 11343 17292 15185 18240 18197 15419
"200593_s_at" 14723 10617 8978 19294 4734 18281 20833
"200594_x_at" 16845 9764 5231 12343 9409 16387 6026
"200595_s_at" 19683 6823 16852 8662 8095 6236 16928
"200596_s_at" 21357 8711 18143 20148 7496 14721 18074
"200597_at" 19831 1124 19133 20365 3628 16962 3292
"200598_s_at" 17069 19761 2571 4504 6755 3659 15955
"200599_s_at" 21033 2331 6909 6768 3839 5721 4603
"200600_at" 9894 16235 7220 10530 11009 6587 11486
"200601_at" 20419 1230 7917 12951 20985 5785 15286
"200602_at" 17444 20029 6184 5461 3282 16939 16945
"200603_at" 13929 3216 6676 6113 1489 17091 15584
"200604_s_at" 14611 6018 1130 21352 1246 5006 5076
"200605_s_at" 4385 5913 2040 7722 3191 7606 15997
"200606_at" 18937 7542 3470 11617 8675 6372 4314
"200607_s_at" 12520 2252 16965 18040 8303 16854 18925
"200608_s_at" 18761 4799 7754 8609 6231 16242 6416
"200609_s_at" 16297 5646 5782 7917 18232 5519 17889
"200610_s_at" 2433 7586 7967 12511 18952 15055 16317
"200611_s_at" 14050 8387 8785 10875 9763 7440 16160
"200612_s_at" 16969 20927 15982 20494 6929 4260 2929
"200613_at" 16376 8355 17318 10563 7793 5414 6157
"200614_at" 13833 10054 15861 8695 8732 18059 6453
"200615_s_at" 15637 7939 1200 9534 7794 14865 874
"200616_s_at" 3973 20391 18819 4079 8938 8328 19165
"200617_at" 15882 20160 17187 3284 4385 6305 16760
"200618_at" 3088 3426 16722 8271 4641 6776 4720
"200619_at" 17922 12128 1473 5259 5670 6855 16655
"200620_at" 3927 1962 5929 10942 3017 17297 4513
"200621_at" 13964 9200 8670 8746 1862 14280 2995
"200622_x_at" 12389 5857 8594 8249 5044 17030 20578
"200623_s_at" 17101 5253 7539 8200 5400 21739 6323
"200624_s_at" 743 11690 6363 19090 5738 18384 18669
"200625_s_at" 19389 4011 7012 12760 6452 20174 15911
"200626_s_at" 14098 1134 7083 18312 7374 18196 15527
"200627_at" 14325 8589 5134 18639 6165 15217 15752
"200628_s_at" 16710 12496 17917 18401 1954 15979 4220
"200629_at" 4705 8778 19349 7844 2873 16845 1300
"200630_x_at" 15697 6396 6630 10379 10079 15061 5091
"200631_s_at" 14131 9397 7262 18322 18675 14937 16138
"200632_s_at" 14328 8285 6846 11136 3086 646 4310
"200633_at" 15670 9598 17519 15134 18319 10264 5420
"200634_at" 14037 11608 5295 11943 5914 18568 17127
"200635_s_at" 3262 7563 1009 16479 3031 7834 2750
"200636_s_at" 3798 4035 15402 17328 4419 14874 15785
"200637_s_at" 14806 9903 9364 14387 7643 8174 17900
"200638_s_at" 3037 11748 7334 9634 8110 17319 15336
"200639_s_at" 15467 11483 7576 6036 4337 7121 16984
"200640_at" 12987 11550 9129 11602 7224 7313 16914
"200641_s_at" 17923 10681 4255 20660 7968 8022 18960
"200642_at" 2610 9521 8423 12141 7744 7785 15529
"200643_at" 14557 2258 21553 1628 1243 4385 6116
"200644_at" 2010 7405 2934 21388 9025 16556 17358
"200645_at" 13933 3566 19075 9132 10012 7500 15777
"200646_s_at" 16868 12312 4150 22019 1263 6183 19064
"200647_x_at" 12905 10349 19239 12308 18746 15225 4003
"200648_s_at" 14078 12292 5269 19967 18602 5057 18032
"200649_at" 16199 11957 17501 11118 7965 8384 1594
"200650_s_at" 16223 9179 17668 15027 9028 10213 17432
"200651_at" 4530 10586 4611 15212 9397 14507 16977
"200652_at" 13745 3167 18797 3937 1825 5989 2972
"200653_s_at" 13391 4494 6744 11168 7240 15922 20242
"200654_at" 14151 7566 16924 8921 5079 4566 2149
"200655_s_at" 14452 9206 8060 8233 18753 14367 16065
"200656_s_at" 16040 6101 5216 8119 1999 5173 19999
"200657_at" 13774 20404 6899 12504 19102 8320 5315
"200658_s_at" 15368 3490 18176 20741 5555 17125 18568
"200659_s_at" 15417 5277 5618 20276 21109 18499 19103
"200660_at" 16391 9826 20386 19112 8677 15778 3728
"200661_at" 13572 1405 20659 12967 7529 15392 3264
"200662_s_at" 18389 6013 7232 18519 8309 19291 17795
"200663_at" 13294 4134 20119 12253 8404 8159 17242
"200664_s_at" 3562 9420 4847 12680 4286 8641 4519
"200665_s_at" 5309 17616 10650 16852 13790 13673 9528
"200666_s_at" 14902 6676 8194 20405 5334 7128 3727
"200667_at" 12974 828 3731 8490 7666 6623 5550
"200668_s_at" 16846 8116 4539 10426 6343 16117 16234
"200669_s_at" 15645 4767 16073 11469 7185 6789 18827
"200670_at" 19885 11396 18978 2518 8397 6018 20975
"200671_s_at" 17855 17609 11154 19551 9415 2925 9286
"200672_x_at" 3305 7178 5156 22234 19053 20644 22200
"200673_at" 2768 6299 16892 4350 7353 7093 6656
"200674_s_at" 12468 11883 7472 15189 20106 7001 5644
"200675_at" 14162 9367 2029 11096 3059 8635 17859
"200676_s_at" 19825 8244 4701 12629 18349 6211 1904
"200677_at" 4734 9914 7612 8843 5646 7655 6004
"200678_x_at" 3828 866 15852 10024 2500 4986 5188
"200679_x_at" 21830 3771 19259 20801 7737 5554 18045
"200680_x_at" 18578 11449 2756 15227 18806 6410 6268
"200681_at" 15148 8481 7724 10821 19762 6021 16492
"200682_s_at" 17140 4681 6897 19595 9067 16941 18393
"200683_s_at" 17852 8397 6362 18747 5307 19447 15626
"200684_s_at" 20427 19412 8376 18530 9555 15086 18990
"200685_at" 6480 15425 21216 12170 9125 21440 20145
"200686_s_at" 19470 1678 2423 9649 7202 14487 16716
"200687_s_at" 15842 21021 15929 20112 9686 18999 19432
"200688_at" 14853 2199 1007 7444 2454 7776 6466
"200689_x_at" 15942 10822 8006 15220 20274 6436 6239
"200690_at" 21128 3376 8620 11234 18376 17159 16903
"200691_s_at" 15487 3304 1104 12005 19347 19642 20084
"200692_s_at" 20038 12195 9058 19390 3643 18729 20770
"200693_at" 13380 4838 8028 12656 6963 15633 16825
"200694_s_at" 16883 7911 19528 10710 18921 18330 19831
"200695_at" 14229 6410 19670 20802 4689 4827 1764
"200696_s_at" 4036 2343 18194 20596 1537 14309 20914
"200697_at" 15206 423 21186 10005 7814 8291 17937
"200698_at" 13137 3766 8061 2367 4752 6382 2931
"200699_at" 17601 3680 17563 3710 3484 8326 2492
"200700_s_at" 16895 12722 20138 4310 4239 6034 5369
"200701_at" 14401 1840 6905 10534 2339 6363 15382
"200702_s_at" 13009 11353 2259 10166 20086 16875 19311
"200703_at" 765 10902 2015 11544 7748 17407 17184
"200704_at" 18318 5866 8475 5644 8961 21220 3791
"200705_s_at" 2523 8390 6819 15077 9087 18300 6025
"200706_s_at" 3242 6062 6816 7430 3220 4313 2629
"200707_at" 18742 12701 3272 8559 4840 7727 4529
"200708_at" 17801 20519 4676 12657 9788 7985 16630
"200709_at" 1153 12118 5210 12173 4039 18583 3771
"200710_at" 15054 7452 19530 12490 414 6204 5832
"200711_s_at" 12883 2499 8442 7684 5511 20059 5779
"200712_s_at" 12750 4161 7360 9798 4743 8354 5501
"200713_s_at" 12719 9284 16560 10422 8979 7416 5663
"200714_x_at" 13157 7955 17517 9295 7539 4945 5981
"200715_x_at" 13741 12606 4805 15203 8504 5610 5108
"200716_x_at" 15930 12578 6650 15216 18927 17504 17003
"200717_x_at" 2620 10664 5504 15132 18479 10263 6742
"200718_s_at" 15250 2111 16648 8653 8380 6272 5749
"200719_at" 19311 673 21790 6284 19191 17090 4063
"200720_s_at" 16505 4675 6222 9836 4857 4438 15333
"200721_s_at" 15892 9475 16681 6070 9998 7398 15615
"200722_s_at" 17556 568 2586 11402 8886 6669 1678
"200723_s_at" 12931 9131 7808 19130 8708 17865 17040
"200724_at" 2578 20214 20950 4823 1948 438 17074
"200725_x_at" 12759 19594 17252 15109 21546 7330 5591
"200726_at" 3187 7401 18954 10963 4687 18378 19846
"200727_s_at" 14954 6755 15830 20901 21215 18661 20591
"200728_at" 3081 19399 19314 9073 7004 16320 18978
"200729_s_at" 1682 3431 19451 9283 8943 18659 5654
"200730_s_at" 15960 8122 6095 21506 9424 19469 19865
"200731_s_at" 17953 6934 20287 18101 2219 3225 21147
"200732_s_at" 16422 5962 20821 8690 4206 15017 20069
"200733_s_at" 883 1060 21247 6372 3069 2880 19616
"200734_s_at" 15212 4726 6863 8406 6251 15921 17116
"200735_x_at" 14436 12181 16437 15181 18962 8162 16106
"200736_s_at" 9490 15288 17906 10674 11676 7489 6819
"200737_at" 16038 6511 4693 11389 3064 8023 18444
"200738_s_at" 4782 7667 5105 12475 7937 8112 17033
"200739_s_at" 16936 11476 18910 21290 18303 8137 17767
"200740_s_at" 16492 7996 8837 11186 9270 14751 16567
"200741_s_at" 12748 19278 18856 15060 7508 15520 5692
"200742_s_at" 18502 3461 4415 19698 2977 5994 1751
"200743_s_at" 3018 1785 5112 7802 1473 5129 2946
"200744_s_at" 15042 9158 16096 12515 4038 15641 6720
"200745_s_at" 20284 9236 19744 12624 9306 15729 17493
"200746_s_at" 18492 7291 18289 12348 6303 16745 16628
"200747_s_at" 21700 2993 21275 5473 3467 3801 756
"200748_s_at" 19194 7877 18070 5269 8561 8430 17177
"200749_at" 12428 926 8490 8130 20163 18633 20291
"200750_s_at" 14443 12351 16982 12441 9959 15514 18524
"200751_s_at" 20295 4223 5584 19815 4786 18563 19347
"200752_s_at" 19482 12501 8439 4749 3796 20189 18161
"200753_x_at" 13775 7664 8454 11874 20424 19556 20736
"200754_x_at" 16075 11995 7567 18771 20604 14759 19469
"200755_s_at" 18272 927 15964 4216 5008 15380 1495
"200756_x_at" 14599 9966 8153 5956 2455 7063 3671
"200757_s_at" 14089 7455 16037 5325 3349 6117 3706
"200758_s_at" 19054 7673 19420 20213 1964 4792 4788
"200759_x_at" 16532 799 8698 12674 8227 3521 1609
"200760_s_at" 14031 2748 18676 12940 8219 8102 15940
"200761_s_at" 2027 7902 5798 9305 6109 7003 5699
"200762_at" 13898 2854 18923 9404 7864 4305 19455
"200763_s_at" 17598 11800 6615 15191 10125 15606 5264
"200764_s_at" 15227 5961 4938 21190 2886 12583 2456
"200765_x_at" 12992 4904 11274 8778 5723 11609 2882
"200766_at" 18041 21052 3403 4317 8301 3356 20973
"200767_s_at" 3542 8169 20285 20632 19297 18422 18098
"200768_s_at" 16417 10776 16936 11685 20659 17845 21430
"200769_s_at" 15747 12695 717 21218 21075 14486 20894
"200770_s_at" 15903 4044 5836 6444 5984 19809 5575
"200771_at" 15299 4979 1899 19004 2347 19290 5145
"200772_x_at" 12894 10598 5696 15154 9146 14916 17974
"200773_x_at" 4093 19456 16847 19076 9807 8715 16830
"200774_at" 13174 6381 5924 8164 9374 16495 5884
"200775_s_at" 16565 10867 16791 12894 3974 8727 6474
"200776_s_at" 12640 11082 1672 18758 7958 16086 19613
"200777_s_at" 13441 2659 19597 9436 5278 15526 5640
"200778_s_at" 17333 3610 6274 19281 9840 8063 17845
"200779_at" 14664 3306 6956 10691 3273 3274 4022
"200780_x_at" 17734 19842 5695 11484 18238 6861 4767
"200781_s_at" 1745 20639 16978 15117 19084 14571 15664
"200782_at" 13534 5468 6674 6851 7613 15187 3592
"200783_s_at" 16287 20014 18780 19616 20159 18600 15916
"200784_s_at" 7392 13176 12957 3337 12085 18173 9296
"200785_s_at" 19067 15635 11915 17510 11596 2739 12181
"200786_at" 12775 9715 7119 12131 19585 6713 16017
"200787_s_at" 1877 11670 1690 4732 8995 17634 18574
"200788_s_at" 17904 8105 8307 11178 8827 2673 19642
"200789_at" 1625 19313 15858 7404 1065 15111 396
"200790_at" 13883 9959 18901 19508 21192 6490 17877
"200791_s_at" 20787 1194 6559 8260 2794 5475 4217
"200792_at" 2481 6335 19897 18196 9053 15824 15823
"200793_s_at" 21843 11745 21238 9792 2425 21064 4723
"200794_x_at" 14374 7806 8250 12703 4573 15560 19266
"200795_at" 19118 1210 5611 2589 1987 13798 14116
"200796_s_at" 4828 756 788 4339 4114 19491 19099
"200797_s_at" 14066 5900 1724 5748 1903 4601 1244
"200798_x_at" 16032 1709 4298 11853 8105 6818 3231
"200799_at" 12729 3240 14257 17715 5934 1534 6229
"200800_s_at" 3295 19656 8656 9004 10074 5531 5335
"200801_x_at" 15003 11301 19710 15030 19507 7498 5722
"200802_at" 4042 10783 19949 10013 3658 5896 16293
"200803_s_at" 4783 7777 16864 18863 18486 5634 4906
"200804_at" 13758 8541 17882 18496 6600 7478 15773
"200805_at" 15351 2059 16389 7421 1564 15787 15347
"200806_s_at" 15602 11223 4879 20130 19577 15316 18230
"200807_s_at" 17065 12145 5813 15045 18745 16909 17832
"200808_s_at" 18050 2821 17429 7999 18642 16679 20956
"200809_x_at" 1425 10912 16817 15049 18908 7841 5331
"200810_s_at" 14046 5902 18367 4952 1768 6860 3622
"200811_at" 20604 4383 20860 9208 1784 15746 17474
"200812_at" 3882 19942 16902 17976 18259 17265 16269
"200813_s_at" 14392 5153 5353 7350 19821 7730 4212
"200814_at" 1026 995 18648 11825 20413 15018 5611
"200815_s_at" 2595 19655 18662 19122 3601 6163 5186
"200816_s_at" 14086 3730 4413 11736 9828 18650 20093
"200817_x_at" 13429 9214 7547 15047 13062 10220 9580
"200818_at" 4323 2996 16443 11770 8555 16561 17905
"200819_s_at" 3777 19300 8222 15138 10088 14410 16257
"200820_at" 13427 12358 7311 11352 9408 8614 19429
"200821_at" 4601 1236 20648 11551 1379 6584 2994
"200822_x_at" 3175 10779 6022 19516 20499 4386 18829
"200823_x_at" 14249 10855 6770 15213 7906 19278 19008
"200824_at" 22015 8020 18117 7475 10106 2820 5381
"200825_s_at" 16280 11579 8584 2329 3720 1477 3933
"200826_at" 15432 7567 17350 18899 10199 5975 16401
"200827_at" 3717 19347 20134 10625 8680 14849 6431
"200828_s_at" 1355 4456 6352 19275 4606 15895 15880
"200829_x_at" 16657 3550 5801 10582 9551 16435 5222
"200830_at" 14065 10194 9028 11370 4957 8496 5143
"200831_s_at" 18650 5585 3990 20349 76 597 391
"200832_s_at" 3914 20669 16904 8264 405 1810 423
"200833_s_at" 20111 3759 5958 9896 4793 6333 4472
"200834_s_at" 1484 6674 21662 15085 10047 14497 15677
"200835_s_at" 19881 15260 14126 1372 21236 18922 2527
"200836_s_at" 4604 2255 22273 22276 22226 20745 4770
"200837_at" 3947 20285 18776 18557 19219 5691 17078
"200838_at" 940 4330 8617 5339 7201 19345 18986
"200839_s_at" 1905 3231 17887 4837 18539 15735 6102
"200840_at" 3934 9088 17680 11631 20215 7029 6465
"200841_s_at" 19274 11956 1670 19723 8536 7356 3907
"200842_s_at" 2904 8902 20647 18138 20136 6922 6204
"200843_s_at" 14942 7279 20147 11962 9475 5722 6654
"200844_s_at" 3576 12549 6657 12916 20148 3930 17161
"200845_s_at" 15906 5604 16495 11612 6148 16204 6613
"200846_s_at" 14286 7253 8556 19100 8564 16599 18693
"200847_s_at" 17853 755 3520 7362 2252 4965 2322
"200848_at" 2627 9638 969 9450 6980 6736 5059
"200849_s_at" 12782 5603 18221 8871 6004 20701 5336
"200850_s_at" 15998 10252 8641 10335 5909 6902 4048
"200851_s_at" 4742 4677 6959 9770 3447 1846 4798
"200852_x_at" 16204 7650 8570 20588 8081 18454 6685
"200853_at" 2839 8681 17034 11057 9038 15544 17089
"200854_at" 20633 1108 1536 6280 8086 15492 2669
"200855_at" 19223 8772 7936 5560 19068 8361 15637
"200856_x_at" 220 11196 20957 9318 373 16927 15446
"200857_s_at" 4788 6029 7060 20774 5976 8540 15282
"200858_s_at" 19826 9975 16288 9604 4864 16930 18255
"200859_x_at" 14531 8183 8337 7910 8454 19918 17926
"200860_s_at" 4688 9250 5970 8546 8145 6103 6688
"200861_at" 12850 4553 7585 19876 3081 14746 15472
"200862_at" 534 6728 3465 12566 1468 4141 2152
"200863_s_at" 2215 4906 19344 8061 7798 7487 4191
"200864_s_at" 20778 321 2975 12808 6993 7329 4569
"200865_at" 4936 13406 13655 1503 13611 4861 546
"200866_s_at" 14932 5475 8579 19360 5292 5985 4011
"200867_at" 3968 5882 16326 10960 3729 18926 17637
"200868_s_at" 16362 10394 6835 12384 2900 6495 6735
"200869_at" 2751 9748 16935 15071 19222 14282 16387
"200870_at" 16316 8392 7452 8852 8684 17183 16629
"200871_s_at" 13823 2064 20920 11279 4501 17154 5385
"200872_at" 12393 9877 8632 11953 6308 16920 15919
"200873_s_at" 229 10309 3278 11846 10078 17804 18029
"200874_s_at" 13779 5633 3397 20310 21777 8409 17048
"200875_s_at" 4233 8917 21110 10440 20042 19682 21626
"200876_s_at" 14170 6801 17052 11236 8054 6393 15344
"200877_at" 15356 6839 8778 11730 19928 8687 17651
"200878_at" 859 3694 21692 2917 18645 2712 2883
"200879_s_at" 4375 13719 5943 152 10802 21602 14524
"200880_at" 18314 5211 16449 11531 21144 18887 21322
"200881_s_at" 3611 8450 3402 19253 8021 18970 20618
"200882_s_at" 3669 9115 7195 8780 9560 8561 16676
"200883_at" 16630 1181 18892 18712 9462 19611 16594
"200884_at" 4576 9904 20269 21013 9573 8190 2960
"200885_at" 2313 9730 11285 10435 7277 4059 4850
"200886_s_at" 12792 9407 17764 9301 8960 15937 16619
"200887_s_at" 3347 2665 1026 9012 21357 15363 15316
"200888_s_at" 19244 20236 18333 15072 8481 17596 5728
"200889_s_at" 14801 8085 3152 2330 2544 5229 15762
"200890_s_at" 16428 4657 4409 3479 1184 5707 1956
"200891_s_at" 19664 8005 3933 3233 5455 8219 1878
"200892_s_at" 20987 4790 8253 18245 7955 7462 19086
"200893_at" 17769 5959 9040 9911 9882 18074 19639
"200894_s_at" 14816 9337 3538 20887 20000 15143 20480
"200895_s_at" 4570 19148 7542 11512 9256 19026 19713
"200896_x_at" 13901 5933 17711 18446 8723 18337 16698
"200897_s_at" 3536 8469 9299 5712 20006 8315 3775
"200898_s_at" 14835 6081 2519 12473 2164 4658 1467
"200899_s_at" 19888 1197 20755 6463 3123 4005 4067
"200900_s_at" 15338 3999 16000 20614 18742 18323 21294
"200901_s_at" 15109 5575 9126 11197 5401 6829 17759
"200902_at" 4771 3277 17230 5920 4124 14689 19029
"200903_s_at" 13875 3900 6234 12064 8157 7625 15436
"200904_at" 59 323 5476 9456 10206 19937 19036
"200905_x_at" 17816 2737 17767 18410 4262 19561 2643
"200906_s_at" 1593 20680 21613 3240 18333 14868 18733
"200907_s_at" 3278 133 17437 15740 19345 3946 17790
"200908_s_at" 19158 19484 5598 10291 1648 4117 21343
"200909_s_at" 2999 7071 17489 15100 5057 16097 16658
"200910_at" 4732 12389 6629 21010 8876 15473 16965
"200911_s_at" 1948 2223 4518 9674 3407 3850 17483
"200912_s_at" 4477 4892 6771 19175 20665 16955 19013
"200913_at" 12600 10877 6370 12666 1640 18685 16229
"200914_x_at" 20012 2644 21648 4380 5420 15803 16267
"200915_x_at" 1705 697 7168 10690 10072 16842 6127
"200916_at" 546 5897 18740 11977 9569 15076 16749
"200917_s_at" 14665 19827 20895 11861 4960 20465 1439
"200918_s_at" 19329 1767 6829 4215 9878 2792 5873
"200919_at" 16642 10238 4520 6774 7782 4082 1376
"200920_s_at" 816 3049 18354 18756 340 6206 2539
"200921_s_at" 17605 975 19157 12958 1878 4678 2220
"200922_at" 17979 6546 5854 9667 4528 4908 3156
"200923_at" 16588 5737 17911 11440 6213 19790 21306
"200924_s_at" 19363 7893 18638 9129 19077 16196 20734
"200925_at" 2026 10081 16059 19312 10008 8647 5360
"200926_at" 15308 10068 6342 15192 18478 10295 15596
"200927_s_at" 18345 19234 4079 18658 4465 19693 4620
"200928_s_at" 11726 19387 19690 4226 21668 202 3742
"200929_at" 12722 5217 5861 3518 5446 5858 2740
"200930_s_at" 5372 14677 14248 3190 17744 1751 10896
"200931_s_at" 16325 2944 5449 6702 8406 14716 3276
"200932_s_at" 2054 2756 4620 10113 4073 2380 4822
"200933_x_at" 3508 12770 8680 15159 19575 16587 6013
"200934_at" 4043 2536 20728 8194 8341 3969 5475
"200935_at" 18421 9111 9005 6766 5271 14403 21670
"200936_at" 3759 12446 8649 15168 9831 10283 18026
"200937_s_at" 961 10464 6769 15091 7767 15394 16799
"200938_s_at" 10983 17684 9941 15416 10630 12983 8746
"200939_s_at" 5444 9897 14824 20457 16535 332 14322
"200940_s_at" 4413 10130 21891 6745 21965 3662 2977
"200941_at" 19726 4771 3827 10042 6006 7238 5014
"200942_s_at" 1662 2420 18511 19615 8438 16265 18194
"200943_at" 3206 12755 8014 11487 19349 16074 4807
"200944_s_at" 16302 7967 18554 12669 9704 6963 5200
"200945_s_at" 12908 5697 6324 2969 5695 3894 1750
"200946_x_at" 15466 5353 2152 20348 9377 8212 15764
"200947_s_at" 15132 1386 19580 18776 19359 17303 6310
"200948_at" 20854 1978 18182 9914 5330 14714 18538
"200949_x_at" 4094 10499 16346 17975 9723 14402 15394
