"inst_1682" "inst_1804" "inst_1846" "inst_7015" "inst_7255"
"1007_s_at" 13685 4422 11530 16716 19597
"1053_at" 16927 20671 3484 14479 2994
"117_at" 10326 9964 5134 5832 13893
"121_at" 16580 3416 22008 1047 343
"1255_g_at" 9513 10301 11149 10305 8389
"1294_at" 1732 6114 17425 5261 6800
"1316_at" 8934 11210 11956 12207 21038
"1320_at" 9900 11694 7616 11039 12914
"1405_i_at" 12008 11480 1213 5291 12869
"1431_at" 8079 2118 12220 11541 11334
"1438_at" 2240 3090 16489 8040 21956
"1487_at" 19329 20807 18394 17032 1106
"1494_f_at" 1823 9226 11635 5236 11003
"1598_g_at" 21037 3602 12889 20263 18731
"160020_at" 20828 1806 10557 7908 21647
"1729_at" 15270 1835 21610 1006 3922
"1773_at" 18641 18887 1572 1199 1675
"177_at" 9105 15480 18306 11533 7588
"179_at" 20117 19034 18620 13333 17057
"1861_at" 1257 18567 20627 13375 15870
"200000_s_at" 17219 19267 18946 19149 2507
"200001_at" 16636 18679 20038 17079 18227
"200002_at" 3827 5575 6950 2799 14954
"200003_s_at" 3497 16932 17774 12816 14159
"200004_at" 14521 17841 3368 14957 15287
"200005_at" 14520 16648 4280 15997 17038
"200006_at" 13941 18724 3180 13821 15781
"200007_at" 17411 6070 17395 13440 5275
"200008_s_at" 3848 3744 20341 16024 15808
"200009_at" 15126 6189 18617 2036 14247
"200010_at" 13522 5638 6919 3428 5419
"200011_s_at" 17052 6956 3511 13038 2981
"200012_x_at" 13195 17471 18309 3115 3815
"200013_at" 2941 16670 5321 3379 17452
"200014_s_at" 18050 17686 5783 16020 3579
"200015_s_at" 15382 16464 2318 18019 15282
"200016_x_at" 3819 5815 3252 13299 3211
"200017_at" 13212 6905 3982 12357 16259
"200018_at" 3159 5986 6612 2129 5163
"200019_s_at" 3126 5846 3779 2519 17791
"200020_at" 18686 389 1818 17036 4352
"200021_at" 2305 6649 17359 2753 3461
"200022_at" 3711 5956 5315 12398 4528
"200023_s_at" 13784 4662 3422 15457 17142
"200024_at" 1815 19941 5590 2220 17389
"200025_s_at" 13500 4818 4032 12363 5424
"200026_at" 2923 4048 18660 2586 4349
"200027_at" 13407 6462 7528 14592 5099
"200028_s_at" 13830 6542 5304 13928 3160
"200029_at" 14955 18101 19405 3242 4925
"200030_s_at" 12858 16160 4683 12379 3820
"200031_s_at" 2167 16938 4674 12437 5056
"200032_s_at" 3872 17086 17787 2143 15692
"200033_at" 15162 5919 5586 2760 5095
"200034_s_at" 2856 6036 17319 12639 5262
"200035_at" 20527 5571 20355 19111 19724
"200036_s_at" 3585 16922 17940 3023 15364
"200037_s_at" 17919 6701 760 13815 16112
"200038_s_at" 13392 6544 18144 3099 17177
"200039_s_at" 13729 17006 5750 12735 15918
"200040_at" 3903 4839 5002 14740 17025
"200041_s_at" 16605 5542 18275 13599 15390
"200042_at" 16065 19487 5331 14966 2976
"200043_at" 15580 17436 182 3020 3286
"200044_at" 16985 16890 2518 14536 15744
"200045_at" 18776 17444 6664 14114 5410
"200046_at" 16496 4083 6269 2223 14559
"200047_s_at" 16991 4355 4596 14837 3926
"200048_s_at" 14719 4465 4814 13998 14930
"200049_at" 19919 20253 938 18152 21962
"200050_at" 3883 2533 1048 19153 16560
"200051_at" 18901 20720 6137 16667 14182
"200052_s_at" 19427 16652 6309 16748 17045
"200053_at" 1379 20153 181 19521 20496
"200054_at" 18362 18143 4746 14835 4903
"200055_at" 15573 18750 17519 13070 18931
"200056_s_at" 17867 3706 1285 20053 16166
"200057_s_at" 16381 5805 5569 3144 4610
"200058_s_at" 17289 19061 7244 17402 18621
"200059_s_at" 2732 6237 6188 14899 15452
"200060_s_at" 17713 1411 6876 14555 19704
"200061_s_at" 3260 16315 19522 3399 14292
"200062_s_at" 3859 18259 17677 2863 14858
"200063_s_at" 13615 16720 17853 2557 14910
"200064_at" 15543 5794 5845 14531 14370
"200065_s_at" 13544 17284 6396 14924 5083
"200066_at" 3523 17525 2164 2534 4277
"200067_x_at" 15754 3836 18933 13638 14168
"200068_s_at" 14824 5160 6585 14653 4118
"200069_at" 19646 6609 18439 21835 14066
"200070_at" 20139 21228 3301 13277 15946
"200071_at" 18742 16565 2650 13501 18978
"200072_s_at" 17237 6233 6554 16680 17401
"200073_s_at" 17090 18094 2429 19692 17466
"200074_s_at" 13048 17409 7231 13141 16234
"200075_s_at" 14471 18175 4250 16304 5350
"200076_s_at" 3047 1815 6109 12800 17910
"200077_s_at" 3164 5500 4841 12768 3790
"200078_s_at" 16004 1361 2802 14234 14595
"200079_s_at" 14906 18899 5166 12926 4270
"200080_s_at" 15706 6285 4298 13392 15651
"200081_s_at" 3590 4855 6099 3171 4452
"200082_s_at" 3227 5490 17270 2718 15228
"200083_at" 3239 5962 869 3048 18863
"200084_at" 14400 19333 5093 18966 15358
"200085_s_at" 3114 4282 6331 13243 16928
"200086_s_at" 15593 6275 4724 13312 15799
"200087_s_at" 18795 4891 2580 2650 14167
"200088_x_at" 3364 17178 17841 13008 4005
"200089_s_at" 13677 17722 17792 13167 17621
"200090_at" 3586 6458 19696 21163 14679
"200091_s_at" 2418 17606 4423 3388 15409
"200092_s_at" 1632 17703 6631 3010 18959
"200093_s_at" 16352 16774 954 16249 15387
"200094_s_at" 16287 6995 18222 16443 16594
"200095_x_at" 2330 6541 7027 3108 5339
"200096_s_at" 3898 16549 6923 16085 19653
"200097_s_at" 18370 4740 3546 15435 4280
"200098_s_at" 19889 18639 6684 18521 18791
"200099_s_at" 13428 5177 7033 13748 15897
"200593_s_at" 2405 5058 4956 16515 3752
"200594_x_at" 15079 6198 3320 15663 5170
"200595_s_at" 18113 2590 874 17992 3660
"200596_s_at" 13603 1678 6072 14979 17749
"200597_at" 20902 21416 1967 16681 14659
"200598_s_at" 3802 2030 4688 17772 3490
"200599_s_at" 3401 3177 744 1746 15360
"200600_at" 11735 18174 18709 8169 18022
"200601_at" 16550 2787 4880 16647 16775
"200602_at" 14560 5333 1357 15168 16926
"200603_at" 19101 6895 2777 16130 18696
"200604_s_at" 3293 3732 20407 14557 14206
"200605_s_at" 1451 3413 19087 14952 17854
"200606_at" 19203 614 16193 13382 14522
"200607_s_at" 2058 6721 19761 19297 18056
"200608_s_at" 14126 17228 2011 16123 18281
"200609_s_at" 16768 1921 6791 2635 3300
"200610_s_at" 13245 5156 2241 15223 3516
"200611_s_at" 3015 5204 7329 16694 4874
"200612_s_at" 2436 572 19414 1861 15256
"200613_at" 14274 16325 6445 13583 15146
"200614_at" 2627 5656 17571 13302 15820
"200615_s_at" 16732 4412 21067 20042 3105
"200616_s_at" 2954 3654 3638 2263 15172
"200617_at" 19745 18745 4762 17087 14548
"200618_at" 18976 1462 5713 12676 14340
"200619_at" 15366 19220 19664 17668 5341
"200620_at" 2913 4418 6620 18851 4407
"200621_at" 18954 5568 18607 14345 16614
"200622_x_at" 16401 2405 20314 14520 17301
"200623_s_at" 21001 19213 4811 20614 20427
"200624_s_at" 15842 4063 4182 18998 15853
"200625_s_at" 2279 1035 4736 17906 3591
"200626_s_at" 3419 775 1601 12694 5067
"200627_at" 1852 4206 6013 12395 4750
"200628_s_at" 14148 235 2281 19433 18962
"200629_at" 18697 2086 17153 14332 20376
"200630_x_at" 2813 4926 3585 2574 3245
"200631_s_at" 13607 4811 5852 15621 17307
"200632_s_at" 19625 3573 17368 17273 20100
"200633_at" 2763 17288 6562 13129 14655
"200634_at" 1768 5694 1583 3122 16024
"200635_s_at" 19576 6568 14986 19010 16685
"200636_s_at" 16377 16976 9335 16947 3920
"200637_s_at" 20869 4168 11028 12891 3435
"200638_s_at" 15379 6069 17401 13269 18275
"200639_s_at" 20907 16594 6810 19217 19685
"200640_at" 15639 16356 4471 15127 3934
"200641_s_at" 1637 3553 20013 3022 20395
"200642_at" 2664 7009 5434 13553 17185
"200643_at" 20419 20176 2581 21153 19996
"200644_at" 18720 6313 10908 17021 18426
"200645_at" 3243 6493 19123 13005 15529
"200646_s_at" 15345 3221 1815 22255 2595
"200647_x_at" 19568 3632 5532 13068 18966
"200648_s_at" 12902 21285 19798 13567 5304
"200649_at" 16843 18579 4529 21678 14884
"200650_s_at" 3775 16653 5346 2409 4672
"200651_at" 12957 16678 6257 12713 16183
"200652_at" 16208 6916 3757 17052 14553
"200653_s_at" 16749 5207 912 13887 15848
"200654_at" 14943 2899 5358 15514 3486
"200655_s_at" 17081 19021 18490 16256 17202
"200656_s_at" 19111 18429 2704 17582 14266
"200657_at" 3228 4938 5182 2988 14180
"200658_s_at" 14509 3857 4185 15119 15009
"200659_s_at" 13429 5640 20767 17245 14792
"200660_at" 15328 19507 17166 15319 17801
"200661_at" 16275 16474 5088 15407 21405
"200662_s_at" 3051 1098 2133 16156 14106
"200663_at" 16387 17426 1409 3041 16336
"200664_s_at" 907 19163 1456 17546 15666
"200665_s_at" 7318 11864 13145 9817 15010
"200666_s_at" 13298 19927 6104 15132 15506
"200667_at" 20274 19161 18784 13958 17479
"200668_s_at" 14665 16440 5857 13714 5379
"200669_s_at" 18007 16951 19085 16027 18611
"200670_at" 19067 3178 1470 18071 4567
"200671_s_at" 11134 265 14083 11991 2960
"200672_x_at" 13826 769 21145 232 1988
"200673_at" 17189 4444 2329 13352 16241
"200674_s_at" 1432 17738 19395 2831 3684
"200675_at" 19733 4423 2042 20468 16159
"200676_s_at" 687 1761 21227 21928 16625
"200677_at" 16539 4564 5883 15957 14877
"200678_x_at" 17980 16545 18741 15996 16591
"200679_x_at" 2429 18315 5712 15489 19893
"200680_x_at" 3503 1146 1162 2172 4470
"200681_at" 3807 17974 17753 15360 4291
"200682_s_at" 1820 3625 5024 15643 16473
"200683_s_at" 2355 1434 4942 19927 18472
"200684_s_at" 16637 18559 3145 21550 14837
"200685_at" 22094 2944 509 333 2550
"200686_s_at" 20067 536 3027 17920 20032
"200687_s_at" 18898 6722 5968 19063 21350
"200688_at" 3567 1781 6492 17022 14265
"200689_x_at" 3016 6126 19130 2667 14114
"200690_at" 20280 4962 1207 14499 21138
"200691_s_at" 16576 4703 6728 15596 4727
"200692_s_at" 17469 18490 4694 17524 4503
"200693_at" 16649 6772 3152 16654 14425
"200694_s_at" 14113 16366 6180 17372 17286
"200695_at" 2046 1464 863 16178 17585
"200696_s_at" 21783 19493 18026 20658 19641
"200697_at" 20107 17712 20859 19748 14793
"200698_at" 15959 18271 2712 16598 5290
"200699_at" 18548 18379 2186 18617 14222
"200700_s_at" 1147 17613 7021 12841 16323
"200701_at" 3631 6587 6200 15305 5398
"200702_s_at" 17264 20365 5237 14585 17352
"200703_at" 13036 4791 2116 14068 17922
"200704_at" 18143 19962 19252 15965 1994
"200705_s_at" 15013 16818 7285 13779 16381
"200706_s_at" 15910 21399 920 13663 2109
"200707_at" 19306 3273 20879 2276 14300
"200708_at" 17345 18136 19957 15282 16188
"200709_at" 17870 4085 4427 18046 15822
"200710_at" 13672 20097 1922 18781 3371
"200711_s_at" 3566 5342 1218 17471 17156
"200712_s_at" 2437 5070 17984 15752 4666
"200713_s_at" 15615 2181 7398 16038 4777
"200714_x_at" 21709 6703 7284 19854 3311
"200715_x_at" 3869 5525 18067 12725 4424
"200716_x_at" 3250 16623 7190 3007 15045
"200717_x_at" 13482 16222 18597 12371 15524
"200718_s_at" 13927 3588 2454 2756 14562
"200719_at" 20502 19401 17533 20733 19944
"200720_s_at" 16604 6760 5016 15700 1866
"200721_s_at" 19280 20022 19692 16984 14267
"200722_s_at" 16794 20958 3341 2561 4172
"200723_s_at" 3405 5361 7397 17262 16423
"200724_at" 17250 16139 16993 18642 231
"200725_x_at" 16095 17899 19679 3127 4518
"200726_at" 3017 19434 2255 16196 15658
"200727_s_at" 15189 1230 5448 17707 14576
"200728_at" 19732 5074 3023 2348 3096
"200729_s_at" 3212 1990 2730 13930 15068
"200730_s_at" 18433 974 21183 18287 21751
"200731_s_at" 16431 19765 5207 19933 18092
"200732_s_at" 18584 3203 6647 17360 16505
"200733_s_at" 19445 817 827 2141 19946
"200734_s_at" 20288 18775 18688 19069 20111
"200735_x_at" 2898 16399 17871 12355 5217
"200736_s_at" 5612 5895 5765 7501 18976
"200737_at" 19032 5117 2679 16044 16303
"200738_s_at" 14817 18659 17172 14191 14185
"200739_s_at" 1291 20115 20797 3404 18759
"200740_s_at" 16026 4158 5628 13525 14893
"200741_s_at" 2044 18732 17695 2349 15648
"200742_s_at" 19080 5477 20290 19781 4428
"200743_s_at" 2282 5104 7462 12500 15943
"200744_s_at" 18199 16954 18235 20006 15693
"200745_s_at" 19636 6352 17266 2712 15320
"200746_s_at" 16616 5319 1799 14850 16342
"200747_s_at" 21462 2825 21837 12618 21096
"200748_s_at" 16969 17487 7477 16067 18029
"200749_at" 17422 16592 3043 18028 14050
"200750_s_at" 3004 17151 6182 13545 15271
"200751_s_at" 3542 17279 4661 15813 4225
"200752_s_at" 21979 18920 5065 19864 17338
"200753_x_at" 15473 4089 18727 13471 19416
"200754_x_at" 3267 19083 6920 13613 3676
"200755_s_at" 2110 1941 3602 2931 4884
"200756_x_at" 697 1531 20142 18764 4364
"200757_s_at" 13993 2917 21123 15311 15855
"200758_s_at" 20201 20542 18759 14978 17706
"200759_x_at" 13582 3054 7337 17955 15154
"200760_s_at" 1741 3959 18096 16079 17710
"200761_s_at" 17305 2951 4870 15438 20530
"200762_at" 16665 5697 7345 21235 17592
"200763_s_at" 14564 17949 17367 13416 5361
"200764_s_at" 18513 8380 4173 19780 6283
