"inst_3806" "inst_3889" "inst_4363" "inst_4543" "inst_6049"
"1007_s_at" 7723 2497 12393 15241 15500
"1053_at" 2356 16752 13972 12585 7599
"117_at" 19666 13996 5583 1094 11469
"121_at" 15765 5227 3005 12818 8634
"1255_g_at" 8993 12421 5595 9113 8814
"1294_at" 8096 16437 10794 1837 1171
"1316_at" 7441 20121 1643 21747 2516
"1320_at" 21413 17952 13771 10648 8316
"1405_i_at" 10354 12816 3082 372 9657
"1431_at" 6068 9974 880 12606 21391
"1438_at" 1643 20091 18858 4149 5641
"1487_at" 15325 4367 16735 16033 19821
"1494_f_at" 2248 20245 9874 17575 8567
"1598_g_at" 2547 18234 1837 22062 15595
"160020_at" 18465 18135 1533 17233 19327
"1729_at" 17862 4015 11148 1141 7485
"1773_at" 8292 21647 19112 2159 18404
"177_at" 3877 1511 18917 1021 9965
"179_at" 8226 21769 11302 18574 21262
"1861_at" 18022 15127 17333 4109 3252
"200000_s_at" 14184 3403 12597 14282 18236
"200001_at" 15505 5501 11512 12977 8665
"200002_at" 17121 17427 9476 4368 4355
"200003_s_at" 9748 10876 4634 6879 10141
"200004_at" 4766 6658 11948 13635 6766
"200005_at" 6998 7457 15018 15831 8247
"200006_at" 6662 7973 9971 12341 17152
"200007_at" 4096 6652 12008 14981 5595
"200008_s_at" 5685 20524 11012 2373 14974
"200009_at" 5706 16280 9218 11463 14917
"200010_at" 5352 15578 10704 3760 7500
"200011_s_at" 16104 6495 11641 18734 15237
"200012_x_at" 16177 17082 4590 4334 8614
"200013_at" 6332 16526 8786 4750 15781
"200014_s_at" 7578 16319 13549 15774 17384
"200015_s_at" 8233 5141 19895 14708 14600
"200016_x_at" 9676 7917 10842 16809 14452
"200017_at" 9861 10983 4748 11956 10234
"200018_at" 9849 10966 4734 11304 10229
"200019_s_at" 7284 6735 4704 4764 15646
"200020_at" 5744 6985 16175 16119 5664
"200021_at" 9968 11100 4866 7079 10333
"200022_at" 16710 10890 4655 5174 10156
"200023_s_at" 6176 5259 12841 17766 14453
"200024_at" 7021 5772 2977 3576 19051
"200025_s_at" 14820 8855 4732 15615 14844
"200026_at" 9974 5869 4870 3662 10336
"200027_at" 8129 15486 15252 17987 8554
"200028_s_at" 14142 16578 16632 18264 7084
"200029_at" 8240 15877 3093 3333 4998
"200030_s_at" 14400 15262 8490 12382 15402
"200031_s_at" 9838 10957 4726 6952 10220
"200032_s_at" 9866 10986 4752 4066 10235
"200033_at" 5461 5841 11032 12867 5874
"200034_s_at" 6729 8120 3118 4541 5560
"200035_at" 4953 1128 11429 3543 3166
"200036_s_at" 7883 7084 10652 11469 16206
"200037_s_at" 6501 17021 14087 17656 7371
"200038_s_at" 15167 11077 4842 3244 10311
"200039_s_at" 7811 7996 11752 11455 8235
"200040_at" 5398 4332 13335 15650 14247
"200041_s_at" 13556 5173 11639 4291 14301
"200042_at" 5603 6598 17441 13305 17921
"200043_at" 4377 9070 13817 12704 17586
"200044_at" 3909 17488 14906 17460 3560
"200045_at" 6966 4205 11066 15524 7214
"200046_at" 5601 8728 18147 16153 6248
"200047_s_at" 15564 17743 17834 14746 6651
"200048_s_at" 14280 8134 13808 14521 17091
"200049_at" 13609 4521 14948 15658 5371
"200050_at" 14810 16914 10070 4058 16843
"200051_at" 14567 4693 17824 5058 16226
"200052_s_at" 18482 15632 13070 12272 18054
"200053_at" 16862 19432 18550 3338 1780
"200054_at" 5464 15982 16222 18575 3886
"200055_at" 17149 5152 13907 14553 14575
"200056_s_at" 4979 15725 18259 19121 4192
"200057_s_at" 13837 8520 10694 15863 6396
"200058_s_at" 7081 8775 15395 11852 14995
"200059_s_at" 5376 6392 14121 16587 6650
"200060_s_at" 7275 15643 8917 14354 2596
"200061_s_at" 9837 10955 4724 6951 10218
"200062_s_at" 9736 10863 4616 6861 10130
"200063_s_at" 9898 11021 4782 6994 10257
"200064_at" 7540 6592 9269 4416 7424
"200065_s_at" 5447 6843 9568 4654 7102
"200066_at" 2985 3133 12054 3824 4646
"200067_x_at" 14248 8827 9229 14721 6286
"200068_s_at" 15037 17578 11840 16251 4959
"200069_at" 14632 16247 15778 17120 15302
"200070_at" 18969 1841 9553 21273 17169
"200071_at" 4395 16762 21298 20382 7312
"200072_s_at" 7338 15777 12669 16973 6769
"200073_s_at" 16494 4085 16394 17563 18114
"200074_s_at" 6328 7562 9207 5152 14221
"200075_s_at" 6777 7095 14454 3534 19910
"200076_s_at" 7385 8397 17481 18404 5459
"200077_s_at" 15568 16200 8808 12383 5529
"200078_s_at" 13460 6048 15892 12572 15870
"200079_s_at" 14694 3587 9858 12113 15745
"200080_s_at" 14674 8710 10117 15234 3341
"200081_s_at" 4735 17073 10241 3529 8619
"200082_s_at" 9883 11007 4772 3999 15695
"200083_at" 8262 4343 18172 18269 14292
"200084_at" 5451 16639 15225 16549 6375
"200085_s_at" 15279 16688 11090 11966 16880
"200086_s_at" 8118 6606 10640 13817 5198
"200087_s_at" 3032 19602 10250 13562 3877
"200088_x_at" 9746 10873 4628 6876 10138
"200089_s_at" 8089 6151 9755 5123 15267
"200090_at" 14881 18193 13444 15689 5878
"200091_s_at" 6022 2578 10068 11587 17771
"200092_s_at" 7356 17175 4790 11799 8310
"200093_s_at" 13449 7222 13164 18618 17638
"200094_s_at" 5735 6730 8838 11370 6699
"200095_x_at" 9958 11089 4853 7065 10320
"200096_s_at" 17271 3397 18689 20974 18967
"200097_s_at" 14032 18763 17088 12081 15603
"200098_s_at" 14954 15247 15869 16520 16372
"200099_s_at" 9908 11029 4794 4843 10268
"200593_s_at" 6214 18145 20304 15900 15399
"200594_x_at" 6062 6748 12663 19884 5410
"200595_s_at" 3452 3783 20412 21025 7854
"200596_s_at" 5693 6114 15323 3142 17605
"200597_at" 6622 19162 14361 19158 5061
"200598_s_at" 16406 18040 15473 11418 18183
"200599_s_at" 3517 2507 12016 4394 19169
"200600_at" 7538 9739 5717 17511 1098
"200601_at" 4438 19561 18218 16617 1166
"200602_at" 19540 18894 18132 16114 5903
"200603_at" 7799 5155 18269 20249 16019
"200604_s_at" 5118 17946 14273 3575 8223
"200605_s_at" 5441 19861 16872 17383 3605
"200606_at" 18212 3690 15601 19562 3328
"200607_s_at" 16325 20932 17425 3380 6927
"200608_s_at" 4565 6290 16779 18953 14342
"200609_s_at" 8282 7549 12149 17866 15320
"200610_s_at" 14532 15518 17110 17348 4032
"200611_s_at" 16930 16697 15846 14811 14611
"200612_s_at" 19805 9014 8439 21954 19171
"200613_at" 8230 17253 12683 3515 14598
"200614_at" 6258 5375 8463 12339 16424
"200615_s_at" 8219 20260 10716 14407 15601
"200616_s_at" 16428 5872 10360 11272 17038
"200617_at" 6090 7718 14770 14155 7313
"200618_at" 7470 15203 18548 16924 8657
"200619_at" 7014 6224 12565 4061 3183
"200620_at" 4943 7913 11152 5026 15819
"200621_at" 14049 8265 13708 18981 16514
"200622_x_at" 16068 8456 14214 12828 19769
"200623_s_at" 15016 1187 9633 15990 18108
"200624_s_at" 3035 21006 21605 19087 7816
"200625_s_at" 4649 2967 12542 19921 6351
"200626_s_at" 5092 15265 19094 16184 5435
"200627_at" 6914 7572 8809 4630 5565
"200628_s_at" 17234 18520 11071 1469 5613
"200629_at" 17578 3506 14524 15643 14121
"200630_x_at" 15859 16201 10135 16149 6867
"200631_s_at" 6593 7506 16356 17400 4616
"200632_s_at" 6021 2945 9808 14124 4344
"200633_at" 9836 10954 4723 6950 10217
"200634_at" 5202 7825 13113 13078 15367
"200635_s_at" 16496 4275 15207 11311 3687
"200636_s_at" 17376 15495 12074 17737 14185
"200637_s_at" 19119 3374 9123 17538 2697
"200638_s_at" 5057 16377 11042 12798 3372
"200639_s_at" 2405 5579 17430 13017 17000
"200640_at" 4264 17416 13633 16258 6684
"200641_s_at" 5802 19757 2989 3941 14617
"200642_at" 6860 8746 10938 4259 16549
"200643_at" 18487 6338 20048 18853 4560
"200644_at" 5688 5816 15251 16783 7537
"200645_at" 5319 6984 9444 12997 8535
"200646_s_at" 18019 20624 14591 15423 4915
"200647_x_at" 15822 7254 12877 15722 16915
"200648_s_at" 6408 18943 20973 3326 18708
"200649_at" 5336 1210 9594 4170 5009
"200650_s_at" 9702 8756 8929 6828 7457
"200651_at" 14006 11070 4831 3146 8261
"200652_at" 13899 16039 15509 12764 7807
"200653_s_at" 2881 6275 12608 3335 2926
"200654_at" 6815 6121 14124 21553 14303
"200655_s_at" 7141 5962 14130 14355 4117
"200656_s_at" 5207 7031 13136 3004 15297
"200657_at" 7907 16908 4640 4689 15686
"200658_s_at" 8254 6128 13894 4611 18627
"200659_s_at" 18353 16852 16899 16437 5119
"200660_at" 6821 3165 9812 5163 14228
"200661_at" 15196 8589 10322 3836 16976
"200662_s_at" 13517 5355 17938 16871 16824
"200663_at" 15145 16076 11561 4916 4650
"200664_s_at" 3765 19603 12780 5192 7829
"200665_s_at" 1717 14018 411 20612 10992
"200666_s_at" 19269 7348 16900 16945 4217
"200667_at" 7353 7845 18034 18219 8500
"200668_s_at" 6749 5354 10389 12982 16752
"200669_s_at" 14952 18463 11781 12447 7666
"200670_at" 17818 6087 20152 19040 7315
"200671_s_at" 21855 2720 17923 2568 1986
"200672_x_at" 14785 19218 16478 20211 390
"200673_at" 8225 17422 15579 14356 7787
"200674_s_at" 15029 11035 4800 4734 10272
"200675_at" 7135 8076 15862 20342 5605
"200676_s_at" 3063 3260 9048 17041 7567
"200677_at" 16500 5298 9847 14950 4966
"200678_x_at" 13635 7233 10582 11480 19280
"200679_x_at" 6226 16879 10952 3059 8465
"200680_x_at" 9961 11092 4858 3842 10325
"200681_at" 4447 17390 11286 11439 14131
"200682_s_at" 13381 7147 13308 14577 14661
"200683_s_at" 2924 4841 14240 11502 18344
"200684_s_at" 13559 17663 9525 4800 3405
"200685_at" 4197 16980 10797 18063 7908
"200686_s_at" 1359 3786 18348 20045 17944
