"inst_2911" "inst_4193" "inst_7331"
"1007_s_at" 12399 15271 5493
"1053_at" 17896 15087 19093
"117_at" 17096 19745 6905
"121_at" 10463 4329 20238
"1255_g_at" 2376 12077 9333
"1294_at" 13668 7125 15604
"1316_at" 640 20184 8460
"1320_at" 6884 7237 12488
"1405_i_at" 16387 21619 10982
"1431_at" 9672 1295 10899
"1438_at" 626 1524 21322
"1487_at" 10483 8319 17905
"1494_f_at" 4992 336 8661
"1598_g_at" 10668 18099 1028
"160020_at" 9829 19095 152
"1729_at" 15151 7694 17042
"1773_at" 10284 20216 15236
"177_at" 13121 15120 8650
"179_at" 11316 5258 19192
"1861_at" 889 17905 19566
"200000_s_at" 14185 20841 17819
"200001_at" 14287 5768 17463
"200002_at" 10233 6629 3832
"200003_s_at" 3734 14052 4909
"200004_at" 14878 14013 5181
"200005_at" 14288 7289 18576
"200006_at" 13865 7319 6203
"200007_at" 15034 4213 3663
"200008_s_at" 17755 2926 18975
"200009_at" 14684 14437 6506
"200010_at" 1470 7077 5553
"200011_s_at" 13635 16746 5677
"200012_x_at" 590 6373 15328
"200013_at" 10474 13823 15755
"200014_s_at" 12753 3255 3975
"200015_s_at" 18053 6400 4756
"200016_x_at" 1240 7879 5516
"200017_at" 1532 15485 6386
"200018_at" 3870 16965 18186
"200019_s_at" 10893 14362 15427
"200020_at" 18033 6727 3906
"200021_at" 1453 9670 17791
"200022_at" 9650 14720 5343
"200023_s_at" 11935 7938 5804
"200024_at" 9801 13717 15792
"200025_s_at" 1524 7388 6401
"200026_at" 4044 6419 17257
"200027_at" 14934 4973 5240
"200028_s_at" 13393 3190 5250
"200029_at" 1040 8191 15734
"200030_s_at" 12467 8043 15299
"200031_s_at" 3856 9608 17679
"200032_s_at" 3888 13856 16585
"200033_at" 13066 14766 3443
"200034_s_at" 9517 8333 17353
"200035_at" 14130 18629 16054
"200036_s_at" 10807 6707 17201
"200037_s_at" 12149 6483 4225
"200038_s_at" 4011 14733 3605
"200039_s_at" 16893 16598 5371
"200040_at" 12318 6126 15514
"200041_s_at" 15428 19987 15818
"200042_at" 17306 8385 16096
"200043_at" 18334 17057 15484
"200044_at" 16187 15952 5168
"200045_at" 16221 4187 15913
"200046_at" 19796 15793 15918
"200047_s_at" 19922 4240 3756
"200048_s_at" 15630 15433 3762
"200049_at" 13736 15290 6377
"200050_at" 20694 1361 6204
"200051_at" 19457 7815 18603
"200052_s_at" 18373 3999 5140
"200053_at" 18578 7796 19315
"200054_at" 17471 6595 16476
"200055_at" 13128 16427 14966
"200056_s_at" 15359 4331 4444
"200057_s_at" 9983 5504 4455
"200058_s_at" 14711 16279 15978
"200059_s_at" 11308 7371 5487
"200060_s_at" 15654 19044 5975
"200061_s_at" 3855 9607 15831
"200062_s_at" 1475 9559 15969
"200063_s_at" 1290 9627 5928
"200064_at" 12721 8289 17581
"200065_s_at" 13327 15964 17588
"200066_at" 13837 15536 18066
"200067_x_at" 11717 6803 4980
"200068_s_at" 13194 4708 3636
"200069_at" 20687 3904 1723
"200070_at" 14278 3670 1955
"200071_at" 17628 4163 5534
"200072_s_at" 17303 16958 15241
"200073_s_at" 11733 3419 17141
"200074_s_at" 10379 13761 6166
"200075_s_at" 17396 17827 18567
"200076_s_at" 14632 6651 19609
"200077_s_at" 9306 15975 6102
"200078_s_at" 15662 16540 6504
"200079_s_at" 18325 14530 17562
"200080_s_at" 9191 5993 15316
"200081_s_at" 9722 16051 19104
"200082_s_at" 1452 15846 15803
"200083_at" 15677 8327 2454
"200084_at" 17220 3742 3736
"200085_s_at" 13124 7638 6173
"200086_s_at" 14311 6231 4727
"200087_s_at" 19199 14309 14898
"200088_x_at" 3724 15269 14887
"200089_s_at" 1233 7176 6127
"200090_at" 11972 2277 2084
"200091_s_at" 9932 16556 19155
"200092_s_at" 975 7701 15735
"200093_s_at" 16868 8190 15719
"200094_s_at" 9925 17472 16315
"200095_x_at" 4019 9662 15863
"200096_s_at" 19041 4736 14923
"200097_s_at" 13173 6778 2512
"200098_s_at" 16976 6018 5577
"200099_s_at" 3943 7754 4226
"200593_s_at" 14129 14893 19766
"200594_x_at" 13798 6518 15182
"200595_s_at" 19934 20147 17020
"200596_s_at" 13782 17304 18396
"200597_at" 19544 1403 5737
"200598_s_at" 18911 6703 17663
"200599_s_at" 17859 15361 16275
"200600_at" 13331 15874 14204
"200601_at" 12529 18639 980
"200602_at" 21635 2802 15294
"200603_at" 15452 7205 3312
"200604_s_at" 21144 7849 18062
"200605_s_at" 16388 5109 14984
"200606_at" 701 7132 2058
"200607_s_at" 16663 8215 20975
"200608_s_at" 12969 8192 6256
"200609_s_at" 19365 6635 19750
"200610_s_at" 12836 15438 2537
"200611_s_at" 17904 14935 5537
"200612_s_at" 12808 6633 17146
"200613_at" 17436 17162 5825
"200614_at" 16055 16466 17409
"200615_s_at" 12608 17189 4886
"200616_s_at" 17598 15951 17842
"200617_at" 16131 19212 18220
"200618_at" 12199 14268 15352
"200619_at" 17216 6098 15549
"200620_at" 14902 5296 5611
"200621_at" 14086 13796 6412
"200622_x_at" 14306 8247 18046
"200623_s_at" 20142 20805 2508
"200624_s_at" 17815 7342 15151
"200625_s_at" 13799 17784 6453
"200626_s_at" 13512 3302 2580
"200627_at" 11433 15042 16693
"200628_s_at" 17370 5021 3018
"200629_at" 17745 16270 3988
"200630_x_at" 10598 14738 5675
"200631_s_at" 14689 7641 2864
"200632_s_at" 11697 6594 583
"200633_at" 10426 9606 15163
"200634_at" 13326 20839 17255
"200635_s_at" 6677 13872 19767
"200636_s_at" 8467 18975 17876
"200637_s_at" 3887 13940 16373
"200638_s_at" 15397 15756 15498
"200639_s_at" 16429 14583 19411
"200640_at" 13971 14683 6337
"200641_s_at" 12813 15082 20603
"200642_at" 13550 17069 14909
"200643_at" 10835 17973 22024
"200644_at" 11831 15564 6502
"200645_at" 12818 15737 4148
"200646_s_at" 10742 21805 5995
"200647_x_at" 15538 15734 3087
"200648_s_at" 20387 14852 22030
"200649_at" 13847 21574 21005
"200650_s_at" 9429 9537 17514
"200651_at" 1404 14675 17424
"200652_at" 17239 16878 15956
"200653_s_at" 19826 19152 19149
"200654_at" 12891 16418 4114
"200655_s_at" 14790 16542 5292
"200656_s_at" 16806 17935 18976
"200657_at" 10972 4495 4040
"200658_s_at" 20418 4881 17538
"200659_s_at" 17365 5765 16871
"200660_at" 12327 21339 18118
"200661_at" 13313 20177 5649
"200662_s_at" 12215 13593 18315
"200663_at" 12558 8404 5749
"200664_s_at" 21752 7874 18440
"200665_s_at" 3056 11582 11166
"200666_s_at" 15624 18399 18013
"200667_at" 12481 7661 5210
"200668_s_at" 12505 14245 6403
"200669_s_at" 18228 8375 15539
"200670_at" 20778 17583 18266
"200671_s_at" 9121 17340 18394
"200672_x_at" 20956 2070 5866
"200673_at" 15998 3565 4249
"200674_s_at" 1243 15283 17024
