"inst_871" "inst_882" "inst_979"
"1007_s_at" 6582 3900 2535
"1053_at" 19967 20274 19444
"117_at" 13446 6123 9058
"121_at" 20771 3613 19679
"1255_g_at" 9198 4615 8439
"1294_at" 1835 6990 11400
"1316_at" 11171 3666 15252
"1320_at" 1731 1731 9875
"1405_i_at" 12741 6407 10493
"1431_at" 2827 2163 14519
"1438_at" 1774 15955 3017
"1487_at" 4324 12079 4037
"1494_f_at" 16560 8502 16755
"1598_g_at" 20517 19429 2473
"160020_at" 12265 192 17348
"1729_at" 6311 13581 1981
"1773_at" 22230 19125 18816
"177_at" 9798 8706 14869
"179_at" 21588 13322 926
"1861_at" 2725 14927 4767
"200000_s_at" 17227 14704 5551
"200001_at" 5503 15700 6327
"200002_at" 6747 12843 8317
"200003_s_at" 11826 8117 7954
"200004_at" 7857 13395 7566
"200005_at" 17141 16722 8080
"200006_at" 8189 14708 8211
"200007_at" 2899 14812 7173
"200008_s_at" 17991 19598 19494
"200009_at" 6558 12377 8115
"200010_at" 17180 13716 6801
"200011_s_at" 6670 16547 7763
"200012_x_at" 18981 8225 19033
"200013_at" 17875 13512 7629
"200014_s_at" 7695 14649 17926
"200015_s_at" 4565 16311 2848
"200016_x_at" 8001 11914 7261
"200017_at" 11638 8019 6977
"200018_at" 7420 3898 8178
"200019_s_at" 7504 12522 5786
"200020_at" 17945 18754 21241
"200021_at" 11798 7923 4821
"200022_at" 17537 7939 18123
"200023_s_at" 17232 13726 7019
"200024_at" 17923 12820 6605
"200025_s_at" 5645 11855 7605
"200026_at" 7537 3754 7596
"200027_at" 5145 14186 3198
"200028_s_at" 19066 19645 17622
"200029_at" 7543 8132 18419
"200030_s_at" 5949 3908 7050
"200031_s_at" 11648 7991 7141
"200032_s_at" 11818 8266 7040
"200033_at" 6359 16508 18124
"200034_s_at" 8192 3526 18758
"200035_at" 3842 14471 1486
"200036_s_at" 17885 12838 4332
"200037_s_at" 7538 15542 8218
"200038_s_at" 11533 8080 17716
"200039_s_at" 8034 15375 18987
"200040_at" 18258 18418 6541
"200041_s_at" 6167 16430 8298
"200042_at" 7330 13803 5587
"200043_at" 4668 14179 7174
"200044_at" 6740 15688 4595
"200045_at" 17883 16132 6641
"200046_at" 3154 13009 3147
"200047_s_at" 5786 17614 5030
"200048_s_at" 6488 13424 3067
"200049_at" 20423 13835 1801
"200050_at" 7671 17485 5931
"200051_at" 20577 17305 2812
"200052_s_at" 17275 13844 6626
"200053_at" 19038 19307 1997
"200054_at" 4468 17597 18783
"200055_at" 17775 13412 8147
"200056_s_at" 2792 19986 20503
"200057_s_at" 17642 13571 18356
"200058_s_at" 19429 16307 4171
"200059_s_at" 3703 14682 6896
"200060_s_at" 5566 12880 4630
"200061_s_at" 11843 7893 18956
"200062_s_at" 11693 7937 11857
"200063_s_at" 11626 7908 19004
"200064_at" 19899 13883 18385
"200065_s_at" 17035 12001 3908
"200066_at" 19508 17743 19096
"200067_x_at" 7072 15146 8109
"200068_s_at" 3633 11987 4490
"200069_at" 17386 16891 3053
"200070_at" 6437 12218 4109
"200071_at" 7410 18380 7216
"200072_s_at" 17046 15333 18871
"200073_s_at" 4329 13872 6904
"200074_s_at" 18004 13863 7855
"200075_s_at" 19422 14660 4093
"200076_s_at" 6394 19920 2984
"200077_s_at" 5511 3866 17583
"200078_s_at" 2928 13005 2586
"200079_s_at" 7578 16115 6611
"200080_s_at" 4202 12308 6276
"200081_s_at" 7406 14479 6067
"200082_s_at" 18819 7951 17943
"200083_at" 20288 18667 20460
"200084_at" 4638 16986 5969
"200085_s_at" 17590 14343 6183
"200086_s_at" 17550 13536 6784
"200087_s_at" 3709 3712 3318
"200088_x_at" 11802 7927 19526
"200089_s_at" 17504 12186 8000
"200090_at" 2685 19588 19565
"200091_s_at" 6817 13126 6925
"200092_s_at" 19679 7926 19397
"200093_s_at" 6542 17000 7156
"200094_s_at" 18256 3211 5874
"200095_x_at" 11912 8130 7922
"200096_s_at" 20729 21501 7201
"200097_s_at" 21380 14109 21699
"200098_s_at" 17031 17381 5887
"200099_s_at" 12162 8182 18106
"200593_s_at" 19681 19915 20204
"200594_x_at" 19974 14666 19959
"200595_s_at" 5980 20056 4275
"200596_s_at" 7177 16342 7186
"200597_at" 21275 15669 18969
"200598_s_at" 502 2455 134
"200599_s_at" 1253 1278 677
"200600_at" 14318 5899 16363
"200601_at" 1349 17559 2227
"200602_at" 7450 19981 19275
"200603_at" 3502 15455 4457
"200604_s_at" 4537 18890 18102
"200605_s_at" 4772 16061 4742
"200606_at" 17903 16535 8119
"200607_s_at" 19391 19002 20045
"200608_s_at" 5892 15280 7933
"200609_s_at" 17330 12845 6256
"200610_s_at" 6835 14162 3815
"200611_s_at" 18890 15582 4724
"200612_s_at" 1699 14086 709
"200613_at" 18111 15247 5140
"200614_at" 6345 12077 5907
"200615_s_at" 5839 16170 7561
"200616_s_at" 1810 12552 1185
"200617_at" 2223 11941 940
"200618_at" 5382 16879 7468
"200619_at" 3422 3906 3073
"200620_at" 7548 16665 6434
"200621_at" 2425 3768 1335
"200622_x_at" 7547 20766 6020
"200623_s_at" 18929 18634 18133
"200624_s_at" 6961 20488 6527
"200625_s_at" 6983 16158 6212
"200626_s_at" 3089 20243 3057
"200627_at" 7402 13554 7594
"200628_s_at" 1900 1358 203
"200629_at" 1433 575 268
"200630_x_at" 17347 11898 7133
"200631_s_at" 3919 14724 7008
"200632_s_at" 7145 217 619
"200633_at" 17474 7864 18080
"200634_at" 5671 14684 7218
"200635_s_at" 21435 15710 19239
"200636_s_at" 4504 21494 17955
"200637_s_at" 18745 21279 18177
"200638_s_at" 7796 14497 7765
"200639_s_at" 4758 14170 8027
"200640_at" 8332 14923 17600
"200641_s_at" 8253 20222 19696
"200642_at" 6921 13577 18223
"200643_at" 2140 2351 400
"200644_at" 6229 18922 17624
"200645_at" 4419 13273 6764
"200646_s_at" 4065 12635 1882
"200647_x_at" 7631 12243 7682
"200648_s_at" 2269 21926 21149
"200649_at" 1491 3462 318
"200650_s_at" 7091 12743 5844
"200651_at" 18153 11838 7687
"200652_at" 981 2203 797
"200653_s_at" 5594 19599 19577
"200654_at" 2586 2896 764
"200655_s_at" 21540 18852 7262
"200656_s_at" 3960 12231 1420
"200657_at" 17980 11928 18045
"200658_s_at" 18066 17829 18131
"200659_s_at" 4748 19938 20512
"200660_at" 7173 13371 3396
"200661_at" 4921 16567 4663
"200662_s_at" 5519 16131 2692
"200663_at" 17240 14008 18875
"200664_s_at" 20237 22098 21395
