"inst_3530" "inst_7027" "inst_7267"
"1007_s_at" 5476 8423 19185
"1053_at" 3276 6044 2492
"117_at" 4241 11571 18313
"121_at" 3384 19846 5628
"1255_g_at" 14873 15974 10307
"1294_at" 1421 1645 14889
"1316_at" 20457 13569 20830
"1320_at" 13760 11190 11864
"1405_i_at" 15686 10016 18189
"1431_at" 1456 15167 11989
"1438_at" 4396 1660 22169
"1487_at" 7771 20550 1773
"1494_f_at" 15174 13666 12028
"1598_g_at" 9828 21509 8564
"160020_at" 8668 10980 19687
"1729_at" 19404 5822 2340
"1773_at" 6196 214 21657
"177_at" 737 13948 18153
"179_at" 217 41 20055
"1861_at" 2766 20745 8609
"200000_s_at" 4110 20439 1336
"200001_at" 10105 6034 18709
"200002_at" 9430 7142 8196
"200003_s_at" 9045 8066 18764
"200004_at" 6932 18182 8505
"200005_at" 9933 18495 18445
"200006_at" 7302 6698 8945
"200007_at" 8138 7499 7116
"200008_s_at" 6938 3343 18717
"200009_at" 18053 6048 7265
"200010_at" 6469 4512 7383
"200011_s_at" 18084 18241 1790
"200012_x_at" 20999 18681 19665
"200013_at" 8736 5557 9326
"200014_s_at" 7802 6859 6310
"200015_s_at" 4405 3239 6749
"200016_x_at" 10995 18815 8234
"200017_at" 9376 6019 8563
"200018_at" 10263 7729 9305
"200019_s_at" 8510 8117 8282
"200020_at" 8685 7722 3837
"200021_at" 18846 19938 20754
"200022_at" 18986 8672 18736
"200023_s_at" 9372 5242 9531
"200024_at" 10267 7125 19996
"200025_s_at" 18575 6178 19165
"200026_at" 10343 8514 8767
"200027_at" 6569 3410 7891
"200028_s_at" 18820 18486 6845
"200029_at" 18813 19791 19070
"200030_s_at" 18102 8169 18512
"200031_s_at" 18774 18333 19995
"200032_s_at" 9758 7621 9810
"200033_at" 8294 3768 5590
"200034_s_at" 8395 4279 18436
"200035_at" 7496 7231 4069
"200036_s_at" 9768 7845 6703
"200037_s_at" 7130 4236 5255
"200038_s_at" 10815 17994 19191
"200039_s_at" 5679 1694 9781
"200040_at" 7213 5007 5182
"200041_s_at" 9575 7910 7467
"200042_at" 6695 3972 5524
"200043_at" 9240 5101 8844
"200044_at" 7348 1962 7140
"200045_at" 10796 6552 7648
"200046_at" 9940 3723 7737
"200047_s_at" 18341 8567 4278
"200048_s_at" 6436 7186 9214
"200049_at" 9913 5737 21237
"200050_at" 9823 2420 9236
"200051_at" 5552 20081 3760
"200052_s_at" 6431 5704 9213
"200053_at" 5049 2739 19538
"200054_at" 10116 2227 2948
"200055_at" 19979 18033 7917
"200056_s_at" 7222 7463 5154
"200057_s_at" 10929 8729 8789
"200058_s_at" 8441 19253 8813
"200059_s_at" 10001 5875 18634
"200060_s_at" 18271 8059 928
"200061_s_at" 18542 19254 19657
"200062_s_at" 12884 18642 19739
"200063_s_at" 8416 18396 20313
"200064_at" 9347 5053 19246
"200065_s_at" 9514 5955 8032
"200066_at" 18185 4505 8897
"200067_x_at" 17999 8273 3400
"200068_s_at" 18014 18218 8128
"200069_at" 8724 8318 20567
"200070_at" 2966 20789 1266
"200071_at" 19658 965 3111
"200072_s_at" 5080 6973 8044
"200073_s_at" 4796 5770 6082
"200074_s_at" 10794 6238 8874
"200075_s_at" 17896 3535 9371
"200076_s_at" 9573 1048 20137
"200077_s_at" 17794 7737 19621
"200078_s_at" 9683 5382 5095
"200079_s_at" 7173 6579 6219
"200080_s_at" 10213 8775 9701
"200081_s_at" 19234 8542 8787
"200082_s_at" 10576 17826 7965
"200083_at" 9510 18957 4551
"200084_at" 5374 5646 5550
"200085_s_at" 9715 8283 8508
"200086_s_at" 6383 6545 8309
"200087_s_at" 2461 6694 2965
"200088_x_at" 18535 19181 19228
"200089_s_at" 7577 7656 7222
"200090_at" 5047 6496 18825
"200091_s_at" 4921 5575 8152
"200092_s_at" 4199 6598 8983
"200093_s_at" 4717 4008 6973
"200094_s_at" 9103 17814 3395
"200095_x_at" 13029 18836 18996
"200096_s_at" 7797 1409 19098
"200097_s_at" 3827 7279 5961
"200098_s_at" 8624 8379 19626
"200099_s_at" 18165 19002 18760
"200593_s_at" 7107 2730 3587
"200594_x_at" 18357 17980 4948
"200595_s_at" 6975 7246 3465
"200596_s_at" 6223 4563 4137
"200597_at" 18816 21986 4189
"200598_s_at" 6872 2619 8685
"200599_s_at" 4870 5112 4664
"200600_at" 19448 17408 4291
"200601_at" 10933 3281 21428
"200602_at" 18012 3021 19487
"200603_at" 4567 6033 9147
"200604_s_at" 18263 6270 5951
"200605_s_at" 5595 7920 5010
"200606_at" 18168 8306 5897
"200607_s_at" 8742 3641 7230
"200608_s_at" 6726 18178 8523
"200609_s_at" 10037 19730 6964
"200610_s_at" 17919 5546 8668
"200611_s_at" 7956 5624 2197
"200612_s_at" 20783 21795 2910
"200613_at" 7536 7798 6552
