"inst_2460" "inst_3321" "inst_4684" "inst_5279" "inst_5644"
"1007_s_at" 6439 3181 9574 8123 5557
"1053_at" 1267 5448 12738 6049 13451
"117_at" 10117 11217 19114 13942 18849
"121_at" 21152 9442 2857 19237 12810
"1255_g_at" 16481 12871 13601 16894 18888
"1294_at" 12432 4137 11212 20966 21738
"1316_at" 20030 1493 22265 21778 2553
"1320_at" 14519 2310 6124 21782 1928
"1405_i_at" 12419 13902 21661 17790 16426
"1431_at" 5754 1633 12474 11348 12372
"1438_at" 19215 6725 3969 8395 3165
"1487_at" 21082 5636 6892 12528 6780
"1494_f_at" 21284 7459 586 1937 3339
"1598_g_at" 22276 18476 10525 5919 9398
"160020_at" 22138 712 10461 8253 14964
"1729_at" 12777 21004 20130 19307 9329
"1773_at" 1378 4440 6464 19219 3009
"177_at" 3228 10660 19276 735 1996
"179_at" 12126 2277 3494 19241 3123
"1861_at" 7005 7952 8000 5934 12741
"200000_s_at" 8636 6563 6195 7928 4774
"200001_at" 4628 9436 7297 7483 9352
"200002_at" 19936 18220 12029 12235 15178
"200003_s_at" 15372 12842 15359 20039 17464
"200004_at" 9593 8355 10861 11853 13343
"200005_at" 9312 18123 9190 7634 10871
"200006_at" 12182 9960 19303 12772 14751
"200007_at" 9398 7881 12260 19002 14973
"200008_s_at" 736 20702 4371 19976 13541
"200009_at" 7884 18781 11216 10955 15115
"200010_at" 12954 19107 11332 19414 15108
"200011_s_at" 9306 4150 9441 7576 6220
"200012_x_at" 20259 9619 19421 12070 21257
"200013_at" 10266 9907 13391 20374 20889
"200014_s_at" 12466 10085 11603 20482 13202
"200015_s_at" 9467 7872 19402 19171 12760
"200016_x_at" 15269 8981 12999 12645 15362
"200017_at" 15532 13033 13355 15294 17550
"200018_at" 15516 13010 19105 15284 17543
"200019_s_at" 15470 8813 13167 11307 14567
"200020_at" 8342 8202 4728 7166 7987
"200021_at" 20908 13220 15547 15465 17654
"200022_at" 15395 12876 12013 12234 17479
"200023_s_at" 10377 9839 9768 8400 5991
"200024_at" 12340 8172 20690 12016 14771
"200025_s_at" 15513 13007 19917 18995 15242
"200026_at" 15709 13229 20848 19224 20768
"200027_at" 19912 7581 19011 11139 8601
"200028_s_at" 9871 17909 11413 9206 10212
"200029_at" 15448 18841 20583 12770 20736
"200030_s_at" 11768 10095 20023 10766 14684
"200031_s_at" 15505 12996 15428 15267 17538
"200032_s_at" 15534 13037 20060 15300 17554
"200033_at" 8456 9307 19840 12667 14393
"200034_s_at" 12619 18300 9804 19077 21416
"200035_at" 20459 3764 4258 8094 4596
"200036_s_at" 9288 8684 19167 12476 13892
"200037_s_at" 12555 17375 19420 20186 13849
"200038_s_at" 15672 13179 19796 12719 17633
"200039_s_at" 11057 8492 20332 7274 10886
"200040_at" 9363 9495 9265 10857 8134
"200041_s_at" 10460 10317 11777 8370 9675
"200042_at" 6272 5823 7372 5605 7366
"200043_at" 9794 19384 2888 7304 14643
"200044_at" 7522 18782 9992 7750 13324
"200045_at" 9193 17757 6130 6399 3879
"200046_at" 7315 7021 13443 6101 6699
"200047_s_at" 19951 17831 11992 10487 13755
"200048_s_at" 12218 17282 19252 10826 12869
"200049_at" 5025 3051 7397 7628 7612
"200050_at" 2861 17664 6461 12730 11836
"200051_at" 3824 5973 7079 3020 12644
"200052_s_at" 3741 6162 4895 11342 13288
"200053_at" 20503 3576 6216 20359 14373
"200054_at" 9059 8686 19850 7707 3247
"200055_at" 11728 8968 19601 3931 9020
"200056_s_at" 9342 4608 4868 19791 8555
"200057_s_at" 19957 17937 19030 8030 13371
"200058_s_at" 6832 5557 9063 10123 9019
"200059_s_at" 11379 7442 7899 20065 13969
"200060_s_at" 6660 5321 8255 11617 12731
"200061_s_at" 15502 12994 15427 15265 17536
"200062_s_at" 15347 12813 15344 15121 17452
"200063_s_at" 15574 13088 20445 15348 17581
"200064_at" 6018 18338 7270 11407 15093
"200065_s_at" 8674 9745 11208 7565 12573
"200066_at" 6061 9527 5176 8905 10602
"200067_x_at" 11420 5459 13192 8904 11913
"200068_s_at" 10497 8331 4838 10839 14203
"200069_at" 6977 7660 6259 3369 4209
"200070_at" 21158 5618 8394 1680 11863
"200071_at" 10238 5827 5663 10817 7356
"200072_s_at" 3865 19797 6540 11539 8632
"200073_s_at" 5155 7549 13348 13050 14621
"200074_s_at" 10394 8275 11655 19047 20797
"200075_s_at" 5184 5344 12461 6276 7851
"200076_s_at" 6875 9460 8976 3880 6535
"200077_s_at" 19784 9944 20188 19949 20693
"200078_s_at" 9302 7462 11608 8754 9538
"200079_s_at" 8266 19177 9705 8190 11476
"200080_s_at" 12607 9116 10161 15342 20857
"200081_s_at" 10252 20400 9448 19392 20843
"200082_s_at" 15559 9644 19599 19881 20709
"200083_at" 10873 19146 8863 3775 5943
"200084_at" 9292 5002 8456 11580 11652
"200085_s_at" 10578 18867 9097 9397 14719
"200086_s_at" 12271 5994 9981 10890 15333
"200087_s_at" 8802 17708 5213 11807 14238
"200088_x_at" 15363 12833 20268 15135 17461
"200089_s_at" 12878 9061 19241 19438 15297
"200090_at" 12808 4962 12952 5291 3621
"200091_s_at" 9754 5932 12751 20684 21028
"200092_s_at" 15588 18022 13062 19929 17590
"200093_s_at" 7560 2857 19467 11808 13803
"200094_s_at" 12073 8908 4270 20990 14417
"200095_x_at" 15687 13193 15536 15449 17643
"200096_s_at" 11671 19690 20157 7637 14571
"200097_s_at" 11107 17344 4388 19006 12543
"200098_s_at" 11253 18543 11804 9569 8701
"200099_s_at" 15591 13103 19961 15367 17593
"200593_s_at" 3997 9446 5546 11062 13179
"200594_x_at" 11392 10232 8053 12487 13095
"200595_s_at" 5323 8607 3001 5616 5184
"200596_s_at" 6112 18120 6198 7331 9559
"200597_at" 5518 4097 7577 3794 7514
"200598_s_at" 6440 20236 6643 9285 14237
"200599_s_at" 5183 7767 2152 10178 12092
"200600_at" 7268 11414 2636 14820 13118
"200601_at" 5174 1860 19385 1262 13232
"200602_at" 20110 17716 20281 19915 5676
"200603_at" 9867 4665 6289 19133 14616
"200604_s_at" 983 20671 5019 8935 9319
"200605_s_at" 10674 8644 7566 10835 11559
"200606_at" 1017 6652 20897 19111 11822
"200607_s_at" 7316 7294 7523 19079 11815
"200608_s_at" 8542 8982 6332 19989 13907
"200609_s_at" 20697 5287 5960 9252 3255
"200610_s_at" 9478 18998 6415 10477 14687
"200611_s_at" 2921 5340 7255 4595 7023
"200612_s_at" 21788 19705 7728 12990 11298
"200613_at" 8922 8978 8562 12651 12723
"200614_at" 8067 17260 10565 12825 15103
"200615_s_at" 6856 4562 6280 10533 3539
"200616_s_at" 11629 10046 13040 10106 12288
"200617_at" 5634 3645 2400 8496 4120
"200618_at" 9552 5814 5679 5976 8617
"200619_at" 9592 7988 5405 6444 5301
"200620_at" 11532 8240 12225 11942 9564
"200621_at" 11947 8342 13089 10017 8896
"200622_x_at" 4091 3925 9874 3315 8868
"200623_s_at" 12532 2581 5379 8901 5486
"200624_s_at" 2614 19404 3294 11862 8503
"200625_s_at" 11270 18974 12951 7624 9928
"200626_s_at" 11382 17624 10424 10057 9614
"200627_at" 11894 8551 19863 19657 20826
"200628_s_at" 2853 5616 13123 11901 21467
"200629_at" 9800 18741 3665 6627 6659
"200630_x_at" 20692 17725 20447 11387 14908
"200631_s_at" 20165 18158 12404 12726 11252
"200632_s_at" 19818 6467 3571 19827 9003
"200633_at" 19744 12993 15426 19640 17535
"200634_at" 8532 6287 11402 7269 13287
"200635_s_at" 14412 1071 2924 2240 1463
"200636_s_at" 2054 1841 7583 6793 2979
"200637_s_at" 15533 3238 1307 4290 5269
"200638_s_at" 4881 18347 12222 19506 12899
"200639_s_at" 12972 9331 8661 12399 15085
"200640_at" 9310 18581 8891 12917 14019
"200641_s_at" 1027 20146 6453 19294 15202
"200642_at" 10474 5748 19772 11272 12986
"200643_at" 8931 2012 5055 11657 6546
"200644_at" 21619 17634 10593 9689 10663
"200645_at" 19722 8902 11662 5309 6787
"200646_s_at" 20986 20173 1199 2484 12269
"200647_x_at" 10294 7518 7024 9921 6623
"200648_s_at" 971 18970 12839 12390 11803
"200649_at" 12716 1091 4107 10274 5842
"200650_s_at" 12945 17464 15307 12654 15437
"200651_at" 15653 18545 8689 13027 20928
"200652_at" 5782 17707 3228 10439 4318
"200653_s_at" 11600 19994 13051 12722 13860
"200654_at" 9598 7831 3749 9239 5507
"200655_s_at" 20124 18040 13079 11646 20676
"200656_s_at" 2693 8899 4238 8023 9067
"200657_at" 20140 18371 19813 19580 20920
"200658_s_at" 2732 20500 6435 9374 13249
"200659_s_at" 1611 21692 3416 11824 7801
"200660_at" 7057 8480 12430 11517 20648
"200661_at" 6544 7929 11996 6800 14293
"200662_s_at" 20055 18343 9671 12857 10329
"200663_at" 9365 21236 20826 8823 15396
"200664_s_at" 3605 2611 2807 11892 5803
"200665_s_at" 17189 10861 14037 14270 19785
"200666_s_at" 3595 18165 11690 19576 14159
"200667_at" 20049 19024 12856 9124 11130
"200668_s_at" 10207 17287 11244 11856 12970
"200669_s_at" 6496 6449 5100 10891 12382
"200670_at" 4125 7943 604 19478 10179
"200671_s_at" 302 18197 3268 4343 9853
"200672_x_at" 470 2521 6562 3068 2108
"200673_at" 11197 5621 20203 20572 14090
"200674_s_at" 15597 19032 13106 12395 17597
"200675_at" 8467 5041 9652 5379 2928
"200676_s_at" 9906 21785 2942 673 13702
"200677_at" 3210 9948 11230 10620 10145
"200678_x_at" 8471 4965 10332 2270 10639
"200679_x_at" 6818 10246 9451 12653 14553
"200680_x_at" 12793 13207 10723 19620 17649
"200681_at" 12980 9230 12284 10408 11639
"200682_s_at" 5848 10303 8627 8180 14389
"200683_s_at" 6054 19977 8825 5883 5830
"200684_s_at" 6152 18558 1794 3437 1729
"200685_at" 3169 4938 9310 3572 4728
"200686_s_at" 9153 18999 2452 20028 7876
"200687_s_at" 2670 7384 5967 9131 11093
"200688_at" 9617 9274 20578 19564 3186
"200689_x_at" 19906 18811 11517 19748 15466
"200690_at" 1889 6921 11441 10182 12799
"200691_s_at" 10299 19702 7763 11214 11402
"200692_s_at" 1547 19950 10338 11216 13067
"200693_at" 8239 8352 9529 11689 13675
"200694_s_at" 8728 5638 6711 9291 8604
"200695_at" 10478 8210 233 951 11692
"200696_s_at" 19904 18834 9516 888 3582
"200697_at" 4443 1254 3174 3140 6079
"200698_at" 4350 10027 3224 3242 11662
"200699_at" 4492 2845 6071 2251 4264
"200700_s_at" 10779 4976 9686 8019 6188
"200701_at" 11149 9484 9219 7204 10199
"200702_s_at" 9183 7145 7834 4456 12276
"200703_at" 10227 6653 12328 10856 13544
"200704_at" 20189 9375 19194 7112 2981
"200705_s_at" 20135 9985 19793 20378 15487
"200706_s_at" 10652 3913 3133 9448 4617
"200707_at" 8522 18465 5509 4084 1972
"200708_at" 9684 18499 10355 10471 10088
"200709_at" 6769 3905 11321 2369 6267
"200710_at" 5078 17446 2637 3398 3310
"200711_s_at" 4161 4491 11129 5179 8492
"200712_s_at" 1580 18045 6185 20798 11879
"200713_s_at" 12045 18257 11944 5479 13940
"200714_x_at" 9861 19188 4069 2102 3538
"200715_x_at" 20242 9476 9452 11293 20793
"200716_x_at" 15673 13181 19717 19239 17634
"200717_x_at" 15496 12988 15424 15262 17533
"200718_s_at" 20589 10243 21345 20940 21025
"200719_at" 20301 10291 8126 4695 6767
"200720_s_at" 5877 8145 10087 8070 5294
"200721_s_at" 10540 3240 1113 1380 5780
"200722_s_at" 755 5656 7278 20046 10251
"200723_s_at" 4757 18453 7934 11594 11964
"200724_at" 838 8640 21948 9614 13444
"200725_x_at" 20446 6500 20588 11813 14716
"200726_at" 5394 5364 13014 11880 9588
"200727_s_at" 4170 20425 10466 3766 11941
"200728_at" 7744 21052 6481 10170 14499
"200729_s_at" 5101 18586 5862 19204 9246
"200730_s_at" 498 21219 1593 7470 11852
