"inst_3629" "inst_3632" "inst_3732" "inst_3735" "inst_4288" "inst_4291" "inst_4754" "inst_4757"
"200075_s_at" 13753 9927 3027 9016 5885 13372 7561 18678
"200076_s_at" 14753 17578 4236 8716 14646 14946 5194 6625
"200077_s_at" 11149 9736 19112 8201 7550 6867 8396 3598
"200078_s_at" 20104 11954 11431 16680 17757 7352 6627 17881
"200079_s_at" 16745 11666 10087 7477 15408 13470 16814 18529
"200080_s_at" 11040 18840 19149 10118 7101 5584 8278 4810
"200081_s_at" 4525 10029 10223 5073 3849 4897 9372 5526
"200082_s_at" 6797 13759 12280 9576 6999 13786 7856 15064
"200083_at" 11502 5441 6491 7344 12964 13243 4314 17225
"200084_at" 16313 11744 7939 7948 18956 13881 7557 7488
"200085_s_at" 13555 19430 11148 17978 3490 6276 7536 16134
"200086_s_at" 12684 18800 13036 20394 3632 4578 5681 17495
"200087_s_at" 13991 4666 7087 5224 15209 15564 5662 4270
"200088_x_at" 6687 13637 19096 11901 5594 6928 11482 9845
"200089_s_at" 10526 18514 9956 8404 12882 7258 7738 6653
"200090_at" 4401 11656 21179 20976 7441 6649 4630 16945
"200091_s_at" 6723 13677 11998 7689 7375 6976 8254 14274
"200092_s_at" 6810 13775 20214 10182 4900 6278 9254 7169
"200093_s_at" 14106 18341 10345 7878 15234 7230 7097 14138
"200094_s_at" 4449 9255 7391 5055 5127 17726 8087 14129
"200095_x_at" 6853 13826 15295 12091 9522 9616 11734 10143
"200096_s_at" 15162 18617 10836 17380 15068 5799 16009 7271
"200097_s_at" 4781 7005 8514 5883 13864 14683 3972 4403
"200098_s_at" 16693 10772 9737 9018 7491 7590 17278 16204
"200099_s_at" 6814 13780 13303 10240 15691 17160 11680 10075
"200593_s_at" 13921 5423 8284 3444 13172 7508 16351 4613
"200594_x_at" 11784 5945 10329 4691 5927 5644 4551 3596
"200595_s_at" 11129 9951 4126 5464 15272 6297 4117 16419
"200596_s_at" 10962 8366 1841 1872 13579 17113 5234 15625
"200597_at" 13631 3338 9611 20137 12791 21787 1795 2274
"200598_s_at" 3870 9320 10294 16784 1950 1207 7384 6850
"200599_s_at" 13043 10331 5158 2835 6211 5966 4415 6815
"200600_at" 579 14701 9120 9015 13453 20373 6058 16358
"200601_at" 14068 4482 4687 21159 20659 20818 17060 18827
"200602_at" 20468 18930 3347 17897 14234 16780 5595 19266
"200603_at" 10856 8409 9793 7930 14030 14095 3891 14796
"200604_s_at" 19297 4796 9563 3838 20271 6116 17117 4047
"200605_s_at" 13469 3625 6045 1474 13738 13437 8319 1875
"200606_at" 15754 8979 8190 20197 17431 16377 16184 17460
"200607_s_at" 12688 10137 21000 15905 3005 1522 18490 4396
"200608_s_at" 17968 9305 18985 6379 19319 16465 17516 7400
"200609_s_at" 17124 5935 6542 17310 18058 17364 16063 16326
"200610_s_at" 14473 9336 11619 8170 15308 15714 17268 7026
"200611_s_at" 16254 11431 5683 8826 17465 14411 16183 15690
"200612_s_at" 2684 8055 19456 21900 13214 19065 18460 20721
"200613_at" 17270 5846 11376 16298 13700 15987 8006 15825
"200614_at" 12784 10440 11673 6694 13142 13241 16682 7194
"200615_s_at" 18962 6508 6834 16667 16895 14955 7753 19917
"200616_s_at" 10515 10640 6612 9234 1543 571 2728 16572
"200617_at" 12150 10788 5008 7646 7204 20443 2634 14508
"200618_at" 11813 10764 8787 16210 15328 19943 8875 7707
"200619_at" 19777 8061 9091 19418 6832 15903 8010 16520
"200620_at" 16103 6820 6194 4321 16098 15776 5213 14222
"200621_at" 17971 11517 7976 9358 13254 5429 6415 18068
"200622_x_at" 19450 6250 8532 10302 15115 17211 18698 20124
"200623_s_at" 3923 18343 19230 17704 21400 20348 8614 5283
"200624_s_at" 20197 6537 4068 1526 20342 16236 20178 5419
"200625_s_at" 13486 8988 8667 10164 16382 16734 8856 14081
"200626_s_at" 18215 6150 13355 4585 20137 5315 16694 15783
"200627_at" 4591 8903 12002 5188 16624 6194 16931 14982
"200628_s_at" 14234 18582 9371 1603 20930 4685 19111 19068
"200629_at" 3461 6033 11789 7264 6056 15764 16412 14646
"200630_x_at" 4160 17352 19623 9635 3536 2292 9079 5790
"200631_s_at" 13723 9349 8861 8763 15479 6886 7617 16856
"200632_s_at" 11135 4472 4341 7032 6160 15597 7642 14181
"200633_at" 6764 13722 15203 11985 9406 9485 15966 15215
"200634_at" 12129 9787 12870 16891 17481 6583 5758 14288
"200635_s_at" 10718 19514 2263 19176 1644 3981 6697 14296
"200636_s_at" 13350 5769 7031 16852 2039 17825 18148 19372
"200637_s_at" 12210 4938 2359 7187 16901 3375 3663 4797
"200638_s_at" 13932 6938 12234 8136 19231 18164 16040 4053
"200639_s_at" 12791 11258 12229 17334 13645 17784 7711 2213
"200640_at" 12171 10124 12538 9194 13416 16399 15880 4862
"200641_s_at" 17215 7469 11665 2948 21208 16507 19944 3650
"200642_at" 13483 18136 10708 16461 5960 13396 15697 16251
"200643_at" 18748 3349 5322 6869 14751 19672 17004 14783
"200644_at" 18245 8861 12556 18039 19285 19354 8958 7753
"200645_at" 14488 9608 11488 8817 16135 5453 9095 14376
"200646_s_at" 1807 2859 4759 17652 21598 20549 20834 16915
"200647_x_at" 12324 10958 9326 16890 7251 14736 9359 17915
"200648_s_at" 20092 9992 20359 991 21818 20070 21911 4511
"200649_at" 2558 1770 3376 19515 4775 22200 15993 21265
"200650_s_at" 4988 11224 15086 11854 9285 9356 9174 17910
"200651_at" 6839 13811 13430 9573 13346 7237 16569 15159
"200652_at" 19841 6782 11043 18201 14580 13314 6622 18054
"200653_s_at" 15802 5002 11130 4456 3968 15726 4965 5964
"200654_at" 13265 17594 8288 16099 14567 17116 4953 16278
"200655_s_at" 10713 10482 10450 8827 3270 5285 6857 14714
"200656_s_at" 12798 4350 4900 3871 16804 15985 16367 4912
"200657_at" 11072 11250 19832 9859 5343 4260 7203 6743
"200658_s_at" 15261 9168 9227 8408 5329 5604 6271 15071
"200659_s_at" 14979 19816 4283 4162 6421 13417 4075 17439
"200660_at" 11444 10550 13243 17164 15012 16322 7612 19110
"200661_at" 14365 18309 6609 16148 14586 18237 8542 15454
"200662_s_at" 12413 9785 13286 17008 17461 6465 3463 7508
"200663_at" 12504 19427 10328 9814 6031 4873 17206 3035
"200664_s_at" 21614 19952 4602 17177 20528 13841 21610 16843
"200665_s_at" 10376 7973 15360 10794 2647 412 15118 11842
"200666_s_at" 16881 8290 10800 5020 15516 20212 17065 17506
"200667_at" 12102 18537 10788 9736 5924 5307 5884 5946
"200668_s_at" 15185 9404 11755 8634 17641 14230 8574 16822
"200669_s_at" 18849 17791 12391 7327 16173 5627 17338 14170
"200670_at" 12695 7670 933 6287 14256 17187 8988 14881
"200671_s_at" 2705 3591 9886 4170 4284 1545 22218 14325
"200672_x_at" 10939 19055 19774 5006 14936 2869 17297 5949
"200673_at" 14017 7309 13074 16333 14681 14136 4480 5885
"200674_s_at" 4621 18750 20527 15934 6446 13429 16039 7159
"200675_at" 12420 7809 10539 17314 16368 17226 4636 6539
"200676_s_at" 1038 9827 2483 20312 4241 17135 3810 2050
"200677_at" 16767 11904 10654 7256 17632 17063 9162 7057
"200678_x_at" 14247 9708 11029 18374 12747 18973 16136 17854
"200679_x_at" 4479 11143 9472 5483 3604 3480 18491 5411
"200680_x_at" 6858 13829 19932 9420 4137 4292 11740 10151
"200681_at" 16508 8017 12105 9204 15097 14318 7759 15991
"200682_s_at" 17210 17992 9341 5235 16041 6129 17289 7534
"200683_s_at" 14984 4924 5759 5969 6029 16708 6556 6949
"200684_s_at" 4709 5315 951 8275 2418 2998 2423 7698
"200685_at" 12141 1889 4208 17735 3892 2306 3014 18290
"200686_s_at" 18644 8045 5776 18751 15888 19682 5774 5189
"200687_s_at" 20619 11148 3595 4959 17040 19304 9275 17526
"200688_at" 1637 2397 3543 4854 2315 3724 15739 19611
"200689_x_at" 11083 11880 18884 18130 4205 6293 7553 6729
"200690_at" 13741 11771 8507 7700 13598 15500 18160 19667
"200691_s_at" 14230 9941 9423 5121 14904 7515 7269 15912
"200692_s_at" 11364 5244 3951 4163 6670 6557 17669 15878
"200693_at" 15996 8920 10652 10093 17448 16064 6180 5350
"200694_s_at" 15264 18700 7109 3726 6565 14832 4958 14454
"200695_at" 17147 10953 21163 20443 18713 19973 18732 7131
"200696_s_at" 11940 6794 7808 19863 15933 13939 6039 18612
"200697_at" 13232 6989 5218 16466 17814 19953 3356 6094
"200698_at" 11820 2541 2933 3791 15897 17435 16791 2498
"200699_at" 3116 4935 2443 6719 5182 13491 3256 14077
"200700_s_at" 15574 8866 11607 10113 14773 14992 15631 7457
"200701_at" 14444 9169 8088 7535 7011 14466 6505 4501
"200702_s_at" 13105 11525 4340 5599 1140 502 5343 14366
"200703_at" 15049 10389 20083 18244 18671 4690 8184 7365
"200704_at" 14852 18926 7550 9239 3697 5213 7447 18767
"200705_s_at" 10679 19044 20363 19822 5925 3235 16521 15283
"200706_s_at" 16578 2896 20081 6181 13429 18717 6421 4092
"200707_at" 15357 4882 12974 20463 17422 13995 9047 18893
"200708_at" 15625 10999 10165 9131 16572 15780 8748 16963
"200709_at" 11179 5854 6950 3699 21743 21860 9105 4817
"200710_at" 11728 5370 8686 17860 4608 14019 5183 15324
"200711_s_at" 15715 10934 9970 16492 14693 14771 8171 15198
"200712_s_at" 19873 2618 6935 3056 21167 16662 20865 5338
"200713_s_at" 18316 9347 10779 18219 14037 4220 8667 4722
"200714_x_at" 14337 7861 18928 19505 19955 19604 4831 15850
"200715_x_at" 13029 19781 10647 9321 13270 4883 8934 15998
"200716_x_at" 6844 13817 15292 12087 7438 7633 15815 18455
"200717_x_at" 6762 13719 15201 11983 9404 9483 11591 9968
"200718_s_at" 13802 18600 13191 15888 12988 7624 7206 6718
"200719_at" 13859 5753 10940 16276 4623 6613 19142 14093
"200720_s_at" 19549 7875 18882 9669 14690 15660 19590 15094
"200721_s_at" 10789 7012 5001 7728 5804 20582 16377 7177
"200722_s_at" 20520 10681 8852 6904 22098 15046 17084 19230
"200723_s_at" 15078 6480 12021 7975 20548 18122 18407 5488
"200724_at" 15181 7281 2562 8519 3158 917 1815 16571
"200725_x_at" 4824 18737 19261 9825 5977 6132 8606 14134
"200726_at" 20127 17562 11546 6045 19574 14294 19922 7509
"200727_s_at" 14361 7416 20073 17435 973 13387 15515 4709
"200728_at" 3920 17612 6873 2114 4690 4266 8315 6100
"200729_s_at" 14958 6084 7190 5382 16259 3756 17054 4285
"200730_s_at" 18083 3027 12819 5331 21868 15333 20973 2279
"200731_s_at" 17510 4185 8121 4138 21494 20659 21102 1834
"200732_s_at" 12494 3347 9675 3121 19058 15000 19584 4682
"200733_s_at" 18612 9952 12846 4973 21776 16306 16255 4373
"200734_s_at" 18679 20515 5920 19336 7004 16852 16001 19181
"200735_x_at" 6808 13773 15249 12046 13167 7501 11672 10066
"200736_s_at" 7149 12207 10937 17023 4449 1563 9546 10891
"200737_at" 18189 6844 5885 4625 17400 6932 5566 16298
"200738_s_at" 13994 17677 12385 7127 13998 16056 15905 14358
"200739_s_at" 17287 4134 9473 17291 19495 19775 19013 16706
"200740_s_at" 14785 10966 12612 16674 15201 13344 8869 14613
"200741_s_at" 6680 13628 15120 11893 9321 9394 11474 9834
"200742_s_at" 17559 6449 20275 20224 18384 16001 18622 5026
"200743_s_at" 4637 6453 5062 18243 5807 15928 3611 16861
"200744_s_at" 20234 10900 8181 9426 17606 17327 18333 6831
"200745_s_at" 12718 4919 10132 7315 4245 3795 8925 5984
"200746_s_at" 12113 10065 8680 4123 15905 18614 4528 6067
"200747_s_at" 3729 18365 12602 20404 18126 21387 19076 20375
"200748_s_at" 3685 18318 15305 12101 6643 6441 7169 6812
"200749_at" 3202 3879 6336 8309 7351 5802 2305 15466
"200750_s_at" 13071 13697 15179 11959 15107 14690 17614 15392
"200751_s_at" 12624 6372 7078 5161 15073 4040 17424 4136
"200752_s_at" 11624 5794 3645 19900 16142 20989 19176 19965
"200753_x_at" 20921 17433 12936 6416 21005 18472 21401 7120
"200754_x_at" 19745 10341 13277 9982 19711 16910 20102 14206
"200755_s_at" 16796 7773 6569 6717 19942 16836 18531 2436
"200756_x_at" 20771 2886 8320 1488 21932 18444 21993 2351
"200757_s_at" 13622 9269 5159 7850 18101 15525 7498 5931
"200758_s_at" 15525 19197 3821 7149 4916 15301 4171 15070
"200759_x_at" 15257 3005 10802 7298 16896 17212 4904 18204
"200760_s_at" 17545 9142 8355 8750 2060 1115 15547 14512
"200761_s_at" 12582 8267 2721 7996 13493 14534 2605 19637
"200762_at" 19141 9654 5242 5165 5242 16125 8590 19241
"200763_s_at" 6817 13785 15258 12054 9483 9575 11690 10087
"200764_s_at" 4611 11823 15655 11716 10595 12246 20378 18307
"200765_x_at" 11884 7627 17321 14174 11580 9176 6174 14927
"200766_at" 12083 22072 7733 6316 5990 15024 2898 17290
"200767_s_at" 11799 2387 4859 7610 4535 6434 16996 6767
"200768_s_at" 13138 6678 7751 7881 17565 18751 19029 15300
"200769_s_at" 20447 3267 22077 9525 21983 13211 21676 2985
"200770_s_at" 19031 8473 1919 5631 18552 19434 18697 2463
"200771_at" 1657 5532 5491 16041 13001 17872 4116 15910
"200772_x_at" 12919 17709 15224 12016 4381 15519 18304 7728
"200773_x_at" 10568 11036 19670 5986 7372 5424 8718 4960
"200774_at" 12828 11093 9824 8348 14674 7012 9043 14509
"200775_s_at" 4609 4171 19575 17193 17933 6056 17178 6415
"200776_s_at" 15365 3806 5822 3720 20132 17464 19961 3564
"200777_s_at" 11510 9044 7543 5457 17027 15005 7062 7702
"200778_s_at" 18893 9274 2458 7386 20394 18346 17399 6900
"200779_at" 10605 19078 7777 8975 5678 7134 4828 15053
"200780_x_at" 4334 17359 11782 8118 6365 14339 6949 15211
"200781_s_at" 6747 18111 19552 9539 6611 5810 16651 14491
"200782_at" 15341 11222 9718 9176 14604 6830 15802 16983
"200783_s_at" 18369 7464 12854 8012 18173 21079 20712 14011
"200784_s_at" 5802 13142 18 9156 20147 7640 10475 13003
"200785_s_at" 9214 14319 22181 19988 14900 19500 14317 13376
"200786_at" 15511 11505 12283 9140 7391 13202 15810 17127
"200787_s_at" 4514 5288 12939 20417 13542 20267 2750 17608
"200788_s_at" 11431 9266 4048 6907 6905 17842 18298 3346
"200789_at" 4869 9341 4829 20688 6639 19420 7824 19696
"200790_at" 18581 9483 19538 9700 18777 14463 15714 17722
"200791_s_at" 14170 18904 2511 3867 16467 15474 16800 16477
"200792_at" 10617 11113 6178 6774 6919 6959 6153 17571
"200793_s_at" 15545 11949 6176 8158 18362 6770 15576 7398
"200794_x_at" 15882 10982 6247 17436 14717 7511 18980 7274
"200795_at" 13564 3385 17763 14757 6340 11703 18030 20549
"200796_s_at" 21871 657 7904 6938 22041 19981 21658 1940
"200797_s_at" 4778 4412 19485 19173 20856 5803 2829 3612
"200798_x_at" 16435 4142 21429 15932 22144 17032 17590 7604
"200799_at" 11372 8761 6490 10195 5612 14246 6856 7571
"200800_s_at" 16243 11204 558 978 6953 14842 6533 18514
"200801_x_at" 6650 13602 15092 11861 12779 17252 11430 9786
"200802_at" 12895 19073 11746 16698 14475 16488 6827 18228
"200803_s_at" 17615 8436 12132 16422 18279 4303 17566 4597
"200804_at" 12981 9356 6889 9537 14815 17654 7358 7780
"200805_at" 11640 7331 7450 6162 13274 18789 15386 18470
"200806_s_at" 11685 9388 11845 5520 17662 6128 16483 3685
"200807_s_at" 6664 13615 19203 11871 13656 13451 16086 14896
"200808_s_at" 4268 3638 20775 19281 21358 22037 19896 20372
"200809_x_at" 6668 18429 13261 16079 5161 6279 17256 6179
"200810_s_at" 16457 8049 8528 17789 16616 17617 4066 18039
"200811_at" 13336 2586 1673 2399 15046 15952 18264 18180
"200812_at" 15075 8444 11969 15882 13021 6592 17167 14277
"200813_s_at" 14609 3963 1536 1061 15304 21078 7500 1899
"200814_at" 18900 11657 12372 19031 5224 4085 7224 21009
"200815_s_at" 18302 20379 8748 8502 12851 15126 4096 17883
"200816_s_at" 14817 5100 3377 8588 6313 19451 18294 4123
"200817_x_at" 6666 13618 15098 11873 9302 9368 11447 9807
"200818_at" 15824 20685 11020 16693 7155 6507 9119 19030
"200819_s_at" 6768 13727 13092 9000 5672 13994 15984 15320
"200820_at" 13194 18459 8840 20104 3969 4343 17762 18666
"200821_at" 14978 4783 7948 5146 14165 7296 5896 2018
"200822_x_at" 15417 7095 7741 17205 5887 17949 3012 3118
"200823_x_at" 4614 20101 13414 18355 13582 7483 5721 7495
"200824_at" 18867 21282 8967 20713 5078 14195 96 330
"200825_s_at" 11666 7755 6035 17674 15854 21385 5849 16371
"200826_at" 13968 10833 11657 7870 5148 4464 9093 7253
"200827_at" 4895 17357 8133 7783 5528 18486 18185 14211
"200828_s_at" 19570 6044 12488 17366 20939 15599 19820 18543
"200829_x_at" 15841 8975 12607 8179 15531 5581 6377 14304
"200830_at" 14116 18029 9017 16399 5923 6789 7077 6898
"200831_s_at" 13804 5736 3244 471 7260 18390 20084 4894
"200832_s_at" 3656 10295 3078 1106 6844 4200 5438 7209
"200833_s_at" 15355 7116 8910 9916 16619 6088 9293 3579
"200834_s_at" 6708 13659 15143 11918 9344 9426 11509 9876
"200835_s_at" 1466 20740 9270 8467 154 550 5335 2842
"200836_s_at" 13686 21557 10436 21556 2631 20050 2249 14162
"200837_at" 11772 7036 8545 17145 13462 4386 4462 14396
"200838_at" 10720 8009 2516 2889 14996 20006 7121 15273
"200839_s_at" 13656 9572 6108 7111 13115 15997 3205 17319
"200840_at" 12986 10513 13460 16734 7566 3067 8526 14608
"200841_s_at" 15133 8694 20832 19015 562 454 19028 2676
"200842_s_at" 14416 8128 11982 16435 4746 3900 7022 15923
"200843_s_at" 15093 17842 9018 17113 5503 3700 4982 15480
"200844_s_at" 14889 11129 19518 18002 5237 13853 8392 17103
"200845_s_at" 12532 6571 10181 16437 13825 14733 6562 5013
"200846_s_at" 16998 9811 8846 7584 17022 15830 7731 15263
"200847_s_at" 16009 11466 10155 17298 16081 5197 7547 4479
"200848_at" 12947 6557 6547 16245 16531 7006 4419 14939
"200849_s_at" 14997 17310 2990 6780 5419 5988 5274 19064
"200850_s_at" 13447 7266 7119 4762 20155 20770 7679 14415
"200851_s_at" 12320 9421 6979 18613 20794 15616 8029 16492
"200852_x_at" 13211 8002 9981 7980 15760 16321 17655 20892
"200853_at" 10727 18746 19495 16262 14607 18109 17862 16265
"200854_at" 19219 11933 7598 4465 16695 19070 16525 17147
"200855_at" 21666 6238 4245 3275 3660 5904 2373 4982
"200856_x_at" 2285 3157 10109 17202 7544 15679 21398 2861
"200857_s_at" 17951 7775 5249 3062 20128 6926 19616 3394
"200858_s_at" 2401 19071 11248 18052 3491 3477 16864 15754
"200859_x_at" 710 17912 9800 20370 4797 19501 5670 19327
"200860_s_at" 17974 8750 8310 16687 15384 15455 18481 16818
"200861_at" 17598 4202 10874 7352 19957 21375 16907 5412
"200862_at" 13216 11693 3443 5530 14307 17331 19112 4457
"200863_s_at" 16683 11872 12454 16039 13733 6162 16565 16680
"200864_s_at" 16606 4281 4703 8589 15306 14867 6394 4015
"200865_at" 7531 17281 19707 1304 3220 8334 1479 9426
"200866_s_at" 18430 4096 19814 20283 18685 18581 18197 17055
"200867_at" 15352 6699 6360 4662 17950 18076 20670 21360
"200868_s_at" 16014 20569 7334 7777 20484 13635 17708 17416
"200869_at" 6690 13640 19222 17247 6401 4832 9363 14460
"200870_at" 15467 11590 19531 18893 18282 14541 8938 16487
"200871_s_at" 14776 8456 6827 6899 7115 17561 7196 15528
"200872_at" 4851 19252 12318 17816 7239 14563 16713 17027
"200873_s_at" 10862 11460 11668 17116 16934 17642 17684 16054
"200874_s_at" 17500 20845 21069 16916 5581 7189 7712 18941
"200875_s_at" 10714 17905 6324 7834 3323 6982 7563 20409
"200876_s_at" 13639 10653 9495 17505 7278 4257 8227 6086
"200877_at" 5030 19579 12462 16062 16016 13439 17504 15370
"200878_at" 19009 7712 13434 17878 3047 3429 19675 6378
"200879_s_at" 18097 134 160 1040 21696 20607 583 837
"200880_at" 15591 9789 6739 3862 14181 13838 6957 5343
"200881_s_at" 19554 18259 6183 3992 16443 6752 19694 15852
"200882_s_at" 15445 20174 10719 17037 15398 2949 17307 18247
"200883_at" 21323 9032 8654 8494 19766 1668 8851 16377
"200884_at" 4596 9291 4897 6841 14360 19607 8117 7110
"200885_at" 21232 10372 19399 18660 17285 5780 4197 6063
"200886_s_at" 10700 18807 10758 9833 7146 14109 17426 17365
"200887_s_at" 18088 5480 9969 5052 19464 19485 8979 6959
"200888_s_at" 12309 17983 9735 5184 5271 5781 9347 4754
"200889_s_at" 19416 5955 7405 8068 17093 6495 16062 3350
"200890_s_at" 13376 5290 6608 1656 18973 14864 17763 3018
"200891_s_at" 4061 8960 3145 19432 5530 15915 8904 5182
"200892_s_at" 20268 7138 11909 4749 21090 15549 19188 5028
"200893_at" 18560 10839 13449 6910 18877 7210 17905 6458
"200894_s_at" 13080 7341 10981 8722 16193 21045 18402 7603
"200895_s_at" 14846 11394 19656 20683 12790 19098 7992 14480
"200896_x_at" 13635 17832 12116 17354 3503 4349 16703 19537
"200897_s_at" 15314 8213 9180 10099 18673 14670 6578 7785
"200898_s_at" 18986 8293 5079 1977 15918 19847 17966 2189
"200899_s_at" 15486 2316 9002 2931 14718 15007 15787 15785
"200900_s_at" 17852 10398 7485 9925 5928 3640 19399 15303
"200901_s_at" 12091 5109 8077 2919 17154 18987 4747 7419
"200902_at" 13925 9232 6723 5503 16982 17712 16071 14676
"200903_s_at" 15499 7233 10503 8732 19130 18157 7765 19663
