"inst_631" "inst_641" "inst_5322" "inst_6482" "inst_6722"
"1007_s_at" 4084 6795 17765 20396 4211
"1053_at" 4188 1298 13380 16181 18300
"117_at" 9595 2912 11068 13360 13119
"121_at" 17613 7511 2716 15648 17124
"1255_g_at" 10889 11899 8358 9197 11006
"1294_at" 18809 9420 1427 5260 16100
"1316_at" 20287 16983 9699 2715 21437
"1320_at" 11593 20021 3607 4567 19454
"1405_i_at" 11273 13096 8686 13458 19146
"1431_at" 5635 13524 5972 372 21061
"1438_at" 13299 1475 1644 5668 21351
"1487_at" 3147 9233 2532 4855 7518
"1494_f_at" 231 4827 11219 760 2167
"1598_g_at" 2945 17115 2976 5738 20209
"160020_at" 2248 3446 39 1850 5181
"1729_at" 21857 569 14350 19164 14772
"1773_at" 20326 4744 19521 21140 22134
"177_at" 852 16693 10794 3086 20407
"179_at" 20501 1905 26 21088 6382
"1861_at" 17884 21198 12456 14799 16817
"200000_s_at" 17853 6410 15643 2884 15565
"200001_at" 21550 4219 18688 19508 19526
"200002_at" 4028 8862 14327 15817 16497
"200003_s_at" 1870 6523 12559 6969 9887
"200004_at" 15924 9014 15974 18215 15348
"200005_at" 4923 5768 19960 20323 19401
"200006_at" 19494 7271 17060 6999 7337
"200007_at" 4998 8405 15824 5179 8047
"200008_s_at" 19532 6021 18634 20225 22206
"200009_at" 17611 6775 13870 6958 15428
"200010_at" 15915 9392 13946 15037 21678
"200011_s_at" 19962 4249 20754 7185 16608
"200012_x_at" 2442 8771 2758 7924 5879
"200013_at" 4178 17392 12980 2838 14883
"200014_s_at" 17422 4448 15233 5588 4419
"200015_s_at" 3637 3651 16545 7772 4075
"200016_x_at" 17963 8554 14995 16118 5860
"200017_at" 18346 2682 14306 10826 7460
"200018_at" 16148 5873 2769 8618 14456
"200019_s_at" 4543 8217 13766 5579 15377
"200020_at" 18752 8373 18557 18982 14148
"200021_at" 16421 9460 2357 10888 10002
"200022_at" 1959 17599 13045 16645 19337
"200023_s_at" 2818 18325 18724 17635 13780
"200024_at" 16519 19142 14078 7122 14796
"200025_s_at" 16378 9519 12594 7591 4302
"200026_at" 21921 20344 2241 8117 5921
"200027_at" 16813 3494 18792 17928 3247
"200028_s_at" 2613 6071 19230 6829 14140
"200029_at" 16963 9033 13489 8405 14743
"200030_s_at" 1730 4390 16383 19496 17403
"200031_s_at" 3804 17191 2449 8014 9934
"200032_s_at" 20123 8398 2586 8456 4810
"200033_at" 18692 6869 15826 20751 7001
"200034_s_at" 17919 8958 15675 6302 19564
"200035_at" 4578 16923 12681 3253 16022
"200036_s_at" 3349 9488 13404 7823 6192
"200037_s_at" 17368 7017 15674 16516 4500
"200038_s_at" 4130 5456 12612 15703 16964
"200039_s_at" 16248 6485 16709 4242 15862
"200040_at" 21271 6802 14902 16557 6316
"200041_s_at" 20510 6668 17559 15390 21352
"200042_at" 17316 17575 14029 15844 17485
"200043_at" 2683 5470 17664 5928 19173
"200044_at" 18026 8047 14824 15331 14740
"200045_at" 19478 6146 13010 18501 14623
"200046_at" 16540 5299 15427 17939 16680
"200047_s_at" 328 3613 18592 17958 2695
"200048_s_at" 4269 9044 16585 8719 5051
"200049_at" 2214 1469 18795 6285 18688
"200050_at" 1471 3825 20938 21470 4478
"200051_at" 16345 7843 12742 2444 8015
"200052_s_at" 4682 6732 18919 8553 20887
"200053_at" 18577 9128 13848 16054 22061
"200054_at" 18913 2009 15864 16209 15483
"200055_at" 3231 5026 16029 7258 13873
"200056_s_at" 17122 1009 14182 3976 1614
"200057_s_at" 4704 8667 19026 17197 6806
"200058_s_at" 2525 4382 15496 5541 14223
"200059_s_at" 16670 6483 18640 16703 17532
"200060_s_at" 19640 4271 21780 7250 17994
