"inst_783" "inst_913" "inst_7055" "inst_7059" "inst_7104"
"1007_s_at" 21792 538 544 3590 2319
"1053_at" 22004 19691 20395 20012 1376
"117_at" 11472 4004 8843 10037 8089
"121_at" 18282 19037 1894 13877 11402
"1255_g_at" 11728 8488 14469 12918 14050
"1294_at" 1085 5935 5109 11812 7044
"1316_at" 12789 6269 21541 11752 13736
"1320_at" 5886 12973 9157 15577 14187
"1405_i_at" 724 2662 11066 13065 9223
"1431_at" 6522 12656 8858 19699 2361
"1438_at" 3992 21046 263 6165 1714
"1487_at" 19999 5117 2106 7181 17145
"1494_f_at" 20712 6810 20737 15095 19307
"1598_g_at" 2456 18585 20485 1559 1780
"160020_at" 21046 5285 21544 1246 19736
"1729_at" 5490 16869 16384 5461 21253
"1773_at" 6061 21197 17540 9166 2020
"177_at" 13540 6198 9995 15545 4897
"179_at" 20726 18307 1817 19398 13110
"1861_at" 6898 18890 18839 17969 20998
"200000_s_at" 17163 15571 15714 5345 18083
"200001_at" 21057 3082 6127 9233 5970
"200002_at" 19677 15149 16502 8129 18416
"200003_s_at" 17031 8276 7642 8398 15143
"200004_at" 17922 14843 7547 8999 17340
"200005_at" 19018 16599 6073 19338 5244
"200006_at" 19695 4791 16747 6996 15079
"200007_at" 15397 4607 7716 8492 16168
"200008_s_at" 2257 18441 15815 8862 5136
"200009_at" 2748 15230 16430 4675 15932
"200010_at" 17111 4373 17907 19122 15796
"200011_s_at" 16869 16050 3250 7323 6300
"200012_x_at" 1743 8992 7497 17262 4430
"200013_at" 16633 4627 15715 8215 5476
"200014_s_at" 2881 3475 6232 9187 3215
"200015_s_at" 15655 4959 16567 4897 17296
"200016_x_at" 670 8444 16896 7773 15444
"200017_at" 826 8969 16942 9104 16314
"200018_at" 18028 14847 5485 18730 6309
"200019_s_at" 17979 15105 6378 18328 5394
"200020_at" 20433 19479 17628 20308 15005
"200021_at" 2657 8724 7076 7453 3969
"200022_at" 17717 8837 5362 20218 17573
"200023_s_at" 15891 3103 15566 19432 16817
"200024_at" 706 3607 16046 17303 4944
"200025_s_at" 15961 4302 15500 17233 16801
"200026_at" 15832 4742 6038 17750 6310
"200027_at" 20951 4209 5585 8479 18350
"200028_s_at" 17272 17998 3296 8981 16556
"200029_at" 15268 8061 17161 17636 6609
"200030_s_at" 15581 4716 15380 18667 5838
"200031_s_at" 15777 8817 7332 18397 5804
"200032_s_at" 18267 8586 6693 9137 5177
"200033_at" 16004 19475 16680 18367 18593
"200034_s_at" 18638 4612 7607 18750 16073
"200035_at" 17532 1744 3473 17494 3600
"200036_s_at" 17046 15034 7059 17269 6426
"200037_s_at" 16881 15856 6748 7010 16901
"200038_s_at" 1981 8378 5727 17437 5887
"200039_s_at" 15316 15519 15418 19376 6343
"200040_at" 17007 15535 7136 18215 17552
"200041_s_at" 18537 18661 19928 7352 15187
"200042_at" 18644 17935 18074 9170 16620
"200043_at" 16476 16309 17599 5797 18179
"200044_at" 2050 4486 19355 7841 19626
"200045_at" 20263 16409 3060 6144 4586
"200046_at" 15286 14367 7018 6109 15784
"200047_s_at" 19374 16274 17683 6530 15034
"200048_s_at" 20407 16341 16676 8557 6519
"200049_at" 15529 1805 1265 5312 17041
"200050_at" 18884 19241 2630 2580 4428
"200051_at" 20677 18422 19897 1571 6004
"200052_s_at" 18589 18249 18669 5660 6385
"200053_at" 22071 5202 3687 1768 5938
"200054_at" 17293 4723 4966 1248 21088
"200055_at" 18893 3900 18260 6535 3222
"200056_s_at" 17873 20345 16457 8566 20736
"200057_s_at" 18283 14982 17026 17986 16460
"200058_s_at" 16387 3027 16901 2908 16548
"200059_s_at" 19990 15603 17786 7479 15779
"200060_s_at" 20198 16612 16081 3261 4932
"200061_s_at" 1834 8350 7627 17337 6391
"200062_s_at" 15349 8129 16414 18564 5515
"200063_s_at" 15622 8421 15687 17487 16926
"200064_at" 20294 4836 6400 18780 5488
"200065_s_at" 16927 3056 6242 8117 5985
"200066_at" 17027 18117 15369 20741 2473
"200067_x_at" 16733 15635 5490 8272 15582
"200068_s_at" 17585 4130 5667 6447 15997
"200069_at" 16947 15072 3966 7469 4598
"200070_at" 2520 3981 2910 7063 21178
"200071_at" 18397 19955 17255 18516 5694
"200072_s_at" 16803 18752 17981 9359 15757
"200073_s_at" 18348 19560 7271 6721 17003
"200074_s_at" 18563 3823 7681 8952 16518
"200075_s_at" 19269 3153 17458 4907 3631
"200076_s_at" 19893 16673 4367 6688 4452
"200077_s_at" 18942 14885 15475 17792 16173
"200078_s_at" 16165 16401 3624 8122 16785
"200079_s_at" 17977 5324 5309 17634 3618
"200080_s_at" 21813 16862 16984 18591 19480
"200081_s_at" 1126 5304 15507 18710 6214
"200082_s_at" 1184 14388 5831 18676 6184
"200083_at" 20727 17644 16958 17602 16423
"200084_at" 19991 16565 18654 6878 15066
"200085_s_at" 18152 4669 18351 6256 5212
"200086_s_at" 16547 2724 7208 7095 15347
"200087_s_at" 19382 14549 5624 5542 16653
"200088_x_at" 15503 8474 6770 17607 5805
"200089_s_at" 15964 3722 18052 5824 5666
"200090_at" 1652 988 16797 9366 18201
"200091_s_at" 18080 5038 7367 8123 6603
"200092_s_at" 15836 14445 17904 6545 5445
"200093_s_at" 19373 3792 6836 2131 17443
"200094_s_at" 17896 775 18747 4845 19018
"200095_x_at" 16724 8715 6226 8558 5425
"200096_s_at" 18500 1783 21077 2947 16820
"200097_s_at" 18507 4453 4336 6557 6741
"200098_s_at" 1134 16263 7242 5864 5604
"200099_s_at" 2450 8244 18865 6033 15508
"200593_s_at" 21864 17121 17024 3621 2070
"200594_x_at" 20256 14558 6117 7489 16205
"200595_s_at" 19407 16180 7334 1444 6110
"200596_s_at" 19552 15438 16660 4236 4673
"200597_at" 18555 17107 17280 21530 15636
"200598_s_at" 20518 4882 6320 17757 15764
"200599_s_at" 19839 3317 5731 5729 5511
