"inst_3630" "inst_3633" "inst_3733" "inst_3736" "inst_4289" "inst_4292" "inst_4755" "inst_4758"
"205474_at" 21054 15878 14185 9816 5027 13511 20560 6614
"205475_at" 1881 2329 11751 17996 9446 8031 8430 14407
"205476_at" 6742 4903 13124 17820 6936 6171 7303 12771
"205477_s_at" 10505 5500 12293 19359 7088 6559 7861 16541
"205478_at" 8157 5417 12854 18100 5556 8973 1340 15984
"205479_s_at" 1662 16590 15253 9880 16185 20243 2267 9495
"205480_s_at" 13041 12654 7476 6269 14836 15647 14774 8827
"205481_at" 15498 1766 11329 6753 913 10816 10235 540
"205482_x_at" 19328 11389 18071 11860 13567 10907 13261 18971
"205483_s_at" 2118 14507 3918 12246 3801 3851 10863 21089
"205484_at" 7469 6065 1096 15530 10250 8526 1775 15673
"205485_at" 505 4029 11325 18510 2482 8238 6681 11351
"205486_at" 21929 19343 15084 6879 18166 14040 15028 20510
"205487_s_at" 7384 5300 13977 19229 7443 6689 8577 14065
"205488_at" 7546 2801 6526 16167 7448 9716 806 15817
"205489_at" 5558 2959 12863 17089 13374 19342 8969 15985
"205490_x_at" 11012 614 571 9765 1472 4044 16955 18267
"205491_s_at" 828 7241 2913 18175 3369 6939 9368 10836
"205492_s_at" 5508 1454 12909 19058 10127 5010 8295 11578
"205493_s_at" 19284 21134 21575 4064 19126 2220 20084 5211
"205494_at" 19164 13075 4751 2306 2262 3716 4833 21961
"205495_s_at" 8995 6886 11778 17875 6748 5960 5749 13202
"205496_at" 9991 7890 9164 12275 8420 7968 2734 13168
"205497_at" 4998 10684 5567 5459 19955 18699 10071 13419
"205498_at" 19507 17589 16934 4563 15488 17159 20695 18029
"205499_at" 1080 6541 17069 9871 2125 19276 9288 12962
"205500_at" 4601 11739 22172 11028 21902 21655 13796 21381
"205501_at" 7460 5460 13420 8805 16103 5978 10371 685
"205502_at" 1623 206 4425 2511 17640 12678 12988 5023
"205503_at" 332 15637 486 2808 11716 17199 1817 20339
"205504_at" 7093 3307 13115 18255 7766 4406 7598 14810
"205505_at" 21699 10392 21390 11276 6657 3916 16769 5158
"205506_at" 6713 4359 12718 15575 5784 5307 10394 16398
"205507_at" 4536 7138 1093 17729 291 6533 5418 11016
"205508_at" 3209 1840 16273 147 987 21943 876 3637
"205509_at" 11681 1776 542 11370 1755 2182 2521 812
"205510_s_at" 17920 12049 21009 21591 19409 1176 19574 10229
"205511_at" 11693 18199 7805 12648 3845 2942 4487 21184
"205512_s_at" 10972 15224 5468 8403 13862 15167 15203 9032
"205513_at" 12385 2351 8621 12490 19062 18143 2842 20598
"205514_at" 7849 3317 21954 22229 21797 2718 11397 2632
"205515_at" 12464 9790 13083 8036 18609 19772 1447 12128
"205516_x_at" 11903 21930 7322 5714 20719 17662 13149 8863
"205517_at" 14470 11469 13567 11405 11287 10814 20658 3502
"205518_s_at" 5682 2660 10277 2619 7553 9518 8351 13585
"205519_at" 21092 15992 5268 6252 21554 14433 20888 20074
"205520_at" 16790 10743 7909 22268 11737 10211 1516 21912
"205521_at" 21588 21387 1941 6020 11438 15481 21701 18318
"205522_at" 8491 5568 5459 21863 2692 20229 7448 13219
"205523_at" 9572 7489 21041 2291 16339 11521 4196 8279
"205524_s_at" 9985 1522 2708 851 1119 20596 6971 10638
"205525_at" 7464 3627 7023 2035 1967 11281 5781 11782
"205526_s_at" 17378 20109 6763 7028 4609 11980 17381 17171
"205527_s_at" 21393 16922 14812 8061 13829 12317 16695 16649
"205528_s_at" 10436 7273 18769 20540 342 929 14235 21425
"205529_s_at" 4857 9633 5099 3933 14552 14325 9791 16343
"205530_at" 13523 20739 17125 4765 14902 19418 16980 8296
"205531_s_at" 14566 10667 21220 20900 21657 13016 4907 17364
"205532_s_at" 5894 3906 17511 21338 13614 13485 8029 11834
"205533_s_at" 6094 4587 10357 16501 6746 4541 7079 12498
"205534_at" 15800 12635 1852 3340 11839 2485 14719 21064
"205535_s_at" 10134 3958 10091 16179 5818 8992 8502 10975
"205536_at" 19981 19252 21109 11937 19622 20796 21302 1824
"205537_s_at" 13402 10647 9887 17510 7535 6845 16759 20895
"205538_at" 18030 20425 21516 13663 3213 22218 21010 2993
"205539_at" 2739 4990 20607 167 12178 295 7374 10756
"205540_s_at" 12797 11742 17003 1683 10414 3360 18894 17347
"205541_s_at" 288 9338 7303 7580 14605 17396 14499 22115
"205542_at" 2543 9604 8413 10104 17457 12111 15556 22008
"205543_at" 12429 17673 2499 4378 14720 11586 11123 8947
"205544_s_at" 5909 3883 9638 15101 9800 3824 7442 16301
"205545_x_at" 5224 15696 4779 14671 10834 16558 4685 20909
"205546_s_at" 14664 17695 6024 8260 16159 17649 13134 6552
"205547_s_at" 1981 9842 5925 1388 4950 21831 1960 6537
"205548_s_at" 16467 15649 14455 11046 14678 17613 17314 9906
"205549_at" 3151 9268 14064 356 1396 5040 12971 18405
"205550_s_at" 12491 16390 16175 7792 12190 10697 18064 18277
"205551_at" 10090 5978 9137 3757 8785 795 5359 11839
"205552_s_at" 9540 7446 13048 320 8384 787 9539 15461
"205553_s_at" 7310 1577 5318 16199 309 9203 13669 20770
"205554_s_at" 17529 18231 11806 2791 16308 4102 12735 328
"205555_s_at" 3940 10656 14344 14216 1733 10252 4057 19343
"205556_at" 147 177 13579 17672 10027 9631 2360 12174
"205557_at" 5773 4827 12601 18775 6599 5486 5888 12441
"205558_at" 20895 19730 1372 14435 18038 16727 4537 2794
"205559_s_at" 5368 6692 12476 15308 5346 6551 9861 11039
"205560_at" 5869 3099 12352 17892 2438 1667 7076 12494
"205561_at" 14889 20669 2971 2652 16822 17674 18832 22177
"205562_at" 22132 13838 8248 13379 13850 16098 17317 18508
"205563_at" 8423 3666 12283 19235 9755 3319 5462 10680
"205564_at" 5516 5693 9064 18715 8965 9357 6616 13313
"205565_s_at" 16572 15038 15545 8573 13694 16491 12162 18020
"205566_at" 15631 21167 16525 5760 16986 21226 19810 10211
"205567_at" 1400 11108 10237 14072 2360 1762 6679 12879
"205568_at" 6323 8041 1348 15363 5234 4549 5606 16045
"205569_at" 870 8769 15513 2050 17796 18897 11553 22091
"205570_at" 3736 10998 1056 21886 1799 1780 3385 18885
"205571_at" 21182 19866 3779 5251 11100 10398 16992 17008
"205572_at" 5439 6627 10207 17852 6411 8447 9386 4282
"205573_s_at" 13622 16867 7017 9887 14432 15540 16008 17253
"205574_x_at" 2575 10839 18811 10993 12280 18458 1840 20198
"205575_at" 1091 16870 6671 5645 11113 20049 3419 946
"205576_at" 7074 2266 20782 8080 18356 15884 5426 13702
"205577_at" 6607 6420 8976 18274 6825 4352 7170 12614
"205578_at" 8596 5884 10681 15154 7475 9084 7577 10994
"205579_at" 8618 8030 19447 3867 15547 16068 9900 13381
"205580_s_at" 12837 9331 2468 10862 578 10151 10745 423
"205581_s_at" 9714 6807 12737 18896 8876 6360 8383 13035
"205582_s_at" 6641 4634 10390 16536 7870 7139 7125 11040
"205583_s_at" 16923 21547 22189 20734 21910 20576 21041 8362
"205584_at" 13620 21376 22118 10724 22120 22051 19557 867
"205585_at" 888 2564 4760 9818 2389 1612 12331 1365
"205586_x_at" 14073 1145 18024 20406 20932 21907 2078 569
"205587_at" 8582 6587 9529 15330 8800 4506 8355 14221
"205588_s_at" 13884 12128 16738 4673 19745 19754 14742 10294
"205589_at" 9760 5052 10168 18680 1659 1119 10771 16531
"205590_at" 18703 15650 13312 18897 7755 8397 19410 2495
"205591_at" 11823 16210 12066 15057 7869 7138 15746 8288
"205592_at" 10376 8330 9599 18093 7905 4624 1562 13343
"205593_s_at" 10511 6231 9609 14810 8821 8068 8141 13677
"205594_at" 16924 21707 5274 12291 22221 913 15242 2550
"205595_at" 8661 4904 13745 15908 1265 5315 5199 14201
"205596_s_at" 19223 18688 15509 14458 3107 3025 17547 9809
"205597_at" 4778 5398 267 17190 6267 8633 7433 13468
"205598_at" 20772 18408 16893 22021 18649 19640 21092 3444
"205599_at" 6124 5657 11351 17461 9371 6873 6901 13794
"205600_x_at" 16911 20873 4266 21987 13649 13827 606 20668
"205601_s_at" 8954 7820 15405 22264 1797 21924 9951 15558
"205602_x_at" 9017 3510 11724 13956 9165 5267 10082 14296
"205603_s_at" 15581 12386 5889 9588 11016 11589 18750 7768
"205604_at" 6749 7211 2503 18529 10314 9195 8386 14633
"205605_at" 7888 1004 7425 16823 8027 5660 10603 8068
"205606_at" 20623 12743 8410 10797 2061 17122 4157 2353
"205607_s_at" 22088 14034 19322 6337 11989 12346 19804 5370
"205608_s_at" 2383 14968 5182 1251 1095 9948 3473 11684
"205609_at" 9568 5966 7050 9709 8485 6660 8669 14550
"205610_at" 10274 7819 10182 19805 8100 7263 5169 14390
"205611_at" 5385 5789 18438 4587 2617 3586 7880 11104
"205612_at" 9320 3463 8219 1073 6418 6511 7271 10454
"205613_at" 19055 16889 22004 11135 20091 21884 21547 20358
"205614_x_at" 14940 12469 17663 10841 22142 22227 2239 7573
"205615_at" 5337 5098 11479 17630 8490 4540 5807 11059
"205616_at" 12688 1951 18407 21589 7953 873 658 21318
"205617_at" 16939 2226 3610 20139 14582 19700 15083 20703
"205618_at" 20806 14466 7773 3772 16958 20025 15444 3737
"205619_s_at" 5564 2950 10200 18515 7293 1184 8917 2960
"205620_at" 5313 3107 12664 18822 6084 5313 1771 11962
"205621_at" 21101 15645 4780 21793 18287 18826 17959 20930
"205622_at" 14089 9352 22227 20056 21594 21514 21904 21898
"205623_at" 10968 1379 4344 8333 12112 16946 11697 21378
"205624_at" 14541 358 13227 8169 6291 1165 8508 14770
"205625_s_at" 4339 8942 6210 8991 3590 14565 12797 20102
"205626_s_at" 11135 2023 16041 7492 17026 14087 9281 12956
"205627_at" 4073 5911 5499 21000 10689 2135 6378 14202
"205628_at" 17017 18952 8632 3283 17268 15612 18932 18339
"205629_s_at" 9445 6460 10233 17744 5918 6566 1927 1969
"205630_at" 13323 9147 10925 15675 5444 8281 2333 739
"205631_at" 21284 20785 21097 6869 21987 4070 21632 21576
"205632_s_at" 12252 1214 10842 17042 9563 9735 7415 1109
"205633_s_at" 17475 17794 3383 10720 12313 17059 20502 18647
"205634_x_at" 12592 11085 20583 21903 15907 19272 13258 17574
"205635_at" 9113 8148 5319 16358 415 11083 5377 15176
"205636_at" 1346 4437 2863 13481 8376 2144 1759 10681
"205637_s_at" 15339 13888 15920 7167 21279 18193 12828 19684
"205638_at" 12835 10115 16553 21013 4861 1697 1491 14927
"205639_at" 8776 6512 10706 18930 8318 8921 6735 16231
"205640_at" 5168 21991 14732 996 13525 21321 3193 22114
"205641_s_at" 17892 18179 17362 21842 19910 1909 17902 21854
"205642_at" 21339 21888 19202 534 16988 12740 20584 1398
"205643_s_at" 4250 9068 11393 15841 11987 1583 6130 5480
"205644_s_at" 12035 9518 16581 11724 4420 2810 4885 17918
"205645_at" 17417 20692 18959 3109 20203 14110 18438 9578
"205646_s_at" 6064 4918 7448 20957 12629 17498 5737 14549
"205647_at" 11053 2608 14111 2904 891 21211 19652 5239
"205648_at" 7398 708 4078 19013 13988 10696 8356 13650
"205649_s_at" 9969 2101 9077 16428 5615 3315 6298 3568
"205650_s_at" 9657 4824 12346 19434 8502 50 8094 11099
"205651_x_at" 8053 3990 12420 3362 7594 7600 491 16165
"205652_s_at" 10897 14128 13128 19702 585 205 12517 19600
"205653_at" 8251 8126 10291 3760 7957 5143 5649 15513
"205654_at" 5936 3424 11472 11 11201 10714 9599 1097
"205655_at" 4664 843 4414 5968 188 10893 2762 1993
"205656_at" 13013 2249 18235 14188 19720 1540 8751 13594
"205657_at" 13646 11435 12216 5836 263 17060 10307 1415
"205658_s_at" 22137 21761 2219 2701 21174 21695 19998 18436
"205659_at" 3008 6250 22036 971 20219 1589 7388 16159
"205660_at" 16735 10233 3943 12071 16267 2918 939 10300
"205661_s_at" 21232 9579 19915 13543 20400 14785 21984 18197
"205662_at" 4803 1510 8405 3132 12294 734 12229 17074
"205663_at" 18349 20012 21178 12967 8813 1643 6366 16384
"205664_at" 21907 15875 20454 8238 16255 10497 20659 4636
"205665_at" 15900 21912 18829 11674 7255 7130 16225 10212
"205666_at" 740 3492 8879 17455 132 4370 6087 16324
"205667_at" 20166 18244 19935 8696 19242 15780 19513 20370
"205668_at" 5672 7786 9859 15222 5658 4502 9533 2957
"205669_at" 17780 18489 12517 15168 11143 308 15600 3735
"205670_at" 8181 3932 13092 17792 9130 6242 5466 14746
"205671_s_at" 8229 7817 17987 12451 8388 7859 9859 7881
"205672_at" 3739 13611 3827 12557 1706 16931 1101 20546
"205673_s_at" 14699 11978 19750 10312 13993 14408 4421 4887
"205674_x_at" 10836 8653 19785 14755 10225 9809 9224 14841
"205675_at" 9858 7754 11390 17600 6308 5017 6503 12116
"205676_at" 19151 21654 19178 10264 21294 10905 21034 4415
"205677_s_at" 12088 14627 6634 11744 11577 11481 4559 6886
"205678_at" 8794 7354 13146 16289 7174 8473 632 5208
"205679_x_at" 5786 3649 119 14161 2480 1696 10115 13831
"205680_at" 8260 4792 188 282 1908 11721 9913 13710
"205681_at" 13942 11745 6995 1963 14226 10897 12640 2547
"205682_x_at" 12996 13048 4037 12776 1963 3929 12382 5258
"205683_x_at" 9201 4458 9712 19576 9117 5556 10656 2741
"205684_s_at" 21781 17717 14146 1928 20220 15285 18803 882
"205685_at" 1512 14608 24 7559 8140 6608 11801 18785
"205686_s_at" 8914 2293 9133 14831 7858 7720 8304 14595
"205687_at" 1853 14853 1378 7622 1376 10986 3007 7638
"205688_at" 19390 11572 725 4242 22085 11710 14004 1011
"205689_at" 10964 8735 22243 11635 22174 21743 14481 21202
"205690_s_at" 14239 14328 4881 5789 16474 15863 14190 9339
"205691_at" 2576 12535 8202 22147 2132 476 16559 16701
"205692_s_at" 10062 6272 13860 14385 5467 6878 5484 15589
"205693_at" 8150 6528 9528 18755 7027 8422 6590 14139
"205694_at" 13654 14289 12024 18725 10281 6331 13319 2078
"205695_at" 19387 18345 2591 310 17450 910 9590 2571
"205696_s_at" 14097 16048 1430 570 6501 5562 12900 16879
"205697_at" 10300 1641 12970 19385 6456 7315 10043 11878
"205698_s_at" 17454 10721 16601 9645 17723 11221 2596 7047
"205699_at" 2143 5222 449 2738 401 5481 5378 13758
"205700_at" 4887 13809 21631 6942 4058 1656 18953 20759
"205701_at" 17597 10913 1488 228 15455 89 13674 21044
"205702_at" 19407 11130 18458 13157 19907 18278 21195 4258
"205703_at" 6592 6763 12657 19281 5411 4362 9846 11277
"205704_s_at" 21236 19921 20124 8281 20425 19118 19422 3410
"205705_at" 21033 19549 21875 219 22053 2511 22018 1147
"205706_s_at" 21906 12325 21258 2659 21861 20427 22154 6061
"205707_at" 17836 12434 15998 19965 11965 17717 17530 21763
"205708_s_at" 17567 755 21039 5605 20379 14901 11747 1259
"205709_s_at" 18497 20512 8712 7869 11910 19582 14760 2187
"205710_at" 1347 942 2412 4553 17616 21519 18345 8620
"205711_x_at" 5208 11553 14758 13949 11348 12260 4640 18521
"205712_at" 7146 1133 7944 19248 2391 1749 10738 14715
"205713_s_at" 3433 4456 9231 15031 5398 4552 38 8601
"205714_s_at" 5839 4030 11235 18944 7881 8102 7495 10509
"205715_at" 10535 8479 10248 17296 7349 5684 9396 2016
"205716_at" 21050 20379 19326 3462 11904 2807 21223 19452
"205717_x_at" 17195 20341 21094 14569 20827 22153 20942 18987
"205718_at" 9881 6330 2306 10794 418 5060 382 12945
"205719_s_at" 8670 1194 11043 10323 9994 9392 9573 15084
"205720_at" 7286 6314 8945 16848 6725 5933 6722 12475
"205721_at" 6083 4831 11620 18235 5878 8786 7932 13355
"205722_s_at" 6370 5396 10027 16713 7779 7045 9106 14733
"205723_at" 15306 21483 852 2788 690 16123 11738 18677
"205724_at" 353 29 1533 377 18928 13041 12453 19733
"205725_at" 7559 337 10122 16726 3015 5581 1526 171
"205726_at" 18616 9088 18165 9621 21129 20609 14990 9702
"205727_at" 18657 22095 4552 1876 21926 2265 19937 332
"205728_at" 8545 2793 5554 12196 2913 21551 4652 11405
"205729_at" 21852 10777 21574 411 22206 21082 21900 1104
"205730_s_at" 10812 9795 18067 4259 17216 11575 15846 3673
"205731_s_at" 15448 9154 2250 8990 104 3193 1349 8858
"205732_s_at" 20023 10607 888 1710 1984 14665 19785 18762
"205733_at" 21986 16536 20433 12970 17838 15318 22118 9634
"205734_s_at" 8732 3488 11998 15297 9795 7527 9572 11972
"205735_s_at" 8598 4815 10783 17436 5675 6611 8039 14096
"205736_at" 9535 1136 9899 2015 6020 4662 7806 12169
"205737_at" 1747 1679 6966 7304 10243 132 10575 8692
"205738_s_at" 9431 6442 11439 161 9257 8753 2787 737
"205739_x_at" 21580 15282 20221 8070 20485 15733 15189 2837
"205740_s_at" 12604 21107 4605 5210 12750 22086 17852 8584
"205741_s_at" 2014 19329 3757 3279 14742 13682 3278 7839
"205742_at" 905 1306 14687 5336 3746 2266 17322 21960
"205743_at" 2092 9170 14952 21994 13880 16982 10129 13505
"205744_at" 14616 16053 15486 12399 19093 2489 14052 20632
"205745_x_at" 14062 19214 3370 1456 15032 15362 16861 3411
"205746_s_at" 12062 15638 912 504 20064 20185 2490 6659
"205747_at" 5862 6654 9727 15915 8053 4484 5762 13363
"205748_s_at" 15109 20098 8459 6770 15636 21072 16424 9690
"205749_at" 1 8930 1297 22251 1394 16054 1 1715
"205750_at" 11653 10834 21226 12909 20989 13559 4365 2873
"205751_at" 4529 8391 8265 14724 4890 4040 10347 12322
"205752_s_at" 1694 9774 14084 966 20156 21783 2489 775
"205753_at" 8958 7676 451 5704 8741 6513 8277 1592
"205754_at" 10000 7590 11739 16744 10162 9582 7873 14035
"205755_at" 8544 6957 10059 17697 8245 9371 6382 11464
"205756_s_at" 18783 16837 16908 2096 18824 17934 20719 3113
"205757_at" 15045 10132 20418 21709 18534 19299 12736 20755
"205758_at" 4493 8799 12200 18659 8052 5162 3886 9280
"205759_s_at" 15577 12139 7713 21936 14595 1861 21012 20241
"205760_s_at" 14009 21490 14525 3595 17855 17359 17192 6401
"205761_s_at" 16353 17475 18371 14554 21123 11447 17980 8644
"205762_s_at" 15871 10762 18910 12401 14403 18807 11381 2714
"205763_s_at" 15119 10909 14966 1801 19626 16702 15109 7648
"205764_at" 1040 10579 10071 17358 6272 9572 10598 5209
"205765_at" 10584 346 13166 17616 6953 8891 11222 17134
"205766_at" 7933 3980 8986 17200 6088 6512 9280 14937
"205767_at" 10239 3522 8390 12901 2403 3909 8047 10503
"205768_s_at" 19730 18675 17838 7842 21955 21180 21333 10010
"205769_at" 19715 20820 17345 14089 15668 16208 21524 19667
"205770_at" 4840 2962 2943 4003 18198 20716 12805 6338
"205771_s_at" 19188 17752 15008 1625 18382 14743 21070 1395
"205772_s_at" 1720 10583 4825 457 626 5445 4654 12085
"205773_at" 17955 11374 10693 6617 12914 1343 15650 147
"205774_at" 15922 21205 16038 21562 11689 4169 17029 7043
"205775_at" 11035 8546 15066 8913 21095 21511 1673 3883
"205776_at" 12036 22121 7993 14245 21568 19997 17042 21285
"205777_at" 16431 21325 8323 421 2420 21668 15245 19738
"205778_at" 1394 9359 18151 21531 12449 12152 1567 13259
"205779_at" 1118 2710 10927 19872 5695 236 9620 15447
"205780_at" 18102 21078 16776 5696 20620 20314 18784 21475
"205781_at" 4442 21045 13703 8484 17769 18863 14629 22102
"205782_at" 10470 3853 8667 13959 5978 5102 5385 11427
"205783_at" 3231 506 13647 19882 3274 16677 8922 11593
"205784_x_at" 18480 1187 2440 22029 1112 175 951 8139
"205785_at" 7674 4321 755 4798 7962 7760 10500 11316
"205786_s_at" 13194 10438 11941 18107 9161 8155 6782 12783
"205787_x_at" 17068 10461 15225 9084 942 3096 14403 3856
"205788_s_at" 17884 12191 17302 5972 16727 14232 17157 8666
"205789_at" 9176 7061 12574 18750 8467 8046 5086 10554
"205790_at" 15371 10447 1697 21939 18313 19163 8543 13984
"205791_x_at" 337 25 8007 14727 4189 20401 17085 21560
"205792_at" 2591 14333 12948 19390 8198 8538 12069 9960
"205793_x_at" 17507 22183 6987 2534 19198 20584 15825 21832
"205794_s_at" 13798 10974 20470 11682 18463 15507 10578 12374
"205795_at" 5807 4160 22250 8042 13031 12790 8965 15205
"205796_at" 16092 14248 7171 12585 15426 14561 15952 17467
"205797_s_at" 21406 1044 15559 6050 729 17539 13710 28
"205798_at" 6038 3531 21868 6632 21511 20639 6818 14184
"205799_s_at" 15598 13638 15173 12110 2683 12305 15724 17780
"205800_at" 6960 4165 11313 18315 6904 6136 8223 13840
"205801_s_at" 6763 4513 11319 16888 6103 5763 5209 11768
"205802_at" 14784 18398 21530 13728 22190 10301 17288 21210
"205803_s_at" 19726 11175 21854 3129 21844 14135 21975 2630
"205804_s_at" 5266 1818 8077 18991 5230 8003 2255 15652
"205805_s_at" 1447 5746 14616 4070 17576 19281 6345 14828
"205806_at" 1865 13353 2212 14028 2945 19848 13615 19887
"205807_s_at" 2050 19959 8602 10713 13482 18643 1908 19075
"205808_at" 2019 9392 5159 987 21577 16319 15165 21311
"205809_s_at" 16697 12543 6400 12165 1030 1779 11577 5046
"205810_s_at" 8764 5813 9452 18474 7823 5110 8288 13914
"205811_at" 21990 16122 15056 7284 15068 9865 21403 4789
"205812_s_at" 13176 12595 17635 13064 12403 10253 13728 8470
"205813_s_at" 7602 5877 9382 15255 8359 7605 5887 12436
"205814_at" 1504 5821 1283 10486 6627 3564 6376 11719
"205815_at" 10048 7250 10072 16985 7489 5074 6509 11081
"205816_at" 9597 7511 15711 11562 7358 210 5206 12016
"205817_at" 20282 837 19532 12604 5053 2546 20732 20089
"205818_at" 17264 17611 1250 6610 16203 16877 316 21401
"205819_at" 8643 5388 8807 15845 9647 8989 6529 15519
"205820_s_at" 6637 5138 11628 15711 8081 7318 6820 13492
"205821_at" 7711 6743 9318 19454 7281 3226 9061 15798
"205822_s_at" 13082 15329 1123 3676 20272 10204 11484 22073
"205823_at" 20952 22193 7403 1719 3752 20399 11289 21868
"205824_at" 9069 7532 13270 18299 5396 8371 3037 13275
"205825_at" 638 896 13805 18194 3605 9234 5548 14041
"205826_at" 5326 3180 9294 15971 10023 9075 6994 12386
"205827_at" 10993 339 13422 2371 10129 9555 1882 14323
"205828_at" 296 2919 1429 2193 21755 13850 14684 2338
"205829_at" 12734 12558 20985 22145 11132 17916 11081 1642
"205830_at" 19806 21371 19855 2823 18994 15120 20463 1911
"205831_at" 8340 7545 5874 5450 1514 1231 7611 7279
"205832_at" 15102 20072 1628 20715 13690 13419 1057 214
"205833_s_at" 4351 3062 8972 12576 9315 7489 7685 14272
"205834_s_at" 10593 5524 19627 21879 9317 7128 6555 1445
"205835_s_at" 19110 12364 4097 197 12553 20431 2415 2897
"205836_s_at" 17774 17312 16768 1068 17952 10393 15058 5835
"205837_s_at" 6959 4733 10483 16642 6903 6135 7970 13535
"205838_at" 12139 1682 978 1349 226 401 14178 1224
"205839_s_at" 7072 5350 8412 19919 16926 3065 3034 15061
"205840_x_at" 789 4139 13523 17654 6132 4996 9477 15841
"205841_at" 21193 21683 16758 368 19867 17827 21204 1494
"205842_s_at" 21474 10780 3836 1088 3496 1719 22222 6088
"205843_x_at" 5621 3255 10633 16934 7176 6815 9148 11680
"205844_at" 4847 7289 19428 14328 15026 280 10079 16442
"205845_at" 18727 21923 9895 17467 7802 4447 21029 2925
"205846_at" 999 5445 10080 5451 9927 8209 9769 2443
"205847_at" 12963 8889 8512 20931 1523 17749 19735 2621
"205848_at" 1191 2042 8027 11379 11803 17571 11044 2094
"205849_s_at" 4901 10692 15120 12798 4554 3247 12423 5663
"205850_s_at" 7037 3525 16469 6064 7317 8261 8703 13981
"205851_at" 19892 20473 21491 13838 21752 13206 17831 3459
"205852_at" 4141 8105 11105 12286 14198 18459 5882 13459
"205853_at" 5661 7144 13035 18449 9026 8542 5884 14824
"205854_at" 21040 10467 16941 12568 10725 20641 21573 17060
"205855_at" 2168 9332 315 21213 13749 2602 14445 21179
"205856_at" 14959 12493 16402 21235 11052 15038 852 16743
"205857_at" 10057 6464 4736 2956 222 516 9455 16105
"205858_at" 5324 3347 8817 16559 6810 6028 5006 12175
"205859_at" 16317 15200 20851 12230 3793 21307 14508 21085
"205860_x_at" 9590 3259 10161 17299 9659 5822 5571 13861
"205861_at" 323 486 12780 9413 8661 9102 233 15074
"205862_at" 20411 16578 13199 15396 7104 7246 21527 2857
"205863_at" 376 8923 12582 2373 803 1996 5559 12147
"205864_at" 15648 13712 11615 17822 7048 9637 3424 16151
"205865_at" 21608 11549 15340 11262 16787 16512 22060 3564
"205866_at" 10429 7600 342 19300 10252 1062 9727 10633
"205867_at" 18615 2271 14342 6 13150 80 1980 5507
"205868_s_at" 2622 2519 2438 10668 2934 1178 11485 17584
"205869_at" 8066 6583 10347 16490 6964 5572 5397 13528
"205870_at" 9316 4173 11218 18843 9037 9530 8987 11718
"205871_at" 15012 2680 710 8302 17634 15826 14682 1360
"205872_x_at" 21330 1627 4077 17187 9112 1064 2901 396
"205873_at" 16354 14605 19976 11902 11048 1655 16497 3786
"205874_at" 9389 3601 4028 2389 14209 13308 10170 13053
"205875_s_at" 9314 5776 15218 14352 18592 15014 16293 4991
"205876_at" 13172 9622 3404 20918 21603 14265 9041 11871
"205877_s_at" 16370 681 492 20273 19980 21698 18391 21709
"205878_at" 6548 2447 1313 4032 8046 6271 8032 15137
"205879_x_at" 3967 19340 1167 15059 491 26 13717 9476
"205880_at" 14700 12117 7022 9394 20928 19011 11001 1116
"205881_at" 16759 9811 20057 21083 2675 10850 13869 4000
"205882_x_at" 16261 19412 4192 9627 16137 19896 15320 4365
"205883_at" 9199 895 711 14588 9043 5212 2011 14424
"205884_at" 9482 7109 19103 21764 10153 8662 9749 3047
"205885_s_at" 7540 4000 10689 9118 6294 6981 320 15612
"205886_at" 10232 7212 12005 15752 1564 4663 8269 14716
"205887_x_at" 17276 18693 5198 8883 16590 14453 16289 1313
"205888_s_at" 21654 15744 9112 15773 10386 899 19933 20479
"205889_s_at" 9753 5231 11668 15241 9177 8458 9410 11490
"205890_s_at" 8624 6499 9348 16575 7526 6777 8191 11985
"205891_at" 21872 20983 5931 7844 11852 10272 20837 16690
"205892_s_at" 8284 3081 8984 17805 5285 4518 2430 14913
"205893_at" 13799 8699 20214 2859 15966 3087 1316 9589
"205894_at" 3640 1564 10621 15913 7070 9693 12514 19802
"205895_s_at" 3451 15773 8430 7565 19371 19130 11584 6665
"205896_at" 20386 17134 14497 20344 17978 14309 19932 20163
"205897_at" 555 7868 11141 18296 5933 9001 7148 12588
"205898_at" 6356 3857 13443 19707 8265 5114 9345 16370
"205899_at" 9768 8191 20575 4855 10956 11787 5481 13596
"205900_at" 7848 4037 10792 8810 3817 7163 9711 15682
"205901_at" 9882 3982 10801 12278 6168 8312 7328 12807
"205902_at" 5881 3373 9740 16266 8667 6875 5194 13729
"205903_s_at" 6821 4578 10205 15035 6732 5942 6420 10957
"205904_at" 11870 17139 2658 6003 2436 3683 15186 19542
"205905_s_at" 11468 11668 1210 5868 11275 3694 13808 19898
"205906_at" 5431 5991 5646 18455 7135 5771 7489 13261
"205907_s_at" 10138 5469 8211 8035 2303 14889 1249 21602
"205908_s_at" 5543 5287 13571 16815 5423 6900 4531 11896
"205909_at" 21076 21380 20250 20474 20250 20179 20563 20190
"205910_s_at" 6109 7499 11730 6998 15049 15360 16358 21086
"205911_at" 5179 1173 11727 2537 1688 1151 1993 15551
"205912_at" 5852 6168 12937 19089 9989 5627 5891 10725
"205913_at" 6273 5703 10818 16983 7227 6437 8144 11703
"205914_s_at" 6559 6090 10457 16611 6481 6091 7223 12671
"205915_x_at" 5742 1431 11409 18571 5268 6690 7819 14955
"205916_at" 5375 4117 12289 18101 8054 5582 8384 128
"205917_at" 8354 8475 17735 3503 21934 10962 9466 550
