"inst_865" "inst_973"
"201365_at" 22007 19665
"201366_at" 16376 16910
"201367_s_at" 92 10077
"201368_at" 2853 15280
"201369_s_at" 5881 537
"201370_s_at" 17633 21197
"201371_s_at" 16300 18792
"201372_s_at" 11091 4089
"201373_at" 2694 863
"201374_x_at" 11957 6826
"201375_s_at" 19528 20270
"201376_s_at" 17805 16230
"201377_at" 19928 17712
"201378_s_at" 21853 19908
"201379_s_at" 17715 18169
"201380_at" 2661 14548
"201381_x_at" 20267 21306
"201382_at" 1205 13978
"201383_s_at" 420 664
"201384_s_at" 214 564
"201385_at" 17728 21528
"201386_s_at" 19667 20721
"201387_s_at" 13218 13217
"201388_at" 18523 15699
"201389_at" 21106 14011
"201390_s_at" 4362 15176
"201391_at" 15201 2023
"201392_s_at" 6474 14476
"201393_s_at" 5358 14005
"201394_s_at" 16282 4080
"201395_at" 2780 13784
"201396_s_at" 3082 20325
"201397_at" 5329 2763
"201398_s_at" 4526 19284
"201399_s_at" 15871 21863
"201400_at" 15672 15835
"201401_s_at" 18812 15981
"201402_at" 12965 5485
"201403_s_at" 5603 14920
"201404_x_at" 17018 19517
"201405_s_at" 15343 16326
"201406_at" 10498 14307
"201407_s_at" 4705 16686
"201408_at" 20863 21560
"201409_s_at" 19909 17592
"201410_at" 18601 19145
"201411_s_at" 21148 21443
"201412_at" 1161 2737
"201413_at" 17882 16510
"201414_s_at" 5210 15348
"201415_at" 4544 2568
"201416_at" 512 93
"201417_at" 2341 3658
"201418_s_at" 3543 672
"201419_at" 15678 15246
"201420_s_at" 15779 21392
"201421_s_at" 22046 21422
"201422_at" 5422 15279
"201423_s_at" 17162 20642
"201424_s_at" 3821 15472
"201425_at" 9303 5532
"201426_s_at" 188 11121
"201427_s_at" 3919 10176
"201428_at" 2173 4470
"201429_s_at" 10329 8111
"201430_s_at" 13207 11066
"201431_s_at" 10358 8114
"201432_at" 6592 13830
"201433_s_at" 19165 18488
"201434_at" 20947 19044
"201435_s_at" 20820 21402
"201436_at" 21493 21982
"201437_s_at" 21552 20343
"201438_at" 10758 718
"201439_at" 1718 14743
"201440_at" 16165 14413
"201441_at" 3355 2260
"201442_s_at" 12166 12484
"201443_s_at" 6073 4203
"201444_s_at" 5599 19761
"201445_at" 12649 5820
"201446_s_at" 16092 20980
"201447_at" 21233 21410
"201448_at" 21515 21045
"201449_at" 4814 17857
"201450_s_at" 16551 19747
"201451_x_at" 7522 13523
"201452_at" 13283 12587
"201453_x_at" 5732 13898
"201454_s_at" 18351 14794
"201455_s_at" 17362 17449
"201456_s_at" 2652 16570
"201457_x_at" 16404 19896
