"inst_6379" "inst_6416" "inst_6421"
"1007_s_at" 5157 11512 9869
"1053_at" 20927 10255 7572
"117_at" 22066 1984 13418
"121_at" 1088 4808 20167
"1255_g_at" 13862 8016 17341
"1294_at" 8597 2131 15357
"1316_at" 14395 19618 4870
"1320_at" 17143 20716 17343
"1405_i_at" 9985 21539 15174
"1431_at" 2277 1820 19800
"1438_at" 17164 13954 159
"1487_at" 6293 15557 6294
"1494_f_at" 2279 21277 21523
"1598_g_at" 15324 3693 5864
"160020_at" 3238 3305 3611
"1729_at" 8251 14768 8337
"1773_at" 3256 16200 4545
"177_at" 2053 1300 13905
"179_at" 18806 17761 20679
"1861_at" 4409 4443 9739
"200000_s_at" 8862 12105 2060
"200001_at" 6667 11011 6780
"200002_at" 15250 4745 10793
"200003_s_at" 11953 7098 10950
"200004_at" 15571 9954 11371
"200005_at" 6902 9843 7035
"200006_at" 16568 7333 10176
"200007_at" 7007 13449 8532
"200008_s_at" 16621 12604 4142
"200009_at" 14305 13506 11212
"200010_at" 14662 7100 8701
"200011_s_at" 15988 13503 4119
"200012_x_at" 9554 4863 20171
"200013_at" 14220 7010 19381
"200014_s_at" 4375 10964 8138
"200015_s_at" 18071 15868 9645
"200016_x_at" 11853 7008 11950
"200017_at" 12094 7229 19410
"200018_at" 12083 7216 20460
"200019_s_at" 12041 7178 19597
"200020_at" 6482 15843 10150
"200021_at" 12263 7368 1736
"200022_at" 8389 7124 10959
"200023_s_at" 9562 11768 12173
"200024_at" 12046 7181 19671
"200025_s_at" 15226 7214 12030
"200026_at" 12271 7373 19977
"200027_at" 7740 9484 10864
"200028_s_at" 8052 15129 8745
"200029_at" 9108 7167 19583
"200030_s_at" 9708 9871 19577
"200031_s_at" 12068 7205 15823
"200032_s_at" 12098 7232 19797
"200033_at" 18787 11115 10166
"200034_s_at" 16276 7110 20056
"200035_at" 6251 11224 8687
"200036_s_at" 8773 7083 9791
"200037_s_at" 18549 13641 5604
"200038_s_at" 16802 7339 11774
"200039_s_at" 16704 4262 19242
"200040_at" 8332 11896 9454
"200041_s_at" 15821 13130 5067
"200042_at" 7215 12777 6492
"200043_at" 16651 11150 10382
"200044_at" 14759 10026 8960
"200045_at" 8517 16966 6648
"200046_at" 17278 11912 9109
"200047_s_at" 17170 12643 7267
"200048_s_at" 16334 5107 7718
