"inst_1291" "inst_5015" "inst_6669"
"1007_s_at" 20693 2570 14976
"1053_at" 2982 8280 5047
"117_at" 21379 15877 21737
"121_at" 3177 20575 5540
"1255_g_at" 11548 13215 11896
"1294_at" 6148 21173 4175
"1316_at" 18183 19979 5768
"1320_at" 14569 9704 19994
"1405_i_at" 19543 1442 13518
"1431_at" 9727 15862 18479
"1438_at" 8198 10725 16905
"1487_at" 18766 3310 15422
"1494_f_at" 14564 2170 20623
"1598_g_at" 21807 7885 18677
"160020_at" 21998 415 4777
"1729_at" 19945 20252 19080
"1773_at" 1321 20395 1912
"177_at" 1443 2549 18283
"179_at" 21811 10540 1918
"1861_at" 7057 12299 17703
"200000_s_at" 18216 6891 19933
"200001_at" 7002 5417 2677
"200002_at" 3847 11057 6226
"200003_s_at" 18656 11431 9991
"200004_at" 4418 12550 14140
"200005_at" 5248 7767 6991
"200006_at" 7277 9214 7171
"200007_at" 3563 10125 17500
"200008_s_at" 585 9090 6557
"200009_at" 17413 11801 5350
"200010_at" 4723 9443 15406
"200011_s_at" 20895 3808 19178
"200012_x_at" 17438 19604 6813
"200013_at" 5476 11737 6586
"200014_s_at" 5961 9431 7397
"200015_s_at" 6015 7392 15521
"200016_x_at" 6466 12096 18146
"200017_at" 17546 15204 14956
"200018_at" 16870 19792 15007
"200019_s_at" 7028 8702 15688
"200020_at" 6109 9972 17932
"200021_at" 19796 19626 13872
"200022_at" 18138 9481 13875
"200023_s_at" 6828 5161 17393
"200024_at" 5500 8743 6049
"200025_s_at" 6535 11956 17694
"200026_at" 18693 11973 6999
"200027_at" 6289 7318 8386
"200028_s_at" 16952 11921 17763
"200029_at" 7245 12376 14141
"200030_s_at" 4925 12108 8146
"200031_s_at" 6446 19930 10052
"200032_s_at" 6096 12464 3551
"200033_at" 6022 9284 13888
"200034_s_at" 16914 19167 7306
"200035_at" 22248 20357 2312
"200036_s_at" 4239 7840 7042
"200037_s_at" 4922 11879 8577
"200038_s_at" 17000 12600 5621
"200039_s_at" 4862 4486 4133
"200040_at" 17810 11348 16057
"200041_s_at" 19697 4908 4340
"200042_at" 18038 7683 16136
"200043_at" 3303 12092 8402
"200044_at" 5535 9962 15812
"200045_at" 19750 10835 8072
"200046_at" 2024 9310 15924
"200047_s_at" 6519 7499 16581
"200048_s_at" 6627 10960 8541
"200049_at" 18405 9520 20847
"200050_at" 17276 11769 3633
"200051_at" 18001 8386 17762
"200052_s_at" 5062 6822 7023
"200053_at" 2016 4045 5117
"200054_at" 20048 5671 16821
"200055_at" 18329 10761 5761
"200056_s_at" 4035 7973 18969
"200057_s_at" 17968 10492 16706
"200058_s_at" 20639 6179 14060
"200059_s_at" 5974 6982 15729
"200060_s_at" 17932 2037 6415
"200061_s_at" 6935 20624 10051
"200062_s_at" 6677 15066 9982
"200063_s_at" 4876 20362 10086
"200064_at" 18115 19672 6533
"200065_s_at" 4629 7606 8105
"200066_at" 3160 6623 18358
"200067_x_at" 3430 9207 15663
"200068_s_at" 16709 19596 16556
"200069_at" 17587 9921 19790
"200070_at" 22268 2760 5907
"200071_at" 7118 4649 20234
"200072_s_at" 5888 19668 17504
"200073_s_at" 5750 6215 18673
"200074_s_at" 4667 12153 4063
"200075_s_at" 17463 3685 7612
"200076_s_at" 6047 4523 14227
"200077_s_at" 5145 19408 17039
"200078_s_at" 4616 8279 14127
"200079_s_at" 6058 5315 15818
"200080_s_at" 17447 19745 17379
"200081_s_at" 4887 12588 15677
"200082_s_at" 17164 10471 6406
"200083_at" 19420 10472 17719
"200084_at" 3423 10984 15140
"200085_s_at" 16719 4178 13910
"200086_s_at" 6479 10980 5597
"200087_s_at" 17915 19435 16656
"200088_x_at" 17365 19260 7002
"200089_s_at" 17286 12480 6295
"200090_at" 3854 786 17161
"200091_s_at" 4851 12167 7432
"200092_s_at" 16980 20473 6725
"200093_s_at" 2405 5474 15715
"200094_s_at" 17735 11253 4291
"200095_x_at" 7135 15329 10133
"200096_s_at" 2121 10974 7695
"200097_s_at" 16805 12596 15302
"200098_s_at" 18504 8911 5658
"200099_s_at" 16761 15266 13907
"200593_s_at" 5298 10784 14385
"200594_x_at" 18100 11924 16294
"200595_s_at" 19176 9699 17523
"200596_s_at" 17090 10663 7838
"200597_at" 18450 11321 18282
"200598_s_at" 2452 9825 7542
"200599_s_at" 4439 20186 18485
"200600_at" 20696 15518 14155
"200601_at" 4958 4005 19439
"200602_at" 1579 4435 7293
"200603_at" 4692 9428 18345
"200604_s_at" 4 9990 18092
"200605_s_at" 1049 11690 18554
"200606_at" 9134 10007 20564
"200607_s_at" 1093 11373 7748
"200608_s_at" 5770 11313 15993
"200609_s_at" 6940 4482 6605
"200610_s_at" 16929 10366 17773
"200611_s_at" 4860 6988 14867
"200612_s_at" 22267 20786 4788
"200613_at" 4410 7271 5413
"200614_at" 5457 12523 14642
"200615_s_at" 6725 5633 17835
"200616_s_at" 20448 8873 2601
"200617_at" 17514 6918 6771
"200618_at" 20598 6995 17953
"200619_at" 16822 5189 3541
"200620_at" 6117 11079 8127
"200621_at" 20165 6452 15511
"200622_x_at" 2585 2403 3583
"200623_s_at" 19716 12200 14108
"200624_s_at" 1139 8297 20238
"200625_s_at" 17078 7457 16214
"200626_s_at" 4670 19922 21556
"200627_at" 4806 12150 6569
"200628_s_at" 1000 5727 16907
"200629_at" 19957 2712 15977
"200630_x_at" 19900 19676 15712
"200631_s_at" 4161 9833 14337
"200632_s_at" 19898 9627 14804
"200633_at" 6786 20067 10050
"200634_at" 2667 9865 6729
"200635_s_at" 14746 8825 4014
"200636_s_at" 14095 4553 16061
"200637_s_at" 11311 4879 1475
"200638_s_at" 646 19600 14845
"200639_s_at" 18989 7225 16713
"200640_at" 6002 12025 17386
"200641_s_at" 87 11286 7619
"200642_at" 3247 9629 8563
"200643_at" 19727 19390 5015
"200644_at" 6888 12086 15241
"200645_at" 18459 5092 14395
"200646_s_at" 22099 7749 6083
"200647_x_at" 6499 8974 7674
"200648_s_at" 679 10487 21327
"200649_at" 22280 768 2786
"200650_s_at" 6333 10837 9953
"200651_at" 4372 12123 6561
"200652_at" 4419 4503 18450
"200653_s_at" 21204 11896 5323
"200654_at" 6576 6716 17608
"200655_s_at" 7292 19520 7313
"200656_s_at" 16953 6614 4891
"200657_at" 7117 20606 15380
"200658_s_at" 2887 10728 14047
"200659_s_at" 3032 8691 2882
"200660_at" 3906 3163 4181
"200661_at" 5837 3213 5106
"200662_s_at" 3559 7037 19770
"200663_at" 7189 5981 7562
"200664_s_at" 1040 5385 17059
"200665_s_at" 13843 13078 18906
"200666_s_at" 19345 8188 19167
"200667_at" 18041 8800 1887
"200668_s_at" 5215 8432 8014
"200669_s_at" 978 8170 6306
"200670_at" 5691 11081 20851
"200671_s_at" 1395 1053 21237
"200672_x_at" 1901 20159 8462
"200673_at" 16772 10256 17313
"200674_s_at" 6339 19382 7026
"200675_at" 19255 5838 16333
"200676_s_at" 17642 1491 16904
"200677_at" 3491 8508 6303
"200678_x_at" 18159 3538 8059
"200679_x_at" 4694 11361 5957
"200680_x_at" 6140 12419 15962
"200681_at" 16968 8045 16716
"200682_s_at" 1757 9730 7258
"200683_s_at" 6006 5456 15642
"200684_s_at" 766 12129 15555
"200685_at" 2782 20460 1969
"200686_s_at" 1150 7580 5730
"200687_s_at" 19460 7572 2980
"200688_at" 4198 6645 5926
"200689_x_at" 17172 19729 15728
"200690_at" 5753 3796 5863
"200691_s_at" 17779 10021 5314
"200692_s_at" 2673 19629 17259
"200693_at" 3318 9749 14549
"200694_s_at" 19999 7401 17010
"200695_at" 3042 12306 19017
"200696_s_at" 19843 5571 6247
"200697_at" 19967 4545 3378
"200698_at" 4866 10271 17665
"200699_at" 21714 20564 5382
"200700_s_at" 3504 11974 19777
"200701_at" 3324 6170 15979
"200702_s_at" 21492 6110 3733
"200703_at" 4445 11650 14689
"200704_at" 20749 11852 7600
"200705_s_at" 18399 19768 4790
"200706_s_at" 6961 6440 4193
"200707_at" 21852 20842 16079
"200708_at" 2037 6272 14773
"200709_at" 6000 11315 19698
"200710_at" 19380 2253 15619
"200711_s_at" 4883 8518 17109
"200712_s_at" 192 8428 16178
"200713_s_at" 17658 12267 15009
"200714_x_at" 19686 3176 16978
"200715_x_at" 17209 9763 4666
