"inst_6865" "inst_6870" "inst_6913"
"1007_s_at" 5492 5940 16263
"1053_at" 7808 20364 21615
"117_at" 10828 9886 10410
"121_at" 8263 2990 21645
"1255_g_at" 11738 10172 10861
"1294_at" 7569 19618 3485
"1316_at" 22231 19936 16571
"1320_at" 21171 8673 10218
"1405_i_at" 11857 8222 13550
"1431_at" 11456 9892 7778
"1438_at" 4853 14296 21904
"1487_at" 2348 16028 16794
"1494_f_at" 10647 3217 20851
"1598_g_at" 15946 736 2171
"160020_at" 6167 21852 14387
"1729_at" 2641 17563 6588
"1773_at" 332 20960 10710
"177_at" 20716 8342 15204
"179_at" 4282 1228 22005
"1861_at" 8655 5268 20844
"200000_s_at" 18630 5987 20742
"200001_at" 19285 18370 21950
"200002_at" 17114 15572 6315
"200003_s_at" 18646 15894 17911
"200004_at" 7071 6662 4750
"200005_at" 5208 15355 19902
"200006_at" 8810 7323 5920
"200007_at" 6981 6279 4794
"200008_s_at" 488 21491 22150
"200009_at" 8066 16630 18976
"200010_at" 4033 16141 6890
"200011_s_at" 7551 5328 18537
"200012_x_at" 17680 6639 6905
"200013_at" 7896 5377 16632
"200014_s_at" 15461 6952 4899
"200015_s_at" 8123 4821 2023
"200016_x_at" 8709 6860 4760
"200017_at" 5809 6884 4654
"200018_at" 7069 14190 5873
"200019_s_at" 18336 6782 6674
"200020_at" 8968 4759 1768
"200021_at" 7097 4325 6804
"200022_at" 8330 6848 20348
"200023_s_at" 16624 15463 6799
"200024_at" 16442 15278 19731
"200025_s_at" 15333 15574 5181
"200026_at" 15688 6532 16333
"200027_at" 7034 15159 4358
"200028_s_at" 16935 5481 3923
"200029_at" 8072 6922 5833
"200030_s_at" 7213 13952 17332
"200031_s_at" 15356 7103 16395
"200032_s_at" 15699 7076 5580
"200033_at" 4506 14006 2924
"200034_s_at" 5009 5512 18442
"200035_at" 19085 15252 1827
"200036_s_at" 9088 7019 5761
"200037_s_at" 16069 14508 4451
"200038_s_at" 7588 14609 16441
"200039_s_at" 16323 14991 18304
"200040_at" 8106 14798 4281
"200041_s_at" 17050 17539 20860
"200042_at" 6899 5352 17976
"200043_at" 7192 4517 492
"200044_at" 9050 19428 4912
"200045_at" 9092 14087 21257
"200046_at" 17107 16783 5328
"200047_s_at" 7441 5280 4510
"200048_s_at" 8915 14327 4477
"200049_at" 15416 16450 3254
"200050_at" 3214 16153 4554
"200051_at" 6071 4823 17675
"200052_s_at" 8665 16617 19260
"200053_at" 7905 22103 22029
"200054_at" 17633 15095 4531
"200055_at" 18466 14983 16873
"200056_s_at" 4882 6802 2436
"200057_s_at" 8767 6128 4319
"200058_s_at" 15948 5694 16285
"200059_s_at" 7830 15916 19167
"200060_s_at" 17344 15043 3583
"200061_s_at" 16432 6942 6015
"200062_s_at" 17117 6863 5837
"200063_s_at" 17812 7011 4187
"200064_at" 2427 15099 19527
"200065_s_at" 15311 15316 18659
"200066_at" 3977 4971 2683
"200067_x_at" 15423 17398 2475
"200068_s_at" 17792 5797 5582
"200069_at" 8211 17767 17010
"200070_at" 17796 3517 228
"200071_at" 8325 4446 1163
"200072_s_at" 15622 6276 2764
"200073_s_at" 4825 10291 16267
"200074_s_at" 5488 14078 4793
"200075_s_at" 16821 15096 18817
"200076_s_at" 19519 18307 17373
"200077_s_at" 8335 15070 16798
"200078_s_at" 17348 19833 18786
"200079_s_at" 4323 5980 18316
"200080_s_at" 7704 6817 6264
"200081_s_at" 6271 14917 17129
"200082_s_at" 4495 15713 6834
"200083_at" 15645 4598 6002
"200084_at" 6381 5605 2808
"200085_s_at" 19163 7250 18168
"200086_s_at" 17805 6505 6338
"200087_s_at" 6500 3450 5345
"200088_x_at" 16893 7126 16251
"200089_s_at" 7675 17230 5092
"200090_at" 15724 17705 6321
"200091_s_at" 4134 6820 5248
"200092_s_at" 18066 13923 4260
"200093_s_at" 6051 14345 1575
"200094_s_at" 9100 6224 18722
"200095_x_at" 15407 6018 7056
"200096_s_at" 4916 5718 17477
"200097_s_at" 17058 3165 2094
"200098_s_at" 16243 7239 3695
"200099_s_at" 2945 14093 5109
"200593_s_at" 4764 3541 6263
"200594_x_at" 8426 7131 5212
"200595_s_at" 17082 5578 2038
"200596_s_at" 4739 1783 721
"200597_at" 19184 5171 6028
"200598_s_at" 8138 14688 16784
"200599_s_at" 4894 14667 6258
"200600_at" 16614 13569 10550
"200601_at" 16635 20607 21235
"200602_at" 21332 21450 1044
"200603_at" 3718 4523 702
"200604_s_at" 8014 14600 5453
"200605_s_at" 2202 3172 17992
"200606_at" 6798 15968 5211
"200607_s_at" 4430 17514 18239
"200608_s_at" 5370 5256 2379
"200609_s_at" 3670 7332 3602
"200610_s_at" 8314 5820 3411
"200611_s_at" 16637 2915 19404
"200612_s_at" 3837 3975 21570
"200613_at" 8796 18379 19488
"200614_at" 7609 6551 5933
"200615_s_at" 8262 3097 5791
"200616_s_at" 16968 5925 17796
"200617_at" 8773 17082 19882
"200618_at" 18935 5327 17637
"200619_at" 16436 17180 6527
"200620_at" 5193 5802 18439
"200621_at" 8974 16711 21349
"200622_x_at" 3513 17717 19074
"200623_s_at" 19688 693 656
"200624_s_at" 5361 14012 5662
"200625_s_at" 3036 14693 1515
"200626_s_at" 1978 6539 3964
"200627_at" 3334 15290 6836
"200628_s_at" 6955 21145 21773
"200629_at" 19459 16957 18563
"200630_x_at" 17933 13974 4330
"200631_s_at" 19706 5359 4606
"200632_s_at" 17179 20777 17365
