"inst_2752" "inst_6249"
"200063_s_at" 5078 2760
"200064_at" 12637 13130
"200065_s_at" 13608 15326
"200066_at" 10005 18633
"200067_x_at" 15691 16272
"200068_s_at" 10360 16637
"200069_at" 16868 20546
"200070_at" 20786 19646
"200071_at" 13359 21080
"200072_s_at" 14531 15226
"200073_s_at" 11037 18732
"200074_s_at" 10149 14513
"200075_s_at" 19760 17845
"200076_s_at" 19805 15995
"200077_s_at" 1445 12598
"200078_s_at" 18319 20318
"200079_s_at" 16465 17723
"200080_s_at" 1554 3419
"200081_s_at" 13060 13256
"200082_s_at" 1521 3469
"200083_at" 10748 19621
"200084_at" 13621 17850
"200085_s_at" 16366 16033
"200086_s_at" 16855 17780
"200087_s_at" 12022 13532
"200088_x_at" 2259 3747
"200089_s_at" 9973 12468
"200090_at" 18908 20708
"200091_s_at" 10619 16257
"200092_s_at" 1589 3538
"200093_s_at" 11947 16159
"200094_s_at" 16916 14562
"200095_x_at" 2245 3724
"200096_s_at" 21888 20979
"200097_s_at" 13764 14297
"200098_s_at" 12468 16058
"200099_s_at" 5096 3495
"200593_s_at" 11324 18031
"200594_x_at" 12307 17535
"200595_s_at" 13446 14900
"200596_s_at" 10861 16379
"200597_at" 21569 13933
"200598_s_at" 11467 17089
"200599_s_at" 1104 20806
"200600_at" 6029 12197
"200601_at" 20208 20851
"200602_at" 18831 21252
"200603_at" 10902 15668
"200604_s_at" 10813 17678
"200605_s_at" 2434 15233
"200606_at" 14521 16016
"200607_s_at" 10918 15417
"200608_s_at" 10883 14042
"200609_s_at" 10187 20750
"200610_s_at" 10022 13566
"200611_s_at" 14873 16628
"200612_s_at" 11031 22237
"200613_at" 13293 4044
"200614_at" 1184 13768
"200615_s_at" 17732 17039
"200616_s_at" 19437 17553
"200617_at" 12504 3586
"200618_at" 20338 19504
"200619_at" 2025 1376
"200620_at" 10495 17601
"200621_at" 17136 16088
"200622_x_at" 16119 16700
"200623_s_at" 19293 2789
"200624_s_at" 10513 15286
"200625_s_at" 10631 21190
"200626_s_at" 1423 20738
"200627_at" 2517 16512
"200628_s_at" 11887 13697
"200629_at" 16022 15172
"200630_x_at" 10198 12818
"200631_s_at" 2457 16002
"200632_s_at" 2453 21301
"200633_at" 1711 14172
"200634_at" 17935 17907
"200635_s_at" 16133 3069
"200636_s_at" 20305 17123
"200637_s_at" 21300 21914
"200638_s_at" 2532 15345
"200639_s_at" 12732 15135
"200640_at" 12239 14737
"200641_s_at" 1695 13059
"200642_at" 13476 16790
"200643_at" 17816 15574
"200644_at" 17054 15950
"200645_at" 13394 21059
"200646_s_at" 17952 16450
"200647_x_at" 12132 19710
"200648_s_at" 15156 19746
"200649_at" 20911 12488
"200650_s_at" 11825 14583
"200651_at" 10779 15595
"200652_at" 10627 15278
"200653_s_at" 1859 20670
"200654_at" 12851 18142
"200655_s_at" 11504 12791
"200656_s_at" 15578 3713
"200657_at" 9963 13068
"200658_s_at" 20384 19539
"200659_s_at" 13271 16277
"200660_at" 15962 15817
"200661_at" 21833 17878
"200662_s_at" 12660 18515
"200663_at" 11516 17648
"200664_s_at" 19459 18342
"200665_s_at" 9509 5977
"200666_s_at" 20270 20061
"200667_at" 14429 15281
"200668_s_at" 12484 15512
"200669_s_at" 18046 17869
"200670_at" 2309 13872
"200671_s_at" 1179 16624
"200672_x_at" 11053 16963
"200673_at" 14008 15571
"200674_s_at" 1452 2535
"200675_at" 16554 20694
"200676_s_at" 19725 19418
"200677_at" 17328 14410
"200678_x_at" 13640 12437
"200679_x_at" 2284 19069
"200680_x_at" 1483 3996
"200681_at" 10488 13396
"200682_s_at" 12554 19704
"200683_s_at" 21181 14687
"200684_s_at" 18427 18868
"200685_at" 17482 21993
"200686_s_at" 21152 14911
"200687_s_at" 19739 12420
"200688_at" 19383 2551
"200689_x_at" 2536 3609
"200690_at" 19443 18926
"200691_s_at" 11731 14251
"200692_s_at" 20019 16663
"200693_at" 11247 16499
"200694_s_at" 16166 19148
"200695_at" 1796 3109
"200696_s_at" 13210 1614
"200697_at" 19433 16914
"200698_at" 14998 16978
"200699_at" 13983 2695
"200700_s_at" 12179 17120
"200701_at" 13455 15939
"200702_s_at" 16249 13579
"200703_at" 10088 16187
"200704_at" 14949 3223
"200705_s_at" 14146 13067
"200706_s_at" 14839 17629
"200707_at" 21012 3015
"200708_at" 11498 19041
"200709_at" 14088 15199
"200710_at" 11984 14755
"200711_s_at" 15035 18629
"200712_s_at" 10636 17542
"200713_s_at" 13458 16399
"200714_x_at" 15587 3275
"200715_x_at" 9986 13406
"200716_x_at" 5169 19023
"200717_x_at" 4982 4116
"200718_s_at" 10258 17065
"200719_at" 14876 17808
"200720_s_at" 15456 15997
"200721_s_at" 16713 15416
"200722_s_at" 21225 12665
"200723_s_at" 11345 15126
"200724_at" 115 1682
"200725_x_at" 1249 2836
"200726_at" 16845 20155
"200727_s_at" 17781 17725
"200728_at" 15321 12453
"200729_s_at" 11636 18498
"200730_s_at" 17697 15204
"200731_s_at" 12039 13476
"200732_s_at" 10054 14402
"200733_s_at" 11898 13401
"200734_s_at" 20872 17205
"200735_x_at" 10544 12418
"200736_s_at" 7376 10366
"200737_at" 12683 18690
"200738_s_at" 11561 15740
"200739_s_at" 11845 17875
"200740_s_at" 11102 15508
"200741_s_at" 4849 3235
"200742_s_at" 16044 2823
"200743_s_at" 16339 2280
"200744_s_at" 18208 18368
"200745_s_at" 17962 19592
"200746_s_at" 11606 14519
"200747_s_at" 11550 3008
"200748_s_at" 1486 14916
"200749_at" 15833 20507
"200750_s_at" 2497 13225
"200751_s_at" 11127 16946
"200752_s_at" 21106 17936
"200753_x_at" 18702 18523
"200754_x_at" 12437 13481
"200755_s_at" 11727 15044
"200756_x_at" 10390 15701
"200757_s_at" 13832 18846
"200758_s_at" 21176 18252
"200759_x_at" 2372 15119
"200760_s_at" 16090 19980
"200761_s_at" 17115 15588
"200762_at" 20953 18550
"200763_s_at" 10434 12910
"200764_s_at" 21201 15272
"200765_x_at" 18897 12581
"200766_at" 16741 16522
"200767_s_at" 13777 20386
"200768_s_at" 11327 15031
"200769_s_at" 12201 3270
"200770_s_at" 19752 12981
"200771_at" 17183 16332
"200772_x_at" 11566 17724
"200773_x_at" 2375 3367
"200774_at" 12489 14428
"200775_s_at" 1586 18526
"200776_s_at" 2157 15027
"200777_s_at" 13149 15831
"200778_s_at" 10753 18108
"200779_at" 11925 14959
"200780_x_at" 10478 12594
"200781_s_at" 2119 3106
"200782_at" 19128 19978
"200783_s_at" 10923 20520
"200784_s_at" 7070 9862
"200785_s_at" 7059 7420
"200786_at" 11473 15642
"200787_s_at" 21335 2699
"200788_s_at" 20668 12406
"200789_at" 19463 20053
"200790_at" 15064 18946
"200791_s_at" 17491 16900
"200792_at" 19637 13799
"200793_s_at" 19840 19608
"200794_x_at" 11851 15311
"200795_at" 1632 5686
"200796_s_at" 20404 695
"200797_s_at" 10817 19735
"200798_x_at" 11286 2480
"200799_at" 11193 13494
"200800_s_at" 21457 15568
"200801_x_at" 2272 2721
"200802_at" 15206 14096
"200803_s_at" 14505 15836
"200804_at" 15435 13711
"200805_at" 17426 20592
"200806_s_at" 1807 12886
"200807_s_at" 1966 12995
"200808_s_at" 17622 21591
"200809_x_at" 10223 4122
"200810_s_at" 13207 16595
"200811_at" 20825 18378
"200812_at" 14890 14758
"200813_s_at" 1420 3849
"200814_at" 16269 19890
"200815_s_at" 18856 15316
"200816_s_at" 18379 14099
"200817_x_at" 4817 6883
"200818_at" 14357 20076
"200819_s_at" 2127 14590
"200820_at" 17527 18124
"200821_at" 21374 16566
"200822_x_at" 10893 14909
"200823_x_at" 1588 3416
"200824_at" 14962 8500
"200825_s_at" 20830 16244
"200826_at" 10587 13943
"200827_at" 15166 21568
"200828_s_at" 15436 17006
"200829_x_at" 14753 17822
"200830_at" 13729 16524
"200831_s_at" 16194 15974
"200832_s_at" 10270 15403
"200833_s_at" 17768 20295
"200834_s_at" 4887 15960
"200835_s_at" 21094 21391
"200836_s_at" 1905 3134
"200837_at" 12907 14325
"200838_at" 18924 20132
"200839_s_at" 15437 16217
"200840_at" 1520 14249
"200841_s_at" 12449 16269
"200842_s_at" 22205 18686
"200843_s_at" 15451 13537
"200844_s_at" 15394 16861
"200845_s_at" 13121 16066
"200846_s_at" 13504 15466
"200847_s_at" 11101 16309
"200848_at" 17186 17240
"200849_s_at" 2133 17388
"200850_s_at" 14426 15959
"200851_s_at" 18830 12703
"200852_x_at" 18380 17640
"200853_at" 10692 16397
"200854_at" 14223 13027
"200855_at" 20797 1693
"200856_x_at" 19866 22241
"200857_s_at" 15320 16912
"200858_s_at" 18172 13802
"200859_x_at" 17860 13448
"200860_s_at" 18106 3584
"200861_at" 16055 2903
"200862_at" 17574 13786
"200863_s_at" 13498 17061
"200864_s_at" 12304 20508
"200865_at" 8831 11966
"200866_s_at" 14366 18764
"200867_at" 2513 15684
"200868_s_at" 12411 14427
"200869_at" 2144 13788
"200870_at" 12740 18830
"200871_s_at" 14731 18073
"200872_at" 11475 14166
"200873_s_at" 13075 14272
"200874_s_at" 15883 21979
"200875_s_at" 19937 13010
"200876_s_at" 10795 18157
"200877_at" 11781 13767
"200878_at" 15873 19827
"200879_s_at" 555 11847
"200880_at" 10232 19700
"200881_s_at" 13262 19052
"200882_s_at" 11181 14196
"200883_at" 15431 19910
"200884_at" 20975 14441
"200885_at" 21630 20087
"200886_s_at" 13055 13939
"200887_s_at" 12312 19293
"200888_s_at" 12699 15545
"200889_s_at" 17604 12746
"200890_s_at" 14960 16515
"200891_s_at" 19471 16594
"200892_s_at" 18131 17355
"200893_at" 10644 16931
"200894_s_at" 15736 13366
"200895_s_at" 21931 14923
"200896_x_at" 14115 13818
"200897_s_at" 13578 19864
"200898_s_at" 2349 20396
"200899_s_at" 12744 3770
"200900_s_at" 16772 21147
"200901_s_at" 12012 20075
"200902_at" 12716 17610
"200903_s_at" 11360 17670
"200904_at" 1361 2476
"200905_x_at" 18709 3777
"200906_s_at" 2325 2947
"200907_s_at" 20418 19187
"200908_s_at" 2451 13436
"200909_s_at" 2192 13950
"200910_at" 11532 16125
"200911_s_at" 15077 17497
"200912_s_at" 15703 17633
"200913_at" 12092 19421
"200914_x_at" 13721 14751
"200915_x_at" 15104 18353
"200916_at" 19813 19589
"200917_s_at" 16481 758
"200918_s_at" 15492 17956
"200919_at" 17141 3349
"200920_s_at" 18789 16419
"200921_s_at" 18305 13984
"200922_at" 20922 3429
"200923_at" 18318 17347
"200924_s_at" 16510 18266
"200925_at" 10844 14335
"200926_at" 5111 7176
"200927_s_at" 12808 17104
"200928_s_at" 210 10314
"200929_at" 14421 20361
"200930_s_at" 8671 5095
"200931_s_at" 15505 15205
"200932_s_at" 19048 16037
"200933_x_at" 5058 12783
"200934_at" 15889 19085
"200935_at" 12171 22178
"200936_at" 5072 15616
"200937_s_at" 12892 13850
"200938_s_at" 8594 5133
"200939_s_at" 7433 1208
"200940_s_at" 11959 1529
"200941_at" 18978 17843
"200942_s_at" 16153 20617
"200943_at" 2348 12721
"200944_s_at" 10767 14431
"200945_s_at" 17903 16147
"200946_x_at" 16972 17804
"200947_s_at" 17071 20336
"200948_at" 21527 13796
"200949_x_at" 1638 14269
"200950_at" 10174 17316
"200951_s_at" 7344 6955
"200952_s_at" 2627 8826
"200953_s_at" 4627 5202
"200954_at" 2352 17295
"200955_at" 18078 20406
"200956_s_at" 13101 12649
"200957_s_at" 15802 2644
"200958_s_at" 19853 3604
"200959_at" 13980 21810
"200960_x_at" 11976 17687
"200961_at" 16934 15859
"200962_at" 18243 19897
"200963_x_at" 5116 14248
"200964_at" 14750 12593
"200965_s_at" 12009 13060
"200966_x_at" 1898 13186
"200967_at" 2394 20581
"200968_s_at" 20925 17043
"200969_at" 14827 18288
"200970_s_at" 14191 14765
"200971_s_at" 11744 17605
"200972_at" 21773 14955
"200973_s_at" 17841 15043
"200974_at" 10901 1925
"200975_at" 11452 13490
"200976_s_at" 14063 18503
"200977_s_at" 14834 3710
"200978_at" 11591 3312
"200979_at" 1253 18366
"200980_s_at" 14552 15175
"200981_x_at" 12061 15361
"200982_s_at" 20143 18118
"200983_x_at" 17287 19600
"200984_s_at" 20966 16290
"200985_s_at" 17139 19945
"200986_at" 2613 8379
"200987_x_at" 20142 15389
"200988_s_at" 19553 21575
"200989_at" 12033 14000
"200990_at" 21050 15280
"200991_s_at" 20582 19800
"200992_at" 12090 18382
"200993_at" 15066 19630
"200994_at" 14181 17313
"200995_at" 17670 12959
"200996_at" 12515 16469
"200997_at" 20186 18909
"200998_s_at" 12054 17949
"200999_s_at" 16067 18453
"201000_at" 17155 14091
"201001_s_at" 17117 3437
"201002_s_at" 20584 15683
"201003_x_at" 12492 3613
"201004_at" 16264 17314
"201005_at" 16959 18304
"201006_at" 8462 5851
"201007_at" 10916 17245
"201008_s_at" 11321 2720
"201009_s_at" 19958 13147
"201010_s_at" 12582 20793
"201011_at" 13087 13356
"201012_at" 20906 21672
"201013_s_at" 12897 15150
"201014_s_at" 14232 18552
"201015_s_at" 14280 3914
"201016_at" 21053 18521
"201017_at" 13342 20347
"201018_at" 15222 18726
"201019_s_at" 13048 19054
"201020_at" 20710 12565
"201021_s_at" 13975 14112
"201022_s_at" 11508 14922
"201023_at" 11919 15384
"201024_x_at" 12563 2879
"201025_at" 17818 14753
"201026_at" 20222 20262
"201027_s_at" 18480 13211
"201028_s_at" 16469 14567
"201029_s_at" 13266 14459
"201030_x_at" 7962 11781
"201031_s_at" 2116 14801
"201032_at" 17231 14380
"201033_x_at" 1152 2489
"201034_at" 16588 18902
"201035_s_at" 19779 14718
"201036_s_at" 21158 19313
"201037_at" 16403 19262
"201038_s_at" 2094 20350
"201039_s_at" 12920 19774
"201040_at" 22000 16360
"201041_s_at" 18818 18584
"201042_at" 1679 15000
"201043_s_at" 16970 14614
"201044_x_at" 9844 5360
"201045_s_at" 20562 1038
"201046_s_at" 18315 15049
"201047_x_at" 11842 18834
"201048_x_at" 10799 12764
"201049_s_at" 2516 3038
"201050_at" 13915 71
"201051_at" 19734 19452
"201052_s_at" 12193 19444
"201053_s_at" 18777 3800
"201054_at" 12990 19306
"201055_s_at" 19977 14320
"201056_at" 11828 16996
"201057_s_at" 11581 16429
"201058_s_at" 3943 5280
"201059_at" 20815 18457
"201060_x_at" 10912 15627
"201061_s_at" 12294 18329
"201062_at" 5801 12380
"201063_at" 4616 8505
"201064_s_at" 19393 18011
"201065_s_at" 12823 19362
"201066_at" 20895 15236
"201067_at" 15212 13634
"201068_s_at" 21487 18736
"201069_at" 1348 2085
"201070_x_at" 12872 13894
"201071_x_at" 16974 14050
"201072_s_at" 16847 16101
"201073_s_at" 11507 3908
"201074_at" 12346 18918
"201075_s_at" 17572 19498
"201076_at" 12647 16600
"201077_s_at" 15754 17186
"201078_at" 11797 16407
"201079_at" 18825 15118
"201080_at" 21502 16112
"201081_s_at" 21849 7682
"201082_s_at" 1805 21910
"201083_s_at" 11179 13576
"201084_s_at" 11931 19059
"201085_s_at" 15146 14951
"201086_x_at" 12674 14768
"201087_at" 11217 14844
"201088_at" 10099 15161
"201089_at" 11265 20706
"201090_x_at" 11366 3677
"201091_s_at" 16941 14027
"201092_at" 12545 12660
"201093_x_at" 14870 18753
"201094_at" 2041 12681
"201095_at" 19989 16947
"201096_s_at" 14275 15866
"201097_s_at" 13160 15093
"201098_at" 18902 17060
"201099_at" 19315 20840
"201100_s_at" 16428 16816
"201101_s_at" 11068 3302
"201102_s_at" 18168 13345
"201103_x_at" 13480 16259
"201104_x_at" 11924 16303
"201105_at" 17552 20310
"201106_at" 10220 15396
"201107_s_at" 630 12014
"201108_s_at" 1046 19941
"201109_s_at" 10459 3696
"201110_s_at" 15297 20752
"201111_at" 14411 16787
"201112_s_at" 1869 16955
"201113_at" 13998 13603
"201114_x_at" 10374 14109
"201115_at" 16273 15932
"201116_s_at" 19178 16234
"201117_s_at" 18629 2218
"201118_at" 17010 16997
"201119_s_at" 14814 17020
"201120_s_at" 19726 19908
"201121_s_at" 12796 13309
"201122_x_at" 14231 12813
"201123_s_at" 21079 15624
"201124_at" 19409 10221
"201125_s_at" 15434 20973
"201126_s_at" 13517 21035
"201127_s_at" 14484 14713
"201128_s_at" 16775 14766
"201129_at" 16227 13387
"201130_s_at" 13409 1571
"201131_s_at" 10208 13157
"201132_at" 15651 17745
"201133_s_at" 14124 12500
"201134_x_at" 2493 20625
"201135_at" 12686 16047
"201136_at" 19491 17103
"201137_s_at" 6195 8323
"201138_s_at" 16063 16649
"201139_s_at" 14116 13213
"201140_s_at" 21742 3390
"201141_at" 4391 9042
"201142_at" 15842 15553
"201143_s_at" 20882 22078
"201144_s_at" 15094 17738
"201145_at" 20572 15412
"201146_at" 11787 15744
"201147_s_at" 9568 11074
"201148_s_at" 3525 8241
"201149_s_at" 4131 9483
"201150_s_at" 3569 8291
"201151_s_at" 19146 12853
"201152_s_at" 2263 19144
"201153_s_at" 10262 17444
"201154_x_at" 2431 13082
"201155_s_at" 14740 18192
"201156_s_at" 11105 20112
"201157_s_at" 18257 16325
"201158_at" 15998 14383
"201159_s_at" 19320 3839
"201160_s_at" 15192 20089
"201161_s_at" 20080 19943
"201162_at" 7160 8089
"201163_s_at" 3928 8857
"201164_s_at" 20399 14076
"201165_s_at" 15603 20139
"201166_s_at" 12775 16154
"201167_x_at" 17735 1428
"201168_x_at" 16832 3035
"201169_s_at" 678 1867
"201170_s_at" 14614 3143
"201171_at" 2479 15293
"201172_x_at" 20647 19113
"201173_x_at" 21192 16150
"201174_s_at" 12792 14365
"201175_at" 21842 13294
"201176_s_at" 11907 18591
"201177_s_at" 13705 17471
"201178_at" 14208 20628
"201179_s_at" 11733 16338
"201180_s_at" 12059 16334
"201181_at" 17836 13904
"201182_s_at" 16672 3370
"201183_s_at" 10352 20303
"201184_s_at" 21410 21115
"201185_at" 14824 3711
"201186_at" 18706 14511
"201187_s_at" 9249 8052
"201188_s_at" 11219 20127
"201189_s_at" 16087 21747
"201190_s_at" 14418 15846
"201191_at" 1871 3983
"201192_s_at" 16827 16822
"201193_at" 11015 18163
"201194_at" 14049 13043
"201195_s_at" 17097 16870
"201196_s_at" 14795 14371
"201197_at" 19666 13794
"201198_s_at" 20212 19090
"201199_s_at" 15680 21030
"201200_at" 21217 20305
"201201_at" 13572 15517
"201202_at" 12538 18958
"201203_s_at" 20753 17068
"201204_s_at" 19522 20048
"201205_at" 16740 20559
"201206_s_at" 19807 20640
"201207_at" 21723 18280
"201208_s_at" 19882 22008
"201209_at" 12215 15032
"201210_at" 14544 15561
"201211_s_at" 2322 16613
"201212_at" 20282 14878
"201213_at" 19880 21196
"201214_s_at" 15113 18099
"201215_at" 14463 18646
"201216_at" 12826 3946
"201217_x_at" 10520 3422
"201218_at" 14952 16711
"201219_at" 18798 18717
"201220_x_at" 12762 18815
"201221_s_at" 15778 20638
"201222_s_at" 21761 20906
"201223_s_at" 21069 19515
"201224_s_at" 12863 17923
"201225_s_at" 15190 14608
"201226_at" 15666 20909
"201227_s_at" 20169 18480
"201228_s_at" 18098 18352
"201229_s_at" 13134 21818
"201230_s_at" 18600 18624
"201231_s_at" 13973 14216
"201232_s_at" 18547 16365
"201233_at" 20488 16646
"201234_at" 19013 14817
"201235_s_at" 48 11935
"201236_s_at" 14288 14252
"201237_at" 15506 4066
"201238_s_at" 14422 16382
"201239_s_at" 12507 15704
"201240_s_at" 17323 13955
"201241_at" 12818 18172
"201242_s_at" 17729 21266
"201243_s_at" 14504 14762
"201244_s_at" 14350 18715
"201245_s_at" 20225 19365
"201246_s_at" 21364 13440
"201247_at" 680 19503
"201248_s_at" 10152 2582
"201249_at" 8650 9391
"201250_s_at" 20968 14973
"201251_at" 15418 13197
"201252_at" 19684 13180
"201253_s_at" 12932 21610
"201254_x_at" 2126 13021
"201255_x_at" 16978 13051
"201256_at" 2339 3083
"201257_x_at" 4850 6910
"201258_at" 1926 17589
"201259_s_at" 15138 20627
"201260_s_at" 14319 16492
"201261_x_at" 22 6567
"201262_s_at" 3063 6508
"201263_at" 16586 16285
"201264_at" 15216 20001
"201265_at" 3240 6737
"201266_at" 11903 13061
"201267_s_at" 10269 13519
"201268_at" 11526 14110
"201269_s_at" 6486 14283
"201270_x_at" 18828 13280
"201271_s_at" 21076 17691
"201272_at" 10840 5814
"201273_s_at" 9998 15157
"201274_at" 15495 21029
"201275_at" 10503 15393
"201276_at" 13878 16195
"201277_s_at" 11159 15880
"201278_at" 9793 5389
"201279_s_at" 3878 7595
"201280_s_at" 7907 8878
"201281_at" 20344 14207
"201282_at" 18231 406
"201283_s_at" 1153 20915
"201284_s_at" 19071 18319
"201285_at" 18537 17649
"201286_at" 20700 16282
"201287_s_at" 22102 13310
"201288_at" 17760 17
"201289_at" 15790 21844
"201290_at" 22032 16215
"201291_s_at" 2048 14403
"201292_at" 15531 15923
"201293_x_at" 2267 3639
"201294_s_at" 14536 18609
"201295_s_at" 170 6434
"201296_s_at" 15108 17512
"201297_s_at" 12459 12522
"201298_s_at" 10960 16960
"201299_s_at" 10030 1520
"201300_s_at" 12197 13207
"201301_s_at" 15195 13420
"201302_at" 16698 14824
"201303_at" 12701 15332
"201304_at" 13882 18152
"201305_x_at" 15737 19606
"201306_s_at" 10328 2257
"201307_at" 16793 21676
"201308_s_at" 10971 14668
"201309_x_at" 21965 18527
"201310_s_at" 16920 2264
"201311_s_at" 16517 14200
"201312_s_at" 15371 19311
"201313_at" 14101 17332
"201314_at" 2239 19921
"201315_x_at" 17685 21198
"201316_at" 17900 18030
"201317_s_at" 11456 17425
"201318_s_at" 12112 12643
"201319_at" 18647 17713
"201320_at" 12618 19153
"201321_s_at" 16631 840
"201322_at" 11975 14628
"201323_at" 21206 20214
"201324_at" 8468 4948
"201325_s_at" 7956 10301
"201326_at" 15991 19208
"201327_s_at" 12028 16758
"201328_at" 14188 14372
"201329_s_at" 1591 1364
"201330_at" 12921 20449
"201331_s_at" 21052 510
"201332_s_at" 4162 11486
"201333_s_at" 20783 20667
"201334_s_at" 14685 13762
"201335_s_at" 11535 8427
"201336_at" 15415 13695
"201337_s_at" 15312 20509
"201338_x_at" 11815 13675
"201339_s_at" 17365 17928
"201340_s_at" 15537 2451
"201341_at" 13001 16358
"201342_at" 16255 15915
"201343_at" 13525 3989
"201344_at" 14626 1154
"201345_s_at" 16975 17710
"201346_at" 1743 18697
"201347_x_at" 15421 17031
"201348_at" 12409 17812
"201349_at" 17798 4073
"201350_at" 20749 3190
"201351_s_at" 11454 15095
"201352_at" 16770 19699
"201353_s_at" 11784 3361
"201354_s_at" 18961 1488
"201355_s_at" 9767 10760
"201356_at" 17330 16530
"201357_s_at" 12541 2242
"201358_s_at" 14425 17681
"201359_at" 12223 19182
"201360_at" 19877 17672
"201361_at" 14454 15548
"201362_at" 12671 16373
"201363_s_at" 13188 1706
"201364_s_at" 21447 19336
"201365_at" 18088 3104
"201366_at" 16603 15191
"201367_s_at" 1716 261
"201368_at" 14546 20852
"201369_s_at" 18836 1633
"201370_s_at" 14883 2412
"201371_s_at" 14093 16553
"201372_s_at" 67 7357
"201373_at" 20928 20046
"201374_x_at" 7304 9134
"201375_s_at" 15143 19713
"201376_s_at" 13826 15575
"201377_at" 17920 2726
"201378_s_at" 15093 16796
"201379_s_at" 13955 17209
"201380_at" 11548 18866
"201381_x_at" 10642 17642
"201382_at" 1363 20606
"201383_s_at" 12412 487
"201384_s_at" 19033 12601
"201385_at" 14900 15082
"201386_s_at" 13626 14438
"201387_s_at" 7449 9732
"201388_at" 12506 3701
"201389_at" 2440 611
"201390_s_at" 18005 17221
"201391_at" 18967 15230
"201392_s_at" 14363 2590
"201393_s_at" 20070 21887
"201394_s_at" 16848 20473
"201395_at" 11355 18339
"201396_s_at" 16439 3148
"201397_at" 15341 3820
"201398_s_at" 11340 19812
"201399_s_at" 11648 18115
"201400_at" 12703 17728
"201401_s_at" 12161 2962
"201402_at" 5890 12180
"201403_s_at" 14691 18611
"201404_x_at" 21850 2857
"201405_s_at" 12070 18178
"201406_at" 10471 13558
"201407_s_at" 18592 13040
"201408_at" 19525 16163
"201409_s_at" 18756 13582
"201410_at" 11098 14881
"201411_s_at" 21764 21548
"201412_at" 16540 12435
"201413_at" 13592 14964
"201414_s_at" 16026 20897
"201415_at" 21741 17917
"201416_at" 15509 19466
"201417_at" 18396 18895
"201418_s_at" 20605 1588
"201419_at" 19758 13653
"201420_s_at" 10735 18569
"201421_s_at" 19257 3728
"201422_at" 15512 16472
"201423_s_at" 2320 15690
"201424_s_at" 12094 18101
"201425_at" 4036 4395
"201426_s_at" 10822 3517
"201427_s_at" 4278 8044
"201428_at" 10837 16587
"201429_s_at" 4917 6982
"201430_s_at" 8255 4721
"201431_s_at" 5010 7072
"201432_at" 15373 15200
"201433_s_at" 12791 15299
"201434_at" 15328 14114
"201435_s_at" 12393 15370
"201436_at" 15860 18861
"201437_s_at" 14452 15346
"201438_at" 4529 10338
"201439_at" 21945 21461
"201440_at" 20288 14532
"201441_at" 16708 13547
"201442_s_at" 10823 7631
"201443_s_at" 18036 14639
"201444_s_at" 15622 14890
"201445_at" 3333 8394
"201446_s_at" 16951 17582
"201447_at" 11034 20278
"201448_at" 14917 19287
"201449_at" 1251 16297
"201450_s_at" 16427 14400
"201451_x_at" 4557 12175
"201452_at" 525 619
"201453_x_at" 11420 18587
"201454_s_at" 16821 13161
"201455_s_at" 10406 2653
