"inst_2384" "inst_6337" "inst_7415"
"1007_s_at" 21061 15998 19558
"1053_at" 14347 18109 5838
"117_at" 10112 9550 14610
"121_at" 21578 16276 1860
"1255_g_at" 8538 6435 10853
"1294_at" 14205 15149 4457
"1316_at" 22227 21351 359
"1320_at" 7656 10670 8219
"1405_i_at" 21035 9691 13163
"1431_at" 3441 16232 15030
"1438_at" 11797 12839 176
"1487_at" 16982 19901 1104
"1494_f_at" 21144 957 7443
"1598_g_at" 20377 19869 22249
"160020_at" 21545 15066 120
"1729_at" 22185 20505 19569
"1773_at" 703 877 17241
"177_at" 16485 11734 14121
"179_at" 21882 410 3036
"1861_at" 382 18396 20188
"200000_s_at" 4825 18815 21215
"200001_at" 5081 19279 3684
"200002_at" 14141 17894 17410
"200003_s_at" 8531 13846 18652
"200004_at" 17109 12670 5945
"200005_at" 14916 4134 5850
"200006_at" 14812 13519 5798
"200007_at" 15542 12420 4328
"200008_s_at" 5901 13789 7632
"200009_at" 14569 12505 17031
"200010_at" 15575 15858 17207
"200011_s_at" 4740 17523 6213
"200012_x_at" 4014 2690 17478
"200013_at" 5242 16357 18252
"200014_s_at" 5761 15750 4650
"200015_s_at" 5856 16676 16720
"200016_x_at" 13925 4623 4989
"200017_at" 8425 12840 6754
"200018_at" 8488 12932 6844
"200019_s_at" 16829 13232 7614
"200020_at" 20424 15818 5897
"200021_at" 14620 7385 16956
"200022_at" 5391 16630 6410
"200023_s_at" 14105 3502 6498
"200024_at" 5543 15113 7111
"200025_s_at" 4336 12966 6717
"200026_at" 8292 16589 5594
"200027_at" 5373 12729 6569
"200028_s_at" 16840 15652 3920
"200029_at" 14396 2500 18513
"200030_s_at" 4516 13392 5800
"200031_s_at" 8462 3948 16701
"200032_s_at" 8342 12190 6805
"200033_at" 13793 14798 5091
"200034_s_at" 4316 4090 7075
"200035_at" 5023 14492 20290
"200036_s_at" 5928 15181 17762
"200037_s_at" 5926 17860 6382
"200038_s_at" 8468 12607 17152
"200039_s_at" 16012 14370 6019
"200040_at" 15290 18753 17176
"200041_s_at" 16859 18790 18240
"200042_at" 3600 16190 7243
"200043_at" 13714 3667 7349
"200044_at" 15686 16185 16993
"200045_at" 13663 17855 18038
"200046_at" 16054 18017 5277
"200047_s_at" 14488 13934 4560
"200048_s_at" 3975 15823 17758
"200049_at" 2242 15777 6936
"200050_at" 2125 13681 7510
"200051_at" 13651 12587 20164
"200052_s_at" 16400 15992 17943
"200053_at" 2969 21280 3814
"200054_at" 3565 19081 3544
"200055_at" 16008 15769 19802
"200056_s_at" 17445 19132 5662
"200057_s_at" 4128 13989 17515
"200058_s_at" 17356 16176 20050
"200059_s_at" 3517 13657 4764
"200060_s_at" 18750 16076 20106
"200061_s_at" 8445 4393 17691
"200062_s_at" 8277 7068 17643
"200063_s_at" 15879 13241 18663
"200064_at" 5921 12964 6976
"200065_s_at" 16539 18536 17094
"200066_at" 14748 15040 7503
"200067_x_at" 6075 4549 5600
"200068_s_at" 15784 3194 7595
"200069_at" 14717 20551 21160
"200070_at" 17037 13376 20762
"200071_at" 4804 12991 18392
"200072_s_at" 16780 18600 19135
"200073_s_at" 17026 18543 5552
"200074_s_at" 6141 16783 17116
"200075_s_at" 18637 16969 6755
"200076_s_at" 17978 12770 2203
"200077_s_at" 4770 14378 5906
"200078_s_at" 15312 13919 3775
"200079_s_at" 5200 17512 6344
"200080_s_at" 14568 15938 18390
"200081_s_at" 5427 14168 6214
"200082_s_at" 13988 14916 7465
"200083_at" 5843 18048 18573
"200084_at" 13641 18388 6238
"200085_s_at" 14791 15596 19875
"200086_s_at" 4963 16534 7145
"200087_s_at" 6148 17085 3182
"200088_x_at" 8532 12688 17064
"200089_s_at" 15268 14285 18829
"200090_at" 14786 18943 7782
"200091_s_at" 4975 12625 17729
"200092_s_at" 5948 14594 18397
"200093_s_at" 5986 16805 19269
"200094_s_at" 5048 17279 16877
"200095_x_at" 8390 7364 17562
"200096_s_at" 15565 17316 18588
"200097_s_at" 15024 14836 5715
"200098_s_at" 15973 18370 7487
"200099_s_at" 8495 13194 18665
"200593_s_at" 14974 19856 17687
"200594_x_at" 15722 17670 7589
"200595_s_at" 14322 19934 5744
"200596_s_at" 18921 3375 19274
"200597_at" 16865 21681 20683
"200598_s_at" 4413 1234 2321
"200599_s_at" 16779 3395 17028
"200600_at" 15342 18764 12703
"200601_at" 20700 4303 3990
"200602_at" 18728 15065 1543
"200603_at" 19099 18492 5809
"200604_s_at" 2358 14819 16929
"200605_s_at" 4393 15345 4127
"200606_at" 7757 15328 2969
"200607_s_at" 17373 12908 4513
"200608_s_at" 14430 16418 18300
"200609_s_at" 16987 3959 7148
"200610_s_at" 18575 16422 5421
"200611_s_at" 5250 17544 7317
"200612_s_at" 21143 13437 18334
"200613_at" 19899 13897 7685
"200614_at" 13760 13130 7203
"200615_s_at" 5824 2056 3133
"200616_s_at" 14073 16512 2603
"200617_at" 19546 17776 20560
"200618_at" 15467 19277 17229
"200619_at" 15771 19967 19813
"200620_at" 5167 3498 4888
"200621_at" 17156 14959 6404
"200622_x_at" 6087 19953 5338
"200623_s_at" 5468 14710 5302
"200624_s_at" 15007 21738 3805
"200625_s_at" 16534 13809 4197
"200626_s_at" 4941 14787 3189
"200627_at" 4427 12488 5481
"200628_s_at" 4456 17074 7770
"200629_at" 14255 18383 3260
"200630_x_at" 16911 3381 4783
"200631_s_at" 5996 16464 19725
"200632_s_at" 19567 1494 2671
"200633_at" 13700 7196 17372
"200634_at" 3888 20267 7176
"200635_s_at" 6726 17098 19881
"200636_s_at" 9238 4237 6790
"200637_s_at" 9575 15616 19234
"200638_s_at" 16079 14152 7600
"200639_s_at" 19555 18203 4944
"200640_at" 17593 13298 6061
"200641_s_at" 2576 4081 7241
"200642_at" 5634 14426 7199
"200643_at" 21890 12606 7159
"200644_at" 5956 20468 5492
"200645_at" 3978 15302 4531
"200646_s_at" 21284 21502 19142
"200647_x_at" 19416 3909 21064
"200648_s_at" 5563 15273 5710
"200649_at" 20744 21779 3438
"200650_s_at" 13961 4047 18415
"200651_at" 3796 17456 5953
"200652_at" 3114 17317 6887
"200653_s_at" 15529 14631 4903
"200654_at" 16617 16326 17614
"200655_s_at" 19115 14435 18170
"200656_s_at" 15505 16842 5896
"200657_at" 13632 13680 6034
"200658_s_at" 14619 19361 7250
"200659_s_at" 19835 3651 17820
"200660_at" 14515 15923 17380
"200661_at" 18480 19064 19621
"200662_s_at" 5679 16553 17134
"200663_at" 6060 4267 17076
"200664_s_at" 17176 19017 4012
"200665_s_at" 8374 6067 10345
"200666_s_at" 15895 16718 6475
"200667_at" 5544 14790 4108
"200668_s_at" 4633 12814 7249
"200669_s_at" 15396 14614 17443
"200670_at" 1627 3356 18964
"200671_s_at" 19271 1452 897
"200672_x_at" 20867 16865 4850
"200673_at" 4337 15057 3672
"200674_s_at" 5905 2544 7233
"200675_at" 4188 15036 17549
"200676_s_at" 14136 22051 6023
"200677_at" 15802 16660 5806
"200678_x_at" 16211 14699 1154
"200679_x_at" 15067 3760 5173
"200680_x_at" 5209 4689 7127
"200681_at" 16737 13186 7312
"200682_s_at" 13905 14656 19409
"200683_s_at" 15214 3823 3023
"200684_s_at" 13650 19452 17740
"200685_at" 5643 15272 2686
"200686_s_at" 3901 14562 18071
"200687_s_at" 17485 19431 17170
"200688_at" 19639 21710 7540
"200689_x_at" 5480 15245 17009
"200690_at" 5629 15323 19120
"200691_s_at" 16734 16028 18430
"200692_s_at" 17107 18448 17535
"200693_at" 17280 15541 6037
"200694_s_at" 16129 18723 18033
"200695_at" 2210 15492 1355
"200696_s_at" 17796 22121 2699
"200697_at" 19153 13918 17396
"200698_at" 18058 12127 19364
"200699_at" 16470 16224 18320
"200700_s_at" 17432 4052 6425
"200701_at" 2402 13949 3667
"200702_s_at" 14410 13439 6141
"200703_at" 5979 14430 6215
"200704_at" 18251 2706 4050
"200705_s_at" 5637 15175 7256
"200706_s_at" 16098 14267 5107
"200707_at" 17618 17529 2002
"200708_at" 18550 14621 7505
"200709_at" 17352 14140 7754
"200710_at" 18455 19604 2936
"200711_s_at" 16043 13009 7597
"200712_s_at" 2017 18165 20889
"200713_s_at" 16244 13687 18404
"200714_x_at" 21081 12191 3532
"200715_x_at" 3781 15644 6923
"200716_x_at" 8426 4425 6818
"200717_x_at" 8530 7193 16659
"200718_s_at" 4175 13174 7105
"200719_at" 17101 16705 17763
"200720_s_at" 15479 14496 18329
"200721_s_at" 4504 4422 19878
"200722_s_at" 4060 12235 20970
"200723_s_at" 4753 14803 7780
"200724_at" 326 400 13540
"200725_x_at" 15701 3581 19397
"200726_at" 3182 13276 7759
"200727_s_at" 15961 13027 4985
"200728_at" 19090 13019 18459
"200729_s_at" 14958 12859 7484
"200730_s_at" 15251 19793 7543
"200731_s_at" 14787 2185 17619
"200732_s_at" 18985 13193 5609
"200733_s_at" 1731 15902 2600
"200734_s_at" 19249 12798 18460
