"inst_1478" "inst_1897" "inst_1978" "inst_4400" "inst_4577"
"1007_s_at" 16629 2693 17699 7096 5995
"1053_at" 15903 17682 18796 6455 4920
"117_at" 13739 13582 9576 14030 2260
"121_at" 3067 17516 19151 2425 20184
"1255_g_at" 7655 9013 13559 12544 15060
"1294_at" 20362 20020 21199 165 2478
"1316_at" 19090 725 21536 20347 12760
"1320_at" 2581 6263 18024 3253 9570
"1405_i_at" 9719 11185 18213 13069 15419
"1431_at" 1067 7740 16760 17140 20293
"1438_at" 3327 6556 16711 3117 4109
"1487_at" 16960 15916 3990 1952 8517
"1494_f_at" 2066 17266 22106 20277 6726
"1598_g_at" 19240 20010 5347 22078 19667
"160020_at" 6842 16799 18670 2513 5844
"1729_at" 1843 19013 22196 9264 10711
"1773_at" 6756 1865 13117 19963 12415
"177_at" 9938 7520 18131 17048 21876
"179_at" 1840 20263 20821 4557 22138
"1861_at" 20034 16895 10889 19140 21467
"200000_s_at" 15153 19856 19914 10949 19433
"200001_at" 6538 21456 6566 4668 7052
"200002_at" 16007 16014 6931 8940 10409
"200003_s_at" 15092 5189 18489 13178 15039
"200004_at" 18091 2755 18532 6941 3711
"200005_at" 4063 18498 7113 8750 8163
"200006_at" 6032 19503 2664 7344 10648
"200007_at" 5412 5143 1802 6550 11053
"200008_s_at" 7182 21696 5898 9193 7110
"200009_at" 7175 5450 18856 9217 4973
"200010_at" 15365 20683 4286 9858 7178
"200011_s_at" 5800 3559 7122 17116 6859
"200012_x_at" 15704 4121 19727 18865 21158
"200013_at" 15175 16071 4112 11164 10140
"200014_s_at" 5168 18175 874 5203 12713
"200015_s_at" 16674 5487 5493 4785 5867
"200016_x_at" 6145 4264 4092 13086 10904
"200017_at" 17296 2017 3391 13315 13021
"200018_at" 16467 2962 18072 13306 19289
"200019_s_at" 15938 16113 20450 13269 20198
"200020_at" 4243 17927 6289 19823 4794
"200021_at" 15934 4776 18965 13452 19601
"200022_at" 15451 16258 6148 13202 11915
"200023_s_at" 4319 19904 19933 10735 11457
"200024_at" 16403 17309 18619 10197 20014
"200025_s_at" 6271 526 5226 13303 11171
"200026_at" 15685 17320 825 13458 13087
"200027_at" 16954 4841 7424 7482 9454
"200028_s_at" 3877 1754 18862 10132 6944
"200029_at" 15648 20079 19876 17922 21029
"200030_s_at" 6372 20046 20111 10835 11341
"200031_s_at" 17191 17529 19843 13295 15137
"200032_s_at" 15750 4900 3777 13318 12870
"200033_at" 15933 2672 2787 6554 7977
"200034_s_at" 18106 4721 2223 9241 5809
"200035_at" 18765 2060 22083 19878 10095
"200036_s_at" 16994 18316 18454 10201 20019
"200037_s_at" 17881 2424 3690 6093 5457
"200038_s_at" 16700 16587 7132 13424 12469
"200039_s_at" 6666 17698 19250 9475 12281
"200040_at" 17843 3255 647 8747 4295
"200041_s_at" 5044 20205 5516 7345 4301
"200042_at" 4101 17525 7159 5197 8720
"200043_at" 6249 3722 6048 10283 4810
"200044_at" 17889 5435 4250 3869 2746
"200045_at" 18767 20153 18810 7139 7787
"200046_at" 15855 16810 18117 6770 8668
"200047_s_at" 5086 1519 1574 5508 4432
"200048_s_at" 7109 3079 18460 8413 11887
"200049_at" 4227 18112 22004 5124 1494
"200050_at" 15469 5304 1143 2430 4076
"200051_at" 20432 21408 18515 5498 6692
"200052_s_at" 16779 19248 3294 7409 7485
"200053_at" 20943 16184 20617 17459 2453
"200054_at" 3164 17590 3207 17177 8719
"200055_at" 15362 17897 20514 17998 20853
"200056_s_at" 4326 2309 1039 6129 4732
"200057_s_at" 15646 5247 1889 17416 12893
"200058_s_at" 7164 4907 2514 6731 8929
"200059_s_at" 18397 15972 5161 7216 11076
"200060_s_at" 5254 4251 2182 10946 6833
"200061_s_at" 6996 5136 18078 13293 19617
"200062_s_at" 9663 5212 7104 13162 15024
"200063_s_at" 19821 2915 6110 13356 19732
"200064_at" 4619 18230 7228 5872 6126
"200065_s_at" 5468 17252 6104 5865 10457
"200066_at" 18849 21158 3312 8303 6330
"200067_x_at" 5730 18684 6601 8034 12812
"200068_s_at" 15943 18709 19382 6668 6992
"200069_at" 4385 22034 7422 7346 10539
"200070_at" 4199 15733 6792 19308 12039
"200071_at" 5880 5630 52 3841 3124
"200072_s_at" 16462 20058 18685 6924 3617
"200073_s_at" 19074 4093 856 6064 5544
"200074_s_at" 16501 17493 5557 8768 9101
"200075_s_at" 16842 18665 2766 4710 10706
"200076_s_at" 2815 21532 21528 6975 10534
"200077_s_at" 16238 1151 4975 8858 11398
"200078_s_at" 3066 19948 18406 9436 10299
"200079_s_at" 5517 16532 6913 17105 10423
"200080_s_at" 15735 2477 1337 13347 8726
"200081_s_at" 15495 17570 5780 10041 8004
"200082_s_at" 6300 17495 6886 13340 12435
"200083_at" 4388 16525 18191 17886 3296
"200084_at" 6526 3465 3176 7022 8348
"200085_s_at" 15542 19615 20778 7935 12592
"200086_s_at" 4532 3901 4355 5828 12182
"200087_s_at" 3810 4886 4470 8404 1324
"200088_x_at" 5492 16374 19811 13173 20646
"200089_s_at" 16479 4084 4740 7947 9870
"200090_at" 6880 17834 1193 20154 20125
"200091_s_at" 20230 375 2294 9242 8148
"200092_s_at" 19392 17772 5705 17754 20802
"200093_s_at" 14907 4642 18092 6150 8670
"200094_s_at" 3975 4317 6899 8187 10560
"200095_x_at" 15649 4486 19228 13436 15279
"200096_s_at" 4433 15869 2437 10792 10308
"200097_s_at" 19812 5465 1804 6111 2676
"200098_s_at" 4213 16421 6775 9577 9004
"200099_s_at" 15207 4567 4586 13369 10894
"200593_s_at" 17819 20682 19040 6172 1521
"200594_x_at" 6238 17821 2631 7828 2139
"200595_s_at" 17589 2846 1891 9256 978
"200596_s_at" 21089 4143 5036 19353 5049
"200597_at" 3075 1403 650 19128 2536
"200598_s_at" 5722 2211 5299 10114 9955
"200599_s_at" 7136 3135 145 10016 1996
"200600_at" 9006 3858 1464 11932 2339
"200601_at" 19206 17889 424 7156 7129
"200602_at" 18674 387 5113 945 7191
"200603_at" 16044 1914 4999 4874 2750
"200604_s_at" 18038 20701 3339 11163 8145
"200605_s_at" 3956 20425 3552 18418 3207
"200606_at" 17335 4838 13085 5449 8101
"200607_s_at" 15757 21131 19507 4795 11547
"200608_s_at" 15792 1274 165 5376 2868
"200609_s_at" 16788 21608 6278 5465 8338
"200610_s_at" 6821 3185 2684 3143 4773
"200611_s_at" 5136 21587 19625 8753 10471
"200612_s_at" 4714 4673 19052 21722 10498
"200613_at" 16023 19706 6841 10250 9593
"200614_at" 18225 17845 6587 18271 9587
"200615_s_at" 4979 17900 18365 19184 9543
"200616_s_at" 3025 4951 21352 19173 12687
"200617_at" 18715 17349 19741 8220 3228
"200618_at" 19474 17594 1389 5831 3060
"200619_at" 17318 18485 21117 3578 11315
"200620_at" 16919 21299 7370 8717 10653
"200621_at" 5211 17470 18820 9166 6820
"200622_x_at" 4344 19944 22192 17488 12657
"200623_s_at" 16624 1565 22035 10008 1631
"200624_s_at" 7218 19622 5220 6397 1307
"200625_s_at" 6485 15619 5118 17602 10075
"200626_s_at" 17856 17498 866 18828 2044
"200627_at" 15144 16820 2251 10576 6382
"200628_s_at" 19101 22188 18652 7464 19804
"200629_at" 16406 19048 18574 5098 6765
"200630_x_at" 4531 2937 20675 7060 7064
"200631_s_at" 6099 4092 5203 10899 12046
"200632_s_at" 21392 18783 7300 19300 8265
"200633_at" 15418 5175 18704 13292 15134
"200634_at" 16727 20166 6304 7165 9590
"200635_s_at" 19790 17295 8014 9334 8416
"200636_s_at" 18526 157 9756 21000 4588
"200637_s_at" 17659 18655 13449 10745 10133
"200638_s_at" 6543 15969 1818 10135 5650
"200639_s_at" 19877 2484 1721 5771 4890
"200640_at" 6568 17492 2362 7490 5413
"200641_s_at" 16801 22067 18097 9717 10149
"200642_at" 7031 15798 5868 9572 11721
"200643_at" 17139 19044 18840 9164 2060
"200644_at" 16308 4137 7234 9365 8875
"200645_at" 6016 19625 18423 6932 10054
"200646_s_at" 434 7459 13007 1731 5799
"200647_x_at" 15818 19991 18294 10672 19383
"200648_s_at" 18697 3206 3632 8598 19612
"200649_at" 19845 17381 21963 4575 4759
"200650_s_at" 16686 16611 5936 18251 14973
