"inst_6895" "inst_6900" "inst_6902"
"1007_s_at" 10155 3728 2535
"1053_at" 17989 21117 20738
"117_at" 8565 7465 8141
"121_at" 10420 687 14613
"1255_g_at" 5638 10391 12854
"1294_at" 6285 10119 12936
"1316_at" 15577 745 16599
"1320_at" 8791 11303 11208
"1405_i_at" 6747 6987 2999
"1431_at" 14365 11899 7492
"1438_at" 20147 13247 21316
"1487_at" 17400 20909 2449
"1494_f_at" 3476 4286 11485
"1598_g_at" 11277 14346 4115
"160020_at" 4088 10299 15587
"1729_at" 18319 21087 20570
"1773_at" 21453 21640 19085
"177_at" 3019 3320 11421
"179_at" 2180 15864 14591
"1861_at" 13985 15426 20835
"200000_s_at" 20459 12261 20796
"200001_at" 14265 3596 17567
"200002_at" 14075 12603 5266
"200003_s_at" 10640 13717 14644
"200004_at" 4227 16231 16674
"200005_at" 15799 16520 15488
"200006_at" 11290 13623 13689
"200007_at" 10093 12762 2433
"200008_s_at" 833 1583 22238
"200009_at" 12202 13794 16671
"200010_at" 11270 12348 13221
"200011_s_at" 13426 18047 15217
"200012_x_at" 10293 2970 3724
"200013_at" 4249 12462 5208
"200014_s_at" 13785 16181 13951
"200015_s_at" 14770 15835 13711
"200016_x_at" 10467 12882 5044
"200017_at" 10214 4102 4721
"200018_at" 2954 4345 2957
"200019_s_at" 10169 13383 2267
"200020_at" 19042 21339 17846
"200021_at" 4124 1841 3786
"200022_at" 12666 12300 14055
"200023_s_at" 12939 13162 4922
"200024_at" 3455 3531 3649
"200025_s_at" 10171 12257 4434
"200026_at" 10201 3705 2598
"200027_at" 11376 18008 5046
"200028_s_at" 18160 18904 14023
"200029_at" 3821 12579 3737
"200030_s_at" 3200 4125 13256
"200031_s_at" 3272 3544 2812
"200032_s_at" 3121 3394 3845
"200033_at" 12193 19819 17487
"200034_s_at" 10715 12196 4007
"200035_at" 15295 19633 4473
"200036_s_at" 10394 3851 13089
"200037_s_at" 15078 15930 14722
"200038_s_at" 3321 3823 13835
"200039_s_at" 14493 17151 19191
"200040_at" 15855 17733 15188
"200041_s_at" 14173 16511 17821
"200042_at" 16329 15814 14204
"200043_at" 19854 13549 4233
"200044_at" 15010 13306 14178
