"inst_1704" "inst_1826" "inst_1867" "inst_7033" "inst_7274"
"1007_s_at" 2346 6005 1543 8918 10195
"1053_at" 3298 9496 4423 4993 9626
"117_at" 14571 12726 402 11628 18700
"121_at" 19713 7676 21251 7819 2915
"1255_g_at" 14473 15510 12685 14577 13328
"1294_at" 17430 12907 1838 4222 11917
"1316_at" 13476 17103 8499 2102 4968
"1320_at" 9558 17161 11624 7357 17846
"1405_i_at" 16743 13950 7932 10406 11806
"1431_at" 11670 21629 16650 17990 17977
"1438_at" 8509 16217 16818 8771 5528
"1487_at" 19422 21040 5030 2836 5820
"1494_f_at" 18588 4996 16590 14655 10790
"1598_g_at" 7039 10150 11 20032 22027
"160020_at" 21599 2318 7982 8757 9696
"1729_at" 19898 138 1584 5251 19186
"1773_at" 2095 10171 4578 20408 4182
"177_at" 10703 16244 7069 17981 2543
"179_at" 4389 22194 22228 19222 2395
"1861_at" 19436 7242 20332 20412 19048
"200000_s_at" 18501 11485 3507 7172 1876
"200001_at" 5622 21088 4294 19696 18841
"200002_at" 8061 10791 8367 8177 6966
"200003_s_at" 19864 21555 19314 10057 20123
"200004_at" 18358 11512 9578 7896 8235
"200005_at" 8734 8208 18845 9863 7638
"200006_at" 5859 20941 7742 6522 8365
"200007_at" 19563 5012 18988 19811 7106
"200008_s_at" 3441 7444 2980 8820 7865
"200009_at" 18027 10649 19133 8835 18921
"200010_at" 17764 21056 9623 8321 8236
"200011_s_at" 6832 8264 3147 6955 2608
"200012_x_at" 8765 21800 5368 19412 10096
"200013_at" 17451 20848 20015 7869 19131
"200014_s_at" 6437 8175 8083 6806 4444
"200015_s_at" 7195 8988 4665 3590 5532
"200016_x_at" 8289 8651 9598 19565 7763
"200017_at" 19428 11732 9437 7490 10176
"200018_at" 7017 11696 18818 7424 9267
"200019_s_at" 20063 11645 19590 9860 19634
"200020_at" 20117 956 21260 6502 4750
"200021_at" 7493 11372 21681 8711 20922
"200022_at" 17499 10718 9305 19870 6120
"200023_s_at" 20277 8321 9036 4329 19712
"200024_at" 3641 21590 5566 9674 19668
"200025_s_at" 18405 10373 19084 7280 9652
"200026_at" 5984 10536 19667 19284 9694
"200027_at" 5249 10147 20036 6462 7826
"200028_s_at" 4643 6273 9023 9229 4781
"200029_at" 6171 11076 20266 19200 19754
"200030_s_at" 7979 10831 9434 19096 19194
"200031_s_at" 18319 21556 7012 19167 19247
"200032_s_at" 6693 21429 8399 8601 19012
"200033_at" 7455 8072 7306 6109 7978
"200034_s_at" 5258 21152 20300 6640 9172
"200035_at" 21473 4812 7366 18991 4494
"200036_s_at" 7454 11405 18758 9275 6924
"200037_s_at" 19618 6249 19117 5881 5701
"200038_s_at" 17846 11256 19280 10080 20020
"200039_s_at" 5841 10681 2807 3436 19002
"200040_at" 5718 6290 20200 4617 7788
"200041_s_at" 8469 10509 20079 8925 19010
"200042_at" 8761 7695 8025 2378 7873
"200043_at" 7134 3258 21451 4918 5382
"200044_at" 4856 9527 3813 4347 8716
"200045_at" 5609 9793 6692 6369 4930
"200046_at" 8790 5177 19106 3505 4670
"200047_s_at" 19409 5521 20713 4498 5179
"200048_s_at" 19660 10913 9350 7670 8662
"200049_at" 6812 8437 5430 6558 19549
"200050_at" 20246 2911 7564 20478 20911
"200051_at" 18789 10441 1695 4710 4493
"200052_s_at" 18461 9316 9118 9297 7997
"200053_at" 7395 21598 4216 1584 21581
"200054_at" 18061 22010 21041 1958 20292
"200055_at" 20164 11246 7002 9685 9011
"200056_s_at" 20308 2009 19018 4421 9549
"200057_s_at" 8776 9040 9303 18715 7276
"200058_s_at" 19317 7684 7184 4388 7038
"200059_s_at" 17474 7892 8007 8998 9625
"200060_s_at" 19802 7860 20351 3855 7300
"200061_s_at" 18113 21366 19074 19153 19729
"200062_s_at" 8711 21469 18944 18746 20387
"200063_s_at" 19617 20898 8065 18802 19906
"200064_at" 18194 11016 7534 8958 9970
"200065_s_at" 5201 11359 7375 9493 9364
"200066_at" 7826 7509 5825 2356 1544
"200067_x_at" 17507 5542 19036 8022 5963
"200068_s_at" 17417 8534 8710 9001 7938
"200069_at" 21282 834 21023 9827 8886
"200070_at" 3205 3495 6996 2903 1717
"200071_at" 21331 1953 6711 2506 2043
"200072_s_at" 20024 8939 20798 9909 19236
"200073_s_at" 17649 8065 8538 9094 8779
"200074_s_at" 19558 10829 8979 8460 8580
"200075_s_at" 1738 11714 3763 9326 3086
"200076_s_at" 6053 6039 8872 3839 19119
"200077_s_at" 8530 9762 19933 18718 8542
"200078_s_at" 7897 10211 8292 5190 8165
"200079_s_at" 6057 8593 5082 18712 10148
"200080_s_at" 8202 8572 19754 8741 6544
"200081_s_at" 7471 11653 19768 18843 9819
"200082_s_at" 6326 11495 8999 9582 19224
"200083_at" 4335 5947 6156 8190 5525
"200084_at" 18255 5645 6821 9761 7596
"200085_s_at" 17830 10272 8280 9664 9111
"200086_s_at" 7782 10570 8421 9007 8480
"200087_s_at" 7589 8688 9180 2738 9183
"200088_x_at" 8272 21545 9119 19263 10202
"200089_s_at" 19022 11264 18872 10268 20508
"200090_at" 19037 8518 7743 3157 5062
"200091_s_at" 8552 11282 8416 6596 7231
"200092_s_at" 17468 21276 19435 9158 9757
"200093_s_at" 20470 5065 5542 8039 6939
"200094_s_at" 7495 10974 8096 6940 3918
"200095_x_at" 8789 20871 19431 19317 19541
"200096_s_at" 4598 4556 5874 3399 6028
"200097_s_at" 19996 7561 6668 8901 7312
"200098_s_at" 19313 7954 8050 7831 9430
"200099_s_at" 18849 11618 19596 20134 19472
"200593_s_at" 4481 9419 1782 4081 2754
"200594_x_at" 6586 6493 19780 19090 5783
"200595_s_at" 19263 1182 19283 5955 6260
"200596_s_at" 18575 8393 19575 3434 7676
"200597_at" 6712 4208 4070 20648 4715
"200598_s_at" 1874 8594 2527 7375 4999
"200599_s_at" 19223 9113 20778 9294 7845
"200600_at" 16515 7116 7347 18404 5974
"200601_at" 19211 531 20421 5425 2576
"200602_at" 21271 2746 3257 20316 2077
"200603_at" 8054 4901 19746 9676 8326
"200604_s_at" 8554 3050 2937 6895 6486
"200605_s_at" 5016 977 5297 6593 8608
"200606_at" 18935 1584 4647 7448 4998
"200607_s_at" 19740 7962 4701 6929 10157
"200608_s_at" 7733 5712 9382 5859 5982
"200609_s_at" 17822 8761 6990 6159 3657
"200610_s_at" 18864 6706 20530 7118 9256
"200611_s_at" 17588 4955 8970 9516 7149
"200612_s_at" 2748 2466 20102 914 7600
"200613_at" 17350 10114 8026 9074 8666
"200614_at" 17911 9572 8540 7296 7579
"200615_s_at" 7274 7416 1004 18662 3577
"200616_s_at" 4914 9787 6656 7753 6837
"200617_at" 18127 7633 2908 2264 6832
"200618_at" 20231 5859 7713 3796 7968
"200619_at" 4847 5864 21789 10183 9353
"200620_at" 3487 5819 20678 8738 6267
"200621_at" 20019 6868 5628 19583 19004
"200622_x_at" 8017 5296 4719 8047 9173
"200623_s_at" 3301 4242 19644 20816 6328
"200624_s_at" 5440 2385 19534 19236 4500
"200625_s_at" 7657 2665 7855 5975 4425
"200626_s_at" 4014 221 8848 3098 2483
"200627_at" 4485 11667 5997 9051 7782
"200628_s_at" 4233 3346 5001 6211 9509
"200629_at" 8415 8878 21171 18819 21304
"200630_x_at" 19326 10877 19587 9961 7888
"200631_s_at" 18848 5352 9078 7856 6969
"200632_s_at" 21611 10271 6350 8040 4946
"200633_at" 18828 21541 19782 10208 10180
"200634_at" 17806 8291 6205 8115 19446
"200635_s_at" 8732 7966 5807 20251 4151
"200636_s_at" 21081 6102 10871 7185 3010
"200637_s_at" 5843 8608 13351 4298 2426
"200638_s_at" 8307 9070 9260 19255 9958
"200639_s_at" 18498 10391 2528 19649 18957
"200640_at" 8322 10236 8452 8932 4596
"200641_s_at" 4279 8205 3356 8479 9961
"200642_at" 6870 10300 20120 9472 6739
"200643_at" 3608 21400 947 5829 7766
"200644_at" 4116 6006 9586 9195 8201
"200645_at" 5387 7760 6499 6537 6543
"200646_s_at" 5891 10476 2877 1941 20749
"200647_x_at" 21820 11202 21312 19180 10099
"200648_s_at" 2723 11597 1653 19458 19195
"200649_at" 7358 7822 1040 19934 20138
"200650_s_at" 20056 21174 18993 8924 8225
"200651_at" 18103 21603 20016 8793 8535
"200652_at" 8005 11131 8002 9475 9021
"200653_s_at" 18825 5079 19238 4691 7780
"200654_at" 20597 7368 20890 8041 3475
"200655_s_at" 17643 11725 20222 8902 6767
"200656_s_at" 5305 11290 3290 5273 9412
"200657_at" 19464 10045 21090 9384 19101
"200658_s_at" 8273 7655 3957 8655 7436
"200659_s_at" 19512 9085 22245 5989 5813
"200660_at" 19034 21486 6642 5821 8858
"200661_at" 7892 10465 9256 9885 19249
"200662_s_at" 5222 440 20783 4025 7777
"200663_at" 17487 11622 20789 9560 18835
"200664_s_at" 4342 10046 6955 9502 20933
"200665_s_at" 12641 13303 15372 16561 3377
"200666_s_at" 2264 3324 1494 8193 5454
"200667_at" 2023 5731 9370 5245 5089
"200668_s_at" 8373 8642 6552 4685 5827
"200669_s_at" 5139 8733 4230 6446 4874
"200670_at" 18978 1132 5429 7652 1681
"200671_s_at" 14945 8255 14624 15009 21000
"200672_x_at" 326 3520 7554 21515 5613
"200673_at" 19307 6381 9317 6881 8508
"200674_s_at" 3701 21678 9028 18800 10208
"200675_at" 4383 4669 20573 8391 3195
"200676_s_at" 19834 21624 4495 2136 20577
"200677_at" 7735 7988 18719 8659 19474
"200678_x_at" 18559 11790 6356 4243 10154
"200679_x_at" 19841 11102 8712 6541 8071
"200680_x_at" 8351 4103 19891 19725 5317
"200681_at" 7263 10215 19183 7597 8059
"200682_s_at" 8173 6634 7166 6157 7359
"200683_s_at" 17821 1033 8576 9353 6204
"200684_s_at" 6111 4312 1449 10129 1642
"200685_at" 19502 4844 3027 448 3372
"200686_s_at" 17814 7174 6508 895 9165
"200687_s_at" 6279 8412 2626 7143 8525
"200688_at" 7197 9992 4075 19879 5312
"200689_x_at" 18077 11503 9461 19031 9195
"200690_at" 6844 6738 20366 19767 8925
"200691_s_at" 18397 7395 9346 8555 10140
"200692_s_at" 18920 11537 9307 8127 7008
"200693_at" 18814 9619 7500 8522 7977
"200694_s_at" 5224 8296 6723 2573 5239
"200695_at" 19511 3171 2249 19521 21307
"200696_s_at" 21692 8881 20631 19590 364
"200697_at" 2119 10920 8827 19152 7058
"200698_at" 17958 7515 7083 4502 6224
"200699_at" 7021 10472 18755 5102 4793
"200700_s_at" 18038 9669 5993 8227 10166
"200701_at" 4345 9090 5346 7800 6942
"200702_s_at" 6817 8404 5086 6740 2772
"200703_at" 20535 8653 6015 6429 5636
"200704_at" 19569 2809 7472 5421 1808
"200705_s_at" 17620 10294 9184 18683 7942
"200706_s_at" 20010 7190 8477 8541 533
"200707_at" 18885 10806 7258 8334 5319
"200708_at" 5871 7168 19553 9277 9781
"200709_at" 6452 7078 7944 4999 8769
"200710_at" 18648 9639 6571 5416 6919
"200711_s_at" 6328 5537 2621 6132 5054
"200712_s_at" 18811 8839 6363 9831 19026
"200713_s_at" 8404 3364 9393 10098 6345
"200714_x_at" 19065 6906 20721 20094 5242
"200715_x_at" 19488 10362 20084 19339 9651
"200716_x_at" 6898 21884 9476 9633 9712
"200717_x_at" 8427 21136 18679 18847 20105
"200718_s_at" 18882 9931 19659 18881 6720
"200719_at" 5971 4756 2300 5185 8596
"200720_s_at" 7300 10914 6254 9465 7221
"200721_s_at" 3703 20952 20259 20261 7239
"200722_s_at" 1667 9484 1976 988 20225
"200723_s_at" 3968 5309 6700 8191 20328
"200724_at" 20460 14943 14547 21419 20629
"200725_x_at" 19176 21027 20270 10255 20380
"200726_at" 18906 9774 9271 5941 8041
"200727_s_at" 1114 489 5283 19652 3642
"200728_at" 2057 6862 6339 20152 4211
"200729_s_at" 18704 5687 20385 3060 7092
"200730_s_at" 2337 853 4137 4845 8916
"200731_s_at" 8736 3419 2614 20664 5008
"200732_s_at" 5623 5579 8000 5241 9434
"200733_s_at" 20030 287 7122 3690 9230
"200734_s_at" 3783 10349 6705 8258 2746
"200735_x_at" 18702 11440 19734 18622 18962
"200736_s_at" 14701 9953 19458 11360 9999
"200737_at" 21763 1883 9164 8420 7066
"200738_s_at" 8718 21076 8630 7981 19313
"200739_s_at" 5407 11787 1066 18869 19889
"200740_s_at" 8098 7418 19729 10047 7449
"200741_s_at" 3281 21525 6956 19074 19627
"200742_s_at" 1320 7740 7345 9534 7153
"200743_s_at" 6507 4319 18932 6232 5948
"200744_s_at" 5327 11078 4379 19119 9842
"200745_s_at" 8422 5752 8182 2681 7241
"200746_s_at" 20392 6375 9229 4634 9853
"200747_s_at" 4739 21303 3078 3370 19483
"200748_s_at" 17653 21080 5551 4496 19952
"200749_at" 8204 6353 6195 5667 5448
"200750_s_at" 19822 11109 18997 8991 20139
"200751_s_at" 5638 6416 18784 19033 7020
"200752_s_at" 6497 8633 4226 9571 1060
"200753_x_at" 5344 4350 7698 3945 3804
"200754_x_at" 8250 11179 19794 20328 9372
"200755_s_at" 4479 7631 7857 19509 5649
"200756_x_at" 20244 5464 8914 19644 7700
"200757_s_at" 6861 3655 18904 21031 2727
"200758_s_at" 4949 5001 8650 6791 3317
"200759_x_at" 17842 5909 19989 5860 9782
"200760_s_at" 4053 3323 4278 7920 6848
"200761_s_at" 18247 4566 19652 8313 8855
"200762_at" 8712 4287 19135 20082 3692
"200763_s_at" 7624 11899 18826 19304 9717
"200764_s_at" 6633 20381 252 4706 6813
"200765_x_at" 8225 13655 11482 4540 12862
"200766_at" 20877 1055 3821 19326 10197
"200767_s_at" 2948 3198 7121 1721 20611
"200768_s_at" 4241 4666 6118 5164 2912
"200769_s_at" 911 444 4336 1935 10028
"200770_s_at" 3056 21731 586 5033 3989
"200771_at" 2449 2697 1914 20694 5206
"200772_x_at" 4802 20754 5272 9967 9338
"200773_x_at" 17752 10968 8895 8633 9171
"200774_at" 3883 7156 6288 8192 9177
"200775_s_at" 3468 2716 21580 7159 10023
"200776_s_at" 3364 11027 19721 9215 18809
"200777_s_at" 7537 10148 3258 6344 18820
"200778_s_at" 4535 1607 5556 4668 9649
"200779_at" 20765 11490 9441 8168 9689
"200780_x_at" 6217 21071 8269 10186 9395
"200781_s_at" 8525 11276 19190 18986 19794
"200782_at" 7889 6009 8840 6345 6166
"200783_s_at" 2189 4680 7113 20299 3425
"200784_s_at" 10948 21426 16692 16331 1138
"200785_s_at" 16491 8910 12587 15327 9614
"200786_at" 19479 9840 20669 5950 7104
