"inst_825" "inst_914" "inst_941"
"1007_s_at" 14162 17185 4687
"1053_at" 20824 20186 20887
"117_at" 10230 7993 20
"121_at" 4533 712 17356
"1255_g_at" 6533 9807 9873
"1294_at" 2109 6854 8003
"1316_at" 1101 7678 4200
"1320_at" 8435 13774 7950
"1405_i_at" 13605 11209 12911
"1431_at" 12759 11886 8808
"1438_at" 21195 21827 2341
"1487_at" 17815 17340 15628
"1494_f_at" 13497 7181 2442
"1598_g_at" 18699 3772 6528
"160020_at" 500 8609 392
"1729_at" 21409 3643 5254
"1773_at" 22146 21199 18685
"177_at" 1716 8709 7271
"179_at" 20132 20086 511
"1861_at" 20354 5968 6252
"200000_s_at" 17066 16606 5260
"200001_at" 16776 17183 3762
"200002_at" 14172 5421 15524
"200003_s_at" 9543 8962 16283
"200004_at" 15889 16209 17572
"200005_at" 16018 4596 4003
"200006_at" 14185 14996 16975
"200007_at" 4770 15620 18453
"200008_s_at" 15661 5171 16594
"200009_at" 15225 16639 16787
"200010_at" 16341 4722 17297
"200011_s_at" 15117 19060 19648
"200012_x_at" 5395 9138 16039
"200013_at" 16635 5328 17763
"200014_s_at" 15636 15037 17534
"200015_s_at" 16136 15077 18218
"200016_x_at" 5635 15622 15351
"200017_at" 9835 9055 15373
"200018_at" 5179 5680 4478
"200019_s_at" 15262 16936 4764
"200020_at" 17269 17773 20345
"200021_at" 9883 9480 3880
"200022_at" 14239 9656 15744
"200023_s_at" 16361 5408 5364
"200024_at" 16109 15786 5852
"200025_s_at" 4760 5365 18350
"200026_at" 17622 5113 15945
"200027_at" 3811 3421 4940
"200028_s_at" 16816 19520 20737
"200029_at" 5383 15306 6268
"200030_s_at" 4232 15006 15710
"200031_s_at" 9872 9044 15724
"200032_s_at" 9717 9610 5339
"200033_at" 15769 18007 19777
"200034_s_at" 4290 15434 16315
"200035_at" 17416 5608 19339
"200036_s_at" 15931 5407 5416
"200037_s_at" 16231 15199 18678
"200038_s_at" 14088 9389 16248
"200039_s_at" 15970 16748 17711
"200040_at" 15853 16687 17499
"200041_s_at" 14933 5732 15768
"200042_at" 16504 15766 5581
"200043_at" 14114 18311 16270
"200044_at" 18703 17322 4666
"200045_at" 16701 18801 6299
"200046_at" 16374 17477 19394
"200047_s_at" 15663 4759 16795
"200048_s_at" 16015 5649 6251
"200049_at" 14467 5842 4681
"200050_at" 14213 1592 16459
"200051_at" 18201 20262 4345
"200052_s_at" 17258 15601 19415
"200053_at" 20953 3092 15430
"200054_at" 15697 18562 17436
"200055_at" 14593 16492 4429
"200056_s_at" 16505 21136 20921
"200057_s_at" 5805 16497 18339
"200058_s_at" 18188 5072 6028
"200059_s_at" 15387 17027 17851
"200060_s_at" 14418 16063 16533
"200061_s_at" 9964 9223 5613
"200062_s_at" 9955 9025 10182
"200063_s_at" 9651 9593 16914
"200064_at" 18632 17298 17516
"200065_s_at" 16250 17321 15647
"200066_at" 19594 4111 15543
"200067_x_at" 14640 16489 6292
"200068_s_at" 15969 17302 4612
"200069_at" 19592 21173 1665
"200070_at" 16706 17790 5798
"200071_at" 18474 20740 20260
"200072_s_at" 19014 16033 18287
"200073_s_at" 16281 17479 20264
"200074_s_at" 17039 5235 16900
"200075_s_at" 17768 18163 16608
"200076_s_at" 19844 15700 20113
"200077_s_at" 3962 16472 6130
"200078_s_at" 16941 18675 5021
"200079_s_at" 15668 5821 15923
"200080_s_at" 4079 18947 16029
"200081_s_at" 14289 4755 5966
"200082_s_at" 5469 9592 5892
"200083_at" 21353 19036 16999
"200084_at" 14471 18177 16862
"200085_s_at" 17652 4868 18692
"200086_s_at" 14057 3983 6147
"200087_s_at" 15023 17546 17847
"200088_x_at" 9617 9700 10070
"200089_s_at" 14952 5523 6207
"200090_at" 17627 2260 1998
"200091_s_at" 16182 16028 18050
"200092_s_at" 15237 15109 15735
"200093_s_at" 16080 5679 16671
"200094_s_at" 4772 1336 5036
"200095_x_at" 9677 8915 5323
"200096_s_at" 17868 5569 4346
"200097_s_at" 14588 15012 20072
"200098_s_at" 19190 16547 19601
"200099_s_at" 9546 9823 6336
"200593_s_at" 21329 5201 18926
"200594_x_at" 4875 16947 16402
"200595_s_at" 19941 20040 18114
"200596_s_at" 5610 15113 16544
"200597_at" 17357 2799 1893
"200598_s_at" 14965 5214 3697
"200599_s_at" 15754 15652 5362
"200600_at" 7166 7766 13554
"200601_at" 4937 20012 19008
"200602_at" 4120 17950 2851
"200603_at" 15568 16167 18092
"200604_s_at" 15140 3914 15953
"200605_s_at" 16164 2190 5328
"200606_at" 15543 5912 16343
"200607_s_at" 4712 4986 4974
"200608_s_at" 14348 15928 5509
"200609_s_at" 19459 17886 21167
"200610_s_at" 15816 20207 16592
"200611_s_at" 17359 16424 4418
"200612_s_at" 15053 2587 6214
"200613_at" 14344 15976 15366
"200614_at" 5075 16796 6150
"200615_s_at" 17399 2731 15733
"200616_s_at" 5366 18964 17837
"200617_at" 15062 18761 19301
"200618_at" 3775 17917 18130
"200619_at" 17155 18598 5898
"200620_at" 15753 4090 6233
"200621_at" 16226 5941 3742
"200622_x_at" 17630 19136 4463
"200623_s_at" 19718 17396 21157
"200624_s_at" 17043 15088 16957
"200625_s_at" 15613 17207 19754
"200626_s_at" 5258 19441 19459
"200627_at" 14180 17270 6420
"200628_s_at" 16006 1012 766
"200629_at" 2375 1124 636
"200630_x_at" 4690 18359 18987
"200631_s_at" 4194 18488 6574
"200632_s_at" 16884 2645 5424
"200633_at" 9975 9002 5690
"200634_at" 14194 14976 6451
"200635_s_at" 19733 20128 2252
"200636_s_at" 19524 5014 17012
"200637_s_at" 18775 19840 15811
