"inst_460" "inst_485" "inst_573" "inst_3417" "inst_3760" "inst_3842" "inst_3936" "inst_4317"
"203066_at" 1524 18975 3089 17257 12814 7741 16070 5248
"203067_at" 15903 17128 15833 20487 19902 15846 18322 14704
"203068_at" 2097 7202 7983 14454 4869 4744 4015 15717
"203069_at" 6145 11155 6889 10852 8508 12988 9553 13141
"203070_at" 8420 7654 9188 10881 8426 8548 9856 10013
"203071_at" 3271 8308 12213 2292 1683 537 18792 19066
"203072_at" 793 2605 3871 977 11186 22064 2053 1713
"203073_at" 18891 20583 20724 2249 15139 5871 15284 14629
"203074_at" 2489 18812 5566 19748 11172 22150 3626 12977
"203075_at" 19294 16287 18281 18621 12070 7183 17909 19533
"203076_s_at" 18104 19021 4733 4433 14974 4066 5497 3803
"203077_s_at" 17634 4558 2970 16338 14775 1831 12273 18437
"203078_at" 10100 12206 8229 2705 20982 19926 18561 18227
"203079_s_at" 13838 19368 17451 18830 15658 18258 11858 7530
"203080_s_at" 17391 18107 21294 19196 20126 2622 22058 16067
"203081_at" 14168 17628 15444 491 16592 21554 17320 19857
"203082_at" 15683 18314 14764 21294 18225 7174 13872 15522
"203083_at" 18701 13384 14729 8106 9814 12742 9315 10618
"203084_at" 3522 7435 11087 1599 19124 10589 9071 719
"203085_s_at" 2300 19836 3375 1239 13372 15989 19712 3986
"203086_at" 2391 21046 14944 14736 4939 18894 3124 3879
"203087_s_at" 20343 20565 15197 19563 16138 14785 18064 17184
"203088_at" 8173 1324 12592 7469 6355 9680 6760 9018
"203089_s_at" 14867 5206 17580 19569 20308 19589 19453 20541
"203090_at" 12409 15330 20461 3595 1551 4560 4220 3148
"203091_at" 16044 21516 1837 14510 4582 5538 5561 3560
"203092_at" 1363 6416 20241 13023 20923 7907 11808 5483
"203093_s_at" 15326 21498 13609 19872 16941 17874 20568 5164
"203094_at" 20081 21943 19778 20072 18099 3213 15441 4941
"203095_at" 20306 13310 19902 15148 4737 14184 11907 15489
"203096_s_at" 21487 19844 4739 417 18556 21172 11664 18528
"203097_s_at" 18021 22161 18472 13200 17842 6261 5802 16694
"203098_at" 22162 14650 18386 3116 12169 16372 3389 4682
"203099_s_at" 4490 9329 16363 18733 2375 1702 14829 18560
"203100_s_at" 21621 22162 14207 19582 12423 15313 19499 1678
"203101_s_at" 9941 7554 9095 20703 22183 21364 21038 1535
"203102_s_at" 16277 20440 21741 16178 14569 15477 16494 15604
"203103_s_at" 20198 5318 4691 12831 14237 20209 4206 18133
"203104_at" 7925 7678 11865 6538 144 2605 22095 7836
"203105_s_at" 20720 15309 20602 20501 12283 17125 17445 1963
"203106_s_at" 4655 8728 7238 11412 14523 2221 13564 19152
"203107_x_at" 1459 5001 5083 2767 6785 9845 7939 7196
"203108_at" 349 1084 3390 16666 13583 7616 5651 2714
"203109_at" 17743 13601 16258 15634 12207 5186 15687 4151
"203110_at" 10474 451 2387 12373 11937 1161 2997 5668
"203111_s_at" 7200 8124 7297 10685 8697 10759 9181 10715
"203112_s_at" 7492 2284 18096 14166 19048 17276 19266 16402
"203113_s_at" 14254 15911 12987 15578 5001 7667 13486 19399
"203114_at" 429 5273 21914 3691 20077 20123 4413 20457
"203115_at" 18102 3680 21484 21524 18585 21238 1996 8426
"203116_s_at" 19193 18226 3977 13672 10889 14119 19567 5695
"203117_s_at" 10553 5542 21534 662 13947 2012 15378 15072
"203118_at" 1001 4530 2486 2586 21898 1625 20461 6643
"203119_at" 2607 2802 18105 17991 11885 7661 12393 4639
"203120_at" 20624 6251 13291 3826 10846 6870 18812 6985
"203122_at" 18901 591 21738 14134 15982 1781 21289 20062
"203123_s_at" 14964 14012 15031 2923 16447 5045 11721 5951
"203124_s_at" 314 21186 3982 2983 3913 5824 15028 14907
"203125_x_at" 22239 16489 17294 19826 14452 19898 11786 17837
"203126_at" 17584 18367 17645 13065 3261 7725 17712 4390
"203127_s_at" 18361 14174 3254 15596 15135 749 3557 5966
"203128_at" 20878 1572 249 324 3580 15602 2201 20288
"203129_s_at" 6250 8866 8578 22170 2106 6668 20799 22094
"203130_s_at" 20450 19796 762 21081 18175 2516 17742 4154
"203131_at" 11081 9997 6357 10793 20495 8250 6345 5440
"203132_at" 17842 882 15799 20110 18522 20251 15397 16242
"203133_at" 11508 14182 21575 17100 11833 19571 12575 8137
"203134_at" 6745 3728 19451 3451 2763 22018 18507 142
"203135_at" 12729 14880 13877 14820 21010 18252 15604 5456
"203136_at" 15407 2619 6261 18316 16628 5423 17663 15420
"203137_at" 19056 19677 21427 18253 14110 18031 14794 7263
"203138_at" 16354 16593 4703 15147 12808 15281 14563 4912
"203139_at" 20797 20894 19364 5032 11000 13824 21727 12755
"203140_at" 12042 15432 496 3342 3932 18666 19635 14170
"203141_s_at" 5111 18735 4503 19268 5416 20508 5310 1673
"203142_s_at" 21364 20037 3036 18314 15450 7145 19241 5807
"203143_s_at" 16007 10109 19148 20592 2321 17667 1165 19920
"203144_s_at" 761 17355 21178 9212 20564 20387 20575 20129
"203145_at" 15415 19498 21124 18275 14609 7624 20155 6500
"203146_s_at" 1556 17840 20942 5237 22114 468 716 1262
"203147_s_at" 1738 1745 1428 18479 21090 15786 3607 8242
"203148_s_at" 1844 15696 21221 12965 14097 19098 14531 8615
"203149_at" 1791 2797 19898 17823 13433 17496 6312 14596
"203150_at" 20542 13811 17629 17800 20458 14961 18214 17521
"203151_at" 1409 2166 2889 931 11980 15167 21453 838
"203152_at" 2455 4068 17989 3359 14865 14890 16092 15653
"203153_at" 21071 6595 8501 10101 14382 12665 1074 19734
"203154_s_at" 6746 21119 17311 2717 10920 5260 16320 18281
"203155_at" 517 20380 21436 14878 20873 2278 15757 22048
"203156_at" 21411 17962 16458 19896 15729 7764 15612 4345
"203157_s_at" 782 4276 16053 6811 3601 2332 21480 4097
"203158_s_at" 14094 2116 5967 21746 2096 1749 1307 19605
"203159_at" 1277 2530 3528 16058 10878 977 15671 7518
"203160_s_at" 14783 5424 15942 21217 15837 14446 14860 16772
"203161_s_at" 5436 12384 10657 10501 8575 8147 10299 9431
"203162_s_at" 16930 16477 13497 13852 20624 7943 2329 19454
"203163_at" 21549 4868 5114 574 17263 17340 5988 19480
"203164_at" 20757 15039 16356 16767 15494 6950 20652 5441
"203165_s_at" 6631 6274 13536 15607 13900 20068 20377 16635
"203166_at" 1990 3193 20180 15921 19453 16329 16343 6196
"203167_at" 14016 22019 17627 16579 12850 17756 18124 5682
"203168_at" 16753 1121 4237 983 1036 22080 14955 2477
"203169_at" 18902 8794 21297 17912 3282 2489 18780 17383
"203170_at" 9223 7690 15292 4497 5985 13274 1401 9477
"203171_s_at" 15321 17759 21173 4090 14862 14483 14432 18522
"203172_at" 2994 20559 18761 14678 20396 5608 19365 2078
"203173_s_at" 11690 6229 20840 3383 15677 17461 13013 15096
"203174_s_at" 414 292 15107 17875 21944 18094 12118 19612
"203175_at" 13085 4669 15534 19380 19405 3496 6287 6495
"203176_s_at" 13509 3332 3585 16951 14152 15717 15087 19597
"203177_x_at" 17737 14636 15552 13434 12966 7678 18050 20120
"203178_at" 5807 11238 6650 5853 6353 9115 8420 10411
"203179_at" 11825 4473 20902 15294 18545 19583 13291 21462
"203180_at" 16839 14563 15987 21485 10832 6430 18932 7560
"203181_x_at" 16385 14126 16703 3281 15400 5343 2516 6789
"203182_s_at" 18725 3926 18655 17742 14946 7403 12805 15277
"203183_s_at" 20844 14480 19312 17870 666 20740 21195 359
"203184_at" 13030 20676 1134 9845 12498 11940 20097 15920
"203185_at" 287 19609 2637 5288 2629 21128 370 2792
"203186_s_at" 1122 5864 16008 65 21278 15814 16856 20632
"203187_at" 17130 13477 16600 16606 20330 5822 14272 2428
"203188_at" 16566 13428 13540 18707 13653 18276 3945 6371
"203189_s_at" 16512 4949 19233 16917 17438 6658 18913 19337
"203190_at" 14984 1692 13102 17104 13231 6679 13773 15180
"203191_at" 5698 9954 6855 6786 8853 10897 8829 3857
"203192_at" 18455 2370 6069 17078 1471 6445 20739 20103
"203193_at" 229 22072 14304 1335 21750 20270 1558 14780
"203194_s_at" 20946 19188 2969 3071 11995 19799 20616 2960
"203195_s_at" 19252 22011 17697 20461 4562 4831 20111 17899
"203196_at" 14022 13261 13514 1817 21421 18693 15927 4243
"203197_s_at" 14587 18980 13035 3100 3558 5809 13642 3796
"203198_at" 21170 18008 14983 19491 15085 17685 19487 20704
"203199_s_at" 21476 19044 21032 21259 19463 4143 19023 2145
"203200_s_at" 21961 13729 16676 20085 16003 14129 12036 14227
"203201_at" 1572 15042 17283 2756 21203 6435 12456 17400
"203202_at" 20414 16675 16468 15350 3664 5443 16413 14509
"203203_s_at" 18018 13439 19638 4265 18610 15988 19344 20444
"203204_s_at" 21289 2834 2789 2336 12524 20734 12226 14679
"203205_at" 16466 15058 16814 21760 4356 6718 6247 8312
"203206_at" 15437 6105 14302 1209 1180 1791 18490 19758
"203207_s_at" 19078 16478 16341 17121 14834 18543 2722 3066
"203208_s_at" 2088 5131 19558 17669 14033 1245 17524 5972
"203209_at" 2589 17517 18324 4350 16855 7784 12955 16410
"203210_s_at" 20983 4859 6102 18286 10746 16840 15064 5342
"203211_s_at" 18737 20289 19885 17090 17608 14498 15664 15906
"203212_s_at" 1565 11031 11058 16486 19638 2569 15421 18457
"203213_at" 17264 19809 18047 18499 4232 17668 14399 2861
"203214_x_at" 20444 19638 17329 15977 10850 6848 12531 5158
"203215_s_at" 3355 17900 3162 15073 20033 3231 13308 19849
"203216_s_at" 21418 15255 13678 17076 18781 14680 12134 8244
"203217_s_at" 18616 15142 176 19608 14958 159 4036 14468
"203218_at" 18120 5398 19536 17003 17818 15218 6330 6790
"203219_s_at" 14272 15654 6200 15786 5047 5411 6117 17511
"203220_s_at" 17122 1365 14339 640 17871 21837 5209 14335
"203221_at" 18338 15846 14241 14716 15482 5338 14143 18848
"203222_s_at" 7119 4478 20494 4191 18702 15295 16386 18867
"203223_at" 7786 9375 12715 22247 21704 19699 11527 14288
"203224_at" 7467 18538 17437 3920 10705 6778 19061 8091
"203225_s_at" 12062 21480 20855 3192 17583 7489 13001 7538
"203226_s_at" 15228 2938 1245 2711 3273 16049 13582 21309
"203227_s_at" 18745 1464 4576 13269 12913 15377 15279 18955
"203228_at" 8114 1119 18043 3275 8334 5664 15215 13187
"203229_s_at" 16164 15758 5263 15756 21271 7047 3563 6012
"203230_at" 20105 13532 5245 16417 11621 3725 20608 18052
"203231_s_at" 10736 16660 14442 16077 19976 19602 4696 17171
"203232_s_at" 1028 2129 15983 18600 14378 2125 18737 7907
"203233_at" 15041 8701 18366 21513 2048 591 14960 18294
"203234_at" 1171 822 12005 1049 2387 22027 20746 20578
"203235_at" 19456 4806 12982 1454 21152 724 16591 8199
"203236_s_at" 3641 11279 21711 5315 10160 94 2318 9041
"203237_s_at" 6897 502 9268 12547 6282 10282 3902 10574
"203238_s_at" 1833 5979 1578 1922 10765 3030 14856 14942
"203239_s_at" 20376 18758 19162 4323 2930 1726 21164 3718
"203240_at" 8741 10584 6213 4835 10052 14788 11569 12470
"203241_at" 19797 14551 13220 3000 11130 20192 17057 18828
"203242_s_at" 21265 5152 16362 20135 21017 21694 11697 15518
"203243_s_at" 18356 1815 19565 368 18318 3133 12970 17011
"203244_at" 2161 5767 18114 19397 12897 2255 11830 6551
"203245_s_at" 14237 17918 20167 20037 20698 4027 19368 4857
"203246_s_at" 16542 9437 383 15516 12347 16646 3813 6385
"203247_s_at" 21308 18773 16532 15330 16406 17160 15272 16894
"203248_at" 11626 2363 17835 15655 4065 21454 21755 6262
"203249_at" 7772 8684 6932 16298 11344 16613 21944 810
"203250_at" 21674 21224 13645 18285 16351 15999 17120 8213
"203252_at" 15458 13647 14408 15614 12469 16219 15266 6464
"203253_s_at" 21921 21768 17331 20815 18600 15099 14519 18632
"203254_s_at" 208 19187 108 20774 4195 20187 18619 19241
"203255_at" 1993 19636 2177 18217 12523 6861 312 18038
"203256_at" 1008 18692 15343 3707 14658 14178 12462 14171
"203257_s_at" 971 15743 6018 15922 12111 1208 5626 16209
"203258_at" 13977 14827 5623 21384 16377 16403 18647 4266
"203259_s_at" 15204 19282 13328 15138 15405 16860 12484 6212
"203260_at" 6690 21686 15386 1758 18462 15585 18970 3759
"203261_at" 17143 18890 20776 15659 10701 4245 16806 3767
"203262_s_at" 19181 19868 13332 15579 15061 16395 11665 21281
"203263_s_at" 12256 20771 3039 952 3002 21472 20864 6340
"203264_s_at" 11015 2290 1341 13531 1084 3248 14410 16416
"203265_s_at" 12199 4680 764 2501 10869 3816 11600 3994
"203266_s_at" 17954 5140 12813 14157 15060 1011 14965 7386
"203267_s_at" 18733 20501 19263 17105 13939 20474 3676 18010
"203268_s_at" 16444 3007 4055 20160 2574 18492 18770 20892
"203269_at" 15086 1226 17682 17374 15440 15060 13447 6022
"203270_at" 12151 1337 20117 13652 13606 16945 5369 7351
"203271_s_at" 4555 8272 7690 1033 17980 1070 19311 14932
"203272_s_at" 13878 14498 750 14045 13480 7302 12217 16321
"203273_s_at" 17502 13987 5319 1208 18747 20099 13047 4875
"203274_at" 13896 1903 4638 3860 15107 6937 12185 4769
"203275_at" 21950 19341 21391 21085 16421 17238 20820 20907
"203276_at" 22030 18539 13998 21733 15850 17785 21858 16574
"203277_at" 15374 19227 17952 13295 18554 3466 5457 20992
"203278_s_at" 4366 12605 17080 16505 12508 5953 1501 16264
"203279_at" 14505 4460 4426 21316 17740 2893 20402 6423
"203280_at" 20395 2705 13825 1117 2266 18417 21890 3413
"203281_s_at" 5474 7875 11761 11304 9935 11065 7116 8920
"203282_at" 1069 1830 44 21180 4845 16438 17374 3255
"203283_s_at" 4224 18197 6112 14546 19350 18912 17820 5494
"203284_s_at" 11724 6204 15732 19585 16821 15750 13602 7849
"203285_s_at" 9527 9894 15324 16540 16441 19075 5388 5947
"203286_at" 749 3651 18430 18231 13548 18407 19563 15914
"203287_at" 18522 13380 20481 21997 17299 6306 13158 6848
"203288_at" 17796 15780 4494 18671 3514 15028 4499 20535
"203289_s_at" 12542 21731 20738 2052 20014 19756 16608 16102
"203290_at" 7086 6863 11540 12134 5622 8786 7648 12164
"203291_at" 22107 9738 14731 14004 16263 17869 17944 5189
"203292_s_at" 14208 14863 16259 398 20669 7108 12271 8573
"203293_s_at" 14075 12311 8850 246 2675 20443 3423 108
"203294_s_at" 22230 10739 8066 11484 3232 22175 20380 39
"203295_s_at" 3016 18509 21079 9330 10538 13632 4653 9036
"203296_s_at" 7377 8066 7056 10731 8996 12563 6665 12316
"203297_s_at" 13491 15740 5855 12828 18557 2943 17121 21031
"203298_s_at" 18756 2098 17794 18554 18566 17246 16561 8119
"203299_s_at" 1866 945 2166 21685 18425 2382 21444 15689
"203300_x_at" 17073 1252 5686 1740 12576 18846 19709 4650
"203301_s_at" 15511 17745 1523 19871 12331 6397 13576 18602
"203302_at" 13055 19665 14697 19172 17391 20966 17766 15409
"203303_at" 16499 13675 15905 14151 17621 16479 16868 15161
"203304_at" 20352 13631 18850 18567 4283 6791 14236 8629
"203305_at" 20007 5938 3600 12565 10588 12430 1089 20520
"203306_s_at" 21881 14995 18798 17174 12005 17426 4644 16510
"203307_at" 11734 1179 17389 20833 3505 17048 2076 21306
"203308_x_at" 631 21295 13392 180 21345 1358 1526 1728
"203309_s_at" 4652 2694 14379 74 20010 16954 20177 2573
"203310_at" 1869 5436 16925 19402 19483 16300 14643 8017
"203311_s_at" 12580 5753 5997 20716 1267 15509 12294 2082
"203312_x_at" 20146 17535 13073 1729 2642 19483 14807 17038
"203313_s_at" 22024 21499 18596 20320 17836 17558 21066 19542
"203314_at" 16886 18029 20984 20635 20384 20538 2756 22228
"203315_at" 13610 19319 15095 20619 4857 16700 12612 8076
"203316_s_at" 13595 18787 5082 13308 10915 14340 12168 15586
"203317_at" 14646 15434 20126 3344 17295 22270 4962 17931
"203318_s_at" 15269 14283 1859 20258 15395 6501 15625 14156
"203319_s_at" 17031 3793 6058 15892 15655 14918 13294 2200
"203320_at" 13871 1964 404 1155 17612 16021 21603 7377
"203321_s_at" 13459 18460 5863 15589 12837 17693 3123 7343
"203322_at" 21248 21687 20903 19975 13611 1854 11945 18259
"203323_at" 12787 4521 2593 18787 14480 7732 13778 3444
"203324_s_at" 17428 15724 1493 21722 14307 18193 19323 5017
"203325_s_at" 573 1187 14549 18294 21999 18192 19079 14989
"203326_x_at" 5305 10943 7656 6566 9476 11052 7162 8949
"203327_at" 11978 19224 16867 16225 17516 6694 14910 16651
"203328_x_at" 14110 18989 16291 20263 18829 7167 14098 3851
"203329_at" 1434 10803 7188 10681 12899 11576 20473 7754
"203330_s_at" 1358 13726 3464 20317 21408 6538 5622 2939
"203331_s_at" 5457 9301 9884 8107 6726 9775 8187 9988
"203332_s_at" 809 756 4522 7913 6538 11740 6753 4039
"203333_at" 9736 8575 8588 2515 11486 17569 3281 1198
"203334_at" 9665 13140 11671 16626 17030 6266 13477 19021
"203335_at" 15652 15008 3582 4158 15978 4591 17151 15576
"203336_s_at" 2477 3649 20793 14768 12284 6383 5887 8114
"203337_x_at" 17138 2314 13709 4471 17983 6230 17052 14581
"203338_at" 18684 14018 5940 16812 14833 16260 17569 15286
"203339_at" 1666 22044 17363 3340 12364 2772 3616 5147
"203340_s_at" 21087 15517 14757 3611 11831 14270 11624 7131
"203341_at" 17158 16324 6156 17292 20163 2810 13324 19975
"203342_at" 1348 4212 15763 21387 11893 7846 20450 16681
"203343_at" 21711 19125 21218 3242 15364 17016 13869 18119
"203344_s_at" 19338 15900 3481 17534 12679 5007 16051 6990
"203345_s_at" 20498 17613 4930 20125 5349 18777 12792 21227
"203346_s_at" 15566 1433 18787 13529 16246 6056 3268 7323
"203347_s_at" 8933 8300 4045 17895 21008 18579 17727 6702
"203348_s_at" 20868 2953 1138 14912 12124 20183 5127 21121
"203349_s_at" 18229 17427 21671 956 20371 19035 13539 20073
"203350_at" 18982 17115 19285 14217 19920 15755 16347 3354
"203351_s_at" 22017 87 16161 13724 10833 5251 13656 14867
"203352_at" 4670 13295 4990 3464 2824 3326 3650 4900
"203353_s_at" 22210 22217 15917 14934 15712 4320 12723 3171
"203354_s_at" 21449 8822 8857 2018 11734 803 1421 19579
"203355_s_at" 18968 13149 9753 17925 13667 2838 16975 17998
"203356_at" 20401 3593 20511 19182 13463 18751 15668 8472
"203357_s_at" 18637 18629 18758 17064 4475 18415 11531 1334
"203358_s_at" 15783 2371 3655 16134 19644 16034 15896 17426
"203359_s_at" 18099 13441 19408 16231 17022 15020 13343 16301
"203360_s_at" 17996 16239 4890 19851 18024 7018 15192 15036
"203361_s_at" 21760 20411 945 15229 20220 4454 3214 5760
"203362_s_at" 15916 19342 17217 16958 16366 18916 18204 5356
"203363_s_at" 16349 17671 13593 14303 3303 17122 17051 4410
"203364_s_at" 14533 20018 5358 2979 16520 18173 11754 3757
"203365_s_at" 3603 10472 8546 21752 21252 1014 1887 14546
"203366_at" 16728 16055 5861 4184 20531 17422 19973 20149
"203367_at" 16005 17367 2244 20553 16498 3217 19545 6856
"203368_at" 551 625 12807 988 21745 7559 15193 19427
"203369_x_at" 19460 20829 20811 20581 22096 20461 20108 8330
"203370_s_at" 16516 16254 18947 14568 4458 16575 22043 18206
"203371_s_at" 20201 14369 3659 13254 11721 3152 3258 3147
"203372_s_at" 22185 17915 10409 13264 16306 21619 1772 3593
"203373_at" 16341 19562 13861 14008 15117 15783 14201 20303
"203374_s_at" 18858 15398 19900 4247 16389 5347 18650 22137
"203375_s_at" 2466 18457 19663 14171 17880 18643 3129 8513
"203376_at" 19117 14661 13740 3673 2560 15647 16248 1613
"203377_s_at" 8458 2926 16529 18423 19362 17631 5295 4419
"203378_at" 557 893 18584 14464 2210 16022 21157 17243
"203379_at" 17179 2822 4204 15687 2722 18343 14954 21657
"203380_x_at" 13958 18280 19868 14018 15354 6196 14147 8010
"203381_s_at" 6515 7743 14717 17309 1091 14090 21041 4851
"203382_s_at" 6470 7669 6811 4929 10261 11706 10638 3262
"203383_s_at" 1857 19481 20594 13892 3066 18310 4497 19757
"203384_s_at" 20151 2057 3990 17452 2078 15391 13472 1036
"203385_at" 1798 15201 5903 15248 3154 1935 19934 7201
"203386_at" 19361 542 18726 13192 15083 14272 16839 17281
"203387_s_at" 22159 19240 1980 14561 16971 18565 16133 2066
"203388_at" 4142 2427 22072 20616 22234 19763 17256 4856
"203389_at" 15405 17074 490 1689 5007 21236 19813 1432
"203390_s_at" 12655 13951 4865 2057 21014 17111 3138 1429
"203391_at" 13198 518 16526 1760 17909 15521 20244 20834
"203392_s_at" 18062 14352 17624 3120 14057 7513 17299 15185
"203393_at" 5545 7244 7667 11112 6657 7750 8446 12631
"203394_s_at" 18798 16937 18559 15989 13197 17070 5018 17834
"203395_s_at" 21218 22058 15256 18591 21553 19978 17468 17401
"203396_at" 16510 6216 13324 15171 4243 19325 16246 19285
"203397_s_at" 14602 18888 3880 19392 13252 15576 18926 8047
"203398_s_at" 14758 709 19685 6908 10456 13817 3924 19468
"203399_x_at" 10510 8885 729 6877 1477 12119 10581 13438
"203400_s_at" 4255 3610 17444 9048 5992 12509 1315 9100
"203401_at" 1875 13779 3364 17565 15094 16499 14842 14916
"203402_at" 539 13407 21429 21757 21894 112 22188 16928
"203403_s_at" 20545 16546 15547 16158 17138 15535 14054 5745
"203404_at" 9917 8823 9002 18436 3729 18683 5103 14377
"203405_at" 14894 14196 17327 4458 16692 16113 13886 4701
"203406_at" 12491 3573 12781 18731 12191 15101 5745 16004
"203407_at" 19417 21089 4288 14927 3656 3585 12591 20634
"203408_s_at" 20610 9230 6866 9608 20416 441 10016 15007
"203409_at" 2661 3673 512 13314 13842 14943 3621 8564
"203410_at" 95 4186 4250 1682 2331 2234 5044 4696
"203411_s_at" 2693 13328 19428 3931 3694 6002 17915 17686
"203412_at" 2572 4730 1335 15328 11161 19270 937 16548
"203413_at" 2884 15785 15581 5938 21905 20754 3890 2525
"203414_at" 20559 18165 17796 13685 14140 16765 15312 3033
"203415_at" 11386 2303 16157 15580 11433 7745 15565 14860
"203416_at" 16399 17770 73 2435 20567 20602 21128 21792
"203417_at" 3605 16711 18959 1416 63 20768 5081 2733
"203418_at" 18769 19580 21641 16359 11193 21169 5996 7786
"203419_at" 1536 17711 18991 12985 17069 20767 18766 2529
"203420_at" 20104 19684 14987 18791 18023 4726 17056 5801
"203421_at" 3697 11384 20676 18805 21676 2901 925 17332
"203422_at" 21206 15078 18044 22234 17196 15111 11979 7591
"203423_at" 3323 5762 1117 7878 8452 10228 8258 11715
"203424_s_at" 6737 6381 6710 4370 3006 19298 1716 21299
"203425_s_at" 21637 11694 339 663 11706 777 1348 5720
"203426_s_at" 12557 17641 2014 7071 16074 8477 9120 14847
"203427_at" 21053 21940 22192 19833 20143 17258 18950 7393
"203428_s_at" 18096 18416 21862 19396 4698 18687 15054 2684
"203429_s_at" 17858 1183 18367 15182 12178 17297 18671 16801
"203430_at" 13238 17694 17561 13630 12240 6934 6259 5748
"203431_s_at" 16859 18447 3836 13891 16108 2566 3779 21084
"203432_at" 16679 17261 5146 18583 18186 15372 16847 1887
"203433_at" 579 677 5945 13817 15561 21556 2745 2908
"203434_s_at" 5688 10736 11497 11572 19697 12164 10693 9199
"203435_s_at" 7713 10816 10295 6722 8413 11387 8771 11653
"203436_at" 19058 5058 19046 14526 14293 3829 12573 16139
"203437_at" 12564 21032 15537 2039 16991 5557 6325 17183
"203438_at" 50 3652 19518 14547 1068 6971 5186 221
"203439_s_at" 667 2501 14192 20787 2215 6905 17375 1319
"203440_at" 13232 13239 4612 10747 4822 11808 17629 14648
"203441_s_at" 17146 19700 18878 6733 3958 8572 664 5491
"203442_x_at" 13139 21562 19170 22106 11107 1204 21948 18854
"203443_at" 15119 1195 612 6207 8200 5697 2882 8918
"203444_s_at" 8815 11030 11728 2244 11586 481 18094 22102
"203445_s_at" 13612 14749 6017 13712 14277 14949 4916 16636
"203446_s_at" 21838 20915 15812 19220 13475 19212 5538 19845
"203447_at" 15750 2093 17929 19595 11676 4867 6043 19368
"203448_s_at" 18118 20725 19611 17035 13558 4643 21659 17450
"203449_s_at" 16598 19348 17081 16121 18237 17088 18307 16899
"203450_at" 14323 4903 4564 18391 18419 15485 20088 7558
"203451_at" 14681 5245 1140 1017 20728 6269 1730 20727
"203452_at" 5101 12417 22196 15588 19557 3872 13997 4008
"203453_at" 8888 1906 18301 13015 6182 5107 15045 12667
"203454_s_at" 14676 1850 20750 17200 16386 5149 14956 3734
"203455_s_at" 13607 17031 20828 17372 18366 19176 17882 20642
"203456_at" 10908 20194 21975 2339 8391 18177 3406 11352
"203457_at" 8714 370 10317 614 13844 2001 4724 1287
"203458_at" 17656 5121 5785 13746 14447 14972 4275 17486
"203459_s_at" 18834 1345 17852 17178 11960 3942 4612 18876
"203460_s_at" 12323 13561 5687 17793 17596 18445 17083 15496
"203461_at" 21042 5734 17596 9727 8198 9407 425 11959
"203462_x_at" 12594 14400 13125 19297 11376 5438 16805 15396
"203463_s_at" 3715 10387 11499 22184 20359 1232 3439 729
"203464_s_at" 16077 3176 19729 21889 19294 20156 21731 20381
"203465_at" 15625 20709 20136 17226 17508 7673 18129 16611
"203466_at" 15184 13881 14388 16861 5374 17676 5073 17540
"203467_at" 1682 16868 19809 1101 12368 19572 2587 18880
"203468_at" 6782 12926 1897 16829 18015 4118 17482 21595
"203469_s_at" 4617 21944 8718 21874 1145 4074 15068 730
"203470_s_at" 5300 10556 6895 12343 5845 12700 9468 8761
"203471_s_at" 4210 6059 13631 11624 434 671 19832 21022
"203472_s_at" 7307 6391 11668 7417 8482 11733 7984 10271
"203473_at" 14096 2155 4231 6250 1408 13741 11080 2073
"203474_at" 8259 12053 12388 10375 11132 9389 5097 10115
"203475_at" 10644 22132 865 12009 6234 1090 2400 11927
"203476_at" 577 14754 3298 3030 4097 4239 5674 2028
"203477_at" 10182 7214 6968 11284 504 9534 7075 8866
"203478_at" 1587 4484 1800 4060 10766 6852 15957 4288
"203479_s_at" 20669 14007 2104 19445 3420 5850 15257 19108
"203480_s_at" 16448 1304 18479 12976 20171 5815 15895 18554
"203481_at" 12170 22196 20919 21504 20829 14433 19142 5184
"203482_at" 21584 1626 14683 19240 4062 1323 3388 14285
"203483_at" 7243 7606 11649 6638 10025 12590 8801 13072
"203484_at" 1480 3665 2882 17910 11048 7743 19901 8562
"203485_at" 6565 10554 6500 9893 7913 9523 9666 13239
"203486_s_at" 17203 3057 18782 13196 17497 1989 20819 18774
"203487_s_at" 15565 18603 19111 17825 3838 15223 14327 6048
"203488_at" 13881 316 4413 21495 10823 17779 16634 20516
"203489_at" 16374 5856 5305 16563 4591 17683 18980 18168
"203490_at" 8362 22214 1189 594 913 16356 5399 21088
"203491_s_at" 20025 15960 15568 4131 10872 4302 15924 17504
"203492_x_at" 1804 4061 13529 19277 15331 7558 2758 4213
"203493_s_at" 21038 8361 377 13541 17705 15903 17509 16427
"203494_s_at" 13303 2019 13617 15334 4908 7030 5958 6978
"203495_at" 4516 11589 9043 3578 18114 419 15856 15795
"203496_s_at" 10973 8004 9142 18563 18699 4099 12028 20471
"203497_at" 12673 4674 15186 13125 19829 5052 12976 16738
"203498_at" 4878 9342 8993 5251 1012 8964 11424 8867
"203499_at" 18272 21608 20933 3056 3234 16161 20814 7001
"203500_at" 18787 17799 14555 17873 21433 4631 4186 21262
"203501_at" 8097 7552 8135 9149 20514 11418 821 3388
"203502_at" 17395 1471 1527 18024 19698 15707 14894 18341
"203503_s_at" 21964 21317 22132 2250 20629 2285 21396 21336
"203504_s_at" 17466 3634 15700 6388 16644 1382 22114 1201
"203505_at" 12552 6985 4120 17665 21297 6204 3459 7527
"203506_s_at" 21235 21753 22116 3823 15261 7221 18210 8541
