"inst_6561" "inst_6583"
"200630_x_at" 15703 5140
"200631_s_at" 18330 18478
"200632_s_at" 14390 18588
"200633_at" 13567 10599
"200634_at" 17297 16872
"200635_s_at" 17337 16565
"200636_s_at" 19151 18489
"200637_s_at" 3234 203
"200638_s_at" 17105 15765
"200639_s_at" 19300 18296
"200640_at" 20431 17574
"200641_s_at" 21097 361
"200642_at" 14155 14482
"200643_at" 3668 4380
"200644_at" 19538 17347
"200645_at" 18951 4751
"200646_s_at" 20892 557
"200647_x_at" 5493 2359
"200648_s_at" 1618 5139
"200649_at" 1644 762
"200650_s_at" 9277 10078
"200651_at" 14570 1363
"200652_at" 4040 14732
"200653_s_at" 2237 16754
"200654_at" 5895 5908
"200655_s_at" 17294 17364
"200656_s_at" 13772 1051
"200657_at" 4704 15720
"200658_s_at" 5626 4576
"200659_s_at" 19713 3257
"200660_at" 6122 15199
"200661_at" 14179 3957
"200662_s_at" 17866 3361
"200663_at" 4889 17069
"200664_s_at" 1991 19
"200665_s_at" 4700 3977
"200666_s_at" 3678 353
"200667_at" 5996 5464
"200668_s_at" 3824 4441
"200669_s_at" 14438 1843
"200670_at" 18892 1159
"200671_s_at" 202 22181
"200672_x_at" 18763 746
"200673_at" 16448 14636
"200674_s_at" 3806 6139
"200675_at" 15230 2722
"200676_s_at" 19477 3997
"200677_at" 2908 15250
"200678_x_at" 17501 5916
"200679_x_at" 1592 16004
"200680_x_at" 14204 16891
"200681_at" 15791 6343
"200682_s_at" 15647 2781
"200683_s_at" 5321 6666
"200684_s_at" 19201 1755
"200685_at" 1323 2883
"200686_s_at" 20158 15319
"200687_s_at" 14283 4686
"200688_at" 14576 17788
"200689_x_at" 18514 5979
"200690_at" 16134 17999
"200691_s_at" 14170 16450
"200692_s_at" 2142 3091
"200693_at" 18760 5775
"200694_s_at" 4393 6442
"200695_at" 18021 14427
"200696_s_at" 14879 19943
"200697_at" 15617 14964
"200698_at" 16940 3213
"200699_at" 15227 6947
"200700_s_at" 14646 16837
"200701_at" 4159 16562
"200702_s_at" 1012 3209
"200703_at" 1104 15179
"200704_at" 5954 18117
"200705_s_at" 14633 4430
"200706_s_at" 2264 1769
"200707_at" 17025 4483
"200708_at" 13572 16186
"200709_at" 16360 4147
"200710_at" 16541 4266
"200711_s_at" 14799 5825
"200712_s_at" 3696 14707
"200713_s_at" 16027 17512
"200714_x_at" 18880 16584
"200715_x_at" 13562 15276
"200716_x_at" 2499 4469
"200717_x_at" 9749 10588
"200718_s_at" 13582 17767
"200719_at" 18724 15068
"200720_s_at" 14998 4155
"200721_s_at" 18607 16838
"200722_s_at" 20986 749
"200723_s_at" 17988 1603
"200724_at" 21448 20338
"200725_x_at" 14038 4764
"200726_at" 4536 14288
"200727_s_at" 21568 1984
"200728_at" 15217 4218
"200729_s_at" 14968 14758
"200730_s_at" 17598 14444
"200731_s_at" 20171 3326
"200732_s_at" 17678 16131
"200733_s_at" 17479 17786
"200734_s_at" 18367 21122
"200735_x_at" 14725 6675
"200736_s_at" 18664 19734
"200737_at" 15028 2565
"200738_s_at" 5833 15523
"200739_s_at" 5275 4716
"200740_s_at" 17548 4274
"200741_s_at" 5186 10212
"200742_s_at" 21180 19075
"200743_s_at" 18629 16239
"200744_s_at" 3132 20538
"200745_s_at" 13724 6430
"200746_s_at" 15362 15438
"200747_s_at" 14721 5688
"200748_s_at" 971 2557
"200749_at" 17723 17374
"200750_s_at" 5874 15329
"200751_s_at" 15262 552
"200752_s_at" 19386 21168
"200753_x_at" 16276 3350
"200754_x_at" 2922 4513
"200755_s_at" 18070 1302
"200756_x_at" 2976 529
"200757_s_at" 5210 15221
"200758_s_at" 2836 573
"200759_x_at" 3543 6030
"200760_s_at" 14605 18613
"200761_s_at" 16079 19725
"200762_at" 19657 20303
"200763_s_at" 14724 15783
"200764_s_at" 12820 7920
"200765_x_at" 10660 10049
"200766_at" 5850 2107
"200767_s_at" 21856 5652
"200768_s_at" 2360 4449
"200769_s_at" 18450 1538
"200770_s_at" 3231 3929
"200771_at" 4609 15791
"200772_x_at" 1433 15491
"200773_x_at" 14948 5374
"200774_at" 18069 17255
"200775_s_at" 303 2190
"200776_s_at" 19167 6389
"200777_s_at" 6037 6887
"200778_s_at" 15604 17175
"200779_at" 1234 2944
"200780_x_at" 3599 14712
"200781_s_at" 5512 5721
"200782_at" 6103 5734
"200783_s_at" 5546 6393
"200784_s_at" 7154 7779
"200785_s_at" 2558 2515
"200786_at" 13931 3082
"200787_s_at" 681 3154
"200788_s_at" 5198 3390
"200789_at" 13732 2731
"200790_at" 13639 3293
"200791_s_at" 18797 17389
"200792_at" 16467 4534
"200793_s_at" 365 2480
"200794_x_at" 17225 14474
"200795_at" 11121 6202
"200796_s_at" 12898 7018
"200797_s_at" 15223 14961
"200798_x_at" 2152 726
"200799_at" 388 443
"200800_s_at" 7 3
"200801_x_at" 4897 4989
"200802_at" 6086 6233
"200803_s_at" 17057 3159
"200804_at" 5101 4426
"200805_at" 5235 20609
"200806_s_at" 2267 774
"200807_s_at" 2012 3607
"200808_s_at" 15156 2566
"200809_x_at" 4260 16834
"200810_s_at" 16580 21376
"200811_at" 292 20325
"200812_at" 4867 5927
"200813_s_at" 2147 3140
"200814_at" 13833 6322
"200815_s_at" 2982 2433
"200816_s_at" 2457 6638
"200817_x_at" 9338 10140
"200818_at" 5985 15386
"200819_s_at" 13882 14923
"200820_at" 14046 2203
"200821_at" 18942 19858
"200822_x_at" 15954 4770
"200823_x_at" 16682 1375
"200824_at" 19839 4657
"200825_s_at" 15879 5862
"200826_at" 14177 5429
"200827_at" 4494 6229
"200828_s_at" 13565 1000
"200829_x_at" 5864 6603
"200830_at" 15968 16182
"200831_s_at" 918 735
"200832_s_at" 14792 6467
"200833_s_at" 2365 15522
"200834_s_at" 9528 10334
"200835_s_at" 1257 2348
"200836_s_at" 1049 368
"200837_at" 6025 4523
"200838_at" 13905 19184
"200839_s_at" 5118 19053
"200840_at" 5534 18606
"200841_s_at" 17467 4332
"200842_s_at" 1387 17612
"200843_s_at" 3111 16598
"200844_s_at" 16629 6009
"200845_s_at" 15331 16883
"200846_s_at" 2517 447
"200847_s_at" 15188 15847
"200848_at" 20304 1830
"200849_s_at" 5347 6003
"200850_s_at" 19743 3585
"200851_s_at" 15757 2051
"200852_x_at" 2233 4990
"200853_at" 14869 18061
"200854_at" 17823 4254
"200855_at" 2084 1665
"200856_x_at" 20668 16640
"200857_s_at" 3732 3794
"200858_s_at" 3692 16925
"200859_x_at" 21372 19419
"200860_s_at" 19652 3631
"200861_at" 21086 5545
"200862_at" 15965 3702
"200863_s_at" 16622 15285
"200864_s_at" 17489 16566
"200865_at" 10104 13515
"200866_s_at" 14980 1671
"200867_at" 1595 3373
"200868_s_at" 3452 747
"200869_at" 16164 1727
"200870_at" 15903 6546
"200871_s_at" 1809 19002
"200872_at" 5598 15917
"200873_s_at" 4523 15559
"200874_s_at" 3691 1017
"200875_s_at" 1270 14257
"200876_s_at" 4653 2469
"200877_at" 4577 5958
"200878_at" 19946 16886
"200879_s_at" 6830 10537
"200880_at" 1194 3664
"200881_s_at" 625 1455
"200882_s_at" 1353 16455
"200883_at" 18556 4711
"200884_at" 5782 17544
"200885_at" 15222 1536
"200886_s_at" 17974 19177
"200887_s_at" 17802 18792
"200888_s_at" 4723 16785
"200889_s_at" 19113 15455
"200890_s_at" 6118 5342
"200891_s_at" 19771 21862
"200892_s_at" 13872 4330
"200893_at" 5202 4588
"200894_s_at" 1489 118
"200895_s_at" 4191 547
"200896_x_at" 3595 6933
"200897_s_at" 20798 14543
"200898_s_at" 16637 2753
"200899_s_at" 18262 3045
"200900_s_at" 942 3748
"200901_s_at" 15162 2595
"200902_at" 16272 15262
"200903_s_at" 16105 2691
"200904_at" 5148 20442
"200905_x_at" 15846 5109
"200906_s_at" 3482 20850
"200907_s_at" 15291 18526
"200908_s_at" 14714 1599
"200909_s_at" 4232 15021
"200910_at" 4079 3251
"200911_s_at" 15511 16989
"200912_s_at" 5584 14611
"200913_at" 17922 16299
"200914_x_at" 14527 19535
"200915_x_at" 15211 18742
"200916_at" 14455 6256
"200917_s_at" 21380 17437
"200918_s_at" 15073 15585
"200919_at" 1503 6060
"200920_s_at" 4128 1089
"200921_s_at" 2712 4799
"200922_at" 14749 4741
"200923_at" 18314 4425
"200924_s_at" 19825 3594
"200925_at" 3567 5377
"200926_at" 10093 10963
"200927_s_at" 17881 2092
"200928_s_at" 5041 12360
"200929_at" 4244 5978
"200930_s_at" 12852 15118
"200931_s_at" 18663 3935
"200932_s_at" 2435 2813
"200933_x_at" 9935 10788
"200934_at" 17937 6115
"200935_at" 19941 15721
"200936_at" 5713 10829
"200937_s_at" 2123 5918
"200938_s_at" 12455 12763
"200939_s_at" 380 15428
"200940_s_at" 4899 16169
"200941_at" 5880 18091
"200942_s_at" 5187 5694
"200943_at" 16431 20733
"200944_s_at" 5489 19210
"200945_s_at" 4437 19872
"200946_x_at" 19835 3547
"200947_s_at" 3245 3807
"200948_at" 21433 1108
"200949_x_at" 4109 14749
"200950_at" 18908 2068
"200951_s_at" 9535 12509
"200952_s_at" 16294 13828
"200953_s_at" 7673 8811
"200954_at" 18524 241
"200955_at" 4078 17285
"200956_s_at" 2835 14648
"200957_s_at" 4268 4925
"200958_s_at" 14167 16161
"200959_at" 756 6495
"200960_x_at" 5993 15374
"200961_at" 17608 18655
"200962_at" 18291 21518
"200963_x_at" 5223 6616
"200964_at" 6004 14840
"200965_s_at" 21049 2821
"200966_x_at" 15208 4419
"200967_at" 2173 4659
"200968_s_at" 2004 2778
"200969_at" 15294 19070
"200970_s_at" 18646 16938
"200971_s_at" 15179 14431
"200972_at" 15799 18789
"200973_s_at" 2288 123
"200974_at" 1417 20132
"200975_at" 5131 5648
"200976_s_at" 2993 4720
"200977_s_at" 4571 16819
"200978_at" 15743 15719
"200979_at" 4903 5832
"200980_s_at" 4402 14241
"200981_x_at" 5987 15445
"200982_s_at" 20434 2470
"200983_x_at" 20423 4879
"200984_s_at" 18353 1815
"200985_s_at" 19516 3576
"200986_at" 10195 11071
"200987_x_at" 4692 2141
"200988_s_at" 4956 21793
"200989_at" 16619 18527
"200990_at" 13826 15087
"200991_s_at" 18354 16913
"200992_at" 2851 3894
"200993_at" 15748 6602
"200994_at" 3435 16368
"200995_at" 17390 5748
"200996_at" 15625 3609
"200997_at" 14559 16676
"200998_s_at" 14246 4154
"200999_s_at" 1617 19424
"201000_at" 19595 1315
"201001_s_at" 4780 16712
"201002_s_at" 14448 14921
"201003_x_at" 19373 2322
"201004_at" 15268 3605
"201005_at" 13918 15129
"201006_at" 19587 3831
"201007_at" 17900 18825
"201008_s_at" 14275 1597
"201009_s_at" 1651 2183
"201010_s_at" 13777 5926
"201011_at" 5314 2880
"201012_at" 5056 17579
"201013_s_at" 4760 14938
"201014_s_at" 5934 2611
"201015_s_at" 3126 2090
"201016_at" 15568 17801
"201017_at" 15700 1109
"201018_at" 20355 18441
"201019_s_at" 16186 19057
"201020_at" 5888 15669
"201021_s_at" 5274 14802
"201022_s_at" 15910 14475
"201023_at" 18243 19389
"201024_x_at" 868 18511
"201025_at" 14394 19133
"201026_at" 16910 6561
"201027_s_at" 20989 6565
"201028_s_at" 4612 2663
"201029_s_at" 13677 2460
"201030_x_at" 17484 5980
"201031_s_at" 15749 5632
"201032_at" 15702 6312
"201033_x_at" 3790 6489
"201034_at" 21068 15137
"201035_s_at" 17276 2195
"201036_s_at" 4478 18703
"201037_at" 16627 16637
"201038_s_at" 18382 19730
"201039_s_at" 724 15587
"201040_at" 1827 5432
"201041_s_at" 16031 4349
"201042_at" 14351 15981
"201043_s_at" 107 1639
"201044_x_at" 13412 8987
"201045_s_at" 8977 9418
"201046_s_at" 3760 19951
"201047_x_at" 16278 2720
"201048_x_at" 10946 8296
"201049_s_at" 5893 6083
"201050_at" 21844 56
"201051_at" 16304 19614
"201052_s_at" 3106 1257
"201053_s_at" 5470 20568
"201054_at" 17134 15342
"201055_s_at" 15 4169
"201056_at" 19378 5468
"201057_s_at" 15117 14939
"201058_s_at" 61 5852
"201059_at" 15686 21956
"201060_x_at" 193 4644
"201061_s_at" 1967 6790
"201062_at" 6773 12204
"201063_at" 17538 4464
"201064_s_at" 5025 17239
"201065_s_at" 15004 17023
"201066_at" 20384 906
"201067_at" 20896 20778
"201068_s_at" 4774 14588
"201069_at" 19138 17891
"201070_x_at" 14001 5925
"201071_x_at" 14551 5949
"201072_s_at" 5587 1899
"201073_s_at" 20603 130
"201074_at" 16508 19299
"201075_s_at" 13599 1009
"201076_at" 5789 20830
"201077_s_at" 14516 6403
"201078_at" 15874 6068
"201079_at" 13934 2784
"201080_at" 21583 5257
"201081_s_at" 13942 19688
"201082_s_at" 14327 1173
"201083_s_at" 15569 15072
"201084_s_at" 5805 17636
"201085_s_at" 2633 18297
"201086_x_at" 3469 14356
"201087_at" 3446 14374
"201088_at" 16035 15784
"201089_at" 1984 4602
"201090_x_at" 17652 6157
"201091_s_at" 14711 19234
"201092_at" 16218 15071
"201093_x_at" 5607 2559
"201094_at" 4781 15458
"201095_at" 19631 2360
"201096_s_at" 16054 1822
"201097_s_at" 15932 6530
"201098_at" 3674 15731
"201099_at" 14966 17008
"201100_s_at" 13574 6746
"201101_s_at" 6097 4701
"201102_s_at" 20154 18802
"201103_x_at" 14403 16555
"201104_x_at" 21462 1187
"201105_at" 15354 5558
"201106_at" 19196 2578
"201107_s_at" 6377 10204
"201108_s_at" 16891 2836
"201109_s_at" 5983 801
"201110_s_at" 1986 14434
"201111_at" 16201 18194
"201112_s_at" 4898 14781
"201113_at" 15465 3824
"201114_x_at" 16306 15732
"201115_at" 5123 1943
"201116_s_at" 17570 17197
"201117_s_at" 22204 20989
"201118_at" 19970 456
"201119_s_at" 4753 15305
"201120_s_at" 20864 6264
"201121_s_at" 17245 20433
"201122_x_at" 17318 1449
"201123_s_at" 22161 282
"201124_at" 1138 9455
"201125_s_at" 15829 18121
"201126_s_at" 4489 17549
"201127_s_at" 2340 14537
"201128_s_at" 15643 19963
"201129_at" 15390 5510
"201130_s_at" 18168 6241
"201131_s_at" 18194 17937
"201132_at" 17082 15639
"201133_s_at" 2416 5255
"201134_x_at" 5232 14425
"201135_at" 14656 15057
"201136_at" 16322 2788
"201137_s_at" 7159 12743
"201138_s_at" 2951 16825
"201139_s_at" 1878 5762
"201140_s_at" 21862 13832
"201141_at" 16721 7318
"201142_at" 17373 2432
"201143_s_at" 3020 6568
"201144_s_at" 1599 16711
"201145_at" 16847 5371
"201146_at" 4351 617
"201147_s_at" 12430 7320
"201148_s_at" 11708 12494
"201149_s_at" 13166 11459
"201150_s_at" 9469 10282
"201151_s_at" 21186 569
"201152_s_at" 5593 4923
"201153_s_at" 6013 17159
"201154_x_at" 2102 2841
"201155_s_at" 2646 19420
"201156_s_at" 12174 11225
"201157_s_at" 3853 5983
"201158_at" 3131 3975
"201159_s_at" 16083 761
"201160_s_at" 16569 18631
"201161_s_at" 1968 5536
"201162_at" 12767 11924
"201163_s_at" 14935 17823
"201164_s_at" 2097 1607
"201165_s_at" 13711 5344
"201166_s_at" 16752 6257
"201167_x_at" 11152 11417
"201168_x_at" 16347 4901
"201169_s_at" 13720 896
"201170_s_at" 16432 6179
"201171_at" 3464 686
"201172_x_at" 13754 5097
"201173_x_at" 2802 3306
"201174_s_at" 2850 1831
"201175_at" 19999 4334
"201176_s_at" 15034 6687
"201177_s_at" 15567 16269
"201178_at" 20142 4488
"201179_s_at" 2946 3064
"201180_s_at" 17738 15883
"201181_at" 17321 18254
"201182_s_at" 23 15292
"201183_s_at" 17644 19239
"201184_s_at" 19063 6143
"201185_at" 19648 17065
"201186_at" 2756 3941
"201187_s_at" 7166 12969
"201188_s_at" 1699 1062
"201189_s_at" 20244 6929
"201190_s_at" 6087 15733
"201191_at" 1739 969
"201192_s_at" 17450 3998
"201193_at" 21287 18798
"201194_at" 15520 1798
"201195_s_at" 5026 2031
"201196_s_at" 16502 18899
"201197_at" 17684 20059
"201198_s_at" 2232 3194
"201199_s_at" 13547 14874
"201200_at" 19179 19475
"201201_at" 15400 6223
"201202_at" 16933 17686
"201203_s_at" 20224 6311
"201204_s_at" 4485 6471
"201205_at" 21529 21808
"201206_s_at" 14325 16726
"201207_at" 21199 17171
"201208_s_at" 135 21438
"201209_at" 14798 17682
"201210_at" 5520 14491
"201211_s_at" 1428 352
"201212_at" 19436 5621
"201213_at" 1439 1435
"201214_s_at" 1993 20678
"201215_at" 16033 5682
"201216_at" 14619 4782
"201217_x_at" 13537 16167
"201218_at" 17176 15036
"201219_at" 16806 18493
"201220_x_at" 13668 5760
"201221_s_at" 2500 14372
"201222_s_at" 614 3187
"201223_s_at" 15698 6810
"201224_s_at" 5579 21181
"201225_s_at" 4988 5819
"201226_at" 4433 5930
"201227_s_at" 4472 14597
"201228_s_at" 20930 5321
"201229_s_at" 4873 5426
"201230_s_at" 20842 14259
"201231_s_at" 4284 3961
"201232_s_at" 4014 15092
"201233_at" 1222 344
"201234_at" 18963 2285
"201235_s_at" 13172 17815
"201236_s_at" 1058 15336
"201237_at" 669 18861
"201238_s_at" 14956 6652
"201239_s_at" 16706 2151
"201240_s_at" 17224 16609
"201241_at" 5995 15516
"201242_s_at" 15997 19574
"201243_s_at" 17140 16971
"201244_s_at" 17582 4510
"201245_s_at" 5294 1930
"201246_s_at" 15266 1541
"201247_at" 1447 4953
"201248_s_at" 21369 14873
"201249_at" 13532 7083
"201250_s_at" 14523 20656
"201251_at" 3978 5719
"201252_at" 4376 17552
"201253_s_at" 14018 19565
"201254_x_at" 5714 15879
"201255_x_at" 14740 18503
"201256_at" 16616 16874
"201257_x_at" 2927 14480
"201258_at" 14951 6615
"201259_s_at" 20718 1310
"201260_s_at" 16816 4622
"201261_x_at" 1751 21142
"201262_s_at" 13528 7080
"201263_at" 3322 6494
"201264_at" 14048 16691
"201265_at" 8418 7716
"201266_at" 813 1462
"201267_s_at" 18464 1961
"201268_at" 2628 3842
"201269_s_at" 2597 21182
"201270_x_at" 18909 6720
"201271_s_at" 540 1430
"201272_at" 21041 20343
"201273_s_at" 5227 18749
"201274_at" 16698 2135
"201275_at" 707 5800
"201276_at" 20749 6757
"201277_s_at" 15653 4219
"201278_at" 19908 21638
"201279_s_at" 19380 21268
"201280_s_at" 22208 6261
"201281_at" 5508 15613
"201282_at" 20048 1950
"201283_s_at" 10772 13715
"201284_s_at" 21005 5099
"201285_at" 16076 5171
"201286_at" 3316 15344
"201287_s_at" 17804 6028
"201288_at" 4427 17646
"201289_at" 15247 20426
"201290_at" 16249 18866
"201291_s_at" 13924 18890
"201292_at" 5826 4369
"201293_x_at" 9998 10849
"201294_s_at" 17799 633
"201295_s_at" 13179 9694
"201296_s_at" 15139 21299
"201297_s_at" 4317 21445
"201298_s_at" 809 4528
"201299_s_at" 2843 15058
"201300_s_at" 14950 17468
"201301_s_at" 18541 20063
"201302_at" 19159 19675
"201303_at" 4265 14844
"201304_at" 15782 20979
"201305_x_at" 831 20715
"201306_s_at" 3309 18419
"201307_at" 16772 5909
"201308_s_at" 13853 18548
"201309_x_at" 22012 530
"201310_s_at" 21978 21841
"201311_s_at" 20848 18339
"201312_s_at" 18101 16807
"201313_at" 21903 5288
"201314_at" 14456 4638
"201315_x_at" 3495 14669
"201316_at" 5984 5689
"201317_s_at" 17395 6782
"201318_s_at" 4092 16493
"201319_at" 19992 2444
"201320_at" 18544 17653
"201321_s_at" 4211 16731
"201322_at" 14790 15253
"201323_at" 3060 19933
"201324_at" 19505 21152
"201325_s_at" 19727 4786
"201326_at" 5980 19325
"201327_s_at" 2965 5368
"201328_at" 19627 19108
"201329_s_at" 4608 171
"201330_at" 21892 14713
"201331_s_at" 22144 1962
"201332_s_at" 6861 6199
"201333_s_at" 1426 18935
"201334_s_at" 19410 14837
"201335_s_at" 20584 17964
"201336_at" 14176 17508
"201337_s_at" 21160 319
"201338_x_at" 16542 18497
"201339_s_at" 14550 16044
"201340_s_at" 20264 22095
"201341_at" 21768 22238
"201342_at" 15467 1860
"201343_at" 6012 5279
"201344_at" 14164 15232
"201345_s_at" 16913 18111
"201346_at" 15483 6141
"201347_x_at" 13605 6944
"201348_at" 21755 16217
"201349_at" 18612 639
"201350_at" 21954 1661
"201351_s_at" 5419 16462
"201352_at" 16233 18125
"201353_s_at" 19790 350
"201354_s_at" 18686 2445
"201355_s_at" 1545 402
"201356_at" 16154 4146
"201357_s_at" 5085 3456
"201358_s_at" 15735 17395
"201359_at" 15035 5584
"201360_at" 17317 17210
"201361_at" 20856 5135
"201362_at" 20937 21076
"201363_s_at" 16355 22020
"201364_s_at" 18680 2398
"201365_at" 5010 6749
"201366_at" 18647 18574
"201367_s_at" 9055 12533
"201368_at" 4605 17613
"201369_s_at" 14047 15730
"201370_s_at" 5105 6095
"201371_s_at" 1395 4620
"201372_s_at" 2039 14792
"201373_at" 5605 20674
"201374_x_at" 12513 7735
"201375_s_at" 3956 5284
"201376_s_at" 4674 1244
"201377_at" 645 14503
"201378_s_at" 1825 810
"201379_s_at" 5836 4299
"201380_at" 14209 17402
"201381_x_at" 3177 4336
"201382_at" 21246 656
"201383_s_at" 16954 6275
"201384_s_at" 17102 4969
"201385_at" 4829 15801
"201386_s_at" 17636 2288
"201387_s_at" 13979 6834
"201388_at" 2020 768
"201389_at" 19989 4899
"201390_s_at" 3694 6904
"201391_at" 6110 1891
"201392_s_at" 15595 3155
"201393_s_at" 15371 2225
"201394_s_at" 1383 314
"201395_at" 5855 18163
"201396_s_at" 1826 17260
"201397_at" 17914 19892
"201398_s_at" 19496 4784
"201399_s_at" 18239 1503
"201400_at" 5907 15864
"201401_s_at" 10656 19542
"201402_at" 6457 8330
"201403_s_at" 21474 3026
"201404_x_at" 18674 6208
"201405_s_at" 17004 5897
"201406_at" 6074 15636
"201407_s_at" 19892 19334
"201408_at" 4973 16992
"201409_s_at" 5630 17872
"201410_at" 13560 5328
"201411_s_at" 4315 794
"201412_at" 21324 15096
"201413_at" 6130 4618
"201414_s_at" 6060 3035
"201415_at" 3847 22055
"201416_at" 18154 21728
"201417_at" 20472 18692
"201418_s_at" 22227 21814
"201419_at" 441 1078
"201420_s_at" 13551 3952
"201421_s_at" 16490 15265
"201422_at" 19620 2125
"201423_s_at" 14107 15644
"201424_s_at" 19392 4634
"201425_at" 4758 17690
"201426_s_at" 17905 5799
"201427_s_at" 20083 462
"201428_at" 2381 2744
"201429_s_at" 9594 10422
"201430_s_at" 586 17608
"201431_s_at" 20090 18583
"201432_at" 18750 17176
"201433_s_at" 15184 16319
"201434_at" 4540 3839
"201435_s_at" 16993 3505
"201436_at" 14993 16893
"201437_s_at" 930 18707
"201438_at" 20118 14747
"201439_at" 20435 2485
"201440_at" 2695 14376
"201441_at" 3602 14414
"201442_s_at" 17924 12609
"201443_s_at" 18200 18712
"201444_s_at" 21030 4182
"201445_at" 16455 6789
"201446_s_at" 19404 1401
"201447_at" 19879 673
"201448_at" 19168 20199
"201449_at" 17476 5052
"201450_s_at" 16032 2983
"201451_x_at" 6824 18544
"201452_at" 10495 9782
"201453_x_at" 15747 4726
"201454_s_at" 2405 3872
"201455_s_at" 14907 6484
"201456_s_at" 18106 4956
"201457_x_at" 5725 3971
"201458_s_at" 4807 14953
"201459_at" 3564 16912
"201460_at" 1816 4367
