"inst_1440" "inst_2123" "inst_2286" "inst_5115" "inst_5540"
"1007_s_at" 3102 5125 8530 5726 19542
"1053_at" 18712 9855 11319 4793 8441
"117_at" 16842 10939 13819 18950 17613
"121_at" 20922 8267 4727 9649 20738
"1255_g_at" 7657 14551 14138 15364 16066
"1294_at" 4148 4669 7656 6478 21048
"1316_at" 4469 1517 7599 22086 1703
"1320_at" 7291 9332 17342 118 12397
"1405_i_at" 2981 11986 8232 16344 12233
"1431_at" 6213 2220 3189 2494 1300
"1438_at" 6196 250 20579 9724 13835
"1487_at" 15408 20057 20276 2255 8817
"1494_f_at" 2081 1019 9422 5978 3397
"1598_g_at" 4393 21194 3970 13166 20995
"160020_at" 21854 223 2794 22190 9808
"1729_at" 4236 20659 20002 7481 11712
"1773_at" 19239 1952 20319 4327 9961
"177_at" 18689 15544 2880 6123 18014
"179_at" 5133 2866 12147 20734 21881
"1861_at" 1498 8316 7555 21468 7824
"200000_s_at" 4736 5779 9157 7281 9247
"200001_at" 2016 9235 11018 10214 10899
"200002_at" 1833 9344 12399 10479 7907
"200003_s_at" 18438 11372 14508 19635 8444
"200004_at" 19912 10904 18093 9706 5088
"200005_at" 19856 9441 11797 11176 18722
"200006_at" 17164 10621 10204 9344 10583
"200007_at" 17236 7430 10418 9698 10855
"200008_s_at" 3141 3974 21067 12949 20109
"200009_at" 2875 9540 20191 10804 19779
"200010_at" 17419 9335 19337 11317 10806
"200011_s_at" 1400 11594 9618 6304 6333
"200012_x_at" 17058 20841 19558 20859 20513
"200013_at" 19758 7590 11181 11745 10345
"200014_s_at" 20610 6457 9431 9969 8784
"200015_s_at" 3751 5226 8524 2183 4568
"200016_x_at" 21128 11536 14578 12627 11814
"200017_at" 16377 19921 14632 8141 7180
"200018_at" 4712 20435 14634 12818 10687
"200019_s_at" 15713 11462 10293 13203 10530
"200020_at" 15676 20813 20986 10794 4497
"200021_at" 3687 20482 14332 20868 20207
"200022_at" 17206 11552 18429 12637 10071
"200023_s_at" 17290 11783 9740 10446 10783
"200024_at" 16547 19950 11646 13040 8595
"200025_s_at" 16960 9961 10736 12256 11677
"200026_at" 20443 11813 14604 11992 9517
"200027_at" 17607 9337 8929 9586 10548
