"inst_1388" "inst_2071" "inst_2234" "inst_5872" "inst_7226"
"1007_s_at" 19547 20009 17033 3380 17119
"1053_at" 15986 4296 17851 4013 15543
"117_at" 4063 14615 2261 12412 10484
"121_at" 4177 16479 19650 20304 2691
"1255_g_at" 10320 12186 11249 9196 9101
"1294_at" 15711 18696 19774 15223 8519
"1316_at" 20298 13772 15449 19075 1327
"1320_at" 15006 11245 8504 8304 11066
"1405_i_at" 17854 15873 11321 12870 11677
"1431_at" 6866 21631 20955 325 7690
"1438_at" 11787 19579 19140 11385 15762
"1487_at" 16041 4749 21522 4836 21121
"1494_f_at" 18178 9909 22124 1657 1087
"1598_g_at" 19731 3754 15337 19885 16152
"160020_at" 3366 20226 21934 630 18583
"1729_at" 4561 4850 18579 17566 20813
"1773_at" 12589 240 14130 19940 19893
"177_at" 3676 10966 8103 2233 9271
"179_at" 21070 1567 19918 20498 1806
"1861_at" 1306 3464 5462 18663 15796
"200000_s_at" 2837 2171 4995 3118 15770
"200001_at" 2088 4676 13464 17941 4193
"200002_at" 3569 4276 6719 6815 6654
"200003_s_at" 16844 6607 8861 6469 17316
"200004_at" 3310 18670 14519 16705 18068
"200005_at" 17247 3358 15522 7502 16093
"200006_at" 17477 6298 14303 16717 5985
"200007_at" 3088 6210 4767 4999 6724
"200008_s_at" 2724 1553 4780 18417 3394
"200009_at" 5245 5865 6750 6506 4752
"200010_at" 2166 5101 4776 15305 5483
"200011_s_at" 16801 4194 15541 4368 20064
"200012_x_at" 2698 5963 6581 14950 14480
"200013_at" 2122 4274 13941 14952 16710
"200014_s_at" 20058 18996 15174 18370 14754
"200015_s_at" 965 16397 4654 7452 17871
"200016_x_at" 4489 16199 13366 16303 15780
"200017_at" 19089 18065 8716 17550 15638
"200018_at" 17131 16608 8884 16789 5519
"200019_s_at" 20042 4209 14155 5450 17656
"200020_at" 16038 6850 13528 4235 5574
"200021_at" 3083 6480 8701 17391 18815
"200022_at" 17049 4451 8725 16127 14722
"200023_s_at" 17753 7117 14949 14787 16947
"200024_at" 3322 5014 4915 7248 6001
"200025_s_at" 2317 16293 13500 7909 15938
"200026_at" 2867 16546 8742 6709 14831
"200027_at" 19391 6289 4213 4969 17120
"200028_s_at" 15830 16455 14401 7941 15724
"200029_at" 5142 6440 13885 6339 6015
"200030_s_at" 15694 17196 5020 7842 6079
"200031_s_at" 15864 6946 8923 14842 15468
"200032_s_at" 15839 16936 8800 16981 14446
"200033_at" 16507 18082 16361 17945 6541
"200034_s_at" 4300 7046 6409 2813 15727
"200035_at" 20711 2694 16294 4219 18672
"200036_s_at" 18237 17222 5247 16842 14796
"200037_s_at" 16086 16310 14858 16825 6698
"200038_s_at" 2644 6920 14528 5712 15742
"200039_s_at" 3084 3222 5484 17589 4057
"200040_at" 17738 7126 6590 16167 17729
"200041_s_at" 20030 3227 17557 5200 5151
"200042_at" 18232 5285 6683 6524 18509
"200043_at" 20102 21552 16668 6799 4338
"200044_at" 17994 6111 18919 6433 5033
"200045_at" 15787 6023 15822 7220 14313
"200046_at" 3707 6895 16926 18529 15540
"200047_s_at" 20675 19301 15660 15855 3637
"200048_s_at" 18079 2662 13696 17108 14265
"200049_at" 4266 7086 18081 14951 4248
"200050_at" 17083 19481 6496 4517 17655
"200051_at" 19088 1791 16515 6290 18262
"200052_s_at" 18250 6969 14700 15391 4994
"200053_at" 5035 17581 6703 3646 21542
"200054_at" 18016 17195 13910 6996 15114
"200055_at" 20635 3830 15464 5263 4387
"200056_s_at" 20021 19277 17946 19773 15767
"200057_s_at" 18333 7172 16541 15337 6498
"200058_s_at" 5383 17817 13646 15300 19668
"200059_s_at" 3122 7029 14947 18916 5524
"200060_s_at" 3694 1789 17238 20206 3014
"200061_s_at" 5338 16990 8952 6282 6557
"200062_s_at" 17890 16135 8707 7250 6066
"200063_s_at" 4666 19231 8691 15018 5539
"200064_at" 2376 6880 16759 6106 15186
"200065_s_at" 16547 5420 6665 2588 4210
"200066_at" 17774 2027 2761 5474 19269
"200067_x_at" 5317 16829 6310 8011 4564
"200068_s_at" 3895 6407 17008 6844 17399
"200069_at" 22085 20616 18127 3934 18271
"200070_at" 21635 17554 18166 3326 16882
"200071_at" 19941 16170 15918 3253 3484
"200072_s_at" 15730 5716 17215 5506 5531
"200073_s_at" 21515 20004 5449 16388 18329
"200074_s_at" 3079 6670 15987 7738 15203
"200075_s_at" 17536 1625 6056 15608 15463
"200076_s_at" 18031 16718 15062 6375 5458
"200077_s_at" 3176 17144 6150 4904 14877
"200078_s_at" 16117 5666 4012 7579 15383
"200079_s_at" 3308 3346 4366 19972 4212
"200080_s_at" 19292 18773 5481 14933 6703
"200081_s_at" 2032 3615 5281 7263 6228
"200082_s_at" 16171 4917 6178 6507 6372
"200083_at" 16382 5494 16221 10183 15056
