"inst_2181" "inst_3616" "inst_3718" "inst_4740" "inst_6036"
"1007_s_at" 526 17328 7001 4250 13050
"1053_at" 18275 16627 17133 20142 14369
"117_at" 4352 11866 12563 8796 4598
"121_at" 6881 20676 3721 14817 14133
"1255_g_at" 12379 11180 11102 7627 3443
"1294_at" 2647 6617 16291 289 9458
"1316_at" 19897 8680 5652 18084 21405
"1320_at" 12528 20896 11358 19314 732
"1405_i_at" 17143 10998 14188 10095 3210
"1431_at" 18671 18907 1528 2190 10243
"1438_at" 12121 4076 21482 21629 10966
"1487_at" 7456 14600 4338 18487 10389
"1494_f_at" 20342 20585 22080 15222 20359
"1598_g_at" 22013 22148 19781 852 10888
"160020_at" 17942 20812 20119 19118 21243
"1729_at" 18963 16206 19703 19753 20867
"1773_at" 21648 14771 17038 21957 15677
"177_at" 2273 14666 1546 18758 7356
"179_at" 1691 20695 6920 16302 19733
"1861_at" 22087 5409 17649 4101 16359
"200000_s_at" 16972 5158 16817 13916 14424
"200001_at" 7464 6717 7580 4109 14087
"200002_at" 17015 17247 9849 11409 9101
"200003_s_at" 10445 10710 11487 12066 4828
"200004_at" 8203 15492 9683 12889 11317
"200005_at" 6019 6711 4412 12675 12239
"200006_at" 15988 8301 9892 11971 11868
"200007_at" 7175 9100 16808 3564 12434
"200008_s_at" 6395 5999 7535 20022 16368
"200009_at" 6826 6085 8515 14783 11141
"200010_at" 10668 18574 8899 11741 9936
"200011_s_at" 3134 5293 9137 13381 11392
"200012_x_at" 16011 8422 7740 12928 2827
"200013_at" 16561 17895 16717 11889 9200
"200014_s_at" 4628 16662 9180 12215 14005
"200015_s_at" 7155 16861 19078 16727 18461
"200016_x_at" 10715 8384 15729 11348 8778
"200017_at" 10562 10810 11580 6778 4911
"200018_at" 10492 10802 11572 12075 4906
"200019_s_at" 6473 14870 6455 4150 9766
"200020_at" 17558 6156 17455 11280 12237
"200021_at" 5847 10913 11665 6926 4997
"200022_at" 10672 10725 5785 4414 4842
"200023_s_at" 15581 6844 8836 12488 15428
"200024_at" 17515 9092 9067 3289 9645
"200025_s_at" 10763 14885 8805 4670 8938
"200026_at" 10761 10914 17294 4448 5000
"200027_at" 16269 14913 9805 14411 17990
"200028_s_at" 19925 5117 7329 13112 12821
"200029_at" 10378 6403 9806 4503 8774
"200030_s_at" 6229 8768 9344 4134 8916
"200031_s_at" 10550 10797 11561 6746 4901
"200032_s_at" 10717 10814 15913 11250 4914
"200033_at" 5585 19890 17229 12361 10450
"200034_s_at" 7822 10714 8481 3843 2602
"200035_at" 4195 15354 19663 2087 16063
"200036_s_at" 18800 17105 15716 14678 11765
"200037_s_at" 4419 20304 19213 11106 12163
"200038_s_at" 10595 10893 16719 12519 4979
"200039_s_at" 7624 6152 9120 11375 16289
"200040_at" 7775 15075 7010 13707 15750
"200041_s_at" 8456 6888 9773 12153 13297
"200042_at" 2645 7695 5968 14910 14651
"200043_at" 1211 6208 18126 16698 12701
"200044_at" 4517 8871 15513 14138 13871
"200045_at" 6472 4378 8197 3407 15632
"200046_at" 2646 17707 18840 14578 13825
"200047_s_at" 4981 18337 18348 14159 14372
"200048_s_at" 6103 17076 16402 13446 14241
"200049_at" 4450 8634 5232 13176 20666
"200050_at" 2256 6236 4666 15609 11500
"200051_at" 1207 19153 7699 12661 19283
"200052_s_at" 4557 7205 7110 14170 16116
"200053_at" 18772 16596 1293 1068 18503
"200054_at" 16385 17702 16835 14533 17230
"200055_at" 7826 14624 9791 12785 13727
"200056_s_at" 2090 18695 17118 17983 17868
"200057_s_at" 6069 15110 5505 11050 10795
"200058_s_at" 5233 17276 6955 3899 14919
"200059_s_at" 5104 9024 17528 12550 11091
"200060_s_at" 18147 15877 15881 15350 10875
"200061_s_at" 10511 10795 11560 6745 4899
"200062_s_at" 10513 10696 11477 6598 4818
"200063_s_at" 10683 10840 11604 6822 4933
"200064_at" 5380 4189 7300 13981 10024
"200065_s_at" 4959 5529 7365 12563 13223
"200066_at" 21433 5950 5008 14641 9429
"200067_x_at" 6985 8649 15784 14335 15311
"200068_s_at" 17717 4206 16593 11012 10662
"200069_at" 17138 2382 19691 3208 20545
"200070_at" 18104 16028 7922 11734 21158
"200071_at" 3513 18618 20606 16470 19455
"200072_s_at" 5736 7246 6477 14809 12653
"200073_s_at" 3741 9032 4318 14507 11343
"200074_s_at" 7059 15411 16354 14146 9249
"200075_s_at" 18964 5889 4179 11638 18124
