"inst_7072" "inst_7076"
"200672_x_at" 21543 7498
"200673_at" 2696 18964
"200674_s_at" 3308 8053
"200675_at" 18134 1881
"200676_s_at" 977 1526
"200677_at" 16160 17709
"200678_x_at" 19312 7515
"200679_x_at" 16937 18213
"200680_x_at" 1998 5814
"200681_at" 15056 6160
"200682_s_at" 18958 18756
"200683_s_at" 19193 19858
"200684_s_at" 15699 3652
"200685_at" 19153 1154
"200686_s_at" 3737 20297
"200687_s_at" 15579 6306
"200688_at" 2409 3860
"200689_x_at" 14808 17400
"200690_at" 15194 2133
"200691_s_at" 17250 4261
"200692_s_at" 16013 7036
"200693_at" 15384 17800
"200694_s_at" 15383 3883
"200695_at" 18868 20729
"200696_s_at" 21061 21062
"200697_at" 15386 3863
"200698_at" 16734 6523
"200699_at" 15705 5227
"200700_s_at" 16025 19496
"200701_at" 13949 6651
"200702_s_at" 12899 5962
"200703_at" 3096 18110
"200704_at" 531 20800
"200705_s_at" 12951 17214
"200706_s_at" 21866 6157
"200707_at" 18976 17486
"200708_at" 19103 2642
"200709_at" 14885 7253
"200710_at" 13656 1209
"200711_s_at" 3058 7812
"200712_s_at" 21132 18047
"200713_s_at" 15879 7319
"200714_x_at" 3427 6335
"200715_x_at" 13283 7544
"200716_x_at" 13026 7060
"200717_x_at" 2378 18759
"200718_s_at" 1401 8118
"200719_at" 18023 18770
"200720_s_at" 15411 2462
"200721_s_at" 19222 17522
"200722_s_at" 20956 18436
"200723_s_at" 19115 18961
"200724_at" 16639 19458
"200725_x_at" 16837 18403
"200726_at" 14604 4636
"200727_s_at" 21908 21456
"200728_at" 3249 7007
"200729_s_at" 20460 18575
"200730_s_at" 21563 4782
"200731_s_at" 14433 2107
"200732_s_at" 14493 4557
"200733_s_at" 3261 1702
"200734_s_at" 14255 17165
"200735_x_at" 3567 7776
"200736_s_at" 16251 5310
"200737_at" 17859 18263
"200738_s_at" 13645 17464
"200739_s_at" 20773 19214
"200740_s_at" 15583 19314
"200741_s_at" 2321 7517
"200742_s_at" 17696 6991
"200743_s_at" 14788 5343
"200744_s_at" 19566 7941
"200745_s_at" 19302 19025
"200746_s_at" 4175 18277
"200747_s_at" 15251 4424
"200748_s_at" 3452 18109
"200749_at" 15930 5935
"200750_s_at" 13206 19653
"200751_s_at" 20506 19419
"200752_s_at" 20266 20188
"200753_x_at" 16380 5787
"200754_x_at" 13865 3855
"200755_s_at" 19105 19894
"200756_x_at" 22131 21359
"200757_s_at" 20723 4916
"200758_s_at" 2754 17421
"200759_x_at" 19219 4588
"200760_s_at" 20130 4499
"200761_s_at" 13189 2854
"200762_at" 16786 7218
"200763_s_at" 3976 17815
"200764_s_at" 9447 10544
"200765_x_at" 12373 11192
"200766_at" 19284 4150
"200767_s_at" 15108 20114
"200768_s_at" 998 2170
"200769_s_at" 12987 21604
"200770_s_at" 21100 743
"200771_at" 13442 3926
"200772_x_at" 13182 4351
"200773_x_at" 2906 17602
"200774_at" 2100 7622
"200775_s_at" 12875 5819
"200776_s_at" 20013 18506
"200777_s_at" 14410 18402
"200778_s_at" 13570 17364
"200779_at" 13168 5790
"200780_x_at" 13661 8206
"200781_s_at" 13021 17092
"200782_at" 16073 17732
"200783_s_at" 16264 20108
"200784_s_at" 6189 17069
"200785_s_at" 16407 10938
"200786_at" 14964 18428
"200787_s_at" 20096 18534
"200788_s_at" 15099 18848
"200789_at" 19856 3574
"200790_at" 14010 6279
"200791_s_at" 19232 5788
"200792_at" 3836 6604
"200793_s_at" 18598 6683
"200794_x_at" 17359 8054
"200795_at" 9742 14179
"200796_s_at" 6100 9336
"200797_s_at" 15744 6685
"200798_x_at" 21222 17378
"200799_at" 3166 7030
"200800_s_at" 13034 5835
"200801_x_at" 4174 8299
"200802_at" 16974 4971
"200803_s_at" 17590 18114
"200804_at" 16662 7663
"200805_at" 3006 2288
"200806_s_at" 17536 8073
"200807_s_at" 12887 7425
"200808_s_at" 14368 4237
"200809_x_at" 13069 8074
"200810_s_at" 18186 5646
"200811_at" 16077 18484
"200812_at" 15238 2508
"200813_s_at" 15022 20460
"200814_at" 15543 3602
"200815_s_at" 16864 7110
"200816_s_at" 17160 5917
"200817_x_at" 13194 17331
"200818_at" 14057 7478
"200819_s_at" 14347 6676
"200820_at" 3583 17654
"200821_at" 13737 17902
"200822_x_at" 18995 17885
"200823_x_at" 18987 18949
"200824_at" 17668 19435
"200825_s_at" 14858 4497
"200826_at" 19143 18690
"200827_at" 20960 19130
"200828_s_at" 21656 19780
"200829_x_at" 19619 17625
"200830_at" 17375 17192
"200831_s_at" 21623 19174
"200832_s_at" 2836 2302
"200833_s_at" 809 8203
"200834_s_at" 4252 5591
"200835_s_at" 18608 611
"200836_s_at" 22158 7872
"200837_at" 14469 5980
"200838_at" 19950 17288
"200839_s_at" 14587 8015
"200840_at" 14705 18582
"200841_s_at" 22168 21245
"200842_s_at" 13418 6821
"200843_s_at" 3154 6394
"200844_s_at" 13492 18038
"200845_s_at" 3068 6258
"200846_s_at" 16914 18149
"200847_s_at" 2211 5182
"200848_at" 20508 2531
"200849_s_at" 16037 6211
"200850_s_at" 13055 6814
"200851_s_at" 14801 3531
"200852_x_at" 21876 4988
"200853_at" 13679 19760
"200854_at" 14376 6111
"200855_at" 13451 21867
"200856_x_at" 2212 2398
"200857_s_at" 19602 2218
"200858_s_at" 2978 3191
"200859_x_at" 1635 19267
"200860_s_at" 15468 4898
"200861_at" 19878 21352
"200862_at" 2558 3003
"200863_s_at" 15906 7557
"200864_s_at" 1795 4017
"200865_at" 4931 15878
"200866_s_at" 13477 8135
"200867_at" 14279 5705
"200868_s_at" 19827 1973
"200869_at" 17011 19313
"200870_at" 2525 18017
"200871_s_at" 14312 3203
"200872_at" 14692 17328
"200873_s_at" 4170 6736
"200874_s_at" 2110 20651
"200875_s_at" 14128 3448
"200876_s_at" 15149 18084
"200877_at" 15636 8226
"200878_at" 13662 2678
"200879_s_at" 11848 9388
"200880_at" 13974 7330
"200881_s_at" 15659 5511
"200882_s_at" 14690 6137
"200883_at" 18067 5923
"200884_at" 15297 4368
"200885_at" 21271 1297
"200886_s_at" 13879 19210
"200887_s_at" 18095 7596
"200888_s_at" 2631 3605
"200889_s_at" 16382 6657
"200890_s_at" 13074 18673
"200891_s_at" 15388 3033
"200892_s_at" 18416 2963
"200893_at" 13406 6309
"200894_s_at" 20278 18494
"200895_s_at" 20492 4286
"200896_x_at" 3101 6212
"200897_s_at" 14991 6754
"200898_s_at" 19959 5859
"200899_s_at" 20090 8169
"200900_s_at" 16851 1949
"200901_s_at" 19008 4413
"200902_at" 14008 8304
"200903_s_at" 18414 6466
"200904_at" 19537 1712
"200905_x_at" 17226 2872
"200906_s_at" 1443 21142
"200907_s_at" 20921 6854
"200908_s_at" 2152 22149
"200909_s_at" 3034 7493
"200910_at" 15144 7372
"200911_s_at" 17953 6870
"200912_s_at" 17711 5416
"200913_at" 2408 6587
"200914_x_at" 1849 18446
"200915_x_at" 2777 18350
"200916_at" 18532 18376
"200917_s_at" 1915 19065
"200918_s_at" 17401 5608
"200919_at" 18759 3790
"200920_s_at" 20261 7835
"200921_s_at" 19210 6013
"200922_at" 20521 4084
"200923_at" 21165 18984
"200924_s_at" 1409 4558
"200925_at" 13276 6719
"200926_at" 3853 7795
"200927_s_at" 19958 3887
"200928_s_at" 10462 9932
"200929_at" 18193 18157
"200930_s_at" 19832 10722
"200931_s_at" 15226 7598
"200932_s_at" 14947 21547
"200933_x_at" 2749 8228
"200934_at" 12965 17093
"200935_at" 21163 18034
"200936_at" 3952 17524
"200937_s_at" 3842 18185
"200938_s_at" 21554 12107
"200939_s_at" 12775 983
"200940_s_at" 13179 4940
"200941_at" 15515 3090
"200942_s_at" 15263 19834
"200943_at" 15186 17115
"200944_s_at" 12890 8068
"200945_s_at" 15204 7001
"200946_x_at" 20405 19230
"200947_s_at" 19597 19990
"200948_at" 20188 20712
"200949_x_at" 13073 6511
"200950_at" 18809 17739
"200951_s_at" 7704 12036
"200952_s_at" 7976 8609
"200953_s_at" 4952 13355
"200954_at" 18691 17842
"200955_at" 14969 1852
"200956_s_at" 15817 6816
"200957_s_at" 2531 1892
"200958_s_at" 3924 4574
"200959_at" 356 2223
"200960_x_at" 16045 6275
"200961_at" 17809 18307
"200962_at" 15792 21951
"200963_x_at" 4182 7590
"200964_at" 13985 17487
"200965_s_at" 17659 4704
"200966_x_at" 13507 18303
"200967_at" 18624 18016
"200968_s_at" 18553 19478
"200969_at" 3800 20648
"200970_s_at" 3756 7773
"200971_s_at" 14913 3545
"200972_at" 14821 5588
"200973_s_at" 20654 7071
"200974_at" 4321 21771
"200975_at" 18959 5170
"200976_s_at" 17604 6485
"200977_s_at" 16336 18344
"200978_at" 14323 7881
"200979_at" 13533 21475
"200980_s_at" 4072 5201
"200981_x_at" 3914 6766
"200982_s_at" 18906 5240
"200983_x_at" 3847 20293
"200984_s_at" 20826 17561
"200985_s_at" 14142 7510
"200986_at" 11265 16682
"200987_x_at" 14884 19104
"200988_s_at" 1397 19831
"200989_at" 2121 6159
"200990_at" 19194 4633
"200991_s_at" 18887 19820
"200992_at" 15777 19022
"200993_at" 17372 18608
"200994_at" 13445 18043
"200995_at" 18749 6665
"200996_at" 16421 17863
"200997_at" 17390 5594
"200998_s_at" 15392 18253
"200999_s_at" 2328 4478
"201000_at" 15676 8209
"201001_s_at" 18277 4671
"201002_s_at" 14816 7096
"201003_x_at" 14827 18100
"201004_at" 19065 6003
"201005_at" 18464 6461
"201006_at" 2026 9055
"201007_at" 17374 6709
"201008_s_at" 21893 20807
"201009_s_at" 21501 6737
"201010_s_at" 17033 5552
"201011_at" 18041 20464
"201012_at" 15253 4634
"201013_s_at" 13011 18332
"201014_s_at" 18322 17878
"201015_s_at" 18281 18390
"201016_at" 2351 17639
"201017_at" 21026 20703
"201018_at" 20376 5656
"201019_s_at" 2456 8066
"201020_at" 15259 3104
"201021_s_at" 19769 20348
"201022_s_at" 15706 17333
"201023_at" 13803 7000
"201024_x_at" 13941 17435
"201025_at" 2372 18160
"201026_at" 13244 2204
"201027_s_at" 17897 2049
"201028_s_at" 18460 19641
"201029_s_at" 13845 4062
"201030_x_at" 13635 7428
"201031_s_at" 3940 17733
"201032_at" 17572 6512
"201033_x_at" 3509 8032
"201034_at" 16412 5093
"201035_s_at" 3272 2479
"201036_s_at" 16223 6980
"201037_at" 16685 18600
"201038_s_at" 975 3477
"201039_s_at" 4060 18313
"201040_at" 14995 5991
"201041_s_at" 239 19593
"201042_at" 18456 5271
"201043_s_at" 3577 18449
"201044_x_at" 10563 16797
"201045_s_at" 10733 16344
"201046_s_at" 15000 4112
"201047_x_at" 3496 7730
"201048_x_at" 15874 20900
"201049_s_at" 3902 8258
"201050_at" 21466 19923
"201051_at" 20392 4455
"201052_s_at" 14484 1305
"201053_s_at" 1275 1279
"201054_at" 4101 5031
"201055_s_at" 2050 7063
"201056_at" 15824 4120
"201057_s_at" 18326 17157
"201058_s_at" 15919 20762
"201059_at" 1620 17500
"201060_x_at" 277 21487
"201061_s_at" 1526 1234
"201062_at" 10891 13761
"201063_at" 3720 2463
"201064_s_at" 19251 7104
"201065_s_at" 14998 17408
"201066_at" 17454 18627
"201067_at" 2931 20466
"201068_s_at" 17722 8132
"201069_at" 4702 9225
"201070_x_at" 8201 19226
"201071_x_at" 3915 19250
"201072_s_at" 18711 17914
"201073_s_at" 21010 2822
"201074_at" 2093 4591
"201075_s_at" 1661 2902
"201076_at" 2989 7926
"201077_s_at" 15795 4833
"201078_at" 18715 8255
"201079_at" 19893 3672
"201080_at" 17397 5734
"201081_s_at" 16162 17896
"201082_s_at" 17611 5372
"201083_s_at" 21738 3120
"201084_s_at" 14617 5983
"201085_s_at" 17168 20282
"201086_x_at" 13923 4598
"201087_at" 16585 4819
"201088_at" 3023 19538
"201089_at" 21607 3489
"201090_x_at" 3985 8309
"201091_s_at" 16604 2804
"201092_at" 3020 7309
"201093_x_at" 19303 20291
"201094_at" 3384 18154
"201095_at" 18073 3613
"201096_s_at" 20498 18115
"201097_s_at" 3752 17585
"201098_at" 16467 7433
"201099_at" 16475 18196
"201100_s_at" 17835 8154
"201101_s_at" 4203 19878
"201102_s_at" 19203 8277
"201103_x_at" 13553 8257
"201104_x_at" 18957 1552
"201105_at" 16044 7042
"201106_at" 19209 7688
"201107_s_at" 17736 21965
"201108_s_at" 17373 18865
"201109_s_at" 17645 1416
"201110_s_at" 1886 1026
"201111_at" 14476 7306
"201112_s_at" 15883 6864
"201113_at" 13990 2994
"201114_x_at" 17706 6902
"201115_at" 18227 7551
"201116_s_at" 19003 8276
"201117_s_at" 2728 1177
"201118_at" 20653 6408
"201119_s_at" 14672 18505
"201120_s_at" 20339 6206
"201121_s_at" 4160 6116
"201122_x_at" 3891 21284
"201123_s_at" 22088 21374
"201124_at" 6622 10324
"201125_s_at" 2899 376
"201126_s_at" 3008 1713
"201127_s_at" 12957 3255
"201128_s_at" 13744 17629
"201129_at" 16199 6326
"201130_s_at" 10924 21512
"201131_s_at" 16205 5493
"201132_at" 19846 2658
"201133_s_at" 20425 6183
"201134_x_at" 3671 7824
"201135_at" 14333 6240
"201136_at" 20666 7898
"201137_s_at" 9876 14294
"201138_s_at" 14282 6673
"201139_s_at" 1326 6415
"201140_s_at" 7685 16161
"201141_at" 6178 15024
"201142_at" 15449 6421
"201143_s_at" 18825 3610
"201144_s_at" 17049 7670
"201145_at" 20048 7711
"201146_at" 3995 4108
"201147_s_at" 11359 10637
"201148_s_at" 12144 16976
"201149_s_at" 5601 9199
"201150_s_at" 7539 11854
"201151_s_at" 21301 20408
"201152_s_at" 19498 18098
"201153_s_at" 13260 18577
"201154_x_at" 3780 5960
"201155_s_at" 4147 2891
"201156_s_at" 10145 14563
"201157_s_at" 16948 17648
"201158_at" 2165 5944
"201159_s_at" 1493 6809
"201160_s_at" 2045 7942
"201161_s_at" 18738 2459
"201162_at" 7399 11700
"201163_s_at" 9250 13681
"201164_s_at" 19866 6627
"201165_s_at" 19662 1985
"201166_s_at" 14869 5015
"201167_x_at" 10582 15276
"201168_x_at" 20629 7440
"201169_s_at" 1682 21517
"201170_s_at" 20562 19587
"201171_at" 20231 1343
"201172_x_at" 17561 17635
"201173_x_at" 13884 7586
"201174_s_at" 4215 2838
"201175_at" 2763 3631
"201176_s_at" 2739 2129
"201177_s_at" 3237 17118
"201178_at" 17842 3295
"201179_s_at" 20621 20060
"201180_s_at" 14666 7883
"201181_at" 2534 17426
"201182_s_at" 19795 2356
"201183_s_at" 20401 5688
"201184_s_at" 14993 2683
"201185_at" 17039 4528
"201186_at" 13823 7928
"201187_s_at" 6568 16948
"201188_s_at" 20884 17387
"201189_s_at" 20645 1600
"201190_s_at" 13519 2905
"201191_at" 2282 1049
"201192_s_at" 13820 1577
"201193_at" 15403 6660
"201194_at" 19062 5725
"201195_s_at" 17003 1241
"201196_s_at" 3382 7553
"201197_at" 3159 19171
"201198_s_at" 17499 6536
"201199_s_at" 18291 19183
"201200_at" 15998 4407
"201201_at" 14403 7744
"201202_at" 17443 18074
"201203_s_at" 1104 21555
"201204_s_at" 13531 6602
"201205_at" 10580 19460
"201206_s_at" 13049 18660
"201207_at" 14865 3056
"201208_s_at" 21920 21886
"201209_at" 18199 17894
"201210_at" 1667 4594
"201211_s_at" 21072 21944
"201212_at" 13709 1050
"201213_at" 4379 15589
"201214_s_at" 15053 7716
"201215_at" 3912 18971
"201216_at" 14541 5398
"201217_x_at" 13604 7404
"201218_at" 17387 19066
"201219_at" 18311 2966
"201220_x_at" 20780 17591
"201221_s_at" 14475 2272
"201222_s_at" 3360 18569
"201223_s_at" 13725 2318
"201224_s_at" 16583 20616
"201225_s_at" 14201 7048
"201226_at" 18251 6384
"201227_s_at" 4229 7487
"201228_s_at" 16373 21862
"201229_s_at" 3685 3036
"201230_s_at" 16017 20232
"201231_s_at" 15860 7616
"201232_s_at" 16868 6608
"201233_at" 20812 21953
"201234_at" 16800 2503
"201235_s_at" 10981 14707
"201236_s_at" 10287 880
"201237_at" 4208 20827
"201238_s_at" 14269 18351
"201239_s_at" 18972 19197
"201240_s_at" 14042 5986
"201241_at" 15260 4417
"201242_s_at" 20378 5776
"201243_s_at" 17447 5660
"201244_s_at" 18840 7936
"201245_s_at" 20566 18064
"201246_s_at" 21488 18455
"201247_at" 20076 17997
"201248_s_at" 22074 19581
"201249_at" 365 10783
"201250_s_at" 13674 6581
"201251_at" 16424 18119
"201252_at" 4083 2385
"201253_s_at" 15971 18252
"201254_x_at" 13831 17630
"201255_x_at" 13549 3970
"201256_at" 15842 18678
"201257_x_at" 13940 17163
"201258_at" 14554 18777
"201259_s_at" 19339 8264
"201260_s_at" 3377 5475
"201261_x_at" 5633 2249
"201262_s_at" 6393 11675
"201263_at" 13634 2786
"201264_at" 19110 19932
"201265_at" 7664 11992
"201266_at" 17464 17249
"201267_s_at" 20813 20913
"201268_at" 1179 2614
"201269_s_at" 17118 703
"201270_x_at" 14836 3302
"201271_s_at" 16480 7118
"201272_at" 454 21829
"201273_s_at" 12869 18009
"201274_at" 3242 17683
"201275_at" 16321 2833
"201276_at" 2814 4196
"201277_s_at" 17475 6168
"201278_at" 13961 20723
"201279_s_at" 21057 6202
"201280_s_at" 20133 17302
"201281_at" 18852 5485
"201282_at" 17030 4329
"201283_s_at" 19090 3395
"201284_s_at" 14003 7169
"201285_at" 12923 18884
"201286_at" 13135 7455
"201287_s_at" 19930 3006
"201288_at" 17161 20619
"201289_at" 18962 6811
"201290_at" 3941 3825
"201291_s_at" 15172 19379
"201292_at" 15064 20472
"201293_x_at" 3220 17588
"201294_s_at" 2024 19604
"201295_s_at" 9155 20899
"201296_s_at" 15201 19668
"201297_s_at" 14615 22132
"201298_s_at" 15677 5317
"201299_s_at" 19556 21959
"201300_s_at" 2431 7666
"201301_s_at" 15941 17892
"201302_at" 4142 5057
"201303_at" 14477 3562
"201304_at" 18964 7367
"201305_x_at" 13475 4169
"201306_s_at" 15657 6024
"201307_at" 4196 2584
"201308_s_at" 17120 213
"201309_x_at" 22002 21975
"201310_s_at" 15526 5023
"201311_s_at" 20181 19406
"201312_s_at" 18546 7051
"201313_at" 20817 1537
"201314_at" 21210 4939
"201315_x_at" 18898 2918
"201316_at" 1918 4076
"201317_s_at" 14318 7573
"201318_s_at" 3057 19407
"201319_at" 518 19391
"201320_at" 2028 3257
"201321_s_at" 15433 17814
"201322_at" 15215 18536
"201323_at" 4258 4863
"201324_at" 13586 17357
"201325_s_at" 13764 4936
"201326_at" 1982 3326
"201327_s_at" 14207 5663
"201328_at" 18401 4435
"201329_s_at" 21401 20354
"201330_at" 357 19481
"201331_s_at" 2171 854
"201332_s_at" 11831 10414
"201333_s_at" 1258 7892
"201334_s_at" 17872 3838
"201335_s_at" 19009 19144
"201336_at" 2866 2676
"201337_s_at" 21938 20369
"201338_x_at" 14510 6462
"201339_s_at" 18009 18201
"201340_s_at" 21225 5997
"201341_at" 19793 3217
"201342_at" 2208 20195
"201343_at" 14662 6494
"201344_at" 19611 7672
"201345_s_at" 19547 19736
"201346_at" 16106 5981
"201347_x_at" 16719 1629
"201348_at" 6244 9357
"201349_at" 87 17483
"201350_at" 1223 7807
"201351_s_at" 18076 17432
"201352_at" 14607 6233
"201353_s_at" 3731 5052
"201354_s_at" 16365 1321
"201355_s_at" 1816 16152
"201356_at" 15166 18498
"201357_s_at" 15978 19862
"201358_s_at" 14610 8186
"201359_at" 17815 17122
"201360_at" 16563 7789
"201361_at" 13637 18267
"201362_at" 16667 2292
"201363_s_at" 15680 22055
"201364_s_at" 20340 8199
"201365_at" 18670 6887
"201366_at" 1838 6082
"201367_s_at" 5857 15412
"201368_at" 2092 7499
"201369_s_at" 314 1561
"201370_s_at" 1955 17379
"201371_s_at" 17823 6951
"201372_s_at" 14450 15509
"201373_at" 2371 19712
"201374_x_at" 11000 9466
"201375_s_at" 17408 8157
"201376_s_at" 15956 8195
"201377_at" 2492 3696
"201378_s_at" 15482 19677
"201379_s_at" 12933 4135
"201380_at" 18369 8039
"201381_x_at" 3454 18621
"201382_at" 114 14942
"201383_s_at" 15410 22059
"201384_s_at" 17753 7244
"201385_at" 4055 6731
"201386_s_at" 17188 6654
"201387_s_at" 12681 2363
"201388_at" 17381 18478
"201389_at" 18127 1168
"201390_s_at" 18683 1557
"201391_at" 13944 1581
"201392_s_at" 21261 17747
"201393_s_at" 18427 4841
"201394_s_at" 20059 3372
"201395_at" 21009 3147
"201396_s_at" 13601 3301
"201397_at" 21676 18809
"201398_s_at" 15131 8128
"201399_s_at" 20845 17664
"201400_at" 17774 7512
"201401_s_at" 11709 1331
"201402_at" 5841 13220
"201403_s_at" 19753 4106
"201404_x_at" 16975 2712
"201405_s_at" 16318 6185
"201406_at" 16005 6688
"201407_s_at" 1631 19270
"201408_at" 3251 2548
"201409_s_at" 15176 17150
"201410_at" 15182 7833
"201411_s_at" 17001 20640
"201412_at" 14760 855
"201413_at" 2726 6026
"201414_s_at" 7163 3226
"201415_at" 13934 4188
"201416_at" 22187 19378
"201417_at" 21189 7520
"201418_s_at" 18949 18461
"201419_at" 2014 5232
"201420_s_at" 18498 2135
"201421_s_at" 17072 1689
"201422_at" 2810 531
"201423_s_at" 17942 1099
"201424_s_at" 14021 7432
"201425_at" 1727 20549
"201426_s_at" 15864 17347
"201427_s_at" 3449 4969
"201428_at" 2538 3304
"201429_s_at" 3248 17609
"201430_s_at" 1335 2279
"201431_s_at" 21137 18316
"201432_at" 15027 4395
"201433_s_at" 15825 17620
"201434_at" 17041 7605
"201435_s_at" 19977 4342
"201436_at" 18905 20004
"201437_s_at" 1603 5083
"201438_at" 13209 7481
"201439_at" 3635 4504
"201440_at" 14850 7034
"201441_at" 14204 8064
"201442_s_at" 6464 9938
"201443_s_at" 13833 5420
"201444_s_at" 20658 20680
"201445_at" 14288 7948
"201446_s_at" 21143 19387
"201447_at" 2379 17946
"201448_at" 20007 19634
"201449_at" 20166 1174
"201450_s_at" 20350 8177
"201451_x_at" 11763 8515
"201452_at" 4606 16516
"201453_x_at" 14438 4736
"201454_s_at" 15732 17788
"201455_s_at" 13844 4894
"201456_s_at" 15512 19016
