"inst_343" "inst_436"
"200641_s_at" 7148 13822
"200642_at" 9355 10495
"200643_at" 20496 12153
"200644_at" 5743 10024
"200645_at" 17515 13710
"200646_s_at" 429 14851
"200647_x_at" 20909 431
"200648_s_at" 9087 16198
"200649_at" 16351 12848
"200650_s_at" 5032 9937
"200651_at" 8738 12606
"200652_at" 6547 3060
"200653_s_at" 3240 16273
"200654_at" 7500 14431
"200655_s_at" 17765 2259
"200656_s_at" 5156 17267
"200657_at" 6451 1565
"200658_s_at" 2754 1995
"200659_s_at" 17135 2816
"200660_at" 21045 2511
"200661_at" 21126 11053
"200662_s_at" 2941 13140
"200663_at" 6122 13151
"200664_s_at" 18477 12790
"200665_s_at" 12817 1145
"200666_s_at" 18004 15664
"200667_at" 20285 14767
"200668_s_at" 4131 14765
"200669_s_at" 3974 16559
"200670_at" 2162 11358
"200671_s_at" 16012 19016
"200672_x_at" 9728 15248
"200673_at" 5461 9627
"200674_s_at" 19068 1756
"200675_at" 9507 17748
"200676_s_at" 6830 2338
"200677_at" 17552 12340
"200678_x_at" 17291 2929
"200679_x_at" 7682 13558
"200680_x_at" 18514 10458
"200681_at" 9266 2432
"200682_s_at" 4620 3308
"200683_s_at" 18620 14708
"200684_s_at" 9301 10538
"200685_at" 12635 10511
"200686_s_at" 2438 12844
"200687_s_at" 6663 12832
"200688_at" 3480 16707
"200689_x_at" 8525 14313
"200690_at" 5345 1829
"200691_s_at" 1548 10132
"200692_s_at" 20235 12094
"200693_at" 17548 11515
"200694_s_at" 8912 13124
"200695_at" 7409 10929
"200696_s_at" 6438 11360
"200697_at" 17290 13091
"200698_at" 2338 19263
"200699_at" 7083 3587
"200700_s_at" 7919 11704
"200701_at" 20757 12876
"200702_s_at" 7895 2501
"200703_at" 5857 16478
"200704_at" 17622 20382
"200705_s_at" 7608 11700
"200706_s_at" 7845 18887
"200707_at" 6237 16499
"200708_at" 2018 2758
"200709_at" 6721 15995
"200710_at" 8565 9792
"200711_s_at" 9031 2632
"200712_s_at" 7867 15121
"200713_s_at" 7531 2362
"200714_x_at" 8507 14680
"200715_x_at" 7715 2151
"200716_x_at" 16618 1962
"200717_x_at" 7957 10026
"200718_s_at" 5954 2636
"200719_at" 1451 12343
"200720_s_at" 9739 9736
"200721_s_at" 18100 2807
"200722_s_at" 425 10876
"200723_s_at" 16723 10250
"200724_at" 228 21509
"200725_x_at" 9476 1748
"200726_at" 17196 18137
"200727_s_at" 2339 12829
"200728_at" 5774 10479
"200729_s_at" 9217 19738
"200730_s_at" 6458 13692
"200731_s_at" 18768 13812
"200732_s_at" 17736 14682
"200733_s_at" 668 18925
"200734_s_at" 3225 10900
"200735_x_at" 7636 11638
"200736_s_at" 15941 1934
"200737_at" 6175 16137
"200738_s_at" 16501 15179
"200739_s_at" 1967 10234
"200740_s_at" 9047 14944
"200741_s_at" 9387 1946
"200742_s_at" 18451 17774
"200743_s_at" 4796 11996
"200744_s_at" 6610 12511
"200745_s_at" 9650 11384
"200746_s_at" 18121 13651
"200747_s_at" 1109 19140
"200748_s_at" 9386 10577
"200749_at" 4824 13137
"200750_s_at" 16491 10798
"200751_s_at" 1991 12308
"200752_s_at" 9249 12936
"200753_x_at" 6463 16122
"200754_x_at" 18195 11228
"200755_s_at" 4837 12927
"200756_x_at" 17876 1744
"200757_s_at" 6498 10189
"200758_s_at" 19841 13228
"200759_x_at" 6996 18604
"200760_s_at" 17808 9767
"200761_s_at" 6913 15123
"200762_at" 3248 11370
"200763_s_at" 8351 10006
"200764_s_at" 6826 10790
"200765_x_at" 6560 9308
"200766_at" 18579 12317
"200767_s_at" 4276 21660
"200768_s_at" 9532 10228
"200769_s_at" 3238 19523
"200770_s_at" 1291 15427
"200771_at" 1705 14480
"200772_x_at" 9020 11632
"200773_x_at" 6022 11830
"200774_at" 2360 17222
"200775_s_at" 6984 12098
"200776_s_at" 3117 17466
"200777_s_at" 3329 10895
"200778_s_at" 2223 19394
"200779_at" 9019 18494
"200780_x_at" 8618 11049
"200781_s_at" 16815 1758
"200782_at" 6111 10498
"200783_s_at" 21212 2971
"200784_s_at" 13458 5458
"200785_s_at" 3367 21961
"200786_at" 9854 1661
"200787_s_at" 6832 15594
"200788_s_at" 4622 19789
"200789_at" 20478 3590
"200790_at" 9929 15871
"200791_s_at" 970 11079
"200792_at" 4631 3119
"200793_s_at" 19467 19654
"200794_x_at" 6603 1435
"200795_at" 19696 692
"200796_s_at" 2650 1453
"200797_s_at" 8309 3476
"200798_x_at" 9825 19536
"200799_at" 1954 20164
"200800_s_at" 20404 11552
"200801_x_at" 7914 3114
"200802_at" 19835 3360
"200803_s_at" 8372 14743
"200804_at" 18176 1011
"200805_at" 3881 13614
"200806_s_at" 17659 14181
"200807_s_at" 17797 10367
"200808_s_at" 20515 13841
"200809_x_at" 17799 959
"200810_s_at" 2848 2078
"200811_at" 5025 15727
"200812_at" 9498 12129
"200813_s_at" 6135 14110
"200814_at" 1095 12001
"200815_s_at" 18433 2497
"200816_s_at" 9361 19862
"200817_x_at" 5338 10439
"200818_at" 6279 11844
"200819_s_at" 18709 1738
"200820_at" 17908 910
"200821_at" 2299 22134
"200822_x_at" 20397 13428
"200823_x_at" 17812 1765
"200824_at" 18162 17469
"200825_s_at" 9077 12474
"200826_at" 18859 1273
"200827_at" 18512 15338
"200828_s_at" 8227 9857
"200829_x_at" 4157 16655
"200830_at" 8124 10230
"200831_s_at" 4863 9763
"200832_s_at" 19081 11985
"200833_s_at" 5415 11242
"200834_s_at" 5876 2448
"200835_s_at" 11619 14430
"200836_s_at" 21913 17809
"200837_at" 16780 15220
"200838_at" 4034 12704
"200839_s_at" 19256 2477
"200840_at" 8423 12868
"200841_s_at" 16752 1301
"200842_s_at" 18605 17071
"200843_s_at" 19825 2256
"200844_s_at" 17470 1712
"200845_s_at" 2845 9732
"200846_s_at" 9755 10282
"200847_s_at" 1635 15522
"200848_at" 20914 16038
"200849_s_at" 16794 12577
"200850_s_at" 3486 17004
"200851_s_at" 2655 9810
"200852_x_at" 17684 11851
"200853_at" 7065 12483
"200854_at" 5604 12512
"200855_at" 19383 3079
"200856_x_at" 570 11995
"200857_s_at" 21587 13915
"200858_s_at" 7266 11974
"200859_x_at" 6062 14794
"200860_s_at" 8888 11098
"200861_at" 16806 17163
"200862_at" 6956 21929
"200863_s_at" 8090 12230
"200864_s_at" 884 17513
"200865_at" 11245 7332
"200866_s_at" 5414 15209
"200867_at" 17002 13307
"200868_s_at" 8123 2988
"200869_at" 16498 2753
"200870_at" 5720 18722
"200871_s_at" 21672 19993
"200872_at" 18248 1528
"200873_s_at" 9952 2943
"200874_s_at" 7523 12644
"200875_s_at" 4975 10145
"200876_s_at" 8456 12391
"200877_at" 6433 16481
"200878_at" 16633 1315
"200879_s_at" 4598 15826
"200880_at" 16353 13928
"200881_s_at" 18439 10987
"200882_s_at" 9814 10696
"200883_at" 5328 1659
"200884_at" 4222 12890
"200885_at" 7842 2093
"200886_s_at" 8397 2031
"200887_s_at" 3109 3126
"200888_s_at" 6192 363
"200889_s_at" 1583 11223
"200890_s_at" 3874 16450
"200891_s_at" 8502 20519
"200892_s_at" 5169 15224
"200893_at" 7449 12744
"200894_s_at" 17798 16871
"200895_s_at" 3956 13942
"200896_x_at" 19663 11386
"200897_s_at" 8500 12683
"200898_s_at" 2664 14215
"200899_s_at" 539 18391
"200900_s_at" 2315 3007
"200901_s_at" 19833 17122
"200902_at" 1024 18507
"200903_s_at" 17056 10694
"200904_at" 9315 1168
"200905_x_at" 4259 17847
"200906_s_at" 4886 10757
"200907_s_at" 7376 19559
"200908_s_at" 4372 21923
"200909_s_at" 17114 2742
"200910_at" 18094 9939
"200911_s_at" 6590 12697
"200912_s_at" 18716 15708
"200913_at" 19186 13754
"200914_x_at" 2867 22206
"200915_x_at" 2540 11587
"200916_at" 20647 10280
"200917_s_at" 761 19606
"200918_s_at" 17726 10440
"200919_at" 19925 9846
"200920_s_at" 6764 11339
"200921_s_at" 3502 18384
"200922_at" 8511 20710
"200923_at" 17571 15038
"200924_s_at" 8682 12450
"200925_at" 20806 850
"200926_at" 7817 9702
"200927_s_at" 20159 15416
"200928_s_at" 20254 6604
"200929_at" 6997 11883
"200930_s_at" 15847 9401
"200931_s_at" 4731 14508
"200932_s_at" 19600 252
"200933_x_at" 17467 2762
"200934_at" 6095 20745
"200935_at" 3317 18124
"200936_at" 16862 2967
"200937_s_at" 5833 12482
"200938_s_at" 15166 5040
"200939_s_at" 14220 18584
"200940_s_at" 2678 19412
"200941_at" 434 14359
"200942_s_at" 9795 16200
"200943_at" 8319 2705
"200944_s_at" 9061 10943
"200945_s_at" 7819 10469
"200946_x_at" 16782 11685
"200947_s_at" 17995 20108
"200948_at" 6139 14977
"200949_x_at" 7886 12453
"200950_at" 17769 1936
"200951_s_at" 15967 4142
"200952_s_at" 9576 5009
"200953_s_at" 19092 2012
"200954_at" 21291 3592
"200955_at" 3690 17892
"200956_s_at" 9494 18709
"200957_s_at" 16870 12626
"200958_s_at" 5347 1763
"200959_at" 5109 13122
"200960_x_at" 17599 13552
"200961_at" 8533 14435
"200962_at" 3864 13218
"200963_x_at" 8668 2374
"200964_at" 20340 19305
"200965_s_at" 17811 1759
"200966_x_at" 17618 12147
"200967_at" 18628 3418
"200968_s_at" 18321 1219
"200969_at" 3542 14398
"200970_s_at" 4999 16898
"200971_s_at" 4554 1483
"200972_at" 8491 13847
"200973_s_at" 2682 13037
"200974_at" 17760 2596
"200975_at" 9856 15178
"200976_s_at" 6944 10581
"200977_s_at" 6611 3134
"200978_at" 8649 1124
"200979_at" 2263 20699
"200980_s_at" 16467 3364
"200981_x_at" 9474 11133
"200982_s_at" 4273 16338
"200983_x_at" 9830 1465
"200984_s_at" 8717 10685
"200985_s_at" 8689 2427
"200986_at" 21946 12532
"200987_x_at" 1264 13811
"200988_s_at" 17285 13232
"200989_at" 7177 14709
"200990_at" 19968 15692
"200991_s_at" 18479 3521
"200992_at" 2368 15768
"200993_at" 4240 16271
"200994_at" 3880 13769
"200995_at" 5566 14419
"200996_at" 7522 15468
"200997_at" 2093 18676
"200998_s_at" 17341 16386
"200999_s_at" 21309 10380
"201000_at" 9220 10072
"201001_s_at" 8825 12621
"201002_s_at" 7234 14071
"201003_x_at" 5112 13761
"201004_at" 6701 13246
"201005_at" 6017 13001
"201006_at" 17685 12475
"201007_at" 6417 10012
"201008_s_at" 1581 19801
"201009_s_at" 19767 18623
"201010_s_at" 17551 12976
"201011_at" 912 3463
"201012_at" 3457 10076
"201013_s_at" 6889 13403
"201014_s_at" 1047 11906
"201015_s_at" 2930 13283
"201016_at" 1639 16162
"201017_at" 5492 16202
"201018_at" 5584 15328
"201019_s_at" 7424 18145
"201020_at" 19196 12140
"201021_s_at" 5773 15566
"201022_s_at" 19430 1689
"201023_at" 5259 16615
"201024_x_at" 17756 11379
"201025_at" 17555 17334
"201026_at" 2527 16132
"201027_s_at" 4985 17481
"201028_s_at" 7770 16263
"201029_s_at" 16768 10465
"201030_x_at" 1714 13734
"201031_s_at" 17095 13051
"201032_at" 9064 16165
"201033_x_at" 19109 1161
"201034_at" 1493 21431
"201035_s_at" 19950 945
"201036_s_at" 17975 1798
"201037_at" 21108 17017
"201038_s_at" 6516 1666
"201039_s_at" 17910 1031
"201040_at" 8257 17694
"201041_s_at" 21112 17424
"201042_at" 8138 18534
"201043_s_at" 3339 13998
"201044_x_at" 14525 7993
"201045_s_at" 12542 6257
"201046_s_at" 9717 15661
"201047_x_at" 8361 12807
"201048_x_at" 8379 20337
"201049_s_at" 18985 837
"201050_at" 20931 20446
"201051_at" 2383 16076
"201052_s_at" 19203 10148
"201053_s_at" 18462 20583
"201054_at" 16376 18032
"201055_s_at" 3353 18992
"201056_at" 4278 1455
"201057_s_at" 5100 11170
"201058_s_at" 12534 8083
"201059_at" 17227 13853
"201060_x_at" 6907 9997
"201061_s_at" 17376 12442
"201062_at" 13149 5977
"201063_at" 9049 15735
"201064_s_at" 16538 13162
"201065_s_at" 6549 15496
"201066_at" 21130 2301
"201067_at" 5840 19989
"201068_s_at" 3779 12431
"201069_at" 20603 19254
"201070_x_at" 3544 12193
"201071_x_at" 18082 11902
"201072_s_at" 9848 18448
"201073_s_at" 8498 20921
"201074_at" 4129 17579
"201075_s_at" 18677 21489
"201076_at" 8080 14327
"201077_s_at" 16480 2539
"201078_at" 8418 18960
"201079_at" 9517 13453
"201080_at" 8960 16491
"201081_s_at" 2709 20070
"201082_s_at" 18695 17820
"201083_s_at" 95 18290
"201084_s_at" 4394 16824
"201085_s_at" 32 20352
"201086_x_at" 6909 21378
"201087_at" 4792 10003
"201088_at" 6613 16530
"201089_at" 8673 1167
"201090_x_at" 17860 12036
"201091_s_at" 2579 15990
"201092_at" 7317 11173
"201093_x_at" 21807 13008
"201094_at" 6593 2132
"201095_at" 17325 19760
"201096_s_at" 9269 9689
"201097_s_at" 3646 11630
"201098_at" 16362 14067
"201099_at" 3459 13836
"201100_s_at" 8924 18047
"201101_s_at" 1585 16164
"201102_s_at" 3239 16896
"201103_x_at" 5445 14788
"201104_x_at" 9395 12184
"201105_at" 21480 1102
"201106_at" 20060 11390
"201107_s_at" 15052 6434
"201108_s_at" 8165 16584
"201109_s_at" 963 17523
"201110_s_at" 9630 19744
"201111_at" 17766 11690
"201112_s_at" 9115 9962
"201113_at" 18454 3396
"201114_x_at" 1331 996
"201115_at" 6029 16416
"201116_s_at" 5382 10246
"201117_s_at" 11967 21068
"201118_at" 5865 11304
"201119_s_at" 17642 3425
"201120_s_at" 2407 11715
"201121_s_at" 7529 11419
"201122_x_at" 9044 1223
"201123_s_at" 6595 9837
"201124_at" 8895 18970
"201125_s_at" 6009 3226
"201126_s_at" 4618 12093
"201127_s_at" 4747 3571
"201128_s_at" 2164 12310
"201129_at" 6204 18271
"201130_s_at" 7836 13384
"201131_s_at" 7908 19587
"201132_at" 624 16053
"201133_s_at" 17597 10451
"201134_x_at" 4323 3187
"201135_at" 17620 3261
"201136_at" 17716 10022
"201137_s_at" 11758 1421
"201138_s_at" 6680 16187
"201139_s_at" 19795 15174
"201140_s_at" 8919 1952
"201141_at" 7763 11280
"201142_at" 16421 12086
"201143_s_at" 708 1408
"201144_s_at" 5292 1495
"201145_at" 7719 17162
"201146_at" 6816 18483
"201147_s_at" 16222 4418
"201148_s_at" 1059 21933
"201149_s_at" 18564 2421
"201150_s_at" 21019 9108
"201151_s_at" 885 16246
"201152_s_at" 4457 10616
"201153_s_at" 529 15103
"201154_x_at" 19295 2228
"201155_s_at" 18187 3273
"201156_s_at" 6330 4391
"201157_s_at" 5195 1851
"201158_at" 639 12174
"201159_s_at" 7958 21432
"201160_s_at" 4086 2518
"201161_s_at" 16466 19056
"201162_at" 13917 6614
"201163_s_at" 10635 5940
"201164_s_at" 18554 11428
"201165_s_at" 20315 16939
"201166_s_at" 9478 1043
"201167_x_at" 9260 19062
"201168_x_at" 8916 18752
"201169_s_at" 7238 17295
"201170_s_at" 5869 10308
"201171_at" 8744 4664
"201172_x_at" 9359 16541
"201173_x_at" 17830 11334
"201174_s_at" 7800 20761
"201175_at" 18020 13007
"201176_s_at" 19080 19516
"201177_s_at" 18223 16785
"201178_at" 17032 12331
"201179_s_at" 8186 2208
"201180_s_at" 4200 14524
"201181_at" 5807 12696
"201182_s_at" 9926 16618
"201183_s_at" 21024 18207
"201184_s_at" 20848 1978
"201185_at" 19896 10356
"201186_at" 19184 20747
"201187_s_at" 1495 20897
"201188_s_at" 17740 16482
"201189_s_at" 16719 17324
"201190_s_at" 21532 12762
"201191_at" 22038 2194
"201192_s_at" 19102 16056
"201193_at" 16804 14942
"201194_at" 18266 9934
"201195_s_at" 19402 19191
"201196_s_at" 7031 2331
"201197_at" 1798 10162
"201198_s_at" 8373 13867
"201199_s_at" 7628 13093
"201200_at" 4442 14633
"201201_at" 9180 9667
"201202_at" 9253 18805
"201203_s_at" 17069 22234
"201204_s_at" 20443 15913
"201205_at" 4011 15829
"201206_s_at" 21509 20807
"201207_at" 7708 18684
"201208_s_at" 8787 21445
"201209_at" 8671 11128
"201210_at" 6224 15869
"201211_s_at" 4328 14824
"201212_at" 848 1650
"201213_at" 20971 20412
"201214_s_at" 19423 10459
"201215_at" 16936 14450
"201216_at" 3929 1646
"201217_x_at" 6426 9731
"201218_at" 3427 2921
"201219_at" 19966 13375
"201220_x_at" 7910 20179
"201221_s_at" 21092 18219
"201222_s_at" 2827 11576
"201223_s_at" 5995 13061
"201224_s_at" 20993 13434
"201225_s_at" 5205 14947
"201226_at" 9809 1472
"201227_s_at" 9661 1258
"201228_s_at" 269 22270
"201229_s_at" 7954 18078
"201230_s_at" 18254 13859
"201231_s_at" 8504 12991
"201232_s_at" 19463 2158
"201233_at" 8893 10239
"201234_at" 5093 14610
"201235_s_at" 1088 9966
"201236_s_at" 19839 15288
"201237_at" 19945 3103
"201238_s_at" 2607 16189
"201239_s_at" 5102 11616
"201240_s_at" 3482 10665
"201241_at" 4978 11863
"201242_s_at" 18761 18259
"201243_s_at" 19427 14214
"201244_s_at" 7502 9629
"201245_s_at" 7571 11263
"201246_s_at" 2408 1660
"201247_at" 6109 16781
"201248_s_at" 16407 18498
"201249_at" 1258 21574
"201250_s_at" 8278 9917
"201251_at" 18354 12196
"201252_at" 19708 10054
"201253_s_at" 17268 58
"201254_x_at" 18091 3259
"201255_x_at" 20495 3074
"201256_at" 17665 2081
"201257_x_at" 7300 2938
"201258_at" 16349 10671
"201259_s_at" 7944 10991
"201260_s_at" 1391 14328
"201261_x_at" 6233 612
"201262_s_at" 11135 9423
"201263_at" 17914 11800
"201264_at" 17875 2592
"201265_at" 9765 1990
"201266_at" 951 17262
"201267_s_at" 16926 10892
"201268_at" 8587 3162
"201269_s_at" 21926 814
"201270_x_at" 8111 20105
"201271_s_at" 16697 13247
"201272_at" 21691 18553
"201273_s_at" 6346 16267
"201274_at" 19683 9670
"201275_at" 16463 2589
"201276_at" 18445 20353
"201277_s_at" 7563 12099
"201278_at" 4344 581
"201279_s_at" 16601 19720
"201280_s_at" 10152 14950
"201281_at" 6579 1336
"201282_at" 21567 10000
"201283_s_at" 12135 8616
"201284_s_at" 9602 16621
"201285_at" 6968 11068
"201286_at" 6196 15171
"201287_s_at" 754 16686
"201288_at" 21957 9467
"201289_at" 21835 19259
"201290_at" 8412 2866
"201291_s_at" 20444 12128
"201292_at" 6252 14641
"201293_x_at" 8967 1456
"201294_s_at" 5658 2690
"201295_s_at" 10873 7923
"201296_s_at" 9325 13957
"201297_s_at" 614 16696
"201298_s_at" 20059 17990
"201299_s_at" 734 20571
"201300_s_at" 3456 17219
"201301_s_at" 2813 13684
"201302_at" 9264 13876
"201303_at" 16527 13390
"201304_at" 3295 12600
"201305_x_at" 18536 11687
"201306_s_at" 9429 2678
"201307_at" 17993 3087
"201308_s_at" 9824 20658
"201309_x_at" 4490 13961
"201310_s_at" 16856 18298
"201311_s_at" 18238 12759
"201312_s_at" 2927 11351
"201313_at" 7141 20395
"201314_at" 6258 10575
"201315_x_at" 21993 2562
"201316_at" 1274 18206
"201317_s_at" 7505 2496
"201318_s_at" 4462 3283
"201319_at" 3118 18632
"201320_at" 20634 14486
"201321_s_at" 2022 13473
"201322_at" 6689 2976
"201323_at" 20473 16498
"201324_at" 14395 15270
"201325_s_at" 16242 2552
"201326_at" 20079 10953
"201327_s_at" 5131 18675
"201328_at" 17842 10299
"201329_s_at" 5915 17382
"201330_at" 3839 12587
"201331_s_at" 18188 17732
"201332_s_at" 11389 9183
"201333_s_at" 8621 10659
"201334_s_at" 8330 14356
"201335_s_at" 20349 1954
"201336_at" 9671 13733
"201337_s_at" 5433 2279
"201338_x_at" 18409 10770
"201339_s_at" 4983 14045
"201340_s_at" 891 16234
"201341_at" 21502 17709
"201342_at" 8336 3025
"201343_at" 6333 15436
"201344_at" 2405 16535
"201345_s_at" 8963 9874
"201346_at" 3598 2829
"201347_x_at" 5285 6008
"201348_at" 6480 19169
"201349_at" 17974 16057
"201350_at" 16526 1492
"201351_s_at" 3464 17248
"201352_at" 5977 17598
"201353_s_at" 6848 14506
"201354_s_at" 1016 22239
"201355_s_at" 19338 2652
"201356_at" 5196 12296
"201357_s_at" 17814 20405
"201358_s_at" 5359 13115
"201359_at" 6348 18985
"201360_at" 21143 9657
"201361_at" 5994 9649
"201362_at" 5563 13729
"201363_s_at" 8918 10018
"201364_s_at" 7423 14406
"201365_at" 4575 19362
"201366_at" 16342 17844
"201367_s_at" 1996 21487
"201368_at" 1582 12952
"201369_s_at" 742 1979
"201370_s_at" 18389 18066
"201371_s_at" 17233 11761
"201372_s_at" 10432 3986
"201373_at" 18521 3009
"201374_x_at" 12975 5864
"201375_s_at" 4816 12456
"201376_s_at" 8729 10493
"201377_at" 17085 12435
"201378_s_at" 16844 11006
"201379_s_at" 6531 12071
"201380_at" 8453 2211
"201381_x_at" 9949 13295
"201382_at" 923 8021
"201383_s_at" 9360 17126
"201384_s_at" 16922 10487
"201385_at" 17696 12013
"201386_s_at" 9904 15740
"201387_s_at" 2575 22015
"201388_at" 5276 19142
"201389_at" 9695 479
"201390_s_at" 18929 1699
"201391_at" 19942 10448
"201392_s_at" 7394 13966
"201393_s_at" 3442 21617
"201394_s_at" 8008 13816
"201395_at" 4654 16032
"201396_s_at" 16624 10407
"201397_at" 7611 11673
"201398_s_at" 17119 3232
"201399_s_at" 7959 13265
"201400_at" 18782 1350
"201401_s_at" 221 20426
"201402_at" 11760 8663
"201403_s_at" 8786 14270
"201404_x_at" 1132 21213
"201405_s_at" 16724 815
"201406_at" 9853 2874
"201407_s_at" 196 14945
"201408_at" 741 16351
"201409_s_at" 622 9940
"201410_at" 2659 15446
"201411_s_at" 1114 11169
"201412_at" 18919 14114
"201413_at" 8903 13607
"201414_s_at" 2849 12589
"201415_at" 20236 3108
"201416_at" 8194 2295
"201417_at" 9218 9973
"201418_s_at" 20374 14522
"201419_at" 19029 17271
"201420_s_at" 2175 15711
"201421_s_at" 8465 18798
"201422_at" 8965 1686
"201423_s_at" 9922 19034
"201424_s_at" 9452 20896
"201425_at" 1198 19493
"201426_s_at" 2366 11640
"201427_s_at" 13074 22072
"201428_at" 18152 11889
"201429_s_at" 7627 15008
"201430_s_at" 11176 11879
"201431_s_at" 17706 12031
"201432_at" 16687 10303
"201433_s_at" 7704 9719
"201434_at" 17963 1538
"201435_s_at" 5397 2343
"201436_at" 2712 21705
"201437_s_at" 163 19939
"201438_at" 13992 17683
"201439_at" 17127 16317
"201440_at" 8132 288
"201441_at" 18529 912
"201442_s_at" 943 2484
"201443_s_at" 3695 11899
"201444_s_at" 3980 16493
"201445_at" 10559 15868
"201446_s_at" 360 14027
"201447_at" 2095 14424
"201448_at" 1084 18062
"201449_at" 2789 17483
"201450_s_at" 9763 17811
"201451_x_at" 10535 8284
"201452_at" 10016 3158
"201453_x_at" 8054 2454
"201454_s_at" 4426 2681
"201455_s_at" 7441 13814
"201456_s_at" 16355 12024
"201457_x_at" 6452 12341
"201458_s_at" 6803 17589
