"inst_2482" "inst_2842" "inst_4003"
"1007_s_at" 1082 6043 5890
"1053_at" 17099 1892 8477
"117_at" 2485 11893 12038
"121_at" 2990 22218 986
"1255_g_at" 2866 12947 14311
"1294_at" 4256 18077 21590
"1316_at" 1639 20596 20025
"1320_at" 5667 13483 13136
"1405_i_at" 3045 16874 21954
"1431_at" 578 19561 20510
"1438_at" 11008 1972 19454
"1487_at" 3241 3448 2021
"1494_f_at" 17673 5091 21301
"1598_g_at" 20637 21806 3195
"160020_at" 2763 21941 20721
"1729_at" 12574 21108 3257
"1773_at" 16117 19106 1041
"177_at" 3466 16727 953
"179_at" 21114 2131 111
"1861_at" 3567 2777 3409
"200000_s_at" 3338 3964 16857
"200001_at" 18736 9806 3161
"200002_at" 12131 10259 7900
"200003_s_at" 6485 9793 12798
"200004_at" 4294 5362 10155
"200005_at" 13619 8874 8797
"200006_at" 12815 8024 9730
"200007_at" 3508 4076 17957
"200008_s_at" 19610 4737 2336
"200009_at" 12767 6475 4556
"200010_at" 6487 8211 6818
"200011_s_at" 15969 7713 5303
"200012_x_at" 11811 20685 18962
"200013_at" 6399 18734 10187
"200014_s_at" 20265 9578 16904
"200015_s_at" 13808 7620 8769
"200016_x_at" 6398 18742 17483
"200017_at" 6633 18666 12877
"200018_at" 6615 8744 12872
"200019_s_at" 6579 10270 11122
"200020_at" 12249 4259 5613
"200021_at" 11327 19386 12956
"200022_at" 6506 18323 3200
"200023_s_at" 12860 7838 10274
"200024_at" 11523 7340 16787
"200025_s_at" 6612 19205 16993
"200026_at" 6783 8714 10881
"200027_at" 13950 5315 7852
"200028_s_at" 13951 7454 7385
"200029_at" 6556 18504 17552
"200030_s_at" 12661 8926 10270
"200031_s_at" 6601 19406 12864
"200032_s_at" 6638 18217 17007
"200033_at" 12090 8731 11199
"200034_s_at" 3545 9729 16802
"200035_at" 14857 3707 17718
"200036_s_at" 3952 18664 10306
"200037_s_at" 11983 9835 9465
"200038_s_at" 6757 19856 9811
"200039_s_at" 18468 7418 10989
"200040_at" 11734 7052 6338
"200041_s_at" 14983 6823 6667
"200042_at" 3650 7128 4673
"200043_at" 15292 19096 11050
"200044_at" 3966 7131 6943
"200045_at" 14897 6129 3408
"200046_at" 15138 7693 8296
"200047_s_at" 16198 19754 16807
"200048_s_at" 13549 18760 16778
"200049_at" 3130 8836 3529
"200050_at" 15928 5233 7396
"200051_at" 20529 20050 9086
"200052_s_at" 16062 9003 6690
"200053_at" 13068 10251 8077
"200054_at" 19536 19110 8167
"200055_at" 11681 19790 10971
"200056_s_at" 16374 17979 16902
"200057_s_at" 3980 18445 16777
"200058_s_at" 13092 7648 18184
"200059_s_at" 13297 17916 10495
"200060_s_at" 15372 10297 10735
"200061_s_at" 6599 10190 12863
"200062_s_at" 6465 12899 12790
"200063_s_at" 6675 18412 12901
"200064_at" 13566 6697 9108
"200065_s_at" 14709 6656 4890
"200066_at" 19144 6620 17009
"200067_x_at" 13848 18895 10943
"200068_s_at" 4165 8490 8743
"200069_at" 11441 18063 6237
"200070_at" 17572 20012 20594
"200071_at" 18646 10261 10868
"200072_s_at" 17116 4349 17131
"200073_s_at" 13986 18814 18419
"200074_s_at" 13252 7293 9048
"200075_s_at" 13191 5137 3647
"200076_s_at" 2997 19171 5929
"200077_s_at" 12255 19989 11118
"200078_s_at" 14270 9903 5649
"200079_s_at" 17494 6934 4819
"200080_s_at" 2908 20222 18857
"200081_s_at" 3842 8571 6110
"200082_s_at" 6662 17982 6072
"200083_at" 14344 18643 6020
"200084_at" 12819 7574 18325
"200085_s_at" 12915 10211 8140
"200086_s_at" 12215 19435 7667
"200087_s_at" 13181 9164 5930
"200088_x_at" 6480 12916 17520
"200089_s_at" 4419 18576 18219
"200090_at" 3854 2308 7195
"200091_s_at" 3895 7964 18887
"200092_s_at" 11194 18421 19869
"200093_s_at" 15579 20501 18057
"200094_s_at" 13110 19153 16987
"200095_x_at" 6766 18625 12947
"200096_s_at" 13087 20289 2218
"200097_s_at" 14000 19290 8305
"200098_s_at" 14685 20181 9421
"200099_s_at" 6695 13202 18130
"200593_s_at" 18953 5949 3390
"200594_x_at" 16700 8279 5781
"200595_s_at" 15192 8041 17839
"200596_s_at" 15434 5888 9197
"200597_at" 19059 3447 9828
"200598_s_at" 21696 7981 4403
"200599_s_at" 15547 3824 6439
"200600_at" 12048 12349 5774
"200601_at" 19299 7515 4316
"200602_at" 3330 6341 18868
"200603_at" 4278 7641 18165
"200604_s_at" 19457 2664 4055
"200605_s_at" 17909 3656 9217
"200606_at" 20061 20615 8476
"200607_s_at" 21073 2469 6694
"200608_s_at" 11587 20267 19135
"200609_s_at" 18704 10320 11110
"200610_s_at" 11365 19531 6478
"200611_s_at" 15243 18659 4629
"200612_s_at" 1471 1921 21995
"200613_at" 15081 7825 9854
"200614_at" 14655 5232 9233
"200615_s_at" 11704 19210 4627
"200616_s_at" 18267 2303 3274
"200617_at" 11255 7631 6634
"200618_at" 13811 4307 6569
"200619_at" 1629 19588 2372
"200620_at" 12108 6945 5029
"200621_at" 4014 20759 5108
"200622_x_at" 18124 5915 10203
"200623_s_at" 723 17911 20306
"200624_s_at" 12176 4181 5608
"200625_s_at" 3291 9239 8719
"200626_s_at" 13244 3592 2958
"200627_at" 12449 7621 8677
"200628_s_at" 18856 8293 1308
"200629_at" 18545 7773 2099
"200630_x_at" 13701 10313 8216
"200631_s_at" 13104 7306 18191
"200632_s_at" 1614 6355 17774
"200633_at" 12588 9916 12862
"200634_at" 12880 6302 3566
"200635_s_at" 18668 19376 3311
"200636_s_at" 1821 18496 17545
"200637_s_at" 5927 7035 259
"200638_s_at" 16561 10033 6245
"200639_s_at" 11354 19214 10021
"200640_at" 13945 8231 8950
"200641_s_at" 20108 7295 4142
"200642_at" 15046 7866 10655
"200643_at" 11270 2161 7840
"200644_at" 19475 20337 11042
"200645_at" 15207 8241 4534
"200646_s_at" 1742 3363 20248
"200647_x_at" 14027 9638 16843
"200648_s_at" 18738 18322 9417
"200649_at" 736 9547 1493
"200650_s_at" 6425 10315 12757
"200651_at" 6748 18268 5079
"200652_at" 11368 7871 3974
"200653_s_at" 12020 6386 17508
"200654_at" 3903 19219 9870
"200655_s_at" 4355 5425 18386
"200656_s_at" 13468 19405 5433
"200657_at" 11186 19525 17538
"200658_s_at" 15565 6651 5615
"200659_s_at" 12016 5889 8840
"200660_at" 13189 9070 9259
"200661_at" 12989 8171 5583
"200662_s_at" 14844 7070 5012
"200663_at" 11165 9474 17454
"200664_s_at" 20581 19844 4444
"200665_s_at" 8566 10782 14037
"200666_s_at" 14469 19138 18652
"200667_at" 3146 6752 6424
"200668_s_at" 13629 5397 2887
"200669_s_at" 18752 4016 7037
"200670_at" 15461 20368 7047
"200671_s_at" 5307 2515 17575
"200672_x_at" 2883 3030 720
"200673_at" 15294 9452 17294
"200674_s_at" 6702 8192 16934
"200675_at" 13363 4701 5917
"200676_s_at" 18343 7066 1801
"200677_at" 15115 19735 5352
"200678_x_at" 12254 18326 10029
"200679_x_at" 13957 7695 8427
"200680_x_at" 4061 19252 17571
"200681_at" 11399 7844 10436
"200682_s_at" 16312 6009 3797
"200683_s_at" 19433 2442 10865
"200684_s_at" 16188 18580 5260
"200685_at" 12233 4616 3929
"200686_s_at" 2188 3587 9913
"200687_s_at" 15943 5383 6792
"200688_at" 18891 7718 1432
"200689_x_at" 4018 10086 11256
"200690_at" 17312 20244 8459
"200691_s_at" 15910 9367 4337
"200692_s_at" 20575 6748 7989
"200693_at" 15585 18788 7953
"200694_s_at" 14088 6477 5065
"200695_at" 13161 20358 868
"200696_s_at" 3252 5922 21550
"200697_at" 15635 1501 7099
"200698_at" 18992 9457 5447
"200699_at" 14142 9437 5324
"200700_s_at" 11751 19415 18294
"200701_at" 12231 9658 3205
"200702_s_at" 1788 7530 2292
"200703_at" 4371 18043 18181
"200704_at" 4324 7423 19292
"200705_s_at" 6491 18190 11259
"200706_s_at" 16825 3738 3961
"200707_at" 3140 5213 9136
"200708_at" 20111 9922 8874
"200709_at" 14838 3772 17361
"200710_at" 11649 7422 3706
"200711_s_at" 14076 7739 10075
"200712_s_at" 18165 7935 5286
"200713_s_at" 17708 9071 2742
"200714_x_at" 13627 8017 6904
"200715_x_at" 2788 20080 18122
"200716_x_at" 6758 7110 7222
"200717_x_at" 6596 13068 12859
"200718_s_at" 13706 20281 19411
"200719_at" 16575 1653 6447
"200720_s_at" 17738 8237 5379
"200721_s_at" 11349 4471 3541
"200722_s_at" 21982 4794 1746
"200723_s_at" 18914 5242 6273
"200724_at" 20545 1771 19648
"200725_x_at" 3534 18094 18250
"200726_at" 18937 8265 9431
"200727_s_at" 21296 423 5994
"200728_at" 14267 3394 4809
"200729_s_at" 17729 18119 5034
"200730_s_at" 21642 2017 3108
"200731_s_at" 16653 4883 4034
"200732_s_at" 15876 2913 3677
"200733_s_at" 20151 6459 9519
"200734_s_at" 15809 8832 6139
"200735_x_at" 6689 18783 10983
"200736_s_at" 12707 11194 2128
"200737_at" 11252 6902 8201
"200738_s_at" 2857 19512 18254
"200739_s_at" 21338 4894 1901
"200740_s_at" 16298 9707 8481
"200741_s_at" 6467 19667 12791
"200742_s_at" 19620 7107 3294
"200743_s_at" 12497 6060 8731
"200744_s_at" 18210 5269 4779
"200745_s_at" 18532 1785 5517
"200746_s_at" 2357 9368 9011
"200747_s_at" 3102 20702 19449
"200748_s_at" 3499 8973 9716
"200749_at" 18030 4627 6573
"200750_s_at" 13681 18841 18578
"200751_s_at" 16553 7310 9818
"200752_s_at" 3027 9666 5435
"200753_x_at" 19657 9889 5499
"200754_x_at" 14854 7686 4934
"200755_s_at" 3401 5610 2590
"200756_x_at" 21513 1070 2044
"200757_s_at" 15710 4731 5196
"200758_s_at" 14265 18517 10085
"200759_x_at" 13132 21304 10456
"200760_s_at" 19859 4684 5763
"200761_s_at" 18533 19249 10999
"200762_at" 4519 3343 6623
"200763_s_at" 6709 18679 18214
"200764_s_at" 1286 6662 13628
"200765_x_at" 1196 8725 14668
"200766_at" 11432 6993 19832
"200767_s_at" 22108 6444 9887
"200768_s_at" 18880 9581 9426
"200769_s_at" 21446 8178 1263
"200770_s_at" 13749 4992 6620
"200771_at" 16866 3935 3008
"200772_x_at" 12636 7360 8099
"200773_x_at" 11963 6220 9787
"200774_at" 14583 8239 9907
"200775_s_at" 3213 6282 17881
"200776_s_at" 15120 4056 5537
"200777_s_at" 14288 8009 10716
"200778_s_at" 18999 3813 6236
"200779_at" 15229 8799 6450
"200780_x_at" 11654 8258 7564
"200781_s_at" 6576 18057 19559
"200782_at" 1802 3034 9612
"200783_s_at" 13556 4195 8224
"200784_s_at" 9614 12479 21238
"200785_s_at" 388 10866 333
"200786_at" 15722 8669 5570
"200787_s_at" 12481 20373 20520
"200788_s_at" 11640 5560 4941
"200789_at" 14204 1217 8588
"200790_at" 18767 9541 10362
"200791_s_at" 11297 6312 4495
"200792_at" 4228 4592 5668
"200793_s_at" 18760 2296 7558
"200794_x_at" 12106 5659 6731
"200795_at" 6265 15583 15798
"200796_s_at" 20613 6976 9034
"200797_s_at" 17497 9649 10968
"200798_x_at" 20556 3549 4080
"200799_at" 9973 10304 17255
"200800_s_at" 11628 5063 17983
"200801_x_at" 6433 9140 12764
"200802_at" 16122 9907 6775
"200803_s_at" 18866 7361 5495
"200804_at" 14141 5375 5056
"200805_at" 4348 19619 5706
"200806_s_at" 19031 19119 10158
"200807_s_at" 14078 10258 17224
"200808_s_at" 3116 4131 18106
"200809_x_at" 6451 19128 8171
"200810_s_at" 11286 7870 10176
"200811_at" 20831 7542 3243
"200812_at" 13279 8780 7215
"200813_s_at" 18754 7269 5516
"200814_at" 16802 8398 2393
"200815_s_at" 3080 6210 6730
"200816_s_at" 16530 7261 7707
"200817_x_at" 6448 12879 12776
"200818_at" 12564 4861 8858
"200819_s_at" 6603 10082 8391
"200820_at" 14879 9415 2483
"200821_at" 17293 5942 6674
"200822_x_at" 2458 6623 8856
"200823_x_at" 12178 19443 10696
"200824_at" 15242 13770 3923
"200825_s_at" 2823 8065 7023
"200826_at" 12491 20112 8336
"200827_at" 11292 22092 18480
"200828_s_at" 16876 6673 5578
"200829_x_at" 16293 8053 5872
"200830_at" 15533 9659 9801
"200831_s_at" 16355 6666 10477
"200832_s_at" 2388 6200 6821
