"inst_6885" "inst_6890" "inst_6903"
"1007_s_at" 6749 17299 19146
"1053_at" 268 3448 17948
"117_at" 1305 6297 7593
"121_at" 2968 15656 21690
"1255_g_at" 9385 7590 14805
"1294_at" 12982 11294 2140
"1316_at" 13897 15034 18255
"1320_at" 617 7857 2141
"1405_i_at" 7715 12017 10639
"1431_at" 5081 12768 10120
"1438_at" 6666 5476 21530
"1487_at" 4883 16751 653
"1494_f_at" 16448 11855 3606
"1598_g_at" 5782 17443 1133
"160020_at" 3050 5586 473
"1729_at" 16111 20420 18523
"1773_at" 19552 2627 18598
"177_at" 17369 12651 8501
"179_at" 327 1985 20557
"1861_at" 19988 1710 20699
"200000_s_at" 20920 13149 21673
"200001_at" 19854 3542 21916
"200002_at" 17335 4797 17460
"200003_s_at" 14445 4701 18435
"200004_at" 13269 14752 7044
"200005_at" 15823 13690 15151
"200006_at" 15299 15156 6292
"200007_at" 6573 14546 3743
"200008_s_at" 17611 2708 22272
"200009_at" 6006 5749 18853
"200010_at" 4096 15518 16970
"200011_s_at" 16610 18957 17023
"200012_x_at" 6019 5187 14950
"200013_at" 14221 4632 15948
"200014_s_at" 15632 17240 4882
"200015_s_at" 16081 14096 1884
"200016_x_at" 14982 5548 4327
"200017_at" 15254 5764 6868
"200018_at" 6057 13072 5112
"200019_s_at" 5603 5208 2431
"200020_at" 6404 20272 3261
"200021_at" 4650 2124 15455
"200022_at" 18509 4112 18503
"200023_s_at" 15471 4371 15875
"200024_at" 5587 4294 15653
"200025_s_at" 14443 4488 6130
"200026_at" 6096 14539 4863
"200027_at" 15036 16004 2627
"200028_s_at" 15137 18039 2056
"200029_at" 5949 13440 6342
"200030_s_at" 6070 13827 16068
"200031_s_at" 13175 2938 3910
"200032_s_at" 4860 5819 5303
"200033_at" 6299 17205 4171
"200034_s_at" 14481 4731 5769
"200035_at" 13672 14605 3536
"200036_s_at" 13587 4455 16632
"200037_s_at" 14780 5649 5372
"200038_s_at" 15192 12977 7092
"200039_s_at" 15807 14621 18682
"200040_at" 14531 13731 6184
"200041_s_at" 13115 14599 19834
"200042_at" 17091 14968 15567
"200043_at" 16763 2508 15031
"200044_at" 5775 13394 4895
"200045_at" 17773 13535 19616
"200046_at" 15781 3437 19650
"200047_s_at" 17839 13009 18798
"200048_s_at" 15228 13588 17753
"200049_at" 16627 16690 4698
"200050_at" 3894 4828 1346
"200051_at" 16122 20696 1350
"200052_s_at" 17349 4966 19060
"200053_at" 1270 1091 18200
"200054_at" 14136 19884 6221
"200055_at" 17974 18550 15841
"200056_s_at" 15961 20132 5302
"200057_s_at" 6574 14783 5562
"200058_s_at" 16258 15333 17212
"200059_s_at" 15577 5514 19674
"200060_s_at" 5817 4444 843
"200061_s_at" 13117 14353 15464
"200062_s_at" 6346 5438 15907
"200063_s_at" 14248 14604 15867
"200064_at" 13924 5414 19640
"200065_s_at" 13154 13278 19224
"200066_at" 1735 21294 2093
"200067_x_at" 15236 17260 16742
"200068_s_at" 6324 14819 1074
"200069_at" 5522 18474 2031
"200070_at" 14593 18303 355
"200071_at" 16282 17996 2745
"200072_s_at" 6442 14708 3134
"200073_s_at" 5392 16411 6170
"200074_s_at" 2017 14656 15809
"200075_s_at" 16958 14277 17897
"200076_s_at" 14880 3514 18749
"200077_s_at" 13239 3804 16777
"200078_s_at" 15359 5167 5975
"200079_s_at" 15971 16023 15377
"200080_s_at" 15310 13033 4285
"200081_s_at" 16140 4231 6939
"200082_s_at" 13124 5002 16524
"200083_at" 16555 17360 16514
"200084_at" 15682 16603 4899
"200085_s_at" 17337 5627 5742
"200086_s_at" 19011 16446 4849
"200087_s_at" 16167 13774 3411
"200088_x_at" 13965 3852 15565
"200089_s_at" 18008 4530 5585
"200090_at" 14490 15413 817
"200091_s_at" 14228 14672 5959
"200092_s_at" 16145 2628 6189
"200093_s_at" 15445 5612 6841
"200094_s_at" 14109 14573 17307
"200095_x_at" 6248 4990 6375
"200096_s_at" 17390 13414 19373
"200097_s_at" 17285 18072 3520
"200098_s_at" 14904 13330 5198
"200099_s_at" 15355 14074 16256
"200593_s_at" 16844 16458 14953
"200594_x_at" 14732 4884 16398
"200595_s_at" 15541 3524 3092
"200596_s_at" 16402 20883 3401
"200597_at" 17534 15561 1319
"200598_s_at" 15139 15446 17143
"200599_s_at" 5818 17073 5830
"200600_at" 4662 12900 7862
"200601_at" 20902 1463 21840
"200602_at" 19068 4163 15541
"200603_at" 13381 4308 3372
"200604_s_at" 14372 5563 16521
"200605_s_at" 5304 17653 20315
"200606_at" 18870 14674 16778
"200607_s_at" 16940 16490 6778
"200608_s_at" 14547 13374 5215
"200609_s_at" 17126 14995 5530
"200610_s_at" 17157 13203 6262
"200611_s_at" 19122 13370 19429
"200612_s_at" 289 3106 20052
"200613_at" 15543 4737 19857
"200614_at" 4308 13925 16459
"200615_s_at" 5737 1544 18354
"200616_s_at" 5942 17253 16232
"200617_at" 18996 16627 17454
"200618_at" 16408 16807 15729
"200619_at" 2547 13641 4298
"200620_at" 14543 15357 6977
