"inst_2791" "inst_4232" "inst_4816"
"1007_s_at" 2702 4970 11138
"1053_at" 19584 15887 17169
"117_at" 12491 10605 6754
"121_at" 1147 3439 1405
"1255_g_at" 12818 10450 8520
"1294_at" 6321 19235 1883
"1316_at" 17547 14263 3161
"1320_at" 893 10882 261
"1405_i_at" 16201 11037 8515
"1431_at" 7938 17369 9126
"1438_at" 342 6661 18026
"1487_at" 5754 18178 20908
"1494_f_at" 18903 18397 16842
"1598_g_at" 19864 15320 20863
"160020_at" 20434 15199 3223
"1729_at" 711 14315 20299
"1773_at" 21521 17239 19771
"177_at" 9778 992 13582
"179_at" 1170 5325 22064
"1861_at" 4480 20492 16828
"200000_s_at" 3586 4329 13580
"200001_at" 6508 18259 16637
"200002_at" 8283 16424 14146
"200003_s_at" 17263 8790 11885
"200004_at" 6704 6313 19856
"200005_at" 4296 5024 16304
"200006_at" 6839 13658 12796
"200007_at" 6133 16789 14854
"200008_s_at" 17835 16293 22272
"200009_at" 6480 15211 14151
"200010_at" 16825 16735 20056
"200011_s_at" 2972 3259 11129
"200012_x_at" 17866 14114 2929
"200013_at" 16670 16601 13323
"200014_s_at" 8700 15390 14354
"200015_s_at" 4668 7428 12997
"200016_x_at" 6906 7191 11228
"200017_at" 11992 8839 4116
"200018_at" 9005 8837 11316
"200019_s_at" 8302 15219 4283
"200020_at" 8205 2581 3380
"200021_at" 9116 8888 6481
"200022_at" 8559 16890 12745
"200023_s_at" 5236 5281 11370
"200024_at" 18098 16206 3676
"200025_s_at" 9272 14651 3574
"200026_at" 19170 7772 2539
"200027_at" 7453 13935 16724
"200028_s_at" 3117 4057 12169
"200029_at" 17964 6867 3010
"200030_s_at" 6251 4835 14651
"200031_s_at" 11956 8833 3607
"200032_s_at" 11996 7382 3428
"200033_at" 6720 5851 14516
"200034_s_at" 18094 15082 13739
"200035_at" 649 5869 15021
"200036_s_at" 18075 15957 11751
"200037_s_at" 6026 6109 13545
"200038_s_at" 9349 6738 13503
"200039_s_at" 16686 7235 13501
"200040_at" 3019 14057 14147
"200041_s_at" 7532 3681 14509
"200042_at" 2448 13330 16125
"200043_at" 6702 17285 18767
"200044_at" 17856 7537 14994
"200045_at" 3030 13716 11861
"200046_at" 8634 13837 16162
"200047_s_at" 7030 7088 14116
"200048_s_at" 5478 5313 11284
"200049_at" 4438 5119 18884
"200050_at" 6888 18887 12158
"200051_at" 9307 20440 13447
"200052_s_at" 6190 15714 20824
"200053_at" 8282 19621 16198
"200054_at" 5135 2377 16584
"200055_at" 6302 4692 3886
"200056_s_at" 17191 13675 21331
"200057_s_at" 5030 4281 3821
"200058_s_at" 3749 13771 15339
"200059_s_at" 9119 13790 19535
"200060_s_at" 4357 6350 14238
"200061_s_at" 18089 8832 4144
"200062_s_at" 11799 8782 6287
"200063_s_at" 12056 8853 3546
"200064_at" 8611 7374 18546
"200065_s_at" 3125 13223 13329
"200066_at" 2894 16055 17660
"200067_x_at" 3239 5802 14907
"200068_s_at" 8644 4291 11095
"200069_at" 3872 14300 11777
"200070_at" 983 6969 14039
"200071_at" 5328 17523 16144
"200072_s_at" 5889 4182 16471
"200073_s_at" 17855 7525 13058
"200074_s_at" 17151 13858 12183
"200075_s_at" 16592 14555 13470
"200076_s_at" 6203 16155 13678
"200077_s_at" 16784 14941 11137
"200078_s_at" 8401 15704 17579
"200079_s_at" 2739 14483 14505
"200080_s_at" 16711 15200 11346
"200081_s_at" 17339 16044 17012
"200082_s_at" 17580 14276 11127
"200083_at" 3885 5502 11365
"200084_at" 8913 4771 18866
"200085_s_at" 17325 18595 13081
"200086_s_at" 7737 14713 4178
"200087_s_at" 7329 6583 12213
"200088_x_at" 16622 5557 11629
"200089_s_at" 18497 15024 12353
"200090_at" 6106 3620 19881
"200091_s_at" 19252 17170 12789
"200092_s_at" 17861 6487 1840
"200093_s_at" 8010 15640 17111
"200094_s_at" 17396 15003 3942
"200095_x_at" 12176 8883 6475
"200096_s_at" 7164 12706 19581
"200097_s_at" 6861 4901 15855
"200098_s_at" 9088 7011 13027
"200099_s_at" 12081 4506 4193
"200593_s_at" 17488 15901 16686
"200594_x_at" 7302 6833 13073
"200595_s_at" 5280 6423 14492
"200596_s_at" 4058 5923 16164
"200597_at" 5485 3778 17369
"200598_s_at" 6473 14604 18557
"200599_s_at" 7244 13424 17520
"200600_at" 13166 12788 5807
"200601_at" 1603 14127 18712
"200602_at" 2763 13762 16546
"200603_at" 3866 6324 16176
"200604_s_at" 5365 12773 20367
"200605_s_at" 9377 12749 21611
"200606_at" 9015 5506 12841
"200607_s_at" 17796 17767 18989
"200608_s_at" 17388 14497 19498
"200609_s_at" 3170 6876 14431
"200610_s_at" 7790 5192 13054
"200611_s_at" 7156 16914 14704
"200612_s_at" 21483 7186 21028
"200613_at" 4674 5583 12206
"200614_at" 7460 7024 13633
"200615_s_at" 17629 15067 20190
"200616_s_at" 4929 5986 1127
"200617_at" 4509 4020 13428
"200618_at" 4053 7732 15650
"200619_at" 3960 3805 15262
"200620_at" 5037 4148 17130
"200621_at" 7075 3475 15863
"200622_x_at" 8685 15820 16291
"200623_s_at" 4425 1936 1770
"200624_s_at" 4928 15352 21223
"200625_s_at" 1999 5873 11860
"200626_s_at" 4299 3306 18592
"200627_at" 9388 14479 18825
"200628_s_at" 9105 20726 21544
"200629_at" 4774 6995 17401
"200630_x_at" 17914 13055 2608
"200631_s_at" 5010 3665 15172
"200632_s_at" 1224 14049 2826
