"inst_2158" "inst_4015" "inst_4133"
"1007_s_at" 19623 5416 18397
"1053_at" 5503 19035 10281
"117_at" 10985 3895 16473
"121_at" 3646 7087 7028
"1255_g_at" 16967 16635 14541
"1294_at" 8120 20671 21359
"1316_at" 4206 19252 1123
"1320_at" 13457 14009 4706
"1405_i_at" 7422 22079 2760
"1431_at" 7753 19725 2703
"1438_at" 13418 11075 9100
"1487_at" 4773 4931 5112
"1494_f_at" 20504 21621 8389
"1598_g_at" 22168 20188 18949
"160020_at" 1447 7838 21608
"1729_at" 18940 18636 5818
"1773_at" 4875 1862 8427
"177_at" 9030 5841 11128
"179_at" 8886 860 7951
"1861_at" 484 12269 21610
"200000_s_at" 10752 19641 12070
"200001_at" 5710 11496 18044
"200002_at" 9133 19780 9549
"200003_s_at" 13713 18473 12157
"200004_at" 9767 8160 7118
"200005_at" 11320 11796 10560
"200006_at" 10630 18590 10886
"200007_at" 6033 6777 9952
"200008_s_at" 8028 11465 7909
"200009_at" 9794 12027 11850
"200010_at" 10401 19306 18172
"200011_s_at" 9377 11152 11840
"200012_x_at" 19774 18651 20357
"200013_at" 9673 19139 10350
"200014_s_at" 8885 10025 8151
"200015_s_at" 6462 8357 8496
"200016_x_at" 11253 11442 10828
"200017_at" 13703 14175 14326
"200018_at" 13755 19433 14314
"200019_s_at" 19980 19909 10535
"200020_at" 2338 9893 18069
"200021_at" 4730 14254 18414
"200022_at" 18896 20094 19624
"200023_s_at" 8123 11209 5753
"200024_at" 10975 19133 11219
"200025_s_at" 11050 12306 8487
"200026_at" 13834 12287 19531
"200027_at" 18370 6928 6677
"200028_s_at" 18599 6563 11184
"200029_at" 18337 17841 18494
"200030_s_at" 9969 18634 17966
"200031_s_at" 13684 14164 14302
"200032_s_at" 13679 19363 14330
"200033_at" 4629 10190 7255
"200034_s_at" 11204 19330 11139
"200035_at" 4707 11095 19651
"200036_s_at" 19034 11815 9541
"200037_s_at" 4604 7655 4825
"200038_s_at" 13726 18200 11234
"200039_s_at" 18841 11882 9789
"200040_at" 5139 8745 8839
"200041_s_at" 18570 18300 10461
"200042_at" 8934 17692 5021
"200043_at" 18226 19413 9032
"200044_at" 9636 11790 6981
"200045_at" 19832 9021 12357
