"inst_2201" "inst_3636" "inst_3739" "inst_4295" "inst_4761" "inst_6057"
"200828_s_at" 18947 8750 20053 18335 18175 7271
"200829_x_at" 6816 17527 19294 13563 5691 16433
"200830_at" 18318 16757 11197 12994 7222 18367
"200831_s_at" 5166 6877 11871 17115 3941 16548
"200832_s_at" 4766 7976 3185 16265 17002 16933
"200833_s_at" 4276 17580 12157 12207 2920 9268
"200834_s_at" 11802 12696 14553 8029 10826 12720
"200835_s_at" 595 4420 21058 15775 4047 21610
"200836_s_at" 21975 6854 10899 15046 2206 798
"200837_at" 17046 8153 10438 14804 3140 8054
"200838_at" 7569 8678 4822 14233 21017 7325
"200839_s_at" 7522 8356 8599 14432 18069 17001
"200840_at" 7107 10544 10941 5237 17855 16979
"200841_s_at" 16481 6842 19522 1951 16953 4425
"200842_s_at" 8129 17769 18761 6141 8574 10114
"200843_s_at" 7703 9489 10327 14275 5979 10628
"200844_s_at" 8106 8801 11534 12857 15114 6940
"200845_s_at" 7239 10031 18838 11789 16918 8449
"200846_s_at" 17149 8876 11169 14145 17280 6595
"200847_s_at" 4303 11118 18347 13443 16200 5832
"200848_at" 4336 18029 5738 17836 17730 18720
"200849_s_at" 2299 17677 5481 4953 6574 7345
"200850_s_at" 5920 8012 10076 20105 7314 8594
"200851_s_at" 18936 10479 19575 18733 19246 5906
"200852_x_at" 2190 7660 20037 15802 16014 18843
"200853_at" 6693 10337 20426 4678 18285 7320
"200854_at" 19909 19710 5703 16416 2953 9683
"200855_at" 19490 21695 5332 4419 17849 21502
"200856_x_at" 16482 2538 8703 17334 16254 18761
"200857_s_at" 17032 2651 3511 12665 4738 6617
"200858_s_at" 6262 8468 7241 2228 16589 8070
"200859_x_at" 18840 17350 7212 13654 7581 10450
"200860_s_at" 17587 16680 10465 16647 14919 10654
"200861_at" 9063 10697 9329 19352 7489 2938
"200862_at" 9425 6395 8949 18027 20270 6655
"200863_s_at" 16295 17813 18837 12755 16252 9632
"200864_s_at" 5184 8483 5132 17174 20101 3912
"200865_at" 10799 14180 19457 7004 12610 12965
"200866_s_at" 19127 6621 12015 18563 18692 10318
"200867_at" 6186 6108 5843 16545 16623 17293
"200868_s_at" 782 6690 7867 6076 16721 6794
"200869_at" 11650 12676 18311 4160 8327 12704
"200870_at" 9221 10160 12269 13814 17320 9090
"200871_s_at" 6975 9495 7218 16383 8345 16528
"200872_at" 17797 10551 19036 13368 15039 10211
"200873_s_at" 8998 16759 11897 12558 16057 17092
"200874_s_at" 20797 22023 18977 2161 19084 10036
"200875_s_at" 2420 6109 8938 3907 8242 7309
"200876_s_at" 17710 17551 10723 5907 18580 10187
"200877_at" 16801 16579 19293 14429 17421 10072
"200878_at" 18518 6683 11238 13521 8037 17513
"200879_s_at" 15131 21198 10847 21843 10555 11997
"200880_at" 6412 17213 4871 14355 14847 11056
"200881_s_at" 16679 19191 8903 5536 16609 8233
"200882_s_at" 6907 16867 18544 12792 17981 8003
"200883_at" 9493 11086 11814 3352 18343 6340
"200884_at" 3235 8008 4522 14264 18722 5574
"200885_at" 3764 8091 9884 15168 21509 19932
"200886_s_at" 9263 17659 19599 14949 18375 16491
"200887_s_at" 7813 6246 4998 19161 20340 7307
"200888_s_at" 16645 10965 9547 6062 4358 9872
"200889_s_at" 8648 7734 10337 5257 16220 5267
"200890_s_at" 8803 5325 8638 4692 19489 4857
"200891_s_at" 6333 4241 20387 5943 5286 8693
"200892_s_at" 17866 9478 7464 11918 5545 6360
"200893_at" 7207 16911 9070 13065 8312 10478
"200894_s_at" 18056 4534 5996 14433 8779 17065
"200895_s_at" 20534 9690 19094 20253 17369 8639
"200896_x_at" 17527 18732 18935 12303 6209 17851
"200897_s_at" 8791 7790 6459 17444 16862 10972
"200898_s_at" 19895 19898 5168 21845 6031 8930
"200899_s_at" 3067 9053 7592 17945 6979 19062
"200900_s_at" 8936 5567 5449 3761 3228 4821
"200901_s_at" 16979 4292 4480 17372 3459 5273
"200902_at" 7071 10303 10969 6265 15583 9397
"200903_s_at" 17646 17344 5665 18771 17698 6958
"200904_at" 8892 20177 1686 15000 18550 7404
"200905_x_at" 19396 20097 12540 15465 2316 17507
"200906_s_at" 20354 3908 11562 2703 18400 21289
"200907_s_at" 14315 8564 5940 6240 7957 9937
"200908_s_at" 21710 18525 21991 15106 1367 10424
"200909_s_at" 11747 17778 14567 5243 16940 9218
"200910_at" 5848 10638 10210 13764 6728 10817
"200911_s_at" 8546 19742 6093 16195 3529 6700
"200912_s_at" 7347 18115 11775 14139 5703 16721
"200913_at" 1030 8952 2696 21561 2951 9040
"200914_x_at" 2482 18673 11270 3048 20500 6716
"200915_x_at" 8134 18740 19319 14715 16573 17691
"200916_at" 19097 9437 20093 12827 7516 9630
"200917_s_at" 17902 19309 9771 5441 19819 19846
"200918_s_at" 16694 18252 9247 14476 18640 5601
"200919_at" 18231 19803 11215 14711 16011 19134
"200920_s_at" 6649 17718 6727 13683 16468 7580
"200921_s_at" 4216 8109 7358 14923 18585 18281
"200922_at" 8517 8547 12003 12647 7855 4123
"200923_at" 13949 2505 1875 3906 19402 19561
"200924_s_at" 1531 2861 19003 11704 4619 8869
"200925_at" 17716 19135 11579 5461 17674 10412
"200926_at" 11905 12837 14682 8175 11027 12823
"200927_s_at" 18872 5387 9068 14007 8348 10214
"200928_s_at" 3525 5253 18150 430 2052 2592
"200929_at" 4152 10335 8189 5958 18465 7726
"200930_s_at" 13591 14910 1410 1829 585 15114
"200931_s_at" 6416 10540 10765 16764 16153 9074
"200932_s_at" 18792 7141 19014 4009 1715 17947
"200933_x_at" 11521 12802 14652 8139 10971 12796
"200934_at" 799 8583 19197 5202 15178 9787
"200935_at" 19005 1019 2285 21889 19546 6044
"200936_at" 11882 12812 14656 8145 10986 12804
"200937_s_at" 16607 19940 12602 4126 8688 10271
"200938_s_at" 9875 11244 431 7604 13542 13725
"200939_s_at" 98 1641 21462 1898 2135 21132
"200940_s_at" 7984 5455 4745 20693 4009 10676
"200941_at" 4624 18759 11082 16534 15754 7482
"200942_s_at" 7180 16897 6970 5972 17689 6528
"200943_at" 7658 9285 10607 6014 18018 16558
"200944_s_at" 6872 10777 10633 3708 8235 16608
"200945_s_at" 5946 5518 4114 17769 19328 16707
"200946_x_at" 16804 5394 9636 18513 15421 17066
"200947_s_at" 5491 9638 19317 6293 18607 17322
"200948_at" 5287 10328 12141 16820 18565 7294
"200949_x_at" 17512 10683 9096 4570 5092 10548
"200950_at" 6925 9752 5557 5405 8022 6334
"200951_s_at" 8632 13283 13230 10612 10117 13667
"200952_s_at" 2936 6313 16043 11452 14583 16241
"200953_s_at" 9589 4160 16176 999 14415 14720
"200954_at" 3417 10378 19224 13294 14852 19420
"200955_at" 17739 8243 1780 16083 8808 9962
"200956_s_at" 17805 16625 9802 15099 7838 17906
"200957_s_at" 8096 5715 11431 17766 8502 7764
"200958_s_at" 2820 8851 8162 14103 16984 8529
"200959_at" 9333 8538 6997 5870 7722 6443
"200960_x_at" 18390 10499 10759 12591 16703 9864
"200961_at" 6079 7403 9578 14069 7980 6051
"200962_at" 2626 5569 9715 14020 3905 19662
"200963_x_at" 11708 12841 14684 5234 11029 12825
"200964_at" 17999 9688 9977 19458 6516 17683
"200965_s_at" 15349 7531 5869 19755 16269 7064
"200966_x_at" 18395 18608 12616 18019 6987 10792
"200967_at" 5727 10616 7140 3477 20687 17910
"200968_s_at" 4337 8498 12763 3201 8361 7672
"200969_at" 17073 18035 4637 5280 6860 7045
"200970_s_at" 8886 10488 18245 13727 18517 6399
"200971_s_at" 8131 17323 6250 15569 18885 8781
"200972_at" 7895 8507 12379 14173 16543 3552
"200973_s_at" 3203 17686 12146 4742 21063 5702
"200974_at" 18956 8608 3826 2364 18233 1118
"200975_at" 9239 19058 10841 5404 15060 9971
"200976_s_at" 8913 19790 2978 16862 7437 5548
"200977_s_at" 17050 18046 11527 12368 17589 7389
"200978_at" 7429 9851 10450 13460 16614 6555
"200979_at" 1600 7251 2303 15934 8072 5076
"200980_s_at" 19427 17287 6899 16911 18079 10589
"200981_x_at" 8400 17252 8731 12142 7889 10012
"200982_s_at" 8144 10390 20131 13297 5992 5821
"200983_x_at" 973 10550 9797 4607 2079 4267
"200984_s_at" 692 8716 12211 14474 2328 8439
"200985_s_at" 21993 6177 12604 18405 2732 5143
"200986_at" 10406 15328 16890 9972 12442 11499
"200987_x_at" 19281 6269 20576 5027 15834 3489
"200988_s_at" 21570 3795 1833 19594 7892 8637
"200989_at" 7718 10319 8375 12890 16221 17043
"200990_at" 20698 18426 18499 19847 7099 8986
"200991_s_at" 20213 8885 9464 12362 16097 10747
"200992_at" 5936 17963 10826 5964 8650 8971
"200993_at" 7618 10641 9934 14809 7378 8411
"200994_at" 4883 7558 9711 17113 18229 18440
"200995_at" 4192 19056 7076 13462 19715 5856
"200996_at" 7456 9655 10188 15773 8292 10652
"200997_at" 7103 17827 9005 4338 16431 8891
"200998_s_at" 17322 10135 9179 5211 7168 19686
"200999_s_at" 16711 2654 11135 13545 8256 8910
"201000_at" 18642 9663 5715 16547 6720 7760
"201001_s_at" 7259 16752 9116 5326 8593 8369
