"inst_3127" "inst_6506" "inst_7262"
"1007_s_at" 20680 4684 6263
"1053_at" 8820 18938 5629
"117_at" 4599 7359 16099
"121_at" 20954 20298 7431
"1255_g_at" 14967 7332 11063
"1294_at" 20121 17053 9668
"1316_at" 3230 21473 2217
"1320_at" 14217 12342 15092
"1405_i_at" 10806 12901 15784
"1431_at" 9979 20636 16266
"1438_at" 13116 4186 20001
"1487_at" 7551 3619 6270
"1494_f_at" 1234 3911 15124
"1598_g_at" 20979 4117 19414
"160020_at" 7330 21195 6264
"1729_at" 3623 16910 4403
"1773_at" 10293 22100 22127
"177_at" 20235 2051 9600
"179_at" 10085 2426 21627
"1861_at" 19948 19725 19290
"200000_s_at" 8400 20323 1472
"200001_at" 7171 17792 20057
"200002_at" 10178 16468 7798
"200003_s_at" 13659 14868 18063
"200004_at" 7850 4882 5600
"200005_at" 7966 15686 19232
"200006_at" 9811 15278 7354
"200007_at" 8790 16799 5589
"200008_s_at" 4527 14039 20861
"200009_at" 7655 5714 6847
"200010_at" 19319 6044 5681
"200011_s_at" 8403 4867 1606
"200012_x_at" 18955 4851 16743
"200013_at" 10411 6747 17847
"200014_s_at" 11205 16459 4294
"200015_s_at" 9332 13604 6840
"200016_x_at" 11414 5119 5467
"200017_at" 13800 6334 5919
"200018_at" 13789 6901 4929
"200019_s_at" 10094 14409 7753
"200020_at" 4083 14872 1777
"200021_at" 18531 8942 17304
"200022_at" 10144 4986 7612
"200023_s_at" 5475 15259 18797
"200024_at" 19012 14306 17175
"200025_s_at" 18243 13967 7598
"200026_at" 13929 6455 5939
"200027_at" 8538 14354 5893
"200028_s_at" 4426 17049 5588
"200029_at" 11390 6827 18750
"200030_s_at" 7967 4024 7234
"200031_s_at" 13776 4716 7339
"200032_s_at" 13804 6757 17198
"200033_at" 10541 13771 4613
"200034_s_at" 10104 15258 8028
"200035_at" 1903 6728 19599
"200036_s_at" 11038 18499 4391
"200037_s_at" 8479 14164 5332
"200038_s_at" 13905 6429 19553
"200039_s_at" 8457 6915 18599
"200040_at" 6801 14371 4441
"200041_s_at" 9638 18140 19557
"200042_at" 10529 15474 20171
"200043_at" 1838 5750 5067
"200044_at" 9334 5589 17574
"200045_at" 9251 6774 18726
"200046_at" 10121 2614 7373
"200047_s_at" 7456 5594 4395
"200048_s_at" 7876 16252 7113
"200049_at" 8771 14283 6196
"200050_at" 6569 16710 4330
"200051_at" 18472 18505 5540
"200052_s_at" 7715 15006 18027
"200053_at" 20168 19235 17868
"200054_at" 6660 17218 17199
"200055_at" 9744 14780 20555
"200056_s_at" 18865 14688 3919
"200057_s_at" 9166 6750 16763
"200058_s_at" 4050 17714 7992
"200059_s_at" 10988 6064 18153
"200060_s_at" 4040 6472 7703
"200061_s_at" 13774 14954 18220
"200062_s_at" 13637 8731 17562
"200063_s_at" 18942 14307 17094
"200064_at" 6066 4164 7380
"200065_s_at" 5516 17942 17825
"200066_at" 4455 13980 16750
"200067_x_at" 9253 14196 17646
"200068_s_at" 7010 14218 6511
"200069_at" 3095 2098 18829
"200070_at" 21920 4210 5184
"200071_at" 4794 15873 17937
"200072_s_at" 7977 13806 17162
"200073_s_at" 6122 15021 3852
"200074_s_at" 19664 15265 6866
"200075_s_at" 8775 16629 18631
"200076_s_at" 9683 3467 18772
"200077_s_at" 10476 14225 16569
"200078_s_at" 7949 13669 20065
"200079_s_at" 8499 17207 5211
"200080_s_at" 11553 14208 5736
"200081_s_at" 10617 6326 6768
"200082_s_at" 18611 13862 18168
"200083_at" 3938 6100 7429
"200084_at" 8705 4942 6537
"200085_s_at" 8241 15286 17842
"200086_s_at" 9120 5347 17003
"200087_s_at" 4609 3860 3452
"200088_x_at" 13650 6648 16801
"200089_s_at" 11481 15706 17066
"200090_at" 8723 3634 4491
"200091_s_at" 18582 5952 3542
"200092_s_at" 11339 3887 17627
"200093_s_at" 7950 6358 5419
"200094_s_at" 11345 18123 5764
"200095_x_at" 13910 8933 17235
"200096_s_at" 6947 5434 6059
"200097_s_at" 10470 3940 4075
"200098_s_at" 5705 15434 16784
"200099_s_at" 13852 8889 17312
"200593_s_at" 5093 15841 18896
"200594_x_at" 10802 6566 2533
"200595_s_at" 4730 15150 4096
"200596_s_at" 18456 15069 17005
