"inst_2192" "inst_3770" "inst_3851" "inst_3945" "inst_4327" "inst_6047"
"200981_x_at" 3014 6015 5172 5277 16813 4786
"200982_s_at" 20479 16917 4374 18266 15755 3725
"200983_x_at" 1830 5748 13472 3913 3972 5700
"200984_s_at" 15614 3034 4334 12073 2842 4277
"200985_s_at" 4882 2731 1938 11002 2611 2645
"200986_at" 10434 12295 12450 7721 11689 9015
"200987_x_at" 3504 17450 6339 19073 5750 14657
"200988_s_at" 18960 19101 17916 18576 21523 15410
"200989_at" 1402 15723 13452 14196 17519 7524
"200990_at" 4393 9061 5379 2165 18940 3610
"200991_s_at" 20199 6653 5953 18063 16385 17451
"200992_at" 16827 7071 15505 18016 3659 15592
"200993_at" 13417 7952 12958 16640 6884 6924
"200994_at" 16356 18087 17743 18571 7025 14794
"200995_at" 18818 18562 21703 20071 15280 18661
"200996_at" 6325 6165 4921 11277 6313 4288
"200997_at" 1119 1761 672 847 2015 713
"200998_s_at" 16720 18128 16878 17831 18816 7460
"200999_s_at" 21274 18528 19976 19085 17382 17527
"201000_at" 2332 6569 17767 17452 4416 18345
"201001_s_at" 16028 7769 4055 4161 5931 5642
