"inst_1698" "inst_1820" "inst_1862" "inst_7028" "inst_7268"
"1007_s_at" 19208 9366 76 5454 20190
"1053_at" 17978 7162 1138 4839 8064
"117_at" 11466 11227 1103 10223 5709
"121_at" 16690 21757 21118 1440 10826
"1255_g_at" 12677 14000 12106 11963 14124
"1294_at" 18069 11242 2665 9924 12234
"1316_at" 9938 18301 4768 12546 1839
"1320_at" 12750 8872 12309 15292 12874
"1405_i_at" 12726 12509 5443 10566 19149
"1431_at" 9057 9834 10938 9066 16610
"1438_at" 16780 3647 16903 13277 22067
"1487_at" 17226 6048 7547 3710 3726
"1494_f_at" 20329 15520 13673 4110 18357
"1598_g_at" 22183 2368 618 22198 7808
"160020_at" 21296 5605 5084 14868 5705
"1729_at" 700 339 15 1355 1240
"1773_at" 3994 1527 617 20737 9763
"177_at" 9060 18283 21969 9842 16851
"179_at" 231 9121 1764 514 21991
"1861_at" 3789 9362 20996 20432 21022
"200000_s_at" 18939 2812 3434 7520 8612
"200001_at" 16102 19728 20319 6204 20394
"200002_at" 5782 19159 4901 4511 6018
"200003_s_at" 17873 10120 6776 7514 20154
"200004_at" 18292 7646 7864 17872 6523
"200005_at" 5400 8531 8127 6651 10246
"200006_at" 7075 20154 7632 5002 8688
"200007_at" 17706 8625 18853 16972 5513
"200008_s_at" 4274 5066 5315 5546 5745
"200009_at" 16514 8651 17989 6575 8235
"200010_at" 16182 7893 17806 5607 7435
"200011_s_at" 17653 7279 5982 6960 4868
"200012_x_at" 17050 20631 17748 17058 20397
"200013_at" 16670 19622 7191 3927 8201
"200014_s_at" 5318 6928 4715 16709 6090
"200015_s_at" 16624 19156 3909 2497 2840
"200016_x_at" 5376 8539 18182 16787 9104
"200017_at" 7006 20027 7899 7105 10037
"200018_at" 15913 9774 19477 6057 9298
"200019_s_at" 16588 8649 19411 6196 19775
"200020_at" 20919 1220 20962 7480 1731
"200021_at" 17009 19669 18025 5828 21220
"200022_at" 6567 8883 7122 7618 6970
"200023_s_at" 3719 7657 6032 4804 7445
"200024_at" 16976 19680 5129 4784 19952
"200025_s_at" 16293 19984 7548 5160 9282
"200026_at" 18202 9928 18845 17258 10688
"200027_at" 6207 21294 18164 5927 6713
"200028_s_at" 6148 7350 7108 5945 7331
"200029_at" 17436 19758 19304 19534 20572
"200030_s_at" 16748 9832 7662 7446 20239
"200031_s_at" 6551 20856 5812 6936 20997
"200032_s_at" 6824 20050 6238 16657 10518
"200033_at" 7059 5570 18429 4605 5027
"200034_s_at" 17068 19822 18302 6643 9890
"200035_at" 21026 6222 20510 19446 7738
"200036_s_at" 5569 9297 7265 5159 9049
"200037_s_at" 3860 3985 7301 2032 3788
"200038_s_at" 16533 8633 6704 17975 10380
"200039_s_at" 16240 19592 3339 3458 8329
"200040_at" 5658 7255 19004 5395 6193
"200041_s_at" 16837 4239 20252 16784 8614
"200042_at" 6799 20383 2175 5122 8060
"200043_at" 5264 19454 2917 3993 4940
"200044_at" 5183 8786 4205 4024 7071
"200045_at" 18981 9100 17701 17004 10763
"200046_at" 6039 7941 5616 4986 4597
"200047_s_at" 6772 6580 4373 4244 1918
"200048_s_at" 4961 6344 8007 6655 6422
"200049_at" 16273 9815 5598 20009 4865
"200050_at" 1126 2602 2243 16577 2003
"200051_at" 2777 8959 4055 20132 9594
"200052_s_at" 6325 7148 6758 4899 6631
"200053_at" 7029 19805 247 6035 10889
"200054_at" 19472 7107 5825 4118 9117
"200055_at" 4277 19363 3682 6277 19972
"200056_s_at" 1960 6307 19522 4346 4519
"200057_s_at" 16321 8079 7469 18048 9974
"200058_s_at" 18342 9541 3172 6544 6427
"200059_s_at" 15944 9954 18433 5330 9182
"200060_s_at" 6528 2495 5039 7052 5029
"200061_s_at" 17005 21012 8076 17742 20992
"200062_s_at" 7078 19103 7788 18210 20849
"200063_s_at" 16985 21280 7829 18524 20138
"200064_at" 18053 7698 5597 5952 8941
"200065_s_at" 5711 19163 19547 17272 10637
"200066_at" 4425 4319 3578 2522 8591
"200067_x_at" 7036 6841 7507 17726 9291
"200068_s_at" 17947 5829 7736 16746 8745
"200069_at" 4924 7263 6880 20691 5907
