"inst_2179" "inst_3614" "inst_3716" "inst_4276" "inst_4738" "inst_6034"
"1007_s_at" 19384 15729 14120 16107 3593 13820
"1053_at" 12976 18743 14710 19629 21270 13354
"117_at" 21444 6593 13660 10520 9199 8722
"121_at" 16792 17379 19926 5116 18604 16687
"1255_g_at" 9912 6663 8071 9551 7752 8776
"1294_at" 17475 2260 14717 18038 682 21433
"1316_at" 20059 19008 20391 2434 22134 1631
"1320_at" 9885 17966 1505 1686 2259 1262
"1405_i_at" 12775 9172 12632 7986 10372 2227
"1431_at" 16293 15351 1296 21542 18765 1368
"1438_at" 10278 11625 19576 17820 21621 21916
"1487_at" 16367 19224 14097 15062 17635 15626
"1494_f_at" 3778 19290 21322 21723 3643 16973
"1598_g_at" 15748 22073 19589 17082 2827 2643
"160020_at" 21999 10837 741 20192 14447 20027
"1729_at" 114 12635 6239 19293 19990 17956
"1773_at" 2587 19809 14911 19794 14634 18575
"177_at" 19847 1635 572 21965 483 2552
"179_at" 21672 2500 1117 18852 1883 21368
"1861_at" 15790 2680 4738 16381 3214 11514
"200000_s_at" 3571 12119 5607 18182 12885 4581
"200001_at" 18943 14546 14898 14999 4945 5362
"200002_at" 13360 2960 7321 13796 16309 5104
"200003_s_at" 7062 5434 9516 7552 7031 6980
"200004_at" 14518 10822 15226 15957 17478 4835
"200005_at" 13915 3789 6093 14275 4802 15154
"200006_at" 4886 10538 6640 12071 16083 5433
"200007_at" 13278 11040 16435 4383 3957 12554
"200008_s_at" 19588 17227 19888 13312 11471 11926
"200009_at" 15390 13201 17614 13105 15809 4747
"200010_at" 6940 10632 6478 14569 15277 10958
"200011_s_at" 14805 10805 4500 17295 12843 12839
"200012_x_at" 4780 3353 13964 5260 2744 3950
"200013_at" 3351 3877 6191 15218 16707 12028
"200014_s_at" 4764 15487 14725 11431 12313 11135
"200015_s_at" 11988 13029 15724 4487 20790 17215
"200016_x_at" 6956 3275 6051 5082 4912 10970
"200017_at" 7171 5552 9624 7658 11578 7072
"200018_at" 6993 5539 9616 7650 12653 7065
"200019_s_at" 3945 9876 15960 5416 12203 12176
"200020_at" 1522 14028 21860 12980 13126 11840
"200021_at" 2053 5653 9719 7765 7295 7161
"200022_at" 7181 5452 5665 17064 4878 6995
"200023_s_at" 4878 10255 15999 16465 12099 14724
"200024_at" 12194 11194 14181 11876 14359 13499
"200025_s_at" 6864 5537 7186 12195 13549 11992
"200026_at" 6814 5657 14020 5038 11374 7164
"200027_at" 12248 12217 14393 12830 14621 14118
"200028_s_at" 16723 11373 5427 5691 3862 17253
"200029_at" 6837 10729 15368 12869 3585 11085
"200030_s_at" 4560 10262 14835 5788 11505 12300
"200031_s_at" 7158 5532 9602 7634 7132 7060
"200032_s_at" 6860 5555 7174 4259 12265 7074
"200033_at" 2935 3470 7588 13325 19269 13956
"200034_s_at" 12262 5438 7069 14364 16332 11963
"200035_at" 19184 17874 3891 13692 17662 15637
"200036_s_at" 15512 10709 13834 11584 12204 12885
"200037_s_at" 3310 11694 13812 4093 16042 12448
"200038_s_at" 6902 5632 15380 12939 14445 7140
"200039_s_at" 13570 12859 14951 14304 18710 17910
"200040_at" 14892 13506 3515 15515 15780 15222
"200041_s_at" 12339 11645 15367 3895 16755 5047
"200042_at" 15324 11611 6347 14281 11961 15659
"200043_at" 1439 10533 14610 13989 12168 16955
"200044_at" 16949 14606 13946 11660 16578 11205
"200045_at" 14265 10794 15089 14358 14839 4029
"200046_at" 15770 11053 13857 18566 14963 16764
"200047_s_at" 13124 11193 15283 14902 18397 5146
"200048_s_at" 15724 10513 6644 11557 14814 12781
"200049_at" 12570 18875 7172 12267 16434 18243
"200050_at" 3783 10259 4083 18534 4411 3509
"200051_at" 3940 19022 7422 14361 12634 11223
"200052_s_at" 15531 11853 15506 13229 14699 15516
"200053_at" 3958 11847 13904 21761 17123 3832
"200054_at" 3402 15361 16877 17069 17496 4858
"200055_at" 13828 13440 7752 13388 12210 14905
"200056_s_at" 13566 14568 15190 14159 19724 15936
"200057_s_at" 4700 12393 4403 4521 11469 12162
