"inst_1536" "inst_1952" "inst_2036" "inst_5414" "inst_6313"
"1007_s_at" 10280 17884 3319 7788 20986
"1053_at" 4566 4290 17662 4012 3587
"117_at" 15304 10884 13413 4029 8936
"121_at" 2551 20388 2484 19942 16039
"1255_g_at" 13552 15822 10970 14117 8151
"1294_at" 4589 17897 892 20288 173
"1316_at" 21457 11423 1957 5384 21269
"1320_at" 6680 8197 8694 19161 10694
"1405_i_at" 15822 10201 20454 10490 8633
"1431_at" 8258 11829 8519 4370 1337
"1438_at" 2889 10930 12977 7215 13022
"1487_at" 8385 2599 3742 2683 14025
"1494_f_at" 21548 4101 587 733 17584
"1598_g_at" 5554 17227 5415 19179 11598
"160020_at" 21792 16139 389 1494 2335
"1729_at" 3444 718 3132 18565 12436
"1773_at" 19907 2936 1951 6217 13902
"177_at" 18811 8531 4897 11304 6188
"179_at" 20293 525 473 8123 16695
"1861_at" 6486 1554 2273 7694 3412
"200000_s_at" 19633 2088 17439 7145 16473
"200001_at" 8527 2389 21349 18088 14341
"200002_at" 11014 4066 22144 16537 12091
"200003_s_at" 11113 3486 4852 9647 11788
"200004_at" 7618 4343 1033 7579 15579
"200005_at" 11854 2407 20924 16994 15207
"200006_at" 7135 17066 21505 5484 13056
"200007_at" 7023 3593 21737 9265 15174
"200008_s_at" 9408 18375 5398 2834 18731
"200009_at" 10595 3869 17163 7583 13156
"200010_at" 10749 2707 6698 7586 14131
"200011_s_at" 6272 20850 18703 5883 19359
"200012_x_at" 20900 19888 19935 19300 3556
"200013_at" 9956 16394 17909 8122 12129
"200014_s_at" 6506 18745 17472 16611 17823
"200015_s_at" 6810 1226 21940 5905 18283
"200016_x_at" 9809 21434 3227 8850 13637
"200017_at" 10023 21607 22163 11700 11375
"200018_at" 9734 19385 6832 11687 11331
"200019_s_at" 11225 3954 16903 7771 4001
"200020_at" 9689 4980 18256 8757 15411
"200021_at" 14275 3481 22216 16992 6692
"200022_at" 11098 3862 21892 9147 3625
"200023_s_at" 10813 5606 20366 7558 17787
"200024_at" 19420 16631 22076 6142 3620
"200025_s_at" 9147 19597 20851 9704 12429
"200026_at" 10941 1379 22153 6177 12188
"200027_at" 8231 18855 3749 9485 16126
"200028_s_at" 6082 19446 6430 19309 14473
"200029_at" 10801 5619 19971 18456 11586
"200030_s_at" 10574 1545 4176 16682 12604
"200031_s_at" 14300 16191 18446 11679 3487
"200032_s_at" 11232 3645 3726 11702 4095
"200033_at" 9156 18515 20119 4814 15023
"200034_s_at" 10518 2116 5573 8754 3997
"200035_at" 20433 17236 17663 7361 21480
"200036_s_at" 19435 4487 20810 17116 14471
"200037_s_at" 5507 19899 20149 4824 15244
"200038_s_at" 11861 5633 7146 16650 12975
"200039_s_at" 19813 20145 1784 7581 14493
"200040_at" 4992 16858 3079 8101 16412
"200041_s_at" 6337 18255 19930 16302 15757
"200042_at" 9817 17117 16967 6127 20118
"200043_at" 6056 4626 21562 4821 13128
"200044_at" 5123 3485 6150 7812 15946
"200045_at" 11047 4826 7075 18600 13868
"200046_at" 8057 16046 4470 4428 18553
"200047_s_at" 10068 20212 19895 18989 19228
"200048_s_at" 7481 17761 5911 8707 16338
"200049_at" 6385 21090 1419 19308 14603
"200050_at" 7616 3532 19823 6076 15455
"200051_at" 6737 17013 19933 7721 2732
"200052_s_at" 5896 17861 5751 6753 16436
"200053_at" 387 1205 2371 19379 3110
"200054_at" 4159 18224 19362 16818 11923
"200055_at" 20139 17713 1026 19543 15419
"200056_s_at" 3014 20352 21105 9394 21026
"200057_s_at" 9672 16233 3083 16173 15437
"200058_s_at" 9108 16305 3401 5073 18121
"200059_s_at" 9052 20330 2954 17882 14836
"200060_s_at" 8960 19971 19790 16471 16900
"200061_s_at" 20223 4185 16543 16899 4072
"200062_s_at" 14364 4040 2175 11588 6403
"200063_s_at" 11921 21968 5347 11725 6587
