"inst_826" "inst_942" "inst_3098" "inst_5416" "inst_6315" "inst_6475"
"1007_s_at" 3685 2972 1761 8243 18921 4426
"1053_at" 21628 17326 14523 9075 6214 14605
"117_at" 12770 9793 11561 15676 16150 12611
"121_at" 21153 22205 1459 4795 8816 3549
"1255_g_at" 6669 9875 8308 15759 15912 8298
"1294_at" 3400 8939 18126 20708 10579 7401
"1316_at" 3020 9275 19675 1739 21385 3342
"1320_at" 10424 8277 8684 19802 16225 12527
"1405_i_at" 13407 13360 2528 12056 14627 9681
"1431_at" 9577 9984 15100 16733 9957 17489
"1438_at" 2956 22 13539 8114 19733 15415
"1487_at" 21829 21605 11969 4041 9981 18903
"1494_f_at" 13301 15137 1940 1821 21581 5267
"1598_g_at" 21435 906 2089 9714 2490 18703
"160020_at" 10254 3454 19906 1369 20727 7613
"1729_at" 19478 2609 15460 9979 20609 3794
"1773_at" 21734 21872 20578 21318 989 2108
"177_at" 12339 11479 11876 12779 1891 20491
"179_at" 20817 17200 22256 3781 539 21939
"1861_at" 20358 1963 17299 4986 4826 1619
"200000_s_at" 15587 6735 14605 8765 18424 14946
"200001_at" 16354 3850 16043 9723 7404 15303
"200002_at" 3410 5328 11832 19127 8817 15584
"200003_s_at" 8679 16296 5858 10640 9393 8102
"200004_at" 3799 18003 15910 18029 7825 18916
"200005_at" 14665 18952 13467 17806 8406 6972
"200006_at" 15673 18001 11541 17400 7482 6944
"200007_at" 5151 18431 14002 8127 18665 18211
"200008_s_at" 16922 20576 20611 4842 8509 18584
"200009_at" 16894 17941 16799 10294 8449 15977
"200010_at" 15982 16501 3474 7771 10654 7137
"200011_s_at" 15048 6258 15776 8010 18628 4861
"200012_x_at" 14997 4815 11130 19417 19736 15160
"200013_at" 15269 5516 3144 17617 7065 6297
"200014_s_at" 15297 18263 13167 7615 8748 17517
"200015_s_at" 14502 3627 11612 9445 5708 15264
"200016_x_at" 4960 5855 3442 8597 10043 15740
"200017_at" 8760 6605 5985 12824 6822 9941
"200018_at" 14801 19119 5971 17513 6665 7371
"200019_s_at" 3163 4655 11158 18712 19003 7732
"200020_at" 14717 18719 16384 8285 9468 14421
"200021_at" 8308 16154 12998 12905 18828 10017
"200022_at" 15100 16984 3150 10512 8445 6354
"200023_s_at" 15259 16148 3796 9030 9881 5922
"200024_at" 15911 5657 10653 18993 18382 6378
"200025_s_at" 3882 5836 2507 19742 10684 14516
"200026_at" 14541 17683 6126 10320 10017 14909
"200027_at" 14332 17613 14685 18610 10319 17726
"200028_s_at" 17386 4024 16964 17659 18550 6962
"200029_at" 4847 5878 10976 19365 18496 7579
"200030_s_at" 4327 6469 13812 18414 10066 15097
