"inst_2171" "inst_3750" "inst_3831" "inst_3925" "inst_4306" "inst_6026"
"200762_at" 15327 12091 4081 3308 14216 5295
"200763_s_at" 10410 5195 9372 6301 4353 9136
"200764_s_at" 21488 5585 4753 19737 1775 13739
"200765_x_at" 7772 3936 6983 11885 1919 4343
"200766_at" 3775 17294 14477 3791 11731 2474
"200767_s_at" 1752 20251 2254 11311 15092 4254
"200768_s_at" 6111 15044 6957 15369 14676 16014
"200769_s_at" 18213 10877 1803 17670 18343 20393
"200770_s_at" 3929 17395 3353 17639 20403 14101
"200771_at" 5888 19544 4240 14040 20015 5838
"200772_x_at" 10152 9476 13487 16110 9627 13622
"200773_x_at" 15534 2796 6683 10409 2344 14923
"200774_at" 6196 13300 15090 11891 14260 13440
"200775_s_at" 5287 16609 15224 12227 8689 5300
"200776_s_at" 15273 15447 4857 18594 2228 16213
"200777_s_at" 16685 9909 15847 11656 9730 5841
"200778_s_at" 17335 17387 4737 18566 11007 13850
"200779_at" 6076 12238 5274 10529 15456 6153
"200780_x_at" 6075 13951 14906 13300 2496 5432
"200781_s_at" 10259 3500 9256 6187 1433 9058
"200782_at" 5847 9309 15567 13075 9835 6771
"200783_s_at" 17301 17607 17563 16575 13772 17970
"200784_s_at" 11518 15248 10944 6893 20551 10626
"200785_s_at" 14488 20885 8573 709 579 10824
"200786_at" 5604 12904 14604 3781 10632 5739
"200787_s_at" 5090 20011 15114 17576 1432 4868
"200788_s_at" 6114 12596 19930 15596 10880 16372
"200789_at" 14729 19744 17686 16844 15982 4298
"200790_at" 3965 9763 17196 16203 9545 14593
"200791_s_at" 17612 11539 20851 14736 18083 7403
"200792_at" 8074 12251 17033 14540 12560 13359
"200793_s_at" 1830 9628 15572 18405 11294 3411
"200794_x_at" 6300 15866 15137 15723 10941 4075
"200795_at" 15802 778 6615 12646 16796 4323
"200796_s_at" 22165 18938 777 18074 9462 20319
"200797_s_at" 16074 16573 1162 15754 10321 1919
"200798_x_at" 18990 18688 1969 14903 9163 7172
"200799_at" 10484 3323 15753 2981 10317 6224
"200800_s_at" 15394 13645 7150 18684 10939 15608
"200801_x_at" 8148 5022 9122 6066 4170 8958
"200802_at" 16091 15443 16198 11984 15994 4330
"200803_s_at" 15433 15001 4108 13360 15744 15443
"200804_at" 8011 14063 6548 11292 12149 5927
"200805_at" 15747 14593 16549 16601 12866 17835
"200806_s_at" 7777 10586 2513 10164 10088 13555
"200807_s_at" 15214 5033 6665 6079 8997 8971
"200808_s_at" 5727 3570 18008 18216 368 4811
"200809_x_at" 10199 10135 9144 6084 9297 8979
"200810_s_at" 15633 10885 16034 11120 14528 5855
"200811_at" 19872 20686 19066 19090 15749 2496
"200812_at" 15344 13286 15781 13425 14146 3849
"200813_s_at" 19833 18592 5846 17507 13638 18832
"200814_at" 19495 2296 17191 13764 16180 3271
"200815_s_at" 20377 16334 18758 15247 9664 6580
"200816_s_at" 7764 16529 13647 15586 10890 14677
"200817_x_at" 10059 5035 9140 6081 4181 8974
"200818_at" 4249 9995 13637 14624 9781 7297
"200819_s_at" 10325 3275 9284 6215 9839 9082
"200820_at" 3702 12457 15970 14260 11499 13751
"200821_at" 18015 14132 14424 10091 15206 2757
"200822_x_at" 6940 9480 19706 11832 8836 16431
"200823_x_at" 4607 10747 15395 14141 8858 7059
"200824_at" 4385 12182 3847 2418 20118 389
"200825_s_at" 911 16644 17173 13699 9593 3020
"200826_at" 6530 9745 14793 4480 11840 6914
"200827_at" 21003 15453 1211 2800 11212 20693
"200828_s_at" 6003 13953 4018 18610 15646 15200
"200829_x_at" 15967 3636 15031 13413 19235 4815
"200830_at" 7807 9533 15451 4224 13084 6952
"200831_s_at" 19201 17863 5741 17438 9245 13338
"200832_s_at" 7617 3194 13994 14094 16754 15026
"200833_s_at" 7495 10470 16538 10302 18691 14211
"200834_s_at" 10034 5077 9193 6138 4222 9019
"200835_s_at" 19329 22168 19504 21247 22238 15581
"200836_s_at" 598 9163 5532 18027 984 17611
"200837_at" 5432 9868 15654 2522 10116 5630
"200838_at" 5726 16914 14727 3960 16273 6620
"200839_s_at" 4803 15527 15376 13789 15520 3781
"200840_at" 6976 9427 13760 3661 15517 5098
"200841_s_at" 17906 21331 745 19697 21995 19270
"200842_s_at" 6254 10434 4987 10199 20475 4962
"200843_s_at" 6612 12773 16654 14780 12268 13427
"200844_s_at" 17517 3080 6086 17751 8899 15511
"200845_s_at" 7701 3602 7032 4552 10203 13543
"200846_s_at" 5528 9957 4548 12019 11009 7475
"200847_s_at" 6352 12006 4974 1461 13213 2458
"200848_at" 16309 19184 4171 15433 20110 13260
"200849_s_at" 2606 3287 4939 2918 15289 5320
"200850_s_at" 7716 3630 5451 15106 8520 7065
"200851_s_at" 2171 13944 16705 3206 16015 16451
"200852_x_at" 15884 1929 6118 15904 9775 5315
"200853_at" 14871 3569 7194 3074 8716 13180
"200854_at" 15021 16890 19985 16346 12738 5507
"200855_at" 1826 22021 15835 13236 10537 16065
"200856_x_at" 2604 3561 19803 10299 12984 19881
"200857_s_at" 6777 3614 2897 10911 12143 7489
"200858_s_at" 4086 11987 16592 3036 12141 16103
"200859_x_at" 4782 16485 16733 10189 759 3752
"200860_s_at" 5097 11541 16954 10438 11599 16008
"200861_at" 17398 10702 17623 21031 11642 6287
"200862_at" 6321 11953 15140 10542 11411 16618
"200863_s_at" 5700 10280 7234 12315 14325 5261
"200864_s_at" 14839 16520 6167 17535 17985 5035
"200865_at" 14552 8793 13032 9171 7180 8928
"200866_s_at" 7850 17383 1341 4034 14037 15761
"200867_at" 4846 16588 18017 19553 11277 16485
"200868_s_at" 15456 16397 4938 16664 11124 17603
"200869_at" 10307 3474 9170 6115 8992 9002
"200870_at" 6957 10680 14391 12057 13999 4028
"200871_s_at" 4761 11691 5631 2755 13791 3872
"200872_at" 17920 3564 6777 10048 12234 7538
"200873_s_at" 6685 9374 14506 10504 9705 14345
"200874_s_at" 3415 15075 15302 15645 21015 17474
"200875_s_at" 5314 14617 20941 16811 9447 6527
"200876_s_at" 4430 2752 14611 3779 14209 4788
"200877_at" 7442 11023 6151 11435 14381 7521
"200878_at" 18632 12557 19606 13275 15920 16557
"200879_s_at" 13728 15315 21686 9194 17984 1516
"200880_at" 5638 12048 15942 14812 17054 6252
"200881_s_at" 18415 14877 17487 14875 11956 13803
"200882_s_at" 15714 9677 16122 10103 13227 4095
"200883_at" 15821 15936 5708 11256 15884 14704
"200884_at" 2874 9176 19474 885 19195 15892
"200885_at" 389 9722 6706 2183 2542 3722
"200886_s_at" 15721 3034 14107 3175 1623 3289
"200887_s_at" 5876 17333 2719 9976 15181 2730
"200888_s_at" 7124 12424 16444 2013 9283 3731
"200889_s_at" 16322 12027 4852 14425 17264 15970
"200890_s_at" 20122 16977 3800 17223 16966 20610
"200891_s_at" 6931 12508 14838 15177 20814 5449
"200892_s_at" 18391 12716 5603 11611 12753 6976
"200893_at" 4792 9343 7314 12914 12218 13568
"200894_s_at" 6695 15551 5752 12507 9456 14007
"200895_s_at" 3086 9408 18393 2919 17864 3307
"200896_x_at" 15023 14337 17807 4566 11847 7235
"200897_s_at" 3792 14773 13820 14005 17245 6687
"200898_s_at" 17477 19269 3478 18124 18692 4676
"200899_s_at" 15419 15122 15976 11810 17400 19568
"200900_s_at" 19311 16283 3673 19880 21310 14547
"200901_s_at" 7066 18371 19394 16766 8524 13903
"200902_at" 7846 9264 15864 11456 12068 15025
"200903_s_at" 970 13756 14326 16420 9123 4367
"200904_at" 15112 9806 21056 16781 2556 20259
"200905_x_at" 4891 10899 15719 17712 14789 13453
"200906_s_at" 16745 20786 19908 21365 21746 20023
"200907_s_at" 10869 17000 6377 19208 20100 6166
"200908_s_at" 21074 2811 21330 741 21716 781
"200909_s_at" 10207 9096 5857 3827 2100 14661
"200910_at" 15386 10878 6529 10961 9299 5022
"200911_s_at" 16198 11583 19695 4078 11649 6817
"200912_s_at" 7763 3108 14958 3810 12356 3049
"200913_at" 8002 11820 21160 10660 10149 4806
"200914_x_at" 17178 2591 3597 2294 17678 17630
"200915_x_at" 14787 2542 14047 3635 16051 5551
"200916_at" 5128 10258 2874 4160 10022 5257
"200917_s_at" 21535 22261 1263 20313 21947 19932
"200918_s_at" 3163 3351 17302 12847 10323 6554
"200919_at" 2052 11185 20008 4022 9317 2075
"200920_s_at" 16981 18495 5922 19302 17012 19395
"200921_s_at" 5410 9992 18810 17860 14520 6888
"200922_at" 6803 11053 4031 17730 1135 16089
"200923_at" 12459 10255 19156 15750 17729 2177
"200924_s_at" 2066 13836 6235 14308 14598 5971
"200925_at" 6132 5165 13860 4613 8920 6945
"200926_at" 10269 5196 9373 6303 4355 9137
"200927_s_at" 14737 10298 17153 19630 14182 17280
"200928_s_at" 22130 20710 15175 18939 619 3711
"200929_at" 5684 3683 13829 14379 15177 4814
"200930_s_at" 11054 20737 5252 76 1016 12652
"200931_s_at" 6793 10749 19334 13890 9023 7208
"200932_s_at" 17870 2005 15704 3243 18632 4749
"200933_x_at" 10028 5164 9329 6257 4316 9108
"200934_at" 2079 10090 4451 11567 18820 7356
"200935_at" 21543 18777 20614 22032 11 15824
"200936_at" 10262 5168 9339 6269 4323 9115
"200937_s_at" 14978 10827 6574 11655 9727 6779
"200938_s_at" 13112 4680 6798 9662 4124 10452
"200939_s_at" 14404 21509 9737 2561 2369 20836
"200940_s_at" 4048 21133 14746 13025 10383 20231
"200941_at" 18046 9903 17368 13209 14974 13547
"200942_s_at" 6816 17725 7250 11703 11545 14487
"200943_at" 14855 9764 6606 2199 8508 4472
"200944_s_at" 14987 2475 7241 10139 12044 13971
"200945_s_at" 7561 10285 19794 15415 10528 3432
"200946_x_at" 15688 11209 19217 17836 16284 16765
"200947_s_at" 14796 15796 19157 17447 20575 3925
"200948_at" 2756 10997 6838 9924 2361 4558
"200949_x_at" 16326 9953 13991 4069 10565 14752
"200950_at" 5417 10535 14109 4283 8485 14663
"200951_s_at" 18900 4112 9197 8261 2808 10061
"200952_s_at" 16551 6856 13142 7853 2575 11456
"200953_s_at" 5011 14775 4537 234 9747 9711
"200954_at" 4908 12531 20101 4405 9886 19136
"200955_at" 17915 13365 19787 19195 18682 7415
"200956_s_at" 5989 16338 2242 17402 15728 7069
"200957_s_at" 5212 10489 16858 12950 13057 6325
"200958_s_at" 15013 12852 17034 12817 14188 13235
"200959_at" 20286 12104 882 10776 10505 19623
"200960_x_at" 5529 9990 14877 11792 10841 4709
"200961_at" 4288 9961 5202 4048 16799 2414
"200962_at" 4171 9698 4865 18689 19953 6391
"200963_x_at" 10274 5198 9377 6306 9231 9139
"200964_at" 6943 10123 17171 2271 1367 4394
"200965_s_at" 13556 18680 7311 16613 16328 13213
"200966_x_at" 15668 2462 5497 3474 2304 4516
"200967_at" 6648 10980 15663 12766 17742 3408
"200968_s_at" 17702 14074 16395 15806 20548 5827
"200969_at" 2490 13552 16621 10867 18782 17169
"200970_s_at" 2618 12030 16042 11051 12886 5082
"200971_s_at" 5050 15873 14151 12320 17005 5852
"200972_at" 6445 11068 14905 12945 13179 13645
"200973_s_at" 5079 10852 17951 20673 9461 20922
"200974_at" 2504 2613 4322 13242 13482 14541
"200975_at" 15215 12460 7179 10237 17948 15810
"200976_s_at" 16140 15994 5155 11296 14305 17270
"200977_s_at" 16430 13361 7268 3539 14723 6981
"200978_at" 14779 2690 17249 3541 10469 5721
"200979_at" 1049 18200 14382 11778 13865 16821
"200980_s_at" 17210 2794 4718 12198 13438 5296
"200981_x_at" 2992 13984 15047 14464 2658 6086
"200982_s_at" 7407 15791 1397 18182 17926 15004
"200983_x_at" 18703 12929 13621 13279 12594 6101
"200984_s_at" 19365 14856 6901 13206 10128 17440
"200985_s_at" 18565 16607 16880 19851 8968 21011
"200986_at" 9426 7508 12983 7564 4384 5370
"200987_x_at" 19348 13327 2102 18287 12494 13977
"200988_s_at" 21663 17968 19778 20782 8786 15449
"200989_at" 15199 10529 6440 3926 10585 3512
"200990_at" 2849 1743 18363 10004 10308 3548
"200991_s_at" 2855 9809 4083 3291 18419 19894
"200992_at" 16682 14066 15187 13692 17501 18790
"200993_at" 3624 15452 4153 12849 14137 6222
"200994_at" 15260 12915 4839 17194 14092 5655
"200995_at" 17636 11536 17770 10425 18130 3948
"200996_at" 6599 10399 6721 15037 13954 4933
"200997_at" 5686 3357 16223 2862 15337 7066
"200998_s_at" 19806 19403 4041 18366 16495 15045
"200999_s_at" 18551 12360 19118 13877 14747 13579
"201000_at" 5004 18168 5652 10378 10694 6290
"201001_s_at" 18360 10290 4552 14433 14162 7252
"201002_s_at" 5426 13779 17132 13186 8587 6998
"201003_x_at" 4287 10793 14911 18595 14714 13514
