"inst_3823" "inst_3826" "inst_3906" "inst_3909" "inst_4380" "inst_4383" "inst_4558" "inst_4561"
"200611_s_at" 6266 12421 19092 17805 7898 7050 6445 4955
"200612_s_at" 21790 5497 19890 15756 6821 9189 21110 21664
"200613_at" 6264 13007 12998 13970 12523 17010 15957 7933
"200614_at" 17501 11619 12585 4574 17824 17558 16977 10060
"200615_s_at" 16591 9574 17606 18304 4434 10633 14892 8318
"200616_s_at" 2470 11666 20673 5925 8179 17519 3035 12146
"200617_at" 11592 3761 5202 16024 4098 10644 17050 11897
"200618_at" 17468 8200 13937 16091 11398 17336 18124 10768
"200619_at" 19781 6948 15182 5601 18122 5450 14667 10009
"200620_at" 9052 11829 3177 4464 7435 7306 7858 10390
"200621_at" 5456 7396 4254 5387 7038 8323 15892 7620
"200622_x_at" 3667 10550 12867 3352 7059 16142 8624 10816
"200623_s_at" 8799 3684 5562 2049 10119 8241 18858 21367
"200624_s_at" 8244 3394 16128 16721 7069 6108 5637 3097
"200625_s_at" 10370 10640 2836 5209 18303 9998 20787 18944
"200626_s_at" 18545 10240 13283 19200 19434 16856 19304 3206
"200627_at" 17885 12766 4523 6126 18620 8694 16483 10783
"200628_s_at" 5403 3833 19529 14457 7072 9460 19655 4326
"200629_at" 7324 12682 4835 4505 5655 8305 5167 6262
"200630_x_at" 18132 12921 5818 4048 19522 9426 15455 12594
"200631_s_at" 10585 9205 2844 5523 18260 18783 16282 10846
"200632_s_at" 10633 6664 3749 15991 3809 9893 7304 11736
"200633_at" 13257 14543 7736 8683 14450 12368 10775 14808
"200634_at" 11117 7014 12470 13722 10283 5768 19309 9940
"200635_s_at" 18247 3674 20837 5710 10000 9590 5095 1781
"200636_s_at" 17632 7340 4683 6348 10171 16132 21368 7498
"200637_s_at" 6449 2649 21855 13827 18595 6288 6555 19722
"200638_s_at" 11297 11348 12151 13521 9300 6181 16234 10491
"200639_s_at" 17457 8478 5124 17509 10501 18435 8289 9582
"200640_at" 11503 9003 5467 16952 17989 9466 18873 12749
"200641_s_at" 6922 9226 16204 16099 5490 4635 3929 7185
"200642_at" 9228 11921 4973 5837 9656 9027 7698 10202
"200643_at" 17421 9263 13801 5440 4867 4887 17918 19593
"200644_at" 6547 8107 13250 16317 11451 16385 7571 12105
"200645_at" 8910 10913 4454 6691 11526 17872 16558 6058
"200646_s_at" 20245 19997 21241 20493 2697 2117 5238 1028
"200647_x_at" 7224 10622 13374 13696 10333 16815 6693 10883
"200648_s_at" 1728 10252 20557 14802 17891 17289 16566 5969
"200649_at" 11448 4231 17540 15009 6798 5072 14945 7110
"200650_s_at" 13125 14419 4772 6778 14285 12202 10665 14689
"200651_at" 17747 12061 7846 8784 14557 12487 17786 12640
"200652_at" 4079 11536 5810 6695 10397 8174 8687 10378
"200653_s_at" 3530 3094 13972 14356 19839 16955 17135 9884
"200654_at" 8786 9846 5247 6549 8442 7535 6526 6086
"200655_s_at" 6504 8689 1851 12753 11893 16318 4152 12133
"200656_s_at" 6074 9404 18505 18969 6272 5979 7455 9331
"200657_at" 17729 19616 11987 15073 14350 12273 15080 19310
"200658_s_at" 8207 11219 5805 12706 11041 7522 17052 8060
"200659_s_at" 5673 11801 14186 4807 9484 9913 18320 3305
"200660_at" 17845 18981 3603 3205 9790 6487 15181 11386
"200661_at" 9279 12519 17681 14231 7434 7461 15939 9208
"200662_s_at" 9275 11872 12861 6555 19501 9431 19390 6907
"200663_at" 16896 19033 14393 19144 19274 16114 16318 18855
"200664_s_at" 1543 11898 19884 16701 4142 7569 1959 9989
"200665_s_at" 13543 1441 10544 7766 14001 11261 21575 7047
"200666_s_at" 6008 6764 12335 20404 5649 4581 6479 8928
"200667_at" 8693 10847 13641 18339 12529 9197 7545 8524
"200668_s_at" 10533 12335 13476 15863 18269 18159 14644 9410
"200669_s_at" 8384 9673 15361 18430 9065 8014 4212 8090
"200670_at" 4072 20300 12850 14369 12665 7747 3725 5510
"200671_s_at" 19294 20773 4198 13685 6031 19790 10854 1004
"200672_x_at" 9774 1465 3712 5065 19147 7918 20247 20619
"200673_at" 5409 10823 5517 17864 10150 7659 7685 8102
"200674_s_at" 13329 14611 7813 8751 14526 12454 8300 20629
"200675_at" 5774 6024 4087 15868 11419 10618 18705 7510
"200676_s_at" 6520 9395 15649 3441 4445 16976 21000 19030
"200677_at" 10426 12825 4041 14976 9624 8219 6962 5651
"200678_x_at" 5133 9245 14309 4777 4949 4458 7924 7481
"200679_x_at" 16599 11057 13489 5792 11683 10003 15291 12432
"200680_x_at" 13380 14657 12356 8800 14587 12514 16852 19124
"200681_at" 10923 18646 5353 13595 9334 17815 5269 9930
"200682_s_at" 11463 8531 18040 5987 18367 8954 17033 11895
"200683_s_at" 3848 12479 5366 13809 10404 3839 8816 3103
"200684_s_at" 8133 6474 12403 18064 8446 5208 8680 6276
"200685_at" 8135 7338 1377 13103 20266 17234 6940 7318
"200686_s_at" 9174 10268 1409 21240 10320 18278 3527 2968
"200687_s_at" 17032 8847 18703 16126 19578 17364 19114 10622
"200688_at" 7027 2944 912 13207 1777 6157 4186 21224
"200689_x_at" 16590 19343 13013 14075 14576 12504 16193 19932
"200690_at" 17801 11318 5604 15212 20663 6716 16038 8110
"200691_s_at" 17489 10163 5339 16414 19239 19769 18346 8548
"200692_s_at" 9931 10254 15553 3638 9679 5850 3569 4389
"200693_at" 9195 11555 12148 16926 11247 16371 16148 7475
"200694_s_at" 9508 8603 12958 18136 12475 10063 8313 5877
"200695_at" 18771 20398 18774 5027 8700 802 18238 2778
"200696_s_at" 17222 11089 4648 4365 7256 4469 16942 8200
"200697_at" 11229 10798 18070 17445 10841 18039 15431 19655
"200698_at" 17022 7868 4621 18355 6144 5581 6625 11312
"200699_at" 11051 4835 2000 16967 3376 19032 6931 12423
"200700_s_at" 6766 7314 2616 14806 4572 5647 6610 10796
"200701_at" 6105 9961 1052 2756 1526 4064 6035 8356
"200702_s_at" 10757 12402 21876 13739 9021 6596 15079 7622
"200703_at" 9930 10646 3763 6290 8490 6949 16815 9997
"200704_at" 18455 11901 3031 17239 20221 18324 3537 10963
"200705_s_at" 17520 19628 13259 12762 12660 16996 8229 19145
"200706_s_at" 8697 3657 17099 20317 11791 7594 20930 6406
"200707_at" 18134 4662 16055 15459 6370 6634 20971 5968
"200708_at" 11317 11832 14997 16103 11938 16782 17390 11893
"200709_at" 18092 8029 2459 13390 10182 7787 7299 1452
"200710_at" 4263 6534 14087 6073 8809 8148 15685 12115
"200711_s_at" 8441 6826 1811 6055 8307 7404 4906 7496
"200712_s_at" 2333 18316 17242 16904 4236 5987 15924 2305
"200713_s_at" 17844 19204 13869 17759 19372 19279 19119 12289
"200714_x_at" 7654 7860 12410 3938 10097 8355 7784 10154
"200715_x_at" 8719 12948 13016 15638 11295 16582 7823 10979
"200716_x_at" 13369 14647 7853 8787 14567 12496 14897 12546
"200717_x_at" 13255 14541 7734 8681 14447 12365 10774 14806
"200718_s_at" 10060 17931 4641 17657 14392 12315 15107 12261
"200719_at" 9462 5628 14241 20472 9465 4659 5523 2952
"200720_s_at" 4088 19729 12010 15291 8678 9059 5149 6396
"200721_s_at" 11582 12289 19754 16181 6016 7450 15865 12222
"200722_s_at" 4040 8416 21604 18209 10079 5348 4623 5781
"200723_s_at" 10189 18754 19813 18835 11358 9244 8572 9485
"200724_at" 2159 21736 327 2233 8978 17004 922 11571
"200725_x_at" 18370 18693 5193 4788 14401 12324 7175 20087
"200726_at" 8281 10076 13043 13518 11288 8682 15467 6303
"200727_s_at" 18341 3795 20756 4861 8041 5519 3818 963
"200728_at" 9562 6042 14729 13311 8462 7558 4483 7397
"200729_s_at" 10001 10123 13286 17048 11055 9333 8554 4262
"200730_s_at" 9837 5967 21159 19726 5619 6270 7169 10462
"200731_s_at" 21475 8168 13256 17561 12390 3740 16087 4599
"200732_s_at" 18282 6628 3364 14046 7212 10311 16773 7336
"200733_s_at" 11675 7147 5512 19953 11287 10166 8672 6931
"200734_s_at" 6913 11012 2819 5409 8707 16354 3157 11971
"200735_x_at" 13318 14600 7800 8742 14513 12438 8155 12774
"200736_s_at" 10752 13054 9699 10898 13039 13902 6711 18995
"200737_at" 9097 19151 5787 16346 4266 5174 8521 3171
"200738_s_at" 13391 14672 5891 14158 8135 8188 7627 19556
"200739_s_at" 6546 18156 17770 13088 5957 6331 5357 5148
"200740_s_at" 9748 12956 5473 15193 18844 18143 14938 10982
"200741_s_at" 13167 14456 7635 8598 14331 12252 10693 14721
"200742_s_at" 4920 12427 21360 14619 5988 9227 4735 8695
"200743_s_at" 6301 2694 12159 6369 4979 9228 6221 10418
"200744_s_at" 4383 5380 15570 15520 5771 7381 7796 5831
"200745_s_at" 10267 8783 18007 17970 10562 18808 15951 5358
"200746_s_at" 18480 11470 1770 15681 10233 16687 16310 9288
"200747_s_at" 18338 18470 16872 4540 18980 4119 7120 8647
"200748_s_at" 17532 14667 5909 12864 11242 9210 14623 20536
"200749_at" 18532 12311 3894 14986 8291 8002 17547 7505
"200750_s_at" 13238 14520 12206 8658 14413 12336 15675 11970
"200751_s_at" 4214 9640 16565 18015 4355 6462 18454 5519
"200752_s_at" 9162 9661 16511 13435 9556 6021 17983 8677
"200753_x_at" 11548 18850 15738 15839 18913 8676 18878 6786
"200754_x_at" 18398 12797 15852 14917 18280 17458 16775 19499
"200755_s_at" 8835 6828 16100 17164 10726 7500 14699 8339
"200756_x_at" 3126 12428 15593 5055 9270 5917 4911 6270
"200757_s_at" 11639 6342 1523 4503 3665 3698 15063 8482
"200758_s_at" 10593 10387 16353 6758 3333 6189 16917 9514
"200759_x_at" 8288 8239 5774 3488 6880 2376 18099 11322
"200760_s_at" 6457 12793 20016 14900 6853 8558 5782 5316
"200761_s_at" 9345 11116 13632 17944 11151 10460 8599 4853
"200762_at" 9294 5859 5578 19713 3532 8740 7196 11643
"200763_s_at" 13333 14615 7819 8755 14527 12457 14624 19117
"200764_s_at" 4436 20540 15642 16772 5443 2026 13286 14216
"200765_x_at" 14527 13372 12877 15508 10195 6742 10659 14684
"200766_at" 11293 12419 19645 6345 19801 17773 2809 7833
"200767_s_at" 7971 9918 21496 6069 7254 16598 16509 3300
"200768_s_at" 20398 11252 17301 18322 11961 9084 20013 20109
"200769_s_at" 11470 20182 20773 21393 6244 5632 21013 10143
"200770_s_at" 7436 1027 12390 1386 17905 2487 7977 1069
"200771_at" 20647 7411 13646 15130 2618 6724 20077 10210
"200772_x_at" 13291 14572 12408 8711 18484 10357 8110 19102
"200773_x_at" 11630 12008 3224 13214 18571 16110 16665 12840
"200774_at" 10018 8233 17138 15372 17803 16223 8318 8742
"200775_s_at" 18671 8112 3672 6819 19573 19034 17763 19463
"200776_s_at" 4588 10575 17441 19008 6948 6800 14894 5492
"200777_s_at" 16978 10450 13097 16390 19436 17877 17742 11936
"200778_s_at" 6543 11476 14303 6720 10129 9086 6757 6170
"200779_at" 8473 19203 4784 6040 2679 5484 14880 9039
"200780_x_at" 20214 19051 16439 5072 18938 9844 5708 19157
"200781_s_at" 16976 18993 7715 8663 14423 12342 8591 19027
"200782_at" 6641 9172 5080 12912 8512 9831 6422 8671
"200783_s_at" 8764 5890 12495 16065 12212 18407 20120 12678
"200784_s_at" 994 20916 6248 7693 15801 14492 824 26
"200785_s_at" 22099 19759 10799 10709 16599 14966 10252 12447
"200786_at" 8880 10444 12619 13768 11341 9280 15323 9969
"200787_s_at" 1516 10093 16919 3141 5349 17253 6550 12505
"200788_s_at" 19008 6856 1838 6434 4534 8181 5631 5988
"200789_at" 1619 5032 20922 2359 5478 7482 8716 330
"200790_at" 13284 18351 15932 16234 12534 17197 7384 11850
"200791_s_at" 5632 7258 12618 19557 4242 4991 7576 6892
"200792_at" 10676 12953 12749 4967 12024 8749 15011 10806
"200793_s_at" 3518 6906 1803 2189 6863 7595 18896 10048
"200794_x_at" 8999 8502 12638 6582 18037 8671 16544 9968
"200795_at" 777 20409 13875 19958 21781 4311 1361 16581
"200796_s_at" 170 21865 22105 20817 780 4850 3243 2950
"200797_s_at" 3032 10931 5011 17142 4232 4561 6294 7115
"200798_x_at" 3745 11036 19938 21786 10756 9942 4643 2772
"200799_at" 6677 9201 3695 14783 10070 16011 4842 11755
"200800_s_at" 4240 4700 5860 13812 4911 7903 8041 11422
"200801_x_at" 13131 14424 7601 8563 14292 12208 10669 14694
"200802_at" 7099 11646 4893 6383 8511 17073 7287 9467
"200803_s_at" 4730 18569 14537 14838 10086 17498 7370 4683
"200804_at" 11177 6157 14058 13400 9646 6454 5770 8057
"200805_at" 8771 8856 5648 5735 8247 6778 8259 3876
"200806_s_at" 9139 12166 18593 16650 10551 9148 6434 10165
"200807_s_at" 13141 14434 7615 8575 14312 12230 14543 12108
"200808_s_at" 19813 8757 17971 17932 11044 8577 19179 19330
"200809_x_at" 16865 19580 7619 8581 14317 12236 6196 19455
"200810_s_at" 6179 7724 1069 4781 3617 5093 8552 10360
"200811_at" 3523 3543 176 4441 1996 5309 15036 10821
"200812_at" 9201 7331 5148 6406 6860 8158 15705 12877
"200813_s_at" 19637 18297 21093 20511 17924 9953 20457 12835
"200814_at" 10565 7675 3791 6616 11494 17530 7506 10005
"200815_s_at" 9883 7106 4155 6534 17744 10193 15372 4055
"200816_s_at" 19264 9140 14291 17241 12153 8271 19590 11085
"200817_x_at" 13144 14437 7617 8577 14314 12232 10678 14704
"200818_at" 9469 12690 15309 6178 11581 10384 7462 10474
"200819_s_at" 13260 14546 7740 8687 14454 12373 15712 12177
"200820_at" 6703 7995 12511 5844 10374 8814 17958 7044
"200821_at" 7928 3991 15716 20837 9430 9200 18851 3906
"200822_x_at" 8905 12480 12680 3668 11219 16836 18964 20048
"200823_x_at" 19423 19178 4064 3587 18755 17217 14868 19099
"200824_at" 6561 18955 7141 3221 7928 22161 17589 6764
"200825_s_at" 9460 8227 15403 17492 8241 5049 6182 10207
"200826_at" 8737 7442 5922 5318 12678 9885 16352 11634
"200827_at" 11234 8496 16618 13018 10208 6881 6085 8720
"200828_s_at" 4568 9903 18880 15719 12601 5756 7955 5900
"200829_x_at" 9573 11479 15026 17276 11397 18833 16559 4908
"200830_at" 9918 19116 14888 18669 11100 19735 16164 10319
"200831_s_at" 2572 5831 2120 17068 905 3736 2746 20341
"200832_s_at" 2913 5756 284 2999 2086 6132 5755 18869
"200833_s_at" 7700 7026 4972 15812 7929 9612 5977 6986
"200834_s_at" 13200 14485 7661 8620 14366 12289 10721 14748
"200835_s_at" 7409 3027 21467 1993 12079 9195 1876 7599
"200836_s_at" 6944 11047 4317 2394 3448 2151 19504 3855
"200837_at" 5144 8626 4615 4253 12240 9360 19805 19551
"200838_at" 6555 3771 14958 19629 7995 8129 5834 5680
"200839_s_at" 7033 7114 13999 15698 11514 10478 14632 8195
"200840_at" 11623 19588 12775 14801 18610 12190 18111 11409
"200841_s_at" 1819 9146 21763 15152 3505 9363 3297 4201
"200842_s_at" 9013 8763 18267 6711 12376 17676 6478 8942
"200843_s_at" 11035 7866 4611 5470 18249 6591 15723 9128
"200844_s_at" 17904 12824 4430 4801 9372 5382 8179 11142
"200845_s_at" 10946 10890 3100 13907 8277 9962 8815 11852
"200846_s_at" 9038 8904 14986 5658 7315 8287 17727 9629
"200847_s_at" 6099 7499 2667 17270 17845 7565 4093 10153
"200848_at" 5617 3049 19030 14049 5911 9631 4808 4235
"200849_s_at" 11113 3717 1909 16559 6592 4981 6676 11872
"200850_s_at" 7587 5314 15427 17815 9112 8696 5530 2558
"200851_s_at" 7764 18624 13949 17088 10872 17981 20025 8586
"200852_x_at" 18043 18072 15626 5036 7541 3288 6036 10019
"200853_at" 10012 11754 4762 16554 11806 9089 15997 10006
"200854_at" 17371 4567 14031 16224 9921 6979 16874 8877
"200855_at" 18630 10217 3973 3967 2743 2161 5016 5678
"200856_x_at" 17390 7309 14420 17252 3933 3117 16797 4305
"200857_s_at" 10818 6163 20798 17385 11137 7855 17402 11731
"200858_s_at" 10438 9938 4870 3799 10116 16148 15616 19302
"200859_x_at" 10238 8324 19830 17829 11486 9697 17693 4649
"200860_s_at" 7482 9457 15678 15016 10152 18121 5882 10559
"200861_at" 4865 4324 5361 4106 9978 19245 7777 11650
"200862_at" 10286 3948 13664 17990 4220 7410 14628 9719
"200863_s_at" 7372 10667 5274 13664 9044 16395 6345 10401
"200864_s_at" 6535 2864 5445 16567 11568 7415 3191 6410
"200865_at" 1032 16635 2702 7684 17309 13236 10270 385
"200866_s_at" 5073 11983 20834 18853 4847 7185 17201 3688
"200867_at" 16774 3787 16669 13453 6697 16943 16265 5257
"200868_s_at" 2853 7039 15970 15225 7141 6397 3363 6108
"200869_at" 13176 18362 7643 8605 14342 12266 16704 19422
"200870_at" 17446 18856 12730 13856 12128 19652 6914 7553
"200871_s_at" 5611 9703 19540 14847 7919 16351 15664 10771
"200872_at" 17031 19589 12580 5585 14300 12218 14951 12522
"200873_s_at" 10105 12116 12019 14045 11174 8987 15398 19377
"200874_s_at" 3590 11648 18878 13632 9575 2954 17615 10383
"200875_s_at" 18677 9622 3053 4836 18556 6432 15476 12771
"200876_s_at" 7263 11205 4878 15408 11994 17516 15868 9342
"200877_at" 11575 18558 14260 6023 18468 10172 14907 11310
"200878_at" 3434 6568 5527 18047 5295 10444 3737 12254
"200879_s_at" 502 5601 12723 339 12970 2658 21652 3134
"200880_at" 16939 11993 17002 19812 12262 18392 20853 19602
"200881_s_at" 16688 12113 16140 16445 9863 5115 18591 9148
"200882_s_at" 8068 10908 4336 4059 11211 9523 16007 9432
"200883_at" 5175 10709 15357 19594 9086 8849 15726 4885
"200884_at" 6257 11731 13777 17689 19740 2807 15968 11393
"200885_at" 11455 10508 1084 20116 17893 19749 15566 7062
"200886_s_at" 10271 12939 4949 13061 17839 9249 7136 12841
"200887_s_at" 6945 2924 4425 19045 11675 6552 8068 4518
"200888_s_at" 18049 19220 5815 12769 11851 16646 7131 20120
"200889_s_at" 4919 6041 14176 18559 7781 7577 4243 8905
"200890_s_at" 7842 4008 14201 14549 3829 2109 4935 19067
"200891_s_at" 11099 6423 18408 19000 8584 6795 6130 5807
"200892_s_at" 4706 8364 16985 17773 6596 5980 14579 7665
"200893_at" 11074 11115 2583 4502 10645 10252 15231 8225
"200894_s_at" 10022 11354 19702 19851 9997 5832 15518 7584
"200895_s_at" 5293 5061 13028 14088 10446 6660 20395 11224
"200896_x_at" 17715 17947 5822 4826 18577 17846 8272 12726
"200897_s_at" 18026 10010 16303 19328 19923 19190 8595 10265
"200898_s_at" 11323 12195 20558 6717 1179 5342 16661 4025
"200899_s_at" 6812 3887 12173 6499 5801 4116 3457 6329
"200900_s_at" 9693 4543 21190 15426 10406 3176 7944 3477
"200901_s_at" 18964 8016 2159 13918 8980 16229 18948 19766
"200902_at" 5213 9802 12478 14077 9382 7574 8158 8289
"200903_s_at" 10447 10112 15056 4041 12162 9772 14562 8956
