"inst_3064" "inst_3401" "inst_5363"
"1007_s_at" 5571 9645 8882
"1053_at" 15481 2949 9176
"117_at" 1765 12186 16705
"121_at" 3983 20765 6903
"1255_g_at" 7947 14061 12475
"1294_at" 16881 7106 3778
"1316_at" 3728 9939 20960
"1320_at" 11175 2356 12391
"1405_i_at" 6339 15623 14038
"1431_at" 1685 2276 15415
"1438_at" 12221 592 3942
"1487_at" 14900 4516 21243
"1494_f_at" 21616 6897 16763
"1598_g_at" 1855 12961 2759
"160020_at" 2859 22005 21989
"1729_at" 5825 8580 20268
"1773_at" 19367 2841 2353
"177_at" 1853 17617 15689
"179_at" 4672 8676 6969
"1861_at" 2503 19881 2868
"200000_s_at" 7044 6734 6711
"200001_at" 13284 9141 9606
"200002_at" 4879 11078 9691
"200003_s_at" 9372 15582 20602
"200004_at" 7495 11808 10120
"200005_at" 13925 8759 5315
"200006_at" 7607 12644 8138
"200007_at" 13683 12928 6935
"200008_s_at" 20319 4882 7130
"200009_at" 16342 10790 7341
"200010_at" 13407 11600 11087
"200011_s_at" 6181 11139 6761
"200012_x_at" 14332 20161 20505
"200013_at" 6561 13394 9609
"200014_s_at" 13978 13006 6509
"200015_s_at" 7466 10518 8952
"200016_x_at" 9317 19803 10833
"200017_at" 9448 15721 20116
"200018_at" 9439 15707 10192
"200019_s_at" 7532 13130 8463
"200020_at" 13597 4202 7538
"200021_at" 5575 13610 11088
"200022_at" 9381 19795 9160
"200023_s_at" 7036 9248 7388
"200024_at" 5397 20003 7299
"200025_s_at" 9438 12835 8489
"200026_at" 9548 19742 19968
"200027_at" 6991 8209 8574
"200028_s_at" 6111 13438 6920
"200029_at" 14413 19553 8978
"200030_s_at" 17644 13669 11003
"200031_s_at" 9431 15695 9892
"200032_s_at" 9451 15724 10909
"200033_at" 7438 13329 9498
"200034_s_at" 15610 19652 20472
"200035_at" 2673 12599 10910
"200036_s_at" 7170 12406 5369
"200037_s_at" 14408 20363 9937
"200038_s_at" 9528 19697 10634
"200039_s_at" 14440 9635 8623
"200040_at" 13826 12340 9194
"200041_s_at" 16560 10138 7282
"200042_at" 14139 7428 4297
"200043_at" 4265 11610 8071
"200044_at" 6559 11984 10371
"200045_at" 13688 8544 4179
"200046_at" 17672 9628 2936
"200047_s_at" 13289 20054 5100
"200048_s_at" 5918 13621 7889
"200049_at" 16366 5098 3380
"200050_at" 5610 13557 20350
"200051_at" 20360 4495 6828
"200052_s_at" 14041 8898 3840
"200053_at" 6278 1742 2589
"200054_at" 3362 7273 2381
"200055_at" 14071 11676 5080
"200056_s_at" 5007 5634 3009
"200057_s_at" 7346 12828 9139
"200058_s_at" 5926 9814 7471
"200059_s_at" 13417 10448 11023
"200060_s_at" 13346 9513 7301
"200061_s_at" 9429 19937 20539
"200062_s_at" 9362 15570 20654
"200063_s_at" 9479 15765 20723
"200064_at" 14676 11357 20087
"200065_s_at" 17231 11959 8133
"200066_at" 18416 3839 3147
"200067_x_at" 6633 9981 8398
"200068_s_at" 14431 13238 8158
"200069_at" 16633 9617 3120
"200070_at" 3753 12997 6866
"200071_at" 16977 5312 2432
"200072_s_at" 17889 5752 7551
"200073_s_at" 5118 9861 8346
"200074_s_at" 14534 13363 8106
"200075_s_at" 14100 10858 4689
"200076_s_at" 7165 4226 3711
"200077_s_at" 14433 20441 9598
"200078_s_at" 7164 6880 2870
"200079_s_at" 15513 11527 9622
"200080_s_at" 6732 20704 20653
"200081_s_at" 17921 19698 10062
"200082_s_at" 9472 20748 10836
"200083_at" 6368 12142 3520
"200084_at" 6850 10731 9437
"200085_s_at" 14684 13568 6770
"200086_s_at" 5227 19752 10956
"200087_s_at" 17546 12029 20249
"200088_x_at" 9369 15576 20796
"200089_s_at" 15358 20927 10762
"200090_at" 16000 5022 3742
"200091_s_at" 5080 20202 11005
"200092_s_at" 9487 20371 20657
"200093_s_at" 4561 6637 6584
"200094_s_at" 15141 20620 11012
"200095_x_at" 9534 15851 21037
"200096_s_at" 15637 13252 10745
"200097_s_at" 16960 12970 10349
"200098_s_at" 5434 10271 5633
"200099_s_at" 9491 15786 20406
"200593_s_at" 18507 5077 4620
"200594_x_at" 6750 9800 9013
"200595_s_at" 6865 9169 6231
"200596_s_at" 16604 8075 7107
"200597_at" 15232 2774 691
"200598_s_at" 18149 12001 9514
"200599_s_at" 20052 11231 6925
"200600_at" 5289 20158 15835
"200601_at" 17631 20513 4148
"200602_at" 4104 10839 3286
"200603_at" 14593 19482 8561
"200604_s_at" 22152 4007 3350
"200605_s_at" 18622 4805 7674
"200606_at" 21872 11461 8242
"200607_s_at" 19259 9016 4872
"200608_s_at" 5230 11447 8940
"200609_s_at" 17118 5881 6993
"200610_s_at" 13384 8988 4381
"200611_s_at" 16445 7558 4744
"200612_s_at" 19481 20792 239
"200613_at" 15177 8922 9590
"200614_at" 14656 12175 10471
"200615_s_at" 18519 10394 2499
"200616_s_at" 5689 11514 3796
"200617_at" 4289 5021 9529
"200618_at" 7244 9436 5542
"200619_at" 17217 10831 7638
"200620_at" 19232 6753 4019
"200621_at" 13976 9537 3843
"200622_x_at" 19381 5128 5237
"200623_s_at" 19087 6557 6108
"200624_s_at" 18845 3820 21006
"200625_s_at" 7350 10277 7971
"200626_s_at" 14512 12199 8083
"200627_at" 6425 12151 9759
"200628_s_at" 18885 7042 2989
"200629_at" 17555 6223 2306
"200630_x_at" 15720 12331 9504
"200631_s_at" 6817 8182 6033
"200632_s_at" 4288 961 7842
