"inst_2199" "inst_3634" "inst_3737" "inst_4293" "inst_4759" "inst_6055"
"200830_at" 5448 17793 10914 6900 7974 8585
"200831_s_at" 17150 4832 19181 4000 18676 10739
"200832_s_at" 7617 9779 2820 5435 7184 8420
"200833_s_at" 7570 18097 10316 9123 8180 3483
"200834_s_at" 10948 14116 14986 11326 12937 13345
"200835_s_at" 472 18038 19584 1564 9261 1992
"200836_s_at" 40 18827 4956 5176 5809 4876
"200837_at" 15269 9915 6669 14752 5283 5273
"200838_at" 19230 8166 3999 15147 17316 6041
"200839_s_at" 15485 11689 8423 5637 7983 9529
"200840_at" 7514 19049 18914 4090 9409 9016
"200841_s_at" 19251 3436 9650 15939 4324 6914
"200842_s_at" 7229 6705 18968 7340 6028 10372
"200843_s_at" 4553 18780 8307 4413 7393 9962
"200844_s_at" 17229 6904 19093 9256 9661 11485
"200845_s_at" 8075 12429 18774 9059 9725 9971
"200846_s_at" 19392 9860 9294 8940 18184 9055
"200847_s_at" 16644 11964 11422 5254 3423 6045
"200848_at" 5632 6254 5612 15954 6055 4192
"200849_s_at" 5778 20619 5068 4262 9165 2123
"200850_s_at" 7148 7222 6146 18671 17532 10856
"200851_s_at" 15632 5867 19596 20157 4728 19277
"200852_x_at" 8637 7871 6088 16684 19639 4961
"200853_at" 17834 18394 11658 9218 10207 17477
"200854_at" 18000 17812 8576 9410 1725 9435
"200855_at" 16988 6938 20403 20113 4583 8581
"200856_x_at" 21259 18826 12972 17695 21185 20629
"200857_s_at" 6919 9502 10685 949 1304 18152
"200858_s_at" 7701 10116 9277 3247 8348 18164
"200859_x_at" 5024 9374 18859 17063 10394 17787
"200860_s_at" 15773 10949 7070 16467 7388 9115
"200861_at" 1504 19986 3516 20590 4993 3962
"200862_at" 7743 8511 12671 7475 19971 4555
"200863_s_at" 8065 9742 11906 16148 18476 10152
"200864_s_at" 19977 9562 8328 8510 9521 3330
"200865_at" 12602 5801 19755 10003 13999 12999
"200866_s_at" 20589 9520 12153 16119 8937 7688
"200867_at" 7742 18451 6970 7332 20987 9800
"200868_s_at" 20954 8170 4541 18449 10250 9420
"200869_at" 10875 14101 19085 7978 18015 13328
"200870_at" 16457 11983 20137 16291 10358 7808
"200871_s_at" 6573 11313 7823 5102 9479 8715
"200872_at" 16687 19287 12762 18213 8921 19454
"200873_s_at" 16395 11832 9974 17073 7661 10181
"200874_s_at" 17823 7792 11555 2086 8225 17258
"200875_s_at" 3363 8281 19103 4264 8617 8378
"200876_s_at" 17222 18831 11579 3907 10093 7729
"200877_at" 5788 10131 19519 17540 18427 17429
"200878_at" 6493 8638 7856 4167 5954 18098
"200879_s_at" 13701 1068 5551 2264 12312 10389
"200880_at" 8361 18454 6735 8274 6098 5950
"200881_s_at" 18928 19369 7653 9426 9890 5796
"200882_s_at" 7546 18385 12429 4744 7695 19445
"200883_at" 18414 19043 3106 6767 9808 8253
"200884_at" 2268 4568 11803 17858 3494 10486
"200885_at" 20806 7699 11605 3445 9774 7756
"200886_s_at" 17490 9303 12476 17846 10930 7602
"200887_s_at" 17864 4812 6430 8557 6610 10560
"200888_s_at" 15806 19392 9676 9103 18522 7695
"200889_s_at" 16758 10345 7916 15052 4865 4635
"200890_s_at" 19636 4829 4002 8831 18201 6186
"200891_s_at" 5654 20702 12928 5016 3711 11445
"200892_s_at" 18215 8787 4781 16904 6175 9951
"200893_at" 7400 18327 10442 15187 8842 9436
"200894_s_at" 18226 19063 5003 20107 9478 9206
"200895_s_at" 16767 19033 20009 15437 19135 9509
"200896_x_at" 3539 9668 13110 7785 6916 18192
"200897_s_at" 20294 8594 11939 18813 4532 3402
"200898_s_at" 21478 3451 8705 21639 8687 5327
"200899_s_at" 18341 10473 4393 17725 17940 10453
"200900_s_at" 8672 6077 3987 16493 9468 10334
"200901_s_at" 7019 8349 6800 19648 19584 10676
"200902_at" 17756 12132 6572 8499 8725 5596
"200903_s_at" 16941 9627 10758 20156 17867 17370
"200904_at" 5872 1622 1640 5002 19845 17969
"200905_x_at" 19536 7651 10844 16570 4078 18266
"200906_s_at" 15957 5782 12824 4156 2711 20006
"200907_s_at" 14235 9114 9469 2773 4209 7391
"200908_s_at" 21538 21674 19298 19041 4029 18233
"200909_s_at" 10828 18563 14998 6806 6648 10795
"200910_at" 16814 10848 12133 8618 7913 11544
"200911_s_at" 16065 5760 10870 14784 7315 9401
"200912_s_at" 17430 11491 11733 15287 7679 8525
"200913_at" 19471 12190 7730 19532 10096 3971
"200914_x_at" 6366 20504 11393 5898 17821 2381
"200915_x_at" 7221 17715 19133 4848 9623 7109
"200916_at" 16268 10902 4869 17229 9815 11729
"200917_s_at" 20766 1233 20600 20619 19893 1954
"200918_s_at" 3921 6571 13133 18163 18570 11008
"200919_at" 7373 19117 19948 17176 1479 3102
"200920_s_at" 16348 2885 9293 9413 3336 17890
"200921_s_at" 16122 8942 5590 6899 8537 9943
"200922_at" 20433 7031 11232 20933 10590 11635
"200923_at" 12937 19503 3979 1812 7427 3407
"200924_s_at" 5214 20638 19154 15299 8406 18789
"200925_at" 16306 12060 12318 4984 17980 11680
"200926_at" 10695 14241 15106 11453 13149 13457
"200927_s_at" 19838 18479 9248 16831 18125 5055
"200928_s_at" 1292 21428 1783 1724 3446 19289
"200929_at" 20230 11098 4126 6481 6035 6781
"200930_s_at" 11581 8443 20249 1897 12685 2132
"200931_s_at" 6363 9660 11471 18005 5541 7198
"200932_s_at" 18622 11773 20709 15711 8124 11733
"200933_x_at" 10852 14212 15083 11411 13094 13431
"200934_at" 19237 8127 7436 16177 6215 4428
"200935_at" 18244 10709 2532 21818 7779 17139
"200936_at" 10941 14220 15086 11415 13107 13438
"200937_s_at" 16986 11904 12297 6121 9501 9478
"200938_s_at" 8896 813 9412 12515 406 15322
"200939_s_at" 13619 668 22141 1331 3703 6150
"200940_s_at" 2923 6459 20064 16955 6366 20657
"200941_at" 5987 10875 10723 7549 5506 17488
"200942_s_at" 15613 9313 6351 18647 10323 17857
"200943_at" 18504 20195 11123 4377 9394 7169
"200944_s_at" 7608 17856 11920 4569 7749 10741
"200945_s_at" 6508 9117 7156 6989 8419 5835
"200946_x_at" 17086 8054 6667 20401 9918 11754
"200947_s_at" 17477 8111 4796 4628 9365 10530
"200948_at" 6322 5864 9793 19570 10692 17245
"200949_x_at" 10849 12491 12218 7540 9837 18277
"200950_at" 20401 5445 6968 8819 17778 9725
"200951_s_at" 3973 13504 15997 13393 11017 13571
"200952_s_at" 2633 13686 1085 13638 16762 15402
"200953_s_at" 5796 289 14689 583 1260 3467
"200954_at" 6806 20981 13134 7887 7023 6333
"200955_at" 16469 19769 1910 17923 19848 10585
"200956_s_at" 8021 10333 3861 5905 10615 6989
"200957_s_at" 7239 9369 8036 9194 5024 6700
"200958_s_at" 17243 8288 6445 18050 8324 7487
"200959_at" 17332 18425 2296 8756 19278 11239
"200960_x_at" 5764 8605 9922 7703 9692 10379
"200961_at" 6590 18288 12166 7515 20136 6958
"200962_at" 8480 2746 1180 4442 18475 8104
"200963_x_at" 10926 14245 15108 8474 13151 13459
"200964_at" 3291 11529 12792 9435 7672 11515
"200965_s_at" 14230 4331 5278 8550 8101 7132
"200966_x_at" 7878 18370 19179 8634 18852 8963
"200967_at" 5399 12021 19118 3715 17449 17634
"200968_s_at" 8118 5846 12379 5611 9517 11620
"200969_at" 15624 12453 4530 2976 6163 3892
"200970_s_at" 7628 11203 10426 18927 5663 4970
"200971_s_at" 8171 18528 11398 8172 8336 11734
"200972_at" 7127 10440 11430 15426 1030 9823
"200973_s_at" 19354 6381 3604 19665 6601 3677
"200974_at" 19764 7803 6814 9331 17596 2374
"200975_at" 15601 19073 10335 5476 8354 11150
"200976_s_at" 17610 7786 10116 16931 4285 7557
"200977_s_at" 8197 7305 10094 6321 8302 7874
"200978_at" 7998 8686 11064 7355 3536 8608
"200979_at" 19343 11267 12168 2746 10742 4705
"200980_s_at" 16155 9398 8276 8005 7459 11118
"200981_x_at" 8352 11997 12109 16282 18357 19842
"200982_s_at" 21080 3315 3322 18753 6194 19893
"200983_x_at" 18641 7391 5005 16902 3945 9222
"200984_s_at" 1250 7204 7445 19088 9350 10859
"200985_s_at" 22039 3225 5105 19608 1059 9060
"200986_at" 13137 15010 17478 10150 14657 14431
"200987_x_at" 6473 7294 10792 20863 18095 3982
"200988_s_at" 15686 8143 12700 7454 7960 11481
"200989_at" 16144 11520 11512 5848 10140 3640
"200990_at" 7635 6758 20007 17692 9944 9002
"200991_s_at" 17792 7233 8299 17638 19570 19341
"200992_at" 17563 7992 6521 9502 3221 8636
"200993_at" 15282 8307 7443 8753 5923 7466
"200994_at" 16059 5918 7545 7241 6317 6529
"200995_at" 3529 9655 8475 7879 4585 10512
"200996_at" 18372 10070 9441 16857 7414 9065
"200997_at" 4808 11459 9267 6761 10297 6885
"200998_s_at" 5566 18422 12614 8777 20264 6247
"200999_s_at" 6287 11601 12370 6756 8961 10941
"201000_at" 15607 6372 7138 19404 17525 11494
