"inst_1406" "inst_2090" "inst_2253" "inst_5985" "inst_7283"
"1007_s_at" 878 14572 6397 3840 18688
"1053_at" 645 14891 18968 20112 14061
"117_at" 18101 6454 9071 10526 9881
"121_at" 17780 1161 4983 20189 15351
"1255_g_at" 12088 9867 10370 12477 5615
"1294_at" 2996 2780 3159 1485 3524
"1316_at" 1925 9146 2612 5805 12191
"1320_at" 5569 14252 625 17376 1294
"1405_i_at" 2164 5708 8537 5261 1472
"1431_at" 9508 21234 19583 683 1974
"1438_at" 12068 2196 17306 15734 16441
"1487_at" 4077 15905 20859 20091 13795
"1494_f_at" 22022 19281 20930 21451 1397
"1598_g_at" 22213 15936 1461 21817 12041
"160020_at" 19745 20822 20007 8140 11446
"1729_at" 451 22068 21758 19409 20235
"1773_at" 21368 19879 2615 18778 15474
"177_at" 1017 10195 10624 10690 329
"179_at" 15141 21880 16769 6685 13132
"1861_at" 1527 4687 20138 19273 16271
"200000_s_at" 19372 20451 3123 14865 20093
"200001_at" 1465 3190 6729 16511 15528
"200002_at" 17809 5153 6688 6430 14222
"200003_s_at" 15237 3216 9697 14156 2733
"200004_at" 16874 4961 7192 3608 13022
"200005_at" 18057 3704 7366 5380 17838
"200006_at" 1811 4868 6358 15422 15298
"200007_at" 15583 4103 4220 2796 12695
"200008_s_at" 18506 16471 3347 4098 16310
"200009_at" 15308 5302 5104 6211 13691
"200010_at" 18376 2898 4746 6513 14690
"200011_s_at" 4494 16630 15095 14062 20530
"200012_x_at" 16011 4928 14103 13635 2999
"200013_at" 16106 4460 5258 13992 13835
"200014_s_at" 2016 5423 14700 6265 19220
"200015_s_at" 15815 14835 6045 5144 17921
"200016_x_at" 2616 3998 10003 4683 12586
"200017_at" 17774 15634 9760 6688 11372
"200018_at" 15157 4854 9893 4923 11739
"200019_s_at" 15521 5059 14826 13702 12404
"200020_at" 19341 16916 7064 5105 16639
"200021_at" 19791 3053 9914 8710 1785
"200022_at" 15366 5127 9878 6720 12929
"200023_s_at" 2710 14845 16330 6436 15659
"200024_at" 16944 3646 6774 13642 3731
"200025_s_at" 3247 4093 7444 6667 12355
