"inst_440" "inst_643"
"200744_s_at" 7263 9268
"200745_s_at" 21467 18007
"200746_s_at" 10548 7685
"200747_s_at" 5506 19419
"200748_s_at" 5357 19023
"200749_at" 10970 9728
"200750_s_at" 18478 18666
"200751_s_at" 9944 21312
"200752_s_at" 1115 1008
"200753_x_at" 19471 17624
"200754_x_at" 21296 8391
"200755_s_at" 5599 21010
"200756_x_at" 7586 3983
"200757_s_at" 5197 2999
"200758_s_at" 7609 19053
"200759_x_at" 7281 3504
"200760_s_at" 7705 17052
"200761_s_at" 8342 3300
"200762_at" 7149 5304
"200763_s_at" 20525 16849
"200764_s_at" 8596 4438
"200765_x_at" 19899 5859
"200766_at" 725 9035
"200767_s_at" 18295 3782
"200768_s_at" 9709 17241
"200769_s_at" 6651 4533
"200770_s_at" 19057 5723
"200771_at" 17588 7266
"200772_x_at" 8500 8097
"200773_x_at" 7656 18381
"200774_at" 8620 18369
"200775_s_at" 9205 17081
"200776_s_at" 6492 19546
"200777_s_at" 6582 8486
"200778_s_at" 8949 17685
"200779_at" 8873 3240
"200780_x_at" 9867 18234
"200781_s_at" 19817 9819
"200782_at" 3546 3008
"200783_s_at" 8032 3614
"200784_s_at" 13432 11942
"200785_s_at" 11461 6422
"200786_at" 19473 8817
"200787_s_at" 8082 5327
"200788_s_at" 8387 5290
"200789_at" 5575 21266
"200790_at" 19643 7259
"200791_s_at" 18415 5671
"200792_at" 19568 18288
"200793_s_at" 8630 6093
"200794_x_at" 10215 9663
"200795_at" 18456 1714
"200796_s_at" 724 1138
"200797_s_at" 19662 5188
"200798_x_at" 7066 8027
"200799_at" 8008 2462
"200800_s_at" 2867 19288
"200801_x_at" 6596 8590
"200802_at" 5052 6808
"200803_s_at" 7451 4832
"200804_at" 3151 8636
"200805_at" 1847 6601
"200806_s_at" 18267 17311
"200807_s_at" 19121 6506
"200808_s_at" 846 6675
"200809_x_at" 9856 18599
"200810_s_at" 19308 19401
"200811_at" 7718 4218
"200812_at" 17636 17173
"200813_s_at" 5171 4515
"200814_at" 6722 4086
"200815_s_at" 4391 18368
"200816_s_at" 20632 2642
"200817_x_at" 10051 5174
"200818_at" 8738 17835
"200819_s_at" 18362 5416
"200820_at" 5963 18584
"200821_at" 1047 19780
"200822_x_at" 9961 4436
"200823_x_at" 20306 8867
"200824_at" 20001 8168
"200825_s_at" 4425 5436
"200826_at" 9319 9691
"200827_at" 3702 7216
"200828_s_at" 8749 9168
"200829_x_at" 10340 6594
"200830_at" 19900 9302
"200831_s_at" 927 20330
"200832_s_at" 3170 8475
"200833_s_at" 18029 4784
"200834_s_at" 18021 18430
"200835_s_at" 14470 14457
"200836_s_at" 3179 8501
"200837_at" 9657 18896
"200838_at" 10339 4608
"200839_s_at" 17917 6877
"200840_at" 19537 6828
"200841_s_at" 17659 9568
"200842_s_at" 18307 16855
"200843_s_at" 10670 7052
"200844_s_at" 11087 17924
"200845_s_at" 19071 19798
"200846_s_at" 7494 8041
"200847_s_at" 10427 8717
"200848_at" 1242 21909
"200849_s_at" 8813 8697
"200850_s_at" 5784 5346
"200851_s_at" 11089 9739
"200852_x_at" 1353 5271
"200853_at" 19102 19388
"200854_at" 18274 2368
"200855_at" 9752 17115
"200856_x_at" 17667 9812
"200857_s_at" 10423 3310
"200858_s_at" 10881 8873
"200859_x_at" 711 21201
"200860_s_at" 18098 9562
"200861_at" 10075 3179
"200862_at" 2737 210
"200863_s_at" 10964 7726
"200864_s_at" 7018 20412
"200865_at" 12477 13551
"200866_s_at" 3185 7393
"200867_at" 10436 18806
"200868_s_at" 6235 8101
"200869_at" 20267 8035
"200870_at" 9930 7518
"200871_s_at" 10129 9374
"200872_at" 4442 20296
"200873_s_at" 19690 19891
"200874_s_at" 1335 2801
"200875_s_at" 18964 20642
"200876_s_at" 17835 19177
"200877_at" 11094 17435
"200878_at" 1919 8145
"200879_s_at" 3125 5539
"200880_at" 10666 7724
"200881_s_at" 6704 6525
"200882_s_at" 18396 7915
"200883_at" 19593 8305
"200884_at" 62 18182
"200885_at" 1778 5126
"200886_s_at" 19008 7412
"200887_s_at" 10539 18679
"200888_s_at" 10523 17595
"200889_s_at" 9031 21434
"200890_s_at" 6438 8836
"200891_s_at" 20011 21315
"200892_s_at" 20360 9505
"200893_at" 11003 9834
"200894_s_at" 611 8872
"200895_s_at" 2837 18416
"200896_x_at" 5902 19117
"200897_s_at" 19108 18046
"200898_s_at" 8634 20871
"200899_s_at" 19988 3159
"200900_s_at" 18923 18848
"200901_s_at" 20569 5123
"200902_at" 18239 20126
"200903_s_at" 4015 8490
"200904_at" 5731 22
"200905_x_at" 4865 5330
"200906_s_at" 9888 4133
"200907_s_at" 9771 9722
"200908_s_at" 17 2116
"200909_s_at" 4432 17195
"200910_at" 8060 4443
"200911_s_at" 9241 6128
"200912_s_at" 17785 17807
"200913_at" 9281 7883
"200914_x_at" 7390 19503
"200915_x_at" 10208 17001
"200916_at" 4966 19211
"200917_s_at" 187 18982
"200918_s_at" 18709 17985
"200919_at" 8088 5995
"200920_s_at" 7457 7918
"200921_s_at" 939 17730
"200922_at" 440 7949
"200923_at" 2748 20990
"200924_s_at" 5907 16889
"200925_at" 8881 20408
"200926_at" 19512 5826
"200927_s_at" 18012 7237
"200928_s_at" 17643 5450
"200929_at" 19431 7731
"200930_s_at" 12495 16306
"200931_s_at" 10714 6885
"200932_s_at" 10367 3097
"200933_x_at" 18654 16935
"200934_at" 7339 5413
"200935_at" 1900 21474
"200936_at" 9730 17872
"200937_s_at" 8957 6984
"200938_s_at" 17298 11499
"200939_s_at" 8361 16157
"200940_s_at" 21208 2440
"200941_at" 20417 1424
"200942_s_at" 9525 6754
"200943_at" 10440 9381
"200944_s_at" 18180 5624
"200945_s_at" 7687 17558
"200946_x_at" 7615 5491
"200947_s_at" 19237 19863
"200948_at" 1708 5456
"200949_x_at" 10519 20086
"200950_at" 19079 8426
"200951_s_at" 16736 13919
"200952_s_at" 6412 454
"200953_s_at" 1908 8520
"200954_at" 1605 20527
"200955_at" 17603 6590
"200956_s_at" 5349 7925
"200957_s_at" 6546 3099
"200958_s_at" 4024 7967
"200959_at" 18567 5525
"200960_x_at" 3844 9718
"200961_at" 6939 20437
"200962_at" 9480 2425
"200963_x_at" 17676 7951
"200964_at" 117 3708
"200965_s_at" 6781 1326
"200966_x_at" 8707 18967
"200967_at" 8406 20629
"200968_s_at" 10094 19928
"200969_at" 20400 18888
"200970_s_at" 1068 18392
"200971_s_at" 11110 7716
"200972_at" 6138 8921
"200973_s_at" 2635 19230
"200974_at" 9686 4190
"200975_at" 18296 3968
"200976_s_at" 6278 3462
"200977_s_at" 11082 8435
"200978_at" 10829 9063
"200979_at" 8922 9097
"200980_s_at" 5894 9378
"200981_x_at" 8052 16862
"200982_s_at" 6477 21489
"200983_x_at" 6550 17017
"200984_s_at" 10517 6377
"200985_s_at" 8239 6999
"200986_at" 18331 15158
"200987_x_at" 3515 6430
"200988_s_at" 4306 19351
"200989_at" 10988 6752
"200990_at" 256 7209
"200991_s_at" 902 1996
"200992_at" 9839 9417
"200993_at" 7335 18981
"200994_at" 7774 6170
"200995_at" 8637 17136
"200996_at" 17949 19018
"200997_at" 21521 9403
"200998_s_at" 4864 20860
"200999_s_at" 6916 8576
"201000_at" 6193 8197
"201001_s_at" 6588 17336
"201002_s_at" 7248 8312
"201003_x_at" 3673 19847
"201004_at" 10151 8484
"201005_at" 5499 17137
"201006_at" 22122 6611
"201007_at" 20080 8059
"201008_s_at" 8799 9637
"201009_s_at" 5333 4111
"201010_s_at" 10837 17375
"201011_at" 10477 18079
"201012_at" 7863 853
"201013_s_at" 11004 6419
"201014_s_at" 18511 9570
"201015_s_at" 6453 9393
"201016_at" 4282 18740
"201017_at" 21068 18509
"201018_at" 20304 19851
"201019_s_at" 7773 8447
"201020_at" 17660 6025
"201021_s_at" 18327 8742
"201022_s_at" 20825 19113
"201023_at" 4849 8962
"201024_x_at" 19328 20321
"201025_at" 9972 4462
"201026_at" 1717 17920
"201027_s_at" 4386 8602
"201028_s_at" 4278 7190
"201029_s_at" 19421 4707
"201030_x_at" 13899 16392
"201031_s_at" 20193 6379
"201032_at" 7912 19191
"201033_x_at" 19321 17139
"201034_at" 7423 267
"201035_s_at" 10930 18371
"201036_s_at" 20642 18482
"201037_at" 7028 18372
"201038_s_at" 10028 5200
"201039_s_at" 1613 1575
"201040_at" 43 2863
"201041_s_at" 10117 4484
"201042_at" 3258 5129
"201043_s_at" 4323 6549
"201044_x_at" 13737 14512
"201045_s_at" 14287 10730
"201046_s_at" 2047 7657
"201047_x_at" 19024 5307
"201048_x_at" 21869 2355
"201049_s_at" 10708 8328
"201050_at" 51 8250
"201051_at" 8056 6583
"201052_s_at" 2268 21100
"201053_s_at" 19183 21119
"201054_at" 19570 20820
"201055_s_at" 8188 5073
"201056_at" 10076 2824
"201057_s_at" 19032 4384
"201058_s_at" 13360 13179
"201059_at" 20184 7551
"201060_x_at" 18636 19122
"201061_s_at" 9388 18461
"201062_at" 15198 14134
"201063_at" 655 3473
"201064_s_at" 8101 7745
"201065_s_at" 9069 19982
"201066_at" 20526 18077
"201067_at" 9102 21005
"201068_s_at" 17883 20197
"201069_at" 1965 2557
"201070_x_at" 21700 6684
"201071_x_at" 18374 9062
"201072_s_at" 4258 3102
"201073_s_at" 6306 18410
"201074_at" 17725 8988
"201075_s_at" 2482 17281
"201076_at" 2623 689
"201077_s_at" 9326 6845
"201078_at" 19937 4804
"201079_at" 7762 8603
"201080_at" 20500 242
"201081_s_at" 1829 5493
"201082_s_at" 1060 20368
"201083_s_at" 4096 3440
"201084_s_at" 18737 6156
"201085_s_at" 22043 2448
"201086_x_at" 18153 17879
"201087_at" 4458 1350
"201088_at" 18291 9601
"201089_at" 17564 1858
"201090_x_at" 17717 17032
"201091_s_at" 20413 19037
"201092_at" 9702 9281
"201093_x_at" 20665 17519
"201094_at" 18575 9777
"201095_at" 8809 17533
"201096_s_at" 6227 8159
"201097_s_at" 19360 9065
"201098_at" 19815 4913
"201099_at" 3659 3231
"201100_s_at" 5201 8478
"201101_s_at" 18241 17541
"201102_s_at" 417 6019
"201103_x_at" 8434 4254
"201104_x_at" 8820 17148
"201105_at" 20759 19534
"201106_at" 1546 9595
"201107_s_at" 1446 3451
"201108_s_at" 6737 4047
"201109_s_at" 3850 4194
"201110_s_at" 20550 20120
"201111_at" 10053 6667
"201112_s_at" 20484 18300
"201113_at" 4569 6810
"201114_x_at" 21408 20010
"201115_at" 3430 19267
"201116_s_at" 15608 14475
"201117_s_at" 13004 7981
"201118_at" 1381 7714
"201119_s_at" 9089 8309
"201120_s_at" 17628 21578
"201121_s_at" 8309 6484
"201122_x_at" 20088 9871
"201123_s_at" 3437 18616
"201124_at" 18377 2541
"201125_s_at" 9168 7050
"201126_s_at" 3575 18824
"201127_s_at" 6028 2130
"201128_s_at" 5028 5956
"201129_at" 20845 17223
"201130_s_at" 2332 9974
"201131_s_at" 8436 17602
"201132_at" 9554 2419
"201133_s_at" 17941 18218
"201134_x_at" 19562 19262
"201135_at" 10209 18359
"201136_at" 18883 16841
"201137_s_at" 11419 19977
"201138_s_at" 2371 4553
"201139_s_at" 8337 611
"201140_s_at" 4027 1354
"201141_at" 2578 8674
"201142_at" 21164 6858
"201143_s_at" 17732 8338
"201144_s_at" 21201 21147
"201145_at" 4895 20012
"201146_at" 18524 20262
"201147_s_at" 5448 16158
"201148_s_at" 1026 8815
"201149_s_at" 6484 8259
"201150_s_at" 16022 5217
"201151_s_at" 7812 21652
"201152_s_at" 21779 21469
"201153_s_at" 8994 5980
"201154_x_at" 18947 18233
"201155_s_at" 19506 17842
"201156_s_at" 3360 4620
"201157_s_at" 18705 4230
"201158_at" 14240 19003
"201159_s_at" 18502 1294
"201160_s_at" 3601 17769
"201161_s_at" 7626 19118
"201162_at" 12414 12430
"201163_s_at" 17246 12951
"201164_s_at" 5318 7897
"201165_s_at" 2983 17152
"201166_s_at" 21396 2823
"201167_x_at" 221 4375
"201168_x_at" 52 9185
"201169_s_at" 680 6016
"201170_s_at" 9638 7779
"201171_at" 12590 15174
"201172_x_at" 6593 2782
"201173_x_at" 3944 9988
"201174_s_at" 7514 6145
"201175_at" 7903 18266
"201176_s_at" 2817 9137
"201177_s_at" 18033 17100
"201178_at" 8723 6868
"201179_s_at" 9280 7273
"201180_s_at" 8376 7996
"201181_at" 9753 9098
"201182_s_at" 4132 19228
"201183_s_at" 7885 5268
"201184_s_at" 7503 6320
"201185_at" 6042 844
"201186_at" 8250 20824
"201187_s_at" 3383 4557
"201188_s_at" 227 900
"201189_s_at" 4671 3262
"201190_s_at" 19929 5292
"201191_at" 21339 7108
"201192_s_at" 5247 5444
"201193_at" 7792 5577
"201194_at" 6738 8355
"201195_s_at" 8814 9998
"201196_s_at" 19048 9319
"201197_at" 9433 17260
"201198_s_at" 10381 9747
"201199_s_at" 4039 19713
"201200_at" 9411 20136
"201201_at" 17627 21701
"201202_at" 8134 21637
"201203_s_at" 452 6186
"201204_s_at" 7727 9957
"201205_at" 3171 1798
"201206_s_at" 2073 20419
"201207_at" 6396 3304
"201208_s_at" 23 22149
"201209_at" 20401 7543
"201210_at" 20910 7733
"201211_s_at" 3338 21080
"201212_at" 18397 26
"201213_at" 21323 9119
"201214_s_at" 7641 19901
"201215_at" 20149 19409
"201216_at" 8894 3144
"201217_x_at" 19566 2588
"201218_at" 8864 6485
"201219_at" 18165 8656
"201220_x_at" 9390 8202
"201221_s_at" 4633 6070
"201222_s_at" 5890 9171
"201223_s_at" 11077 20483
"201224_s_at" 4985 659
"201225_s_at" 5490 7304
"201226_at" 17819 6361
"201227_s_at" 9739 20334
"201228_s_at" 5775 7900
"201229_s_at" 630 3603
"201230_s_at" 19070 3372
"201231_s_at" 8658 7717
"201232_s_at" 5704 18362
"201233_at" 6699 19708
"201234_at" 6308 3239
"201235_s_at" 1517 1076
"201236_s_at" 4987 1547
"201237_at" 3947 20978
"201238_s_at" 9998 2933
"201239_s_at" 18401 8124
"201240_s_at" 19277 16999
"201241_at" 5573 6386
"201242_s_at" 9820 21519
"201243_s_at" 17969 5949
"201244_s_at" 2569 7847
"201245_s_at" 5776 18253
"201246_s_at" 1021 17852
"201247_at" 1416 3809
"201248_s_at" 3223 9135
"201249_at" 22045 4344
"201250_s_at" 5237 1348
"201251_at" 1658 7410
"201252_at" 10197 9804
"201253_s_at" 20902 6951
"201254_x_at" 9321 17168
"201255_x_at" 1131 5551
"201256_at" 9726 17711
"201257_x_at" 17718 20873
"201258_at" 5588 17971
"201259_s_at" 8059 9379
"201260_s_at" 19968 17203
"201261_x_at" 10841 751
"201262_s_at" 11887 16580
"201263_at" 11023 8601
"201264_at" 653 8182
"201265_at" 21979 640
"201266_at" 6889 8800
"201267_s_at" 6988 17922
"201268_at" 10437 7530
"201269_s_at" 21790 1608
"201270_x_at" 7510 2384
"201271_s_at" 3770 8555
"201272_at" 7244 343
"201273_s_at" 10540 18396
"201274_at" 10628 17220
"201275_at" 5565 18839
"201276_at" 9122 5739
"201277_s_at" 8074 7992
"201278_at" 1174 1841
"201279_s_at" 3638 17953
"201280_s_at" 12249 10111
"201281_at" 3812 6793
"201282_at" 3268 17321
"201283_s_at" 11892 17698
"201284_s_at" 3371 18809
"201285_at" 10874 4383
"201286_at" 3828 20556
"201287_s_at" 462 6185
"201288_at" 11334 17333
"201289_at" 22009 21084
"201290_at" 18602 17621
"201291_s_at" 20717 19843
"201292_at" 7983 5805
"201293_x_at" 7428 19096
"201294_s_at" 19176 20741
"201295_s_at" 10918 11481
"201296_s_at" 19215 17149
"201297_s_at" 19763 20603
"201298_s_at" 7068 18360
"201299_s_at" 4261 9045
"201300_s_at" 18893 19707
"201301_s_at" 4380 7587
"201302_at" 4014 21277
"201303_at" 19505 19612
"201304_at" 20597 18524
"201305_x_at" 17615 21493
"201306_s_at" 18785 8293
"201307_at" 4565 9824
"201308_s_at" 1090 20431
"201309_x_at" 9847 987
"201310_s_at" 10524 3761
"201311_s_at" 3597 17385
"201312_s_at" 9579 19582
"201313_at" 6902 4312
"201314_at" 6208 16891
"201315_x_at" 3464 4263
"201316_at" 4901 4680
"201317_s_at" 20009 17027
"201318_s_at" 20342 19660
"201319_at" 18775 20983
"201320_at" 4194 21412
"201321_s_at" 6716 19484
"201322_at" 8041 6924
"201323_at" 8941 17235
"201324_at" 17464 10784
"201325_s_at" 12431 16260
"201326_at" 20211 17384
"201327_s_at" 20440 7538
"201328_at" 21577 5369
"201329_s_at" 2019 8113
"201330_at" 21944 4467
"201331_s_at" 4560 18924
"201332_s_at" 16026 18644
"201333_s_at" 10994 9334
"201334_s_at" 21915 8657
"201335_s_at" 16575 15582
"201336_at" 20767 6486
"201337_s_at" 10409 18280
"201338_x_at" 18112 5745
"201339_s_at" 10712 6804
"201340_s_at" 11108 20982
"201341_at" 20519 18864
"201342_at" 11018 17068
"201343_at" 7492 9472
"201344_at" 8836 4275
"201345_s_at" 21518 7686
"201346_at" 6017 5571
"201347_x_at" 3082 8301
"201348_at" 3409 3285
"201349_at" 3018 8581
"201350_at" 5295 7245
"201351_s_at" 8213 9638
"201352_at" 5418 9162
"201353_s_at" 17893 9377
"201354_s_at" 21407 213
"201355_s_at" 4641 594
"201356_at" 10380 4626
"201357_s_at" 1506 3823
"201358_s_at" 8516 18163
"201359_at" 9387 7756
"201360_at" 1561 17122
"201361_at" 4487 2741
"201362_at" 18558 7070
"201363_s_at" 5959 19132
"201364_s_at" 6631 17465
"201365_at" 5079 8871
"201366_at" 19244 18696
"201367_s_at" 141 2102
"201368_at" 18916 17876
"201369_s_at" 977 3027
"201370_s_at" 4265 2046
"201371_s_at" 18944 17653
"201372_s_at" 12205 12546
"201373_at" 158 1884
"201374_x_at" 14980 16319
"201375_s_at" 9530 17657
"201376_s_at" 7603 9399
"201377_at" 21211 19586
"201378_s_at" 1393 18203
"201379_s_at" 5482 17013
"201380_at" 8195 21793
"201381_x_at" 11090 19593
"201382_at" 6538 1303
"201383_s_at" 1570 21221
"201384_s_at" 1845 8322
"201385_at" 10302 6152
"201386_s_at" 18563 2752
"201387_s_at" 9159 22094
"201388_at" 2421 6773
"201389_at" 100 633
"201390_s_at" 6481 9588
"201391_at" 20244 3082
"201392_s_at" 8220 21632
"201393_s_at" 5344 8414
"201394_s_at" 4222 3142
"201395_at" 10062 22235
"201396_s_at" 18477 20790
"201397_at" 7726 18012
"201398_s_at" 10779 17809
"201399_s_at" 18821 6026
"201400_at" 10070 18787
"201401_s_at" 93 4021
"201402_at" 15275 12139
"201403_s_at" 19870 9939
"201404_x_at" 18124 1545
"201405_s_at" 19571 17564
"201406_at" 8770 6470
"201407_s_at" 4728 19515
"201408_at" 7839 7171
"201409_s_at" 20253 2831
"201410_at" 5013 7400
"201411_s_at" 18692 21102
"201412_at" 4637 3768
"201413_at" 6772 2021
"201414_s_at" 5412 555
"201415_at" 6800 17882
"201416_at" 1816 19046
"201417_at" 10864 18391
"201418_s_at" 2362 17897
"201419_at" 10602 8014
"201420_s_at" 8476 19747
"201421_s_at" 2732 5047
"201422_at" 1947 7596
"201423_s_at" 9553 20233
"201424_s_at" 8975 7887
"201425_at" 14986 458
"201426_s_at" 10442 3941
"201427_s_at" 14819 11258
"201428_at" 3521 17658
"201429_s_at" 17780 7409
"201430_s_at" 17490 15994
"201431_s_at" 5505 12024
"201432_at" 10858 4838
"201433_s_at" 7135 9659
"201434_at" 17802 22119
"201435_s_at" 20310 5471
"201436_at" 10850 2301
"201437_s_at" 6380 18225
"201438_at" 2490 14811
"201439_at" 1548 6566
"201440_at" 7684 21148
"201441_at" 9602 9442
"201442_s_at" 8906 18500
"201443_s_at" 6214 17551
"201444_s_at" 8004 17500
"201445_at" 15978 12598
"201446_s_at" 6575 722
"201447_at" 9784 2524
"201448_at" 20792 7845
"201449_at" 19111 18274
"201450_s_at" 20973 2643
"201451_x_at" 11374 10097
"201452_at" 15635 18819
"201453_x_at" 4167 8563
"201454_s_at" 20308 317
"201455_s_at" 18261 2888
"201456_s_at" 21322 6759
"201457_x_at" 17965 6530
"201458_s_at" 19294 4873
