"inst_7515" "inst_7522" "inst_7527"
"1007_s_at" 4207 5288 3561
"1053_at" 16526 14986 15643
"117_at" 8558 11129 11852
"121_at" 2638 20330 1100
"1255_g_at" 8869 8820 8385
"1294_at" 5689 1331 10667
"1316_at" 19969 4277 2083
"1320_at" 18572 11017 10580
"1405_i_at" 7278 12203 11489
"1431_at" 14180 12280 10676
"1438_at" 11964 1111 3172
"1487_at" 17488 18944 12842
"1494_f_at" 19511 15726 15148
"1598_g_at" 21905 3057 1903
"160020_at" 21088 12763 16546
"1729_at" 18618 16501 17253
"1773_at" 1217 1245 2478
"177_at" 12688 21912 649
"179_at" 22178 18567 20220
"1861_at" 17938 2138 2384
"200000_s_at" 14612 17689 16485
"200001_at" 13879 13373 4062
"200002_at" 14383 5963 16054
"200003_s_at" 14949 5911 2997
"200004_at" 13893 13955 15934
"200005_at" 16782 17410 12886
"200006_at" 15638 12673 14550
"200007_at" 12948 14828 4827
"200008_s_at" 835 1407 16281
"200009_at" 14200 14085 16567
"200010_at" 6073 5303 13757
"200011_s_at" 16743 18844 13346
"200012_x_at" 5756 6099 13506
"200013_at" 5160 3772 14176
"200014_s_at" 5347 14031 16756
"200015_s_at" 15488 5782 15960
"200016_x_at" 14515 14489 13513
"200017_at" 15703 5527 13066
"200018_at" 12894 3891 13428
"200019_s_at" 5105 12871 4530
"200020_at" 4733 16469 15853
"200021_at" 13682 5018 4147
"200022_at" 4948 5677 12971
"200023_s_at" 5872 16034 3942
"200024_at" 5107 4224 4387
"200025_s_at" 13245 12760 4856
"200026_at" 4609 5875 4791
"200027_at" 18608 14288 15841
"200028_s_at" 16315 19351 15199
"200029_at" 5803 13343 3310
"200030_s_at" 2663 5968 13492
"200031_s_at" 13101 4477 4138
"200032_s_at" 5010 4877 12549
"200033_at" 5847 16273 17233
"200034_s_at" 5978 3681 3854
"200035_at" 15843 15453 5243
"200036_s_at" 5495 4422 16322
"200037_s_at" 16078 15128 17423
"200038_s_at" 5090 5015 4323
"200039_s_at" 19541 18677 14233
"200040_at" 13671 14752 17814
"200041_s_at" 14807 17029 12794
"200042_at" 5870 5149 12667
"200043_at" 4753 14788 13720
"200044_at" 14319 15244 18903
"200045_at" 17647 18213 4643
"200046_at" 5165 18387 16297
"200047_s_at" 18798 15252 20338
"200048_s_at" 15724 14678 15763
"200049_at" 19124 15243 4518
"200050_at" 14847 19038 4335
"200051_at" 14138 4898 17236
"200052_s_at" 14384 13181 15712
"200053_at" 5640 1920 19741
"200054_at" 21308 16401 16269
"200055_at" 18491 18210 14941
"200056_s_at" 1976 3650 13973
"200057_s_at" 5117 16759 14096
"200058_s_at" 18091 12953 15959
"200059_s_at" 3904 3306 14964
"200060_s_at" 20807 20031 20250
"200061_s_at" 5189 13185 3532
"200062_s_at" 4826 3321 4994
"200063_s_at" 3479 3680 14262
"200064_at" 12798 4840 13891
"200065_s_at" 2944 13513 13650
"200066_at" 3976 17872 20087
"200067_x_at" 3392 15220 18730
"200068_s_at" 16032 14726 13618
"200069_at" 16333 21034 17494
"200070_at" 2806 17685 2504
"200071_at" 18053 17844 18537
"200072_s_at" 5722 5174 17704
"200073_s_at" 17363 14261 17388
"200074_s_at" 5866 4223 14590
"200075_s_at" 5540 13909 4861
"200076_s_at" 12831 18049 2821
"200077_s_at" 13515 5767 3831
"200078_s_at" 14107 13502 4715
"200079_s_at" 13606 17546 15028
"200080_s_at" 13401 4843 15856
"200081_s_at" 5896 4073 4328
"200082_s_at" 4687 4650 13101
"200083_at" 15597 19446 19204
"200084_at" 14798 16890 20013
"200085_s_at" 13279 4211 15638
"200086_s_at" 14720 6088 12669
"200087_s_at" 2977 13627 16345
"200088_x_at" 5887 5393 3344
"200089_s_at" 13207 5021 14997
"200090_at" 1388 19864 18952
"200091_s_at" 4426 3123 15748
"200092_s_at" 6147 6071 15566
"200093_s_at" 14310 13433 15293
"200094_s_at" 15073 4163 3147
"200095_x_at" 5447 5577 5318
"200096_s_at" 16042 4396 15991
"200097_s_at" 16582 17167 16716
"200098_s_at" 17832 15752 15026
"200099_s_at" 5820 3739 2219
"200593_s_at" 15840 15948 15786
"200594_x_at" 14755 16652 18692
"200595_s_at" 15699 12707 18285
"200596_s_at" 3620 5415 15103
"200597_at" 17590 20288 18032
"200598_s_at" 18231 4210 2276
"200599_s_at" 3609 14614 3594
"200600_at" 11374 21350 13937
"200601_at" 16692 12990 1793
"200602_at" 20447 20926 2154
"200603_at" 2169 5707 17299
"200604_s_at" 1435 3725 12575
"200605_s_at" 3759 2260 20664
"200606_at" 13318 14458 15165
"200607_s_at" 20286 4229 4683
"200608_s_at" 16276 13510 17197
"200609_s_at" 13337 17676 2772
"200610_s_at" 18597 17360 12608
"200611_s_at" 14957 12635 13052
"200612_s_at" 18729 4025 21976
