"inst_3547" "inst_5852" "inst_7205"
"1007_s_at" 5899 16931 15646
"1053_at" 17643 6491 15789
"117_at" 11283 11192 9960
"121_at" 19992 17082 3221
"1255_g_at" 9078 11864 7284
"1294_at" 9714 14278 1790
"1316_at" 20280 17504 18173
"1320_at" 11579 6683 9439
"1405_i_at" 909 7574 238
"1431_at" 4813 16755 10769
"1438_at" 19002 6053 3105
"1487_at" 17487 6455 4698
"1494_f_at" 13054 1507 10109
"1598_g_at" 20706 22157 22219
"160020_at" 1628 1000 1755
"1729_at" 17376 18130 20822
"1773_at" 3086 2357 1808
"177_at" 4476 4489 10372
"179_at" 325 1818 732
"1861_at" 21199 16551 2950
"200000_s_at" 18765 17300 20908
"200001_at" 16562 17913 2844
"200002_at" 14850 14790 4796
"200003_s_at" 16538 5687 4159
"200004_at" 5920 14648 4807
"200005_at" 16101 16080 15545
"200006_at" 4843 6312 3972
"200007_at" 13325 15966 2247
"200008_s_at" 19448 14839 14784
"200009_at" 3972 4602 4109
"200010_at" 17018 16372 4287
"200011_s_at" 19794 5484 16405
"200012_x_at" 5052 4853 13661
"200013_at" 14199 5263 12886
"200014_s_at" 4095 13905 14606
"200015_s_at" 3469 5208 14548
"200016_x_at" 4340 15226 4302
"200017_at" 6172 3731 13302
"200018_at" 14653 15972 4534
"200019_s_at" 17114 14698 3820
"200020_at" 15160 5221 3949
"200021_at" 8668 5290 15440
"200022_at" 17047 14753 4058
"200023_s_at" 15216 5285 13128
"200024_at" 16466 5783 3846
"200025_s_at" 6223 5470 13061
"200026_at" 6212 14265 12970
"200027_at" 5741 5579 16609
"200028_s_at" 3926 15963 14464
"200029_at" 4842 6315 4121
"200030_s_at" 6523 15071 4286
"200031_s_at" 14044 6296 15074
"200032_s_at" 13253 3621 4262
"200033_at" 6307 6292 4104
"200034_s_at" 4483 2443 14138
"200035_at" 17346 17802 15043
"200036_s_at" 14040 15866 13208
"200037_s_at" 4547 3417 3517
"200038_s_at" 5309 4088 3674
"200039_s_at" 5288 14302 13206
"200040_at" 4692 15313 13843
"200041_s_at" 6551 14316 3582
"200042_at" 16401 18965 19698
"200043_at" 5461 14109 14500
"200044_at" 14029 17382 15727
"200045_at" 16430 5463 13157
"200046_at" 18987 4762 17489
"200047_s_at" 2677 3329 4669
"200048_s_at" 3952 14081 4093
"200049_at" 18772 5805 19160
"200050_at" 17468 3672 4567
"200051_at" 17677 20624 14892
"200052_s_at" 6168 14720 14159
"200053_at" 19230 16971 21327
"200054_at" 15488 4240 14637
"200055_at" 6176 17751 4626
"200056_s_at" 13892 5421 18897
"200057_s_at" 4545 14400 4647
"200058_s_at" 5928 17447 15847
"200059_s_at" 14936 15563 13744
"200060_s_at" 14758 5759 15630
"200061_s_at" 3879 14937 2687
"200062_s_at" 8493 5229 4659
"200063_s_at" 5554 2117 13455
"200064_at" 13617 16369 13236
"200065_s_at" 6320 16265 13660
"200066_at" 3825 5604 13677
"200067_x_at" 6600 4181 15699
"200068_s_at" 6332 14856 14095
"200069_at" 14859 2579 18819
"200070_at" 4147 15881 21357
"200071_at" 13783 2378 13691
"200072_s_at" 15769 14337 15965
"200073_s_at" 15452 6224 17552
"200074_s_at" 16126 5979 4785
"200075_s_at" 18011 17144 16329
"200076_s_at" 15845 18838 1161
"200077_s_at" 16223 5399 14390
"200078_s_at" 18133 14097 3376
"200079_s_at" 14357 17681 15580
"200080_s_at" 14672 3038 3082
"200081_s_at" 17364 4700 3699
"200082_s_at" 14716 14344 14282
"200083_at" 14166 4546 18495
"200084_at" 17363 4467 4776
"200085_s_at" 16531 5325 15511
"200086_s_at" 6274 6155 13520
"200087_s_at" 4173 2730 14795
"200088_x_at" 6543 15553 4484
"200089_s_at" 5049 5123 3367
"200090_at" 1975 6400 18671
"200091_s_at" 16539 4745 14149
"200092_s_at" 3016 5903 14332
"200093_s_at" 5986 6209 16136
"200094_s_at" 15547 17102 15829
"200095_x_at" 8662 14475 13753
"200096_s_at" 4447 15619 19119
"200097_s_at" 4773 2021 3951
"200098_s_at" 4927 3153 4836
"200099_s_at" 8626 3258 3326
"200593_s_at" 4984 16175 15438
"200594_x_at" 5699 4539 14728
"200595_s_at" 14226 3426 14293
"200596_s_at" 4836 14126 18343
"200597_at" 4969 902 18841
"200598_s_at" 14789 4448 17440
"200599_s_at" 17590 14910 4820
"200600_at" 9959 17566 9738
"200601_at" 4285 3013 1856
"200602_at" 1655 13825 16185
"200603_at" 14894 6038 14395
"200604_s_at" 17175 15769 16331
"200605_s_at" 13914 3676 19098
"200606_at" 5248 2751 2323
"200607_s_at" 20338 19544 18836
"200608_s_at" 4550 14736 15324
"200609_s_at" 3678 15891 13979
"200610_s_at" 2944 2542 2724
"200611_s_at" 17027 14851 16196
"200612_s_at" 2147 3331 19008
"200613_at" 16292 15507 4234
"200614_at" 13885 13961 4472
"200615_s_at" 18152 20256 18389
"200616_s_at" 20750 15634 16731
"200617_at" 6094 19636 17368
"200618_at" 14679 5852 17524
"200619_at" 2608 15084 17322
"200620_at" 4636 14079 13632
"200621_at" 16713 4850 2948
"200622_x_at" 17651 16571 19090
"200623_s_at" 15005 17428 17990
"200624_s_at" 17742 16669 19145
"200625_s_at" 5543 6225 4078
"200626_s_at" 18013 15101 3693
"200627_at" 15597 15388 4553
"200628_s_at" 15258 14257 3669
"200629_at" 18859 16324 3639
"200630_x_at" 14835 5841 3184
"200631_s_at" 13317 2546 15878
"200632_s_at" 2541 14318 22026
"200633_at" 8569 8677 14113
