"inst_3093" "inst_6470" "inst_6752"
"1007_s_at" 10267 6615 4777
"1053_at" 18678 3890 20426
"117_at" 12647 11648 13243
"121_at" 18613 5746 3266
"1255_g_at" 7067 10748 12305
"1294_at" 20199 20655 4844
"1316_at" 1342 21737 17395
"1320_at" 7485 15339 20458
"1405_i_at" 2300 15615 2630
"1431_at" 14463 51 21109
"1438_at" 11404 8743 4267
"1487_at" 11788 8564 18676
"1494_f_at" 15811 2403 8381
"1598_g_at" 21733 22034 7006
"160020_at" 16636 20480 19374
"1729_at" 21005 4799 3080
"1773_at" 2042 2731 20627
"177_at" 10177 429 993
"179_at" 14537 17679 18165
"1861_at" 14155 3895 17964
"200000_s_at" 11466 18547 18022
"200001_at" 15477 19421 16870
"200002_at" 10323 10099 19671
"200003_s_at" 4552 8203 11861
"200004_at" 14308 8183 16501
"200005_at" 13915 9347 16833
"200006_at" 14190 9058 7787
"200007_at" 13092 8943 16446
"200008_s_at" 16757 19733 22071
"200009_at" 15563 19024 18508
"200010_at" 2558 7434 21016
"200011_s_at" 18638 6590 7055
"200012_x_at" 2358 16963 9624
"200013_at" 10410 9489 17259
"200014_s_at" 12051 7253 6106
"200015_s_at" 12504 8824 6467
"200016_x_at" 2459 16710 9408
"200017_at" 4677 12171 15525
"200018_at" 4664 9508 16308
"200019_s_at" 10233 9278 17360
"200020_at" 16493 10366 16079
"200021_at" 1294 12265 11973
"200022_at" 2388 9484 17204
"200023_s_at" 11873 8843 6350
"200024_at" 2455 19060 17934
"200025_s_at" 1911 10159 8592
"200026_at" 4817 16969 9396
"200027_at" 13381 7677 5671
"200028_s_at" 9960 9827 6183
"200029_at" 9737 17757 10036
"200030_s_at" 13371 7263 17441
"200031_s_at" 4654 17820 11913
"200032_s_at" 4683 10100 7115
"200033_at" 10505 9524 9068
"200034_s_at" 2316 9985 20334
"200035_at" 2290 3078 15433
"200036_s_at" 10605 17880 7029
"200037_s_at" 10718 7147 4487
"200038_s_at" 4788 17219 15488
"200039_s_at" 18562 9304 18199
"200040_at" 17203 9989 7755
"200041_s_at" 13437 17229 17867
"200042_at" 11364 6761 17015
"200043_at" 13755 1812 20280
"200044_at" 13214 5684 15752
"200045_at" 13973 10258 16227
"200046_at" 19343 5734 15758
"200047_s_at" 11220 9366 7114
"200048_s_at" 11922 9597 3658
"200049_at" 15493 17911 17537
"200050_at" 12380 5817 5989
"200051_at" 12886 5260 9806
"200052_s_at" 16351 7228 18296
"200053_at" 11870 19252 21873
"200054_at" 19631 8657 7974
"200055_at" 14983 10104 15527
"200056_s_at" 1812 6182 6347
"200057_s_at" 10021 16858 9267
"200058_s_at" 15646 8161 8502
"200059_s_at" 11771 9769 18228
"200060_s_at" 18236 6099 9755
"200061_s_at" 4652 10153 11911
"200062_s_at" 4531 12077 11853
"200063_s_at" 2467 12194 11935
"200064_at" 11314 18895 19483
"200065_s_at" 18439 17286 16549
"200066_at" 11414 6280 21012
"200067_x_at" 10595 9279 3566
"200068_s_at" 15946 9053 7854
"200069_at" 18742 7405 4163
"200070_at" 13998 17090 4484
"200071_at" 17314 4722 8832
"200072_s_at" 16407 6786 19222
"200073_s_at" 11746 8633 10068
"200074_s_at" 9664 8650 16902
"200075_s_at" 18887 17228 8732
"200076_s_at" 15475 7215 19466
"200077_s_at" 2138 17829 17034
"200078_s_at" 20559 10075 10240
"200079_s_at" 16899 17710 8686
"200080_s_at" 1743 16669 17185
"200081_s_at" 9772 7706 21987
"200082_s_at" 2250 9458 19337
"200083_at" 13060 6711 15843
"200084_at" 14938 6053 15317
"200085_s_at" 13758 17928 8774
"200086_s_at" 12074 7037 4468
"200087_s_at" 14711 3748 8425
"200088_x_at" 4543 18327 16251
"200089_s_at" 1943 17188 8873
"200090_at" 11714 7662 1486
"200091_s_at" 1425 8798 19545
"200092_s_at" 1990 19347 16155
"200093_s_at" 11240 6064 15750
"200094_s_at" 2281 18432 5102
"200095_x_at" 4798 12255 11969
"200096_s_at" 18263 7209 20803
"200097_s_at" 11808 6949 9546
"200098_s_at" 14835 6169 4206
"200099_s_at" 4733 12203 8927
"200593_s_at" 15267 19952 21353
"200594_x_at" 11647 5890 10167
"200595_s_at" 11221 4951 8632
"200596_s_at" 10073 4845 19595
"200597_at" 15101 16854 16050
"200598_s_at" 12664 18338 9803
"200599_s_at" 16658 8736 19709
"200600_at" 11716 17571 20200
"200601_at" 20079 19071 9193
"200602_at" 16772 9589 7587
"200603_at" 11351 5435 8859
"200604_s_at" 18704 6835 21615
"200605_s_at" 19956 3542 18942
"200606_at" 14135 6139 7301
"200607_s_at" 17286 19582 9615
"200608_s_at" 9571 5790 6805
"200609_s_at" 17816 16760 16506
"200610_s_at" 12317 3803 16171
"200611_s_at" 17002 10324 9402
"200612_s_at" 13550 1537 7689
"200613_at" 19239 7712 15350
"200614_at" 16002 17561 17180
"200615_s_at" 14111 19631 15746
"200616_s_at" 11281 18120 5254
"200617_at" 15498 18881 15706
"200618_at" 17192 16890 9762
"200619_at" 11814 18377 19090
"200620_at" 20096 7173 17675
"200621_at" 13387 10309 5881
"200622_x_at" 13620 9926 8424
"200623_s_at" 12760 2833 9291
"200624_s_at" 17789 18882 19389
"200625_s_at" 14070 6056 8880
"200626_s_at" 19421 6401 19679
"200627_at" 10045 8618 19590
"200628_s_at" 15801 17998 20305
"200629_at" 17809 16894 8455
"200630_x_at" 11035 9780 17001
"200631_s_at" 13860 9312 8454
"200632_s_at" 14810 2580 15561
"200633_at" 10459 12154 11909
"200634_at" 14109 17446 20924
"200635_s_at" 6891 5874 10146
"200636_s_at" 6734 19155 9538
"200637_s_at" 4682 19958 19467
"200638_s_at" 17464 7271 20038
"200639_s_at" 12784 18494 10000
"200640_at" 18696 8701 19239
"200641_s_at" 15196 18555 21594
"200642_at" 14831 16741 16766
"200643_at" 14271 10084 17654
"200644_at" 14215 17389 10124
"200645_at" 14789 16749 15610
"200646_s_at" 21541 18356 19133
"200647_x_at" 15345 20011 3981
"200648_s_at" 15408 19369 21471
"200649_at" 15806 5117 6515
"200650_s_at" 1818 9326 11831
"200651_at" 2438 17138 20165
"200652_at" 18330 8360 19405
"200653_s_at" 19205 16796 19726
"200654_at" 13168 9027 16211
"200655_s_at" 15067 17071 6076
"200656_s_at" 10592 19055 17868
"200657_at" 10991 16748 7931
"200658_s_at" 15276 7862 20574
"200659_s_at" 12230 3640 17798
"200660_at" 10921 18001 18556
"200661_at" 9824 8938 9253
"200662_s_at" 12862 8665 17113
"200663_at" 13370 16914 10089
"200664_s_at" 12692 19270 7396
"200665_s_at" 6558 13407 14180
"200666_s_at" 19049 16666 7538
"200667_at" 14826 3786 2777
"200668_s_at" 12330 5180 10191
"200669_s_at" 16415 8195 16281
"200670_at" 10049 7309 3592
"200671_s_at" 1226 21488 21843
"200672_x_at" 16537 20084 18560
"200673_at" 18847 3181 7886
"200674_s_at" 1987 18609 10141
"200675_at" 16553 9396 17684
"200676_s_at" 13993 10131 21860
"200677_at" 13686 10360 3956
"200678_x_at" 11578 7819 6238
"200679_x_at" 13956 9971 19520
"200680_x_at" 9832 9843 18248
"200681_at" 14624 9666 5787
"200682_s_at" 14342 17351 18854
"200683_s_at" 17306 7896 19892
"200684_s_at" 16269 3402 17694
"200685_at" 12837 20927 2765
"200686_s_at" 18741 9017 910
"200687_s_at" 15417 6130 8359
"200688_at" 15061 6226 5943
"200689_x_at" 2387 9689 9798
"200690_at" 1994 7081 6618
"200691_s_at" 18050 5463 7391
"200692_s_at" 10633 7496 19884
"200693_at" 17416 9172 16232
"200694_s_at" 17238 3804 6153
"200695_at" 19652 17925 21475
"200696_s_at" 15682 10372 8080
"200697_at" 17004 9031 15322
"200698_at" 18124 7586 16768
"200699_at" 12050 4606 15837
"200700_s_at" 13284 9365 10094
"200701_at" 21045 7930 19808
"200702_s_at" 14429 8388 9599
"200703_at" 12551 6585 9160
"200704_at" 11415 8341 7221
"200705_s_at" 1683 10059 4136
"200706_s_at" 16476 19468 19184
"200707_at" 14973 5873 18782
"200708_at" 19305 9776 9559
"200709_at" 12188 4890 19153
"200710_at" 17208 2473 19649
"200711_s_at" 13828 4929 9990
"200712_s_at" 19469 7458 17349
"200713_s_at" 19974 7459 9611
"200714_x_at" 15257 4739 17580
"200715_x_at" 11384 10035 15351
"200716_x_at" 4789 18687 16069
"200717_x_at" 4648 12152 11907
"200718_s_at" 16406 17136 7594
"200719_at" 21584 6969 8846
"200720_s_at" 18532 17373 19643
"200721_s_at" 10152 16736 19663
"200722_s_at" 18871 21248 18173
"200723_s_at" 14228 7696 16734
"200724_at" 2066 20729 234
"200725_x_at" 1909 17536 9084
"200726_at" 16393 9091 15417
"200727_s_at" 17425 22070 20685
"200728_at" 16010 8648 19280
"200729_s_at" 12638 9858 19417
"200730_s_at" 17359 6259 21249
"200731_s_at" 12747 3734 21328
