"inst_1470" "inst_1890" "inst_1970" "inst_3990" "inst_4109"
"1007_s_at" 19608 14181 753 15393 10783
"1053_at" 18291 22182 19929 17246 19509
"117_at" 4241 7649 7640 2054 8534
"121_at" 5024 19044 21020 20231 15434
"1255_g_at" 7107 12602 12893 13226 6593
"1294_at" 6888 17610 4541 21846 10747
"1316_at" 1360 10686 20313 5563 3312
"1320_at" 10035 5970 13236 4714 17819
"1405_i_at" 8583 4451 16313 21259 7137
"1431_at" 9132 6035 13548 3039 12448
"1438_at" 630 9349 8357 19170 16924
"1487_at" 20760 17854 4532 15683 15962
"1494_f_at" 6798 22154 21500 3443 19370
"1598_g_at" 6999 16384 20415 3233 18736
"160020_at" 6256 20941 19183 16764 13552
"1729_at" 18295 118 5206 3213 3770
"1773_at" 20540 21286 14376 1552 21993
"177_at" 12729 5486 17824 14937 19246
"179_at" 17498 19613 18427 4255 20178
"1861_at" 5737 15638 10281 4758 16884
"200000_s_at" 17675 16354 1777 4326 20577
"200001_at" 16569 2442 20026 6723 14550
"200002_at" 6150 1111 17471 6796 12931
"200003_s_at" 17525 13339 16894 10568 15731
"200004_at" 6459 18417 3027 8016 11237
"200005_at" 6075 17489 16790 16341 13168
"200006_at" 6062 16083 4949 5945 11455
"200007_at" 15176 1971 4026 8175 11818
"200008_s_at" 6486 16164 5230 16555 20916
"200009_at" 6361 17774 4066 5220 11061
"200010_at" 6995 17516 3155 5991 16054
"200011_s_at" 17821 13525 3142 4130 12979
"200012_x_at" 5493 1052 16980 8673 2780
"200013_at" 15988 15221 4841 6252 11920
"200014_s_at" 4400 19011 4100 4802 12886
"200015_s_at" 15648 14913 18599 5792 13505
"200016_x_at" 5622 13383 3186 15922 13808
"200017_at" 6987 13854 16967 10652 6838
"200018_at" 5445 2176 19196 10644 6831
"200019_s_at" 5339 2068 3112 14988 17156
"200020_at" 4047 16708 3448 5054 11745
"200021_at" 9457 14405 21961 10739 6977
"200022_at" 5957 14714 16871 4965 4244
"200023_s_at" 5594 14182 17988 9032 16337
"200024_at" 4179 13725 18254 16171 11499
"200025_s_at" 6200 13407 19235 16325 11469
"200026_at" 5588 16677 19577 8761 3994
"200027_at" 5912 18185 18245 7311 16663
"200028_s_at" 5981 2279 4434 15373 4474
"200029_at" 19012 2898 18924 17626 4830
"200030_s_at" 16972 14985 16821 14790 11575
"200031_s_at" 6990 2030 17173 10635 10927
"200032_s_at" 4525 17111 19043 8696 6843
"200033_at" 14755 19870 3756 7859 13654
"200034_s_at" 6742 16966 5289 15830 13092
"200035_at" 18159 17174 21691 16615 14635
"200036_s_at" 17237 1555 17581 8963 12889
"200037_s_at" 16369 17993 18324 15220 4199
"200038_s_at" 15267 14957 4113 8891 4565
"200039_s_at" 3977 16775 18294 7739 12557
"200040_at" 16611 15746 20341 5733 12749
"200041_s_at" 3338 16065 4340 5813 17965
"200042_at" 4038 16731 17226 5678 15586
"200043_at" 17961 18379 17704 20142 21740
"200044_at" 4396 20478 3648 8457 17346
"200045_at" 2712 18048 2983 8894 4136
"200046_at" 16254 19670 18421 5378 14249
"200047_s_at" 16794 16079 19261 14853 12409
"200048_s_at" 6943 1185 17478 8821 12221
"200049_at" 5497 20037 18220 6621 20194
"200050_at" 1893 18790 16376 15653 19143
"200051_at" 19104 16671 16918 15619 15584
"200052_s_at" 16516 2350 16369 5520 16934
"200053_at" 1263 17878 18310 14619 14512
"200054_at" 3537 20286 21843 17795 19981
"200055_at" 18854 16632 4937 8465 14979
"200056_s_at" 14649 20526 20908 17035 21808
"200057_s_at" 17351 17800 4763 9045 12257
"200058_s_at" 18697 18751 17186 8571 13186
"200059_s_at" 19490 16705 18417 7961 20223
"200060_s_at" 20425 20770 18596 17697 14288
"200061_s_at" 6197 13882 16609 10633 6817
"200062_s_at" 9410 1861 18833 10554 6706
"200063_s_at" 18942 18634 3687 10675 6877
"200064_at" 14832 13666 2901 14943 15573
"200065_s_at" 6709 16825 1717 6868 11094
"200066_at" 19585 15229 2387 2652 18803
"200067_x_at" 6061 2212 938 7121 14455
"200068_s_at" 17673 14485 2139 7122 11638
"200069_at" 15033 20804 19312 7147 21692
"200070_at" 21335 14126 21190 18781 10739
"200071_at" 3393 18713 20654 5642 20382
"200072_s_at" 17022 16345 2394 7896 13676
"200073_s_at" 4164 20771 21032 17075 15887
"200074_s_at" 15798 15660 17123 8299 11716
"200075_s_at" 6084 13305 2693 7569 17972
"200076_s_at" 18074 13839 20264 3882 12136
"200077_s_at" 17175 2227 4878 15458 12373
"200078_s_at" 16265 2823 18164 6810 15161
"200079_s_at" 16364 14962 17487 7817 3945
"200080_s_at" 6342 20273 19619 5295 4083
"200081_s_at" 5951 13547 5265 7879 17880
"200082_s_at" 17247 16089 1779 5043 4974
"200083_at" 3554 17929 16568 14921 18437
"200084_at" 16147 16737 4586 8928 18884
"200085_s_at" 14619 1943 5068 17515 15395
"200086_s_at" 4135 13889 3816 8151 11561
"200087_s_at" 15011 15376 17078 4170 12868
"200088_x_at" 6978 1746 3732 17199 6721
"200089_s_at" 14991 16031 20085 15466 10746
"200090_at" 6903 15855 17496 5630 12314
"200091_s_at" 5243 21246 19957 17910 11478
"200092_s_at" 17776 13817 16727 16977 11834
"200093_s_at" 17715 14681 19403 16023 18538
"200094_s_at" 16852 19310 19101 16235 4592
"200095_x_at" 15234 1440 4519 10728 6961
"200096_s_at" 18980 16161 5003 2092 14261
"200097_s_at" 18234 17130 2858 6816 13357
"200098_s_at" 16021 1880 4511 14792 18944
"200099_s_at" 15109 17201 20652 15118 6894
"200593_s_at" 17972 21119 20694 8636 16954
"200594_x_at" 17055 19004 17389 5270 14931
"200595_s_at" 14707 20529 5030 18089 17889
"200596_s_at" 16582 14268 2205 18613 3453
"200597_at" 4868 19721 18296 1433 3504
"200598_s_at" 19299 21240 19223 8886 4148
"200599_s_at" 17344 20563 3002 3431 18328
"200600_at" 5291 19664 16644 7419 9664
"200601_at" 18020 15172 1933 7470 20762
"200602_at" 17895 20010 22163 4344 15018
"200603_at" 5893 21680 21128 7124 18272
"200604_s_at" 18199 1053 1333 16094 19177
"200605_s_at" 15854 1339 165 4281 15178
"200606_at" 15464 15726 15947 8887 15182
"200607_s_at" 15186 2401 17003 17087 1872
"200608_s_at" 17136 21553 16951 19050 16382
"200609_s_at" 20489 13647 19785 6025 4912
"200610_s_at" 18037 19018 19700 6411 20510
"200611_s_at" 18176 2810 2977 16498 17005
"200612_s_at" 2530 13294 20388 20196 17518
"200613_at" 5420 14510 20567 16337 13353
"200614_at" 5337 15820 16599 6999 11074
"200615_s_at" 15728 20731 20840 2609 21528
"200616_s_at" 17287 1271 18124 18336 2756
"200617_at" 16746 2854 21166 8064 11971
"200618_at" 20523 19867 1588 5561 13053
"200619_at" 20650 1119 18252 16124 16969
"200620_at" 4870 13361 17854 4468 15949
"200621_at" 19007 18097 17228 8882 17379
"200622_x_at" 15105 14782 4172 7035 19331
"200623_s_at" 18474 1110 16931 19313 4056
"200624_s_at" 17593 16231 19709 18923 19382
"200625_s_at" 15318 17312 2078 4657 12147
"200626_s_at" 4725 18579 18410 15927 15548
"200627_at" 5156 17286 18914 7700 16363
"200628_s_at" 21899 14598 21880 1947 22014
"200629_at" 15619 20875 2650 6953 16341
"200630_x_at" 5582 17270 18859 8917 3537
"200631_s_at" 4457 14643 3471 6704 11615
"200632_s_at" 1892 2747 830 1852 12441
"200633_at" 6504 2850 17801 10632 4882
"200634_at" 6210 20082 17323 8311 19666
"200635_s_at" 22121 1139 6801 8017 12845
"200636_s_at" 2180 19323 11793 6365 14614
"200637_s_at" 19629 21465 11004 2283 12108
"200638_s_at" 17612 19927 1972 6029 18742
"200639_s_at" 16519 20449 1120 4560 19046
"200640_at" 16552 19692 2703 6456 16132
"200641_s_at" 16054 14188 19543 8081 21871
"200642_at" 17041 15081 19804 14638 15345
"200643_at" 19972 18530 1929 5540 16538
"200644_at" 16524 1241 20674 8202 12723
"200645_at" 5135 2649 4023 6049 13850
"200646_s_at" 17156 7471 1463 21819 14769
"200647_x_at" 16322 2448 4835 4992 3872
"200648_s_at" 20798 5298 20144 15668 20763
"200649_at" 20203 13405 576 5943 2900
"200650_s_at" 17101 14301 17875 10522 3942
"200651_at" 14774 18209 5232 6176 13673
"200652_at" 17556 14736 18938 8352 18034
"200653_s_at" 18703 21529 20253 7029 13040
"200654_at" 15805 13971 17342 7474 22274
"200655_s_at" 14632 13740 4969 14690 12816
"200656_s_at" 5703 18964 18560 14888 19210
"200657_at" 6186 14373 18385 15346 4033
"200658_s_at" 5485 16357 17099 6083 18681
"200659_s_at" 20166 13891 19046 19011 20010
"200660_at" 15380 15594 3797 7394 20579
"200661_at" 20666 19331 3228 8979 14181
"200662_s_at" 6272 16044 3772 5120 14341
"200663_at" 3922 13870 4718 15605 14301
"200664_s_at" 20269 2536 5355 19465 19539
"200665_s_at" 11792 2935 9272 13626 10260
"200666_s_at" 5714 16772 19788 17161 19604
"200667_at" 20391 14269 16763 8682 4323
"200668_s_at" 5258 17839 17044 2598 13382
"200669_s_at" 16087 15680 20560 6832 4904
"200670_at" 3987 20854 17057 1428 21048
"200671_s_at" 53 4348 8096 20535 2426
"200672_x_at" 18719 15387 11913 14810 19811
"200673_at" 15557 17333 3898 6920 13317
"200674_s_at" 14798 2257 5043 8131 4104
"200675_at" 5322 19548 4951 15038 18657
"200676_s_at" 17481 675 21145 5013 14268
"200677_at" 16947 13539 1135 2877 10594
"200678_x_at" 19234 17725 4027 6632 11391
"200679_x_at" 15486 16669 4633 14731 4930
"200680_x_at" 16950 13278 17594 14879 12165
"200681_at" 18080 2590 4316 5774 4160
