"inst_3033" "inst_3371" "inst_4653" "inst_5249" "inst_5614"
"1007_s_at" 289 3836 11391 12039 2692
"1053_at" 12517 20246 19018 21415 20860
"117_at" 3138 1216 2254 454 1636
"121_at" 9864 1561 13434 9594 722
"1255_g_at" 4160 8527 4930 5327 8102
"1294_at" 14025 18092 20977 606 1746
"1316_at" 12586 21600 1906 1864 2331
"1320_at" 5470 12012 1691 17202 19525
"1405_i_at" 10496 5944 15152 7884 1018
"1431_at" 719 16076 14256 13046 20061
"1438_at" 8897 20623 20891 11987 21289
"1487_at" 12828 15896 20134 19181 14906
"1494_f_at" 21445 19771 10880 388 4401
"1598_g_at" 10217 20875 15365 18585 4477
"160020_at" 1718 21576 17486 3481 1134
"1729_at" 21928 2602 11710 17084 19812
"1773_at" 9198 4281 21464 21138 16701
"177_at" 1299 5325 12080 10775 5006
"179_at" 2706 3070 10033 11314 2017
"1861_at" 2792 15291 9542 14686 17331
"200000_s_at" 11028 13242 15632 12340 13426
"200001_at" 14173 16637 14685 12057 14141
"200002_at" 2791 10918 2900 9606 12484
"200003_s_at" 4965 6180 5551 5502 7274
"200004_at" 16601 10746 11759 11019 11948
"200005_at" 16671 14089 12057 12742 15180
"200006_at" 11148 3927 10363 11033 14310
"200007_at" 12465 4058 2680 3311 5275
"200008_s_at" 18794 19797 21442 17667 16859
"200009_at" 16030 13172 15435 11493 14777
"200010_at" 3245 11089 10816 9677 13131
"200011_s_at" 16540 11073 12279 9755 12219
"200012_x_at" 2511 10660 3045 2016 4540
"200013_at" 3036 4093 9868 12593 15978
"200014_s_at" 12275 17640 12225 13473 13616
"200015_s_at" 12599 13834 12117 13633 15439
"200016_x_at" 4914 3027 3342 3483 12830
"200017_at" 5039 6320 3497 5640 7386
"200018_at" 5030 6305 5634 5629 7376
"200019_s_at" 9714 3170 3197 13451 14712
"200020_at" 17203 3753 11008 16903 15274
"200021_at" 2807 4235 5733 5783 7519
"200022_at" 4976 3473 9548 3280 7293
"200023_s_at" 10994 3660 2729 11580 5666
"200024_at" 2857 12300 2783 3204 11626
"200025_s_at" 5029 2785 3007 3134 4320
"200026_at" 5131 12213 3032 12500 7524
"200027_at" 11501 10595 10895 13578 12006
"200028_s_at" 12035 2510 11533 14287 12378
"200029_at" 3322 3752 3433 11775 2722
"200030_s_at" 12345 4298 3224 10611 5421
"200031_s_at" 5023 6292 5619 5615 7369
"200032_s_at" 5042 6324 3112 5643 7391
"200033_at" 10722 4154 11856 12435 13152
"200034_s_at" 3323 11542 3068 3092 12735
"200035_at" 15681 1701 12062 9895 18763
"200036_s_at" 9447 4229 3545 9766 11545
"200037_s_at" 9930 11396 12087 14174 11491
"200038_s_at" 5112 4324 3441 3525 7494
"200039_s_at" 18505 12566 11236 2026 15641
"200040_at" 16164 12305 12529 15833 14441
"200041_s_at" 13486 12660 15688 14954 16557
"200042_at" 15023 13033 14787 12964 18096
"200043_at" 13997 12221 9823 10110 13411
"200044_at" 13494 17197 17069 14410 12089
"200045_at" 17952 17907 12797 13869 12522
"200046_at" 16705 11112 9398 9843 14032
"200047_s_at" 14309 11011 11842 11641 12724
"200048_s_at" 14058 12028 10186 9947 4035
"200049_at" 10970 17739 12418 18079 3726
"200050_at" 11301 15783 13253 19866 16967
"200051_at" 13649 15243 19336 17601 17423
"200052_s_at" 15872 16937 12684 14135 14885
"200053_at" 11945 655 2250 1374 2582
"200054_at" 15549 10690 16153 17092 15353
"200055_at" 13284 4097 9995 2163 3619
"200056_s_at" 16212 15302 14174 18586 16257
"200057_s_at" 10631 2074 9470 12485 11667
"200058_s_at" 13178 12107 13843 10018 14962
"200059_s_at" 10042 4358 12470 19004 4724
"200060_s_at" 16774 3252 19154 1898 15804
"200061_s_at" 5021 6290 5618 5613 7367
"200062_s_at" 4954 6164 5538 5483 7259
"200063_s_at" 5061 6375 3537 5686 7426
"200064_at" 14100 3610 14960 9976 11767
"200065_s_at" 16436 4004 10546 11767 12197
"200066_at" 18600 10790 20293 17746 13297
"200067_x_at" 11995 12410 12475 19411 4185
"200068_s_at" 12304 4067 10965 17207 5293
"200069_at" 19822 10614 20086 22165 15158
"200070_at" 19120 12382 10742 10647 22112
"200071_at" 14016 11735 18469 18773 14151
"200072_s_at" 18140 12030 19720 15311 14778
"200073_s_at" 10796 14789 14683 9894 12695
"200074_s_at" 9879 11536 11065 10827 15466
"200075_s_at" 15308 17465 13442 11928 18291
"200076_s_at" 10384 19080 16690 10144 13742
"200077_s_at" 3317 3358 3364 2509 12467
"200078_s_at" 19156 17328 11744 13255 15904
"200079_s_at" 17608 11843 15995 12299 12215
"200080_s_at" 2149 10867 3255 5679 7420
"200081_s_at" 9919 4304 9849 12990 15865
"200082_s_at" 5053 10832 10066 10017 7412
"200083_at" 15495 11362 14312 14823 19058
"200084_at" 14159 14421 15570 15196 4354
"200085_s_at" 14808 11838 3143 11154 17774
"200086_s_at" 10276 11361 2337 10455 17436
"200087_s_at" 16737 13067 16102 17631 14579
"200088_x_at" 4962 6175 5547 5497 7271
"200089_s_at" 2905 3653 12290 12290 12889
"200090_at" 14335 14974 12935 18591 13030
"200091_s_at" 2678 10679 9599 2815 14133
"200092_s_at" 5068 3917 2349 5698 7438
"200093_s_at" 14851 13439 12355 11853 14100
