"inst_1489" "inst_1989" "inst_4251"
"1007_s_at" 20033 55 3997
"1053_at" 4835 20631 13925
"117_at" 11200 9514 11501
"121_at" 1315 19297 3452
"1255_g_at" 13607 13061 9299
"1294_at" 18562 18855 17252
"1316_at" 20345 2691 19956
"1320_at" 16919 16363 1411
"1405_i_at" 9807 4937 12212
"1431_at" 16297 7544 13458
"1438_at" 6960 14913 17994
"1487_at" 21480 3751 14095
"1494_f_at" 17854 2537 3858
"1598_g_at" 3869 3448 15900
"160020_at" 21069 19982 4198
"1729_at" 7471 2191 1800
"1773_at" 1884 10147 7394
"177_at" 10941 19360 7968
"179_at" 21235 4125 406
"1861_at" 6303 13645 17680
"200000_s_at" 7818 18087 6596
"200001_at" 18723 21570 16991
"200002_at" 5670 18980 6867
"200003_s_at" 18190 17306 9466
"200004_at" 9063 5966 15514
"200005_at" 3919 19882 13590
"200006_at" 5425 5809 4638
"200007_at" 7028 20620 8314
"200008_s_at" 17789 21736 14191
"200009_at" 9522 4544 15003
"200010_at" 8258 18951 15126
"200011_s_at" 5579 5056 5205
"200012_x_at" 17690 16947 8066
"200013_at" 9430 19995 6463
"200014_s_at" 6276 17814 4062
"200015_s_at" 4244 4382 3239
"200016_x_at" 5973 17622 13275
"200017_at" 8548 3462 9515
"200018_at" 8330 5223 9513
"200019_s_at" 17755 19658 14218
"200020_at" 7251 19252 13508
"200021_at" 12452 3648 9561
"200022_at" 9580 21362 5783
"200023_s_at" 6900 18544 5853
"200024_at" 9341 17899 13538
"200025_s_at" 4311 2207 13283
"200026_at" 6409 1885 7778
"200027_at" 5049 3459 6394
"200028_s_at" 17539 2548 5477
"200029_at" 19335 6052 8248
"200030_s_at" 7702 18726 13726
"200031_s_at" 17639 18329 9509
"200032_s_at" 9391 1751 7811
"200033_at" 4856 4138 5039
"200034_s_at" 6974 19853 15535
"200035_at" 18632 21521 7598
"200036_s_at" 9539 19145 4423
"200037_s_at" 5007 1468 4376
"200038_s_at" 18818 4439 7226
"200039_s_at" 18688 19139 7188
"200040_at" 6699 1149 14558
"200041_s_at" 18170 6101 5739
"200042_at" 18584 18612 16128
"200043_at" 7998 20198 7363
"200044_at" 5692 5801 13814
"200045_at" 8486 4819 14209
"200046_at" 1967 5068 6416
"200047_s_at" 3128 3551 3541
"200048_s_at" 6866 4686 5581
"200049_at" 6528 20315 13905
"200050_at" 5414 4409 14110
"200051_at" 18534 5467 16707
"200052_s_at" 18567 19320 6403
"200053_at" 18707 21889 15916
"200054_at" 1794 5619 15458
"200055_at" 20273 3972 15098
"200056_s_at" 3307 2933 4711
"200057_s_at" 18093 1733 7444
"200058_s_at" 8377 17836 16032
"200059_s_at" 9213 18332 6823
"200060_s_at" 4858 19080 5591
"200061_s_at" 18039 17384 9508
"200062_s_at" 12429 3619 9458
"200063_s_at" 9345 1789 9529
