"inst_1395" "inst_2078" "inst_2241" "inst_5835" "inst_7192"
"1007_s_at" 21595 18390 8988 19171 16803
"1053_at" 16223 3935 17475 8045 15315
"117_at" 13370 8371 823 14885 12202
"121_at" 17358 2253 8076 20040 15406
"1255_g_at" 14473 11168 11837 12148 8984
"1294_at" 16434 17207 17198 19622 7852
"1316_at" 2000 1667 21338 20520 1934
"1320_at" 13542 8104 12221 9438 8252
"1405_i_at" 19861 5148 13923 21026 14191
"1431_at" 6743 20969 5507 10692 8138
"1438_at" 13615 18245 21752 9716 14928
"1487_at" 1942 15920 4754 7288 15409
"1494_f_at" 22146 12368 8233 3014 3446
"1598_g_at" 17516 18656 4743 5113 21623
"160020_at" 16922 3733 20716 19624 7167
"1729_at" 19374 5955 8646 10300 20548
"1773_at" 8886 5250 17946 22072 3952
"177_at" 17984 14642 10925 18578 13171
"179_at" 14875 155 5316 13454 6025
"1861_at" 17392 4022 6025 6440 19951
"200000_s_at" 3244 6205 19319 20353 16951
"200001_at" 1026 21019 8283 8540 17961
"200002_at" 16916 16102 19611 9259 15651
"200003_s_at" 3438 5527 11371 7509 16532
"200004_at" 18798 16843 7916 6295 17047
"200005_at" 3227 4283 9104 8573 14976
"200006_at" 3071 18115 7123 9059 5768
"200007_at" 3331 953 16580 8772 6026
"200008_s_at" 2246 21594 17839 1187 2506
"200009_at" 4162 15978 15613 8834 4641
"200010_at" 1547 15092 18416 6868 4198
"200011_s_at" 16696 15758 7213 19169 20171
"200012_x_at" 3405 17180 8685 20418 6198
"200013_at" 1561 15901 8986 5326 14972
"200014_s_at" 16920 17090 3894 8323 19442
"200015_s_at" 2439 4606 16119 5451 15432
"200016_x_at" 18376 2817 16621 18702 4652
"200017_at" 18733 14858 11620 8568 5976
"200018_at" 16716 16214 11470 19250 5273
"200019_s_at" 3176 3536 18860 19267 16056
"200020_at" 15798 19894 8585 10112 15022
"200021_at" 20406 2834 11555 20744 17753
"200022_at" 15510 17085 11424 5446 4425
"200023_s_at" 18310 3921 15844 19476 17939
"200024_at" 2370 15066 16603 18916 6039
"200025_s_at" 3657 15618 8176 9117 6253
"200026_at" 19173 4016 11596 11021 15895
"200027_at" 19508 17179 7149 7743 4361
"200028_s_at" 15627 4246 7399 10705 14720
"200029_at" 2933 17304 7228 19094 6154
"200030_s_at" 3076 5845 9460 18803 6230
"200031_s_at" 15676 17194 11624 10040 16154
"200032_s_at" 16566 5173 11454 19837 16208
"200033_at" 21600 15400 6320 8852 6237
"200034_s_at" 2302 15704 16298 6773 4882
"200035_at" 829 6064 20842 19780 18642
"200036_s_at" 14924 4934 16470 8174 15112
"200037_s_at" 20212 4335 6226 3824 4360
"200038_s_at" 17582 3843 11438 9406 15364
"200039_s_at" 17479 17506 8613 19627 4895
"200040_at" 16332 5659 17425 7984 17116
"200041_s_at" 15193 5506 6675 9732 15850
"200042_at" 15786 20006 17834 8357 17666
"200043_at" 16663 21140 9052 19369 14875
"200044_at" 21092 19137 6165 8747 5296
"200045_at" 16080 18414 8542 10921 19434
"200046_at" 16274 18726 18629 7317 3341
"200047_s_at" 22070 5555 6433 2865 3541
"200048_s_at" 3668 3828 7562 10760 6242
"200049_at" 17029 19650 4283 5767 5454
"200050_at" 20917 3142 19616 6486 4675
"200051_at" 15035 1394 21101 9417 14895
"200052_s_at" 15575 18343 9209 8200 6000
"200053_at" 15283 21075 16731 7450 21142
"200054_at" 18980 3405 4795 5635 4961
"200055_at" 18192 14906 8287 18996 17553
"200056_s_at" 21296 15525 3029 5222 2494
"200057_s_at" 17445 4532 8223 11017 6100
"200058_s_at" 16476 17408 16539 10266 20040
"200059_s_at" 18686 19526 7655 5506 5722
"200060_s_at" 17851 5662 7153 4095 4403
"200061_s_at" 17185 5595 11297 11079 4583
"200062_s_at" 15125 5978 11636 19845 15757
"200063_s_at" 20408 5940 11385 20417 16212
"200064_at" 2420 18516 9316 6718 5907
"200065_s_at" 16395 17193 15818 20351 16821
"200066_at" 3783 3754 18738 8944 14962
"200067_x_at" 19293 15548 4485 7641 5590
"200068_s_at" 2970 15364 4812 19377 16211
"200069_at" 20226 4483 7900 1421 18546
"200070_at" 19343 19099 15586 8246 3865
"200071_at" 19234 3909 4167 486 4766
"200072_s_at" 2213 5599 16868 8796 15345
"200073_s_at" 19452 5809 18730 8871 5191
"200074_s_at" 2145 16823 15663 7767 16027
"200075_s_at" 1324 17647 17618 5614 18979
"200076_s_at" 16062 20419 5595 9241 16026
"200077_s_at" 15893 16508 17858 9496 15196
"200078_s_at" 3578 4322 9235 11061 3573
"200079_s_at" 14858 15851 16576 6384 4673
"200080_s_at" 20250 4199 4184 9174 15145
"200081_s_at" 1518 16933 17424 10369 5589
"200082_s_at" 2833 15520 16126 10074 5409
"200083_at" 19997 3166 8499 2161 19602
"200084_at" 19736 16410 17087 7127 5865
"200085_s_at" 1495 5042 16852 9487 5829
"200086_s_at" 3795 16697 8674 8558 4138
"200087_s_at" 16457 3198 3603 9378 3332
"200088_x_at" 15262 16100 11547 9682 5917
"200089_s_at" 16779 3961 17557 9275 14793
"200090_at" 2660 5115 3187 8085 14759
"200091_s_at" 21219 5407 20647 4836 16943
"200092_s_at" 16654 1928 11517 20204 15536
"200093_s_at" 19897 16035 16496 4117 17714
"200094_s_at" 15602 18167 17920 19690 18590
"200095_x_at" 2986 4480 11420 19214 15819
"200096_s_at" 16759 19197 3680 2652 6170
"200097_s_at" 3852 3886 5505 10954 15989
"200098_s_at" 3461 5900 4647 5387 16408
"200099_s_at" 15398 4019 11537 9804 6103
"200593_s_at" 17208 6228 17304 6429 16787
"200594_x_at" 20467 2840 5745 6726 16871
"200595_s_at" 21058 4680 15841 2567 16902
"200596_s_at" 3036 1492 20511 10859 20372
"200597_at" 19478 14990 3327 32 21226
"200598_s_at" 20951 19051 5107 7156 5816
"200599_s_at" 20437 4175 20658 7501 17204
"200600_at" 19601 19510 11208 2786 11348
"200601_at" 18467 19794 6176 5307 19144
"200602_at" 20887 19729 1621 10207 18326
"200603_at" 21857 4864 6020 4479 2934
"200604_s_at" 16850 5168 16036 5397 3012
"200605_s_at" 679 19214 4652 4102 1316
"200606_at" 5949 4111 2457 8712 3847
"200607_s_at" 2629 16156 5293 7584 3247
"200608_s_at" 22096 3358 7789 4680 15766
"200609_s_at" 15364 15655 7483 1697 4561
"200610_s_at" 16029 15479 8805 6607 17341
"200611_s_at" 1981 16326 15704 3920 17800
"200612_s_at" 20054 1355 21548 5485 17589
"200613_at" 15256 16386 19401 7631 15630
