"inst_1394" "inst_2077" "inst_2240" "inst_5878" "inst_7232"
"1007_s_at" 17875 20168 8176 2285 19102
"1053_at" 16618 16098 6658 8213 9791
"117_at" 10575 9257 14378 11235 15197
"121_at" 20547 2500 5124 19937 20190
"1255_g_at" 5777 9730 14196 15701 11339
"1294_at" 19899 18197 1223 8862 16002
"1316_at" 18132 15065 21212 21909 6369
"1320_at" 4403 8249 756 12323 14212
"1405_i_at" 18533 15520 11149 5655 13942
"1431_at" 9748 443 18518 19253 1404
"1438_at" 7923 19189 21901 11460 19978
"1487_at" 19686 4395 20357 3790 2177
"1494_f_at" 20068 9303 8364 8811 16316
"1598_g_at" 20953 17669 2171 18629 21569
"160020_at" 20757 19846 22074 19459 7175
"1729_at" 20355 2257 17168 19221 20897
"1773_at" 5354 161 19801 2249 18774
"177_at" 17808 5310 1465 15411 16846
"179_at" 20845 12817 9006 21737 20552
"1861_at" 17189 20655 8682 7681 4336
"200000_s_at" 3072 4782 8832 5454 20174
"200001_at" 2809 21026 6300 21009 6187
"200002_at" 15846 5059 18389 9084 17452
"200003_s_at" 14620 6215 12769 8205 18131
"200004_at" 2189 16520 7593 4467 9819
"200005_at" 15456 18151 9496 9855 9199
"200006_at" 19777 17366 10033 9340 8420
"200007_at" 2569 5399 9924 10196 7401
"200008_s_at" 17187 5518 9681 4719 3742
"200009_at" 3256 16343 18742 5833 17458
"200010_at" 431 3144 17281 7437 9234
"200011_s_at" 17408 17208 8763 8910 19086
"200012_x_at" 1766 18553 10713 19537 19108
"200013_at" 2244 6890 17772 7628 9362
"200014_s_at" 15374 19183 9947 8187 8519
"200015_s_at" 1336 20090 10035 4180 9509
"200016_x_at" 20626 6010 17231 17629 8312
"200017_at" 22249 17668 12702 4875 18244
"200018_at" 3217 16708 12663 8999 7587
"200019_s_at" 15369 6369 17430 8158 9005
"200020_at" 16042 21573 9774 5704 18286
"200021_at" 1240 4019 12749 19684 20385
"200022_at" 18098 16284 18536 9201 17858
"200023_s_at" 16691 16509 7472 10055 3556
"200024_at" 2542 19399 18005 6962 8808
"200025_s_at" 1255 17889 10210 9029 17586
"200026_at" 3112 17153 12765 8363 18351
"200027_at" 2673 19388 9325 7447 6505
"200028_s_at" 2602 18880 5026 19785 9726
"200029_at" 3485 5264 18483 18452 9042
"200030_s_at" 15048 16377 9115 8686 8977
"200031_s_at" 14689 5711 12710 17340 18688
"200032_s_at" 15957 16253 12704 18455 9496
"200033_at" 20412 6105 9331 7135 8756
"200034_s_at" 1017 6863 10628 2737 17773
