"inst_3232" "inst_5354" "inst_6755"
"1007_s_at" 5189 1959 3005
"1053_at" 3015 2749 5233
"117_at" 280 9519 12106
"121_at" 5854 12050 1245
"1255_g_at" 10400 4077 8923
"1294_at" 18592 5092 3964
"1316_at" 20192 13068 18800
"1320_at" 9561 11270 18478
"1405_i_at" 11047 4497 9707
"1431_at" 2625 1559 3651
"1438_at" 14084 16594 19654
"1487_at" 18222 18315 823
"1494_f_at" 934 10469 1142
"1598_g_at" 13594 20825 1163
"160020_at" 16390 16669 5487
"1729_at" 13205 14358 7392
"1773_at" 5503 15620 20054
"177_at" 6288 11565 1408
"179_at" 21628 12988 15568
"1861_at" 13448 757 15145
"200000_s_at" 14014 14199 14103
"200001_at" 3023 12859 5997
"200002_at" 4109 13448 13699
"200003_s_at" 8017 1186 9745
"200004_at" 12845 14125 6322
"200005_at" 6033 16093 4286
"200006_at" 3783 13397 4613
"200007_at" 2186 12735 4417
"200008_s_at" 15686 19975 20374
"200009_at" 13680 2719 15780
"200010_at" 12687 14557 16148
"200011_s_at" 2458 12370 4686
"200012_x_at" 13149 1500 13859
"200013_at" 5394 1580 13964
"200014_s_at" 3554 13552 6367
"200015_s_at" 3843 15442 4360
"200016_x_at" 3977 2055 4554
"200017_at" 8104 1080 7536
"200018_at" 8099 11954 6321
"200019_s_at" 4447 12278 7170
"200020_at" 15343 15588 6296
"200021_at" 8189 1681 9834
"200022_at" 12698 13138 14295
"200023_s_at" 3183 14491 2965
"200024_at" 4020 11984 13746
"200025_s_at" 5522 2688 5194
"200026_at" 8192 885 13179
"200027_at" 4555 17790 4287
"200028_s_at" 22010 21011 5591
"200029_at" 5486 2443 13610
"200030_s_at" 5254 13279 7562
"200031_s_at" 8091 13070 9785
"200032_s_at" 8107 1062 6673
"200033_at" 15411 19815 16102
"200034_s_at" 5497 13346 14397
"200035_at" 16360 825 6804
"200036_s_at" 5621 12500 6617
"200037_s_at" 13973 14669 7851
"200038_s_at" 13438 12325 7080
"200039_s_at" 2629 14310 5942
"200040_at" 14604 15895 7134
"200041_s_at" 5504 14068 6685
"200042_at" 3621 13976 6580
"200043_at" 4436 19682 3866
"200044_at" 3317 14196 5658
"200045_at" 19362 17487 13606
"200046_at" 1704 12426 4131
"200047_s_at" 14808 13223 4359
"200048_s_at" 2864 11937 2860
"200049_at" 21994 17365 15086
"200050_at" 21426 21905 19272
"200051_at" 5629 12012 3885
"200052_s_at" 4817 16309 15617
"200053_at" 16402 18222 16120
"200054_at" 2231 12344 3471
"200055_at" 2436 1327 3172
"200056_s_at" 5898 18041 3803
"200057_s_at" 12663 15353 6311
"200058_s_at" 6232 12197 6225
"200059_s_at" 5734 16359 14895
"200060_s_at" 15354 18537 6805
"200061_s_at" 8088 1522 9784
"200062_s_at" 8005 2136 9740
"200063_s_at" 8143 1328 9800
"200064_at" 12923 15850 13752
"200065_s_at" 3515 14121 14518
"200066_at" 17114 16708 13364
"200067_x_at" 3701 14661 3856
"200068_s_at" 4826 14522 5615
"200069_at" 20529 21771 17513
"200070_at" 13940 20259 15462
"200071_at" 18636 21646 17260
"200072_s_at" 12617 14551 5367
"200073_s_at" 13434 12453 3845
"200074_s_at" 5779 14176 13604
"200075_s_at" 3484 14251 7068
"200076_s_at" 15663 13571 16130
"200077_s_at" 12672 12851 7280
"200078_s_at" 2823 12937 4293
"200079_s_at" 3574 16619 4167
"200080_s_at" 5880 14702 7520
"200081_s_at" 5520 2570 17572
"200082_s_at" 12907 2194 16038
"200083_at" 14824 12365 7912
"200084_at" 4914 20215 13556
"200085_s_at" 2497 14598 5547
"200086_s_at" 2919 13474 3143
"200087_s_at" 4544 1466 16468
"200088_x_at" 8013 1749 13630
"200089_s_at" 14073 1856 13180
"200090_at" 12741 17499 2998
"200091_s_at" 5005 2762 4011
"200092_s_at" 5209 1374 15407
"200093_s_at" 4254 12401 4266
"200094_s_at" 14734 2565 5177
"200095_x_at" 8185 1464 9829
"200096_s_at" 4658 18908 13493
"200097_s_at" 14570 13405 15371
"200098_s_at" 4702 14335 3850
"200099_s_at" 8150 1571 7397
"200593_s_at" 12847 13441 13479
"200594_x_at" 12653 11849 6974
"200595_s_at" 18470 16399 5382
"200596_s_at" 18215 17117 15252
"200597_at" 20538 12389 17817
"200598_s_at" 5796 18031 13589
"200599_s_at" 4910 13620 7491
"200600_at" 8781 10236 14631
"200601_at" 3121 17731 2521
"200602_at" 2603 1810 2464
"200603_at" 2979 11843 6482
"200604_s_at" 2698 16611 18596
"200605_s_at" 2792 14617 17448
"200606_at" 15675 13807 2748
"200607_s_at" 16912 18797 19052
"200608_s_at" 15902 16798 7301
"200609_s_at" 1408 13556 1317
"200610_s_at" 4100 2458 3165
"200611_s_at" 1445 13073 4509
"200612_s_at" 955 15190 6873
"200613_at" 3570 13974 4700
"200614_at" 13600 16982 7768
"200615_s_at" 13548 15532 14907
"200616_s_at" 1516 14983 15470
"200617_at" 1203 14881 6026
"200618_at" 5178 1741 3779
"200619_at" 17439 13480 15269
"200620_at" 1926 16805 7129
"200621_at" 1908 12287 1814
"200622_x_at" 4312 12633 5651
"200623_s_at" 1432 12113 1640
"200624_s_at" 17476 15493 15122
