"inst_1684" "inst_1806" "inst_1848" "inst_5058" "inst_5477"
"1007_s_at" 3094 7656 4464 3848 5048
"1053_at" 1460 3241 3666 17724 17269
"117_at" 16773 6967 20437 8772 8523
"121_at" 10693 8013 9770 1541 14637
"1255_g_at" 12487 12264 12358 6457 9120
"1294_at" 11507 11376 9644 224 89
"1316_at" 18114 15623 4985 20573 1672
"1320_at" 9685 11135 14532 14302 12562
"1405_i_at" 13800 13836 2588 7242 13273
"1431_at" 14870 21299 14073 20915 2101
"1438_at" 142 2441 19647 16073 18390
"1487_at" 7557 19256 8560 14843 2183
"1494_f_at" 21917 11015 5430 190 20416
"1598_g_at" 10688 3092 16850 3313 4650
"160020_at" 22105 9233 1268 19328 22244
"1729_at" 1291 21038 8063 12671 2411
"1773_at" 2950 1788 1554 21381 192
"177_at" 12809 16904 6616 14019 8535
"179_at" 1208 7484 22227 16275 771
"1861_at" 7284 3370 20634 3939 18801
"200000_s_at" 10320 6727 5859 15612 18788
"200001_at" 6646 2531 5993 10970 15280
"200002_at" 10940 6504 8433 4475 4723
"200003_s_at" 11493 19455 10804 6637 5881
"200004_at" 6776 8725 5836 12364 15532
"200005_at" 10990 6302 8420 3274 15610
"200006_at" 9539 18281 7611 12933 6590
"200007_at" 7808 18365 8684 11155 14598
"200008_s_at" 2964 791 3525 16173 2378
"200009_at" 10229 6714 9975 3854 6559
"200010_at" 10296 6100 9355 11493 5649
"200011_s_at" 11546 3915 9738 12638 18623
"200012_x_at" 21572 19966 10782 4535 6096
"200013_at" 10492 8950 8207 13826 14064
"200014_s_at" 9488 18437 5579 13335 16418
"200015_s_at" 5582 18571 4174 15363 14850
"200016_x_at" 10920 6429 10815 11246 6814
"200017_at" 10867 19298 9085 11094 15293
"200018_at" 21164 8620 20311 11829 7021
"200019_s_at" 11973 9156 10349 10912 5955
"200020_at" 5625 726 9038 3717 16420
"200021_at" 21680 19953 21022 6830 8969
"200022_at" 20957 5761 9078 12173 6207
"200023_s_at" 9624 8318 6655 4138 14681
"200024_at" 11438 5889 10205 11490 16473
"200025_s_at" 11182 18659 10788 12277 14197
"200026_at" 20915 18816 20652 4230 15342
"200027_at" 7685 9224 20137 11628 14198
"200028_s_at" 9234 6401 8964 12142 14109
"200029_at" 9022 19783 10655 11318 6852
"200030_s_at" 20676 8879 10314 3737 14872
"200031_s_at" 21146 18498 20466 6722 14868
"200032_s_at" 21302 18747 10672 12168 3655
"200033_at" 8613 7406 6061 4725 14505
"200034_s_at" 11610 18851 20055 14088 17508
"200035_at" 21771 3411 8689 4350 21777
"200036_s_at" 11699 7584 8497 12251 15418
"200037_s_at" 6438 19096 5307 13181 14405
"200038_s_at" 11238 19384 20730 12415 5472
"200039_s_at" 6679 18933 2222 12481 6978
"200040_at" 3997 7783 7144 11823 16754
"200041_s_at" 7422 18527 5648 4394 6981
"200042_at" 9284 6958 8171 14970 21039
"200043_at" 9656 1677 9174 16461 5882
"200044_at" 2999 3710 2755 14014 15383
"200045_at" 11840 8382 9527 3559 17418
"200046_at" 2454 19497 7198 13395 5067
"200047_s_at" 7755 7963 5788 15448 5707
