"inst_1475" "inst_1895" "inst_1975" "inst_4074" "inst_4155"
"1007_s_at" 4237 6466 6839 14927 7402
"1053_at" 9052 20291 4382 14553 17282
"117_at" 14037 10626 9161 6521 341
"121_at" 2306 18129 18988 17588 13995
"1255_g_at" 13484 8224 14646 1903 12657
"1294_at" 20293 4654 17807 767 3245
"1316_at" 20368 12052 17840 2587 6421
"1320_at" 12259 7871 13291 1337 22067
"1405_i_at" 260 12303 1507 4657 20
"1431_at" 13275 10067 7586 413 20006
"1438_at" 7151 13973 14767 15259 13791
"1487_at" 4043 4043 19231 9699 20046
"1494_f_at" 2672 21810 19245 16816 18375
"1598_g_at" 8878 20183 17711 17891 16228
"160020_at" 21384 4758 21449 14533 2503
"1729_at" 19076 4869 22180 9231 1802
"1773_at" 18259 16148 12328 21068 14466
"177_at" 10253 13595 18908 16285 17319
"179_at" 1270 1429 911 9707 3118
"1861_at" 19572 3635 567 14163 1298
"200000_s_at" 9796 19221 18732 17241 17763
"200001_at" 7510 20629 19130 14330 14002
"200002_at" 9748 16341 18203 11194 15033
"200003_s_at" 18540 15934 16289 3998 9503
"200004_at" 9618 15991 1585 11949 15755
"200005_at" 3888 21116 4033 13446 6639
"200006_at" 17956 5468 2151 7873 7029
"200007_at" 4897 6054 17194 8368 4458
"200008_s_at" 5587 16560 20458 14573 7780
"200009_at" 7538 6117 3359 10817 13531
"200010_at" 9294 22101 17193 11792 17637
"200011_s_at" 7878 19282 16291 13694 15230
"200012_x_at" 17975 19908 16084 1522 6829
"200013_at" 19534 18156 15813 2506 13426
"200014_s_at" 6586 17665 3807 10197 6570
"200015_s_at" 19177 2454 3781 13834 7709
"200016_x_at" 7004 5281 3414 3956 9413
"200017_at" 19166 16161 2101 4051 9617
"200018_at" 17858 2109 4448 4048 9607
"200019_s_at" 18646 17990 17432 8635 13521
"200020_at" 7781 20659 18454 17465 17765
"200021_at" 18572 6148 15675 4100 9739
"200022_at" 18635 18594 18266 9132 9520
"200023_s_at" 5875 20247 3027 13401 6684
"200024_at" 19012 16586 17850 7859 6840
"200025_s_at" 18737 19254 4394 8121 9605
"200026_at" 18522 6312 15719 2262 9743
"200027_at" 5439 17698 2870 9899 4240
"200028_s_at" 9800 16876 3249 11692 13493
