"inst_1712" "inst_2863" "inst_7446"
"1007_s_at" 4640 16469 19951
"1053_at" 5430 6284 17883
"117_at" 2667 8620 8968
"121_at" 3738 2148 13255
"1255_g_at" 19890 9415 5262
"1294_at" 14431 15973 496
"1316_at" 1202 4561 12805
"1320_at" 20115 5025 10604
"1405_i_at" 12119 5404 7035
"1431_at" 17309 857 4730
"1438_at" 13359 5782 18860
"1487_at" 12703 4022 15944
"1494_f_at" 7589 9614 10267
"1598_g_at" 7723 19240 516
"160020_at" 1791 955 12259
"1729_at" 6906 7144 17285
"1773_at" 2693 6515 19022
"177_at" 4390 8711 4885
"179_at" 11205 17939 1423
"1861_at" 3684 4017 21751
"200000_s_at" 12868 7539 4038
"200001_at" 9707 4557 15091
"200002_at" 14656 15219 15622
"200003_s_at" 21016 10003 13205
"200004_at" 12051 5347 18264
"200005_at" 21363 16740 17114
"200006_at" 13335 6138 13360
"200007_at" 12951 16860 12798
"200008_s_at" 8981 16308 12633
"200009_at" 14432 5524 3586
"200010_at" 14504 6431 12898
"200011_s_at" 14362 3535 15874
"200012_x_at" 21097 7872 2825
"200013_at" 14590 15352 3988
"200014_s_at" 14045 16337 13988
"200015_s_at" 12121 7064 15060
"200016_x_at" 11857 15515 13074
"200017_at" 12269 7681 14587
"200018_at" 14997 6084 15698
"200019_s_at" 21265 15258 13651
"200020_at" 10965 5445 13106
"200021_at" 22087 6842 2479
"200022_at" 21919 6575 2731
"200023_s_at" 14954 7833 14345
"200024_at" 14501 14816 3968
"200025_s_at" 13929 7128 15358
"200026_at" 14002 4304 12774
"200027_at" 13486 5765 15407
"200028_s_at" 12388 15544 14699
"200029_at" 21503 17839 2550
"200030_s_at" 14317 7448 14671
"200031_s_at" 21516 10100 14251
"200032_s_at" 14048 14676 12734
"200033_at" 13153 3861 18515
"200034_s_at" 11252 5666 14620
"200035_at" 11138 18313 18337
"200036_s_at" 21566 16787 3501
"200037_s_at" 5331 16708 18428
"200038_s_at" 14359 15015 3610
"200039_s_at" 12663 4952 3916
"200040_at" 10625 7691 16377
"200041_s_at" 14412 15754 16228
"200042_at" 10475 16062 16060
"200043_at" 10005 17196 16565
"200044_at" 12392 7787 18768
"200045_at" 12280 5532 15786
"200046_at" 12690 15540 17452
"200047_s_at" 8278 15574 16360
"200048_s_at" 15155 14689 3734
"200049_at" 5957 18560 15449
"200050_at" 7394 6723 20229
"200051_at" 21868 7005 15237
"200052_s_at" 13078 14974 13234
"200053_at" 9033 19744 14693
"200054_at" 4146 5335 13594
"200055_at" 21507 3916 18535
"200056_s_at" 6982 15965 15592
"200057_s_at" 13889 4949 13808
"200058_s_at" 11529 5798 16964
"200059_s_at" 11190 3770 13176
"200060_s_at" 9223 16422 16701
"200061_s_at" 14638 10099 3061
"200062_s_at" 21163 9984 3552
"200063_s_at" 11368 15575 3689
"200064_at" 13498 4101 15359
"200065_s_at" 13150 6243 13652
"200066_at" 12406 2904 17345
"200067_x_at" 12202 15326 16621
"200068_s_at" 10683 3058 3597
"200069_at" 11573 16393 17466
"200070_at" 704 20440 3726
"200071_at" 4310 16701 2489
"200072_s_at" 21007 5673 15644
"200073_s_at" 7934 15789 17768
"200074_s_at" 12718 14651 16846
"200075_s_at" 13537 5378 4092
"200076_s_at" 10499 3769 14458
"200077_s_at" 14274 7582 3955
"200078_s_at" 13196 15713 18690
"200079_s_at" 13215 4419 13635
"200080_s_at" 5997 6656 12527
"200081_s_at" 15211 6579 12884
"200082_s_at" 15175 6711 13284
"200083_at" 8474 17417 20336
"200084_at" 12337 18032 14885
"200085_s_at" 21752 16362 3909
"200086_s_at" 11416 4854 15126
"200087_s_at" 11157 6314 18742
"200088_x_at" 21296 9994 3091
"200089_s_at" 13131 15752 2388
"200090_at" 12574 5967 13471
"200091_s_at" 7260 16499 15309
"200092_s_at" 21151 17314 3971
"200093_s_at" 10208 6369 3789
"200094_s_at" 15117 7426 14286
"200095_x_at" 21217 10229 3565
"200096_s_at" 11532 5636 3202
"200097_s_at" 11714 3495 16775
"200098_s_at" 12830 16103 12632
"200099_s_at" 14131 10177 3918
"200593_s_at" 21954 20383 18607
"200594_x_at" 5707 3560 17067
"200595_s_at" 13642 1973 15320
"200596_s_at" 22110 4295 19251
"200597_at" 13151 18844 14438
"200598_s_at" 12705 7531 16161
"200599_s_at" 10967 5530 17265
"200600_at" 9366 12068 4724
"200601_at" 21081 5369 14007
"200602_at" 9625 20767 14684
"200603_at" 7845 15577 13480
"200604_s_at" 20981 4951 16309
"200605_s_at" 14979 3975 16131
"200606_at" 8961 3588 2380
"200607_s_at" 6642 16886 13526
"200608_s_at" 3948 18531 15072
"200609_s_at" 13315 2304 19544
"200610_s_at" 12726 16515 14022
"200611_s_at" 21373 14801 18439
"200612_s_at" 4396 19318 3029
"200613_at" 21446 19840 14305
"200614_at" 13714 14915 3606
"200615_s_at" 21172 15103 2838
"200616_s_at" 10613 6212 15613
"200617_at" 5664 7716 14474
"200618_at" 6182 4994 19875
"200619_at" 13454 6509 12832
"200620_at" 11859 15132 19158
"200621_at" 10757 7568 17098
"200622_x_at" 5727 15205 15334
"200623_s_at" 15136 21067 16821
"200624_s_at" 8173 17524 18150
"200625_s_at" 14049 5722 18379
"200626_s_at" 11608 5687 21011
"200627_at" 12661 4510 16457
"200628_s_at" 14388 5723 15759
"200629_at" 15045 16933 3473
"200630_x_at" 11874 6686 14779
"200631_s_at" 21314 18363 14234
"200632_s_at" 11544 1019 21469
"200633_at" 21401 17254 3038
"200634_at" 14520 6737 16528
"200635_s_at" 1797 4124 3771
"200636_s_at" 15096 6736 448
"200637_s_at" 16909 1610 13579
"200638_s_at" 11958 6014 14647
"200639_s_at" 9086 15456 3527
"200640_at" 11769 4386 14433
"200641_s_at" 9606 7088 16054
"200642_at" 12931 14806 17250
"200643_at" 7469 19711 13561
"200644_at" 4524 3650 16389
"200645_at" 13243 5767 13601
"200646_s_at" 1250 20942 1256
"200647_x_at" 21706 15280 12720
"200648_s_at" 10398 19623 18968
"200649_at" 14828 17142 19526
"200650_s_at" 11420 14996 15664
"200651_at" 15202 18352 3526
"200652_at" 14748 16028 15130
"200653_s_at" 11527 3526 18168
"200654_at" 21180 6417 16435
