"inst_1674" "inst_1796" "inst_1838" "inst_5430" "inst_6329"
"1007_s_at" 12851 18051 10821 6187 15734
"1053_at" 14675 19940 19241 18814 3893
"117_at" 8873 12010 16255 12202 9699
"121_at" 20963 15317 2756 6253 1436
"1255_g_at" 9209 8085 8732 9258 6777
"1294_at" 1386 11498 17909 20359 19240
"1316_at" 10017 10034 4294 20982 1558
"1320_at" 4701 12913 8447 12617 5309
"1405_i_at" 11644 9074 16763 8924 7822
"1431_at" 6141 20836 9113 2418 13300
"1438_at" 471 8827 12922 18345 13130
"1487_at" 20766 19907 14542 16119 20445
"1494_f_at" 3438 7012 12447 21035 1221
"1598_g_at" 915 17051 2684 13157 12451
"160020_at" 16059 770 13040 1308 13020
"1729_at" 17495 18693 16404 3267 17574
"1773_at" 958 4630 14534 3807 3292
"177_at" 5174 6487 16555 3703 266
"179_at" 17028 19572 22005 19330 21837
"1861_at" 15929 20985 21835 13232 19412
"200000_s_at" 15745 19746 15021 3242 14725
"200001_at" 3236 18178 18775 14301 17197
"200002_at" 2121 18218 15103 13227 15905
"200003_s_at" 3666 13570 14079 8334 13049
"200004_at" 13008 14466 14557 3892 17492
"200005_at" 14813 17729 15878 13993 17620
"200006_at" 2674 17663 14719 5936 13950
"200007_at" 18740 17465 20518 18740 14380
"200008_s_at" 13843 1332 15181 15084 21218
"200009_at" 2969 3224 14513 6464 4650
"200010_at" 14783 15754 15159 6261 19662
"200011_s_at" 16613 16440 17457 4061 15351
"200012_x_at" 2556 4427 3654 6091 2785
"200013_at" 13262 4477 15451 6644 13464
"200014_s_at" 12723 14123 15064 13661 13990
"200015_s_at" 3398 19724 4309 17909 4333
"200016_x_at" 16053 14050 18874 15713 13979
"200017_at" 3707 17336 14607 8425 4012
"200018_at" 14983 13924 14593 8417 12307
"200019_s_at" 13826 16171 16554 14785 14111
"200020_at" 12730 1088 14687 4533 17862
"200021_at" 12742 2164 18832 8514 7563
"200022_at" 3142 17894 15662 6472 16051
"200023_s_at" 19483 19450 16268 13115 14156
"200024_at" 2521 19070 4087 13957 12370
"200025_s_at" 13969 18271 14618 14804 4013
"200026_at" 12704 14167 14217 8520 4240
"200027_at" 3359 15776 15746 13266 13437
"200028_s_at" 12823 18804 20138 14615 13208
"200029_at" 3751 4265 4006 16435 4835
"200030_s_at" 15125 16399 14480 5282 15057
"200031_s_at" 13028 14410 4666 8412 12392
"200032_s_at" 1872 15140 3893 8427 4233
"200033_at" 14855 17570 18177 6125 15585
"200034_s_at" 2280 16878 16945 12731 13104
"200035_at" 19629 4567 2536 5318 21911
"200036_s_at" 13257 17845 16287 13407 13482
"200037_s_at" 17350 13649 18731 12962 17122
"200038_s_at" 3564 3916 14886 6188 13382
"200039_s_at" 13958 17458 2779 13534 15123
"200040_at" 16237 16873 18605 13694 15356
"200041_s_at" 16543 17686 15358 6586 17376
"200042_at" 12914 15299 15541 12836 15687
"200043_at" 18848 18650 21359 17755 13435
"200044_at" 3124 16535 14632 6647 14612
"200045_at" 2764 19241 4594 4821 16251
"200046_at" 15776 19076 17562 17979 16414
"200047_s_at" 3082 18489 18990 6252 17152
"200048_s_at" 16676 17272 14960 15061 12787
"200049_at" 14649 15721 3366 14904 17617
"200050_at" 14123 2809 19487 18875 18677
"200051_at" 17662 20671 17589 6142 18897
"200052_s_at" 13704 14058 17518 16217 19023
"200053_at" 1538 2745 3383 6304 19159
"200054_at" 3763 17853 19969 15681 19087
"200055_at" 3324 19136 1287 12768 13683
"200056_s_at" 21485 3331 18692 18292 19628
"200057_s_at" 15210 4361 15621 13681 14096
"200058_s_at" 16539 18137 14760 6026 17770
"200059_s_at" 16863 16215 16274 15116 15984
"200060_s_at" 15159 15795 18124 12848 19425
"200061_s_at" 3033 4673 4307 8411 3970
"200062_s_at" 2485 13939 4387 8322 7239
"200063_s_at" 1318 1883 4631 8451 3764
"200064_at" 12473 14276 17668 4827 15500
"200065_s_at" 14528 4529 4887 12786 16413
"200066_at" 18301 17813 17412 3952 20524
"200067_x_at" 14980 17755 15919 15194 18713
"200068_s_at" 18430 14663 14390 4122 4767
"200069_at" 20034 21650 19273 17594 19285
"200070_at" 19949 22225 2867 1677 4716
"200071_at" 21230 20821 19768 18192 20808
"200072_s_at" 17527 3853 18938 5804 17004
"200073_s_at" 17995 20026 20940 17599 16446
"200074_s_at" 13594 19063 17407 14672 15580
"200075_s_at" 1541 19726 4538 14762 15916
"200076_s_at" 2840 19892 3860 5676 16841
"200077_s_at" 13653 4043 17018 13877 16253
"200078_s_at" 12946 20244 19258 5491 15191
"200079_s_at" 3630 15005 4503 5053 4698
"200080_s_at" 17195 17070 19428 15450 13982
"200081_s_at" 13249 13889 15995 12741 13889
"200082_s_at" 2315 3825 4460 4967 13560
"200083_at" 19959 20926 16278 13660 14595
"200084_at" 18512 3996 18453 17416 15863
"200085_s_at" 3466 16584 17145 18156 14585
"200086_s_at" 3144 16452 14715 15477 4567
"200087_s_at" 16139 4496 20471 16618 14310
"200088_x_at" 2649 2760 2333 8330 2923
"200089_s_at" 12959 16050 14350 12807 15904
"200090_at" 17658 16403 4354 17724 3604
"200091_s_at" 15127 19243 18839 14405 3728
"200092_s_at" 1987 4492 14341 15300 3028
"200093_s_at" 18979 20137 19785 17279 17180
"200094_s_at" 14217 3305 15219 13916 13935
"200095_x_at" 3237 4217 4223 8505 7547
"200096_s_at" 15571 17436 18877 15584 18730
"200097_s_at" 16047 3953 18109 5951 15202
"200098_s_at" 16801 16420 18216 15242 17400
"200099_s_at" 2249 13619 4103 8459 15297
"200593_s_at" 3471 14201 18302 19039 4130
"200594_x_at" 15865 14738 19215 5147 16578
"200595_s_at" 20590 18014 21896 15774 15854
"200596_s_at" 14002 15425 16098 5153 16129
"200597_at" 14485 15767 3454 18801 12377
"200598_s_at" 12645 17945 3834 14810 12434
"200599_s_at" 19941 15288 20504 15314 17528
"200600_at" 8303 14755 14406 12468 18446
"200601_at" 19762 18604 20770 19654 3785
"200602_at" 21423 15870 3492 6377 2399
"200603_at" 18030 17220 18823 17209 16813
"200604_s_at" 19975 15023 20210 6422 20095
"200605_s_at" 15850 2089 15601 13897 17833
"200606_at" 16342 16228 4927 3846 4115
"200607_s_at" 17147 17552 19866 16398 3443
"200608_s_at" 19052 4556 20167 17533 17578
"200609_s_at" 13069 3357 16180 4650 4832
"200610_s_at" 15711 18474 19654 5964 4688
"200611_s_at" 19559 15075 18761 14543 16885
"200612_s_at" 15052 487 18677 14157 1885
"200613_at" 16797 16393 14024 4369 15980
"200614_at" 12952 19172 16513 5784 15735
"200615_s_at" 16144 14863 3771 3738 1331
"200616_s_at" 2954 17480 2800 15331 3757
"200617_at" 13885 17257 17024 2556 15769
"200618_at" 16829 19093 14838 17775 14186
"200619_at" 15679 18059 18299 16173 16871
"200620_at" 13342 15392 16547 4878 12652
"200621_at" 15089 16811 16552 5920 16197
"200622_x_at" 14506 14672 17441 17008 20309
"200623_s_at" 1568 16645 843 2390 16821
"200624_s_at" 17953 13945 20066 17513 16800
"200625_s_at" 18005 21011 19263 5334 14390
"200626_s_at" 21735 18295 22011 2649 18630
"200627_at" 3389 14159 19525 6619 16339
"200628_s_at" 21219 1226 18744 19989 20991
"200629_at" 13133 15224 14803 3926 17407
"200630_x_at" 12786 13729 14457 6572 4099
"200631_s_at" 15575 4061 14663 3891 13188
"200632_s_at" 15467 17763 1135 15420 2103
"200633_at" 13582 4383 16003 8410 7367
"200634_at" 15937 19749 20298 15908 19864
"200635_s_at" 2336 16370 4918 13829 13180
"200636_s_at" 16048 21518 8436 2083 15153
"200637_s_at" 20359 1178 8227 1215 12384
"200638_s_at" 14580 13647 18897 12994 19092
"200639_s_at" 14264 16489 2809 15592 13355
"200640_at" 15500 15802 18112 5921 13868
"200641_s_at" 12782 2388 19080 17614 15110
"200642_at" 14168 16051 18589 14400 15017
"200643_at" 2334 15230 2626 5564 18956
"200644_at" 3031 4568 547 16346 15497
"200645_at" 12804 19054 3610 14581 15388
"200646_s_at" 912 21566 14656 20476 15389
"200647_x_at" 19679 3093 21655 17809 3971
"200648_s_at" 15401 19995 21555 17190 15286
"200649_at" 18400 20195 892 1864 17083
"200650_s_at" 17419 4365 14520 16267 12969
"200651_at" 13379 16721 15495 4576 18263
"200652_at" 16446 19463 16271 17170 18659
"200653_s_at" 3233 16683 17073 3737 4329
"200654_at" 18148 4358 18782 6366 14411
"200655_s_at" 14186 2579 17373 14714 15923
"200656_s_at" 15176 18184 17521 3841 13556
