"inst_6892" "inst_6897" "inst_6911"
"1007_s_at" 13174 18848 14917
"1053_at" 14782 4025 21450
"117_at" 8763 10605 8635
"121_at" 14242 7371 1442
"1255_g_at" 7194 10982 6222
"1294_at" 17841 13925 12241
"1316_at" 11154 6345 15537
"1320_at" 5869 9917 12177
"1405_i_at" 7295 11142 9168
"1431_at" 16479 15335 11981
"1438_at" 18377 16169 13975
"1487_at" 15474 20417 15884
"1494_f_at" 4550 3008 20014
"1598_g_at" 11632 21267 474
"160020_at" 12208 15523 11887
"1729_at" 15949 7015 18668
"1773_at" 21836 20597 8854
"177_at" 21582 7879 6035
"179_at" 14024 21575 189
"1861_at" 16474 16106 18203
"200000_s_at" 21509 19461 21377
"200001_at" 19242 7483 21701
"200002_at" 15611 4402 17283
"200003_s_at" 11459 18679 17234
"200004_at" 2989 16328 5086
"200005_at" 16389 5089 16319
"200006_at" 10973 5940 15982
"200007_at" 12102 15544 13856
"200008_s_at" 4853 1562 22090
"200009_at" 4693 4810 18705
"200010_at" 13153 4928 19294
"200011_s_at" 15239 15584 20778
"200012_x_at" 4423 15889 4465
"200013_at" 11079 15915 15640
"200014_s_at" 10785 17446 5323
"200015_s_at" 13846 4840 4763
"200016_x_at" 3777 15906 4393
"200017_at" 11374 5789 5006
"200018_at" 2822 6106 4083
"200019_s_at" 4384 17154 3857
"200020_at" 15424 4795 16331
"200021_at" 11534 4104 2138
"200022_at" 15964 7097 17047
"200023_s_at" 12966 5456 17976
"200024_at" 3328 5246 19539
"200025_s_at" 10615 6802 4493
"200026_at" 4658 16606 3276
"200027_at" 12972 3721 16264
"200028_s_at" 16881 6167 16430
"200029_at" 4196 7017 13609
"200030_s_at" 3097 6473 16713
"200031_s_at" 4059 6395 14958
"200032_s_at" 2593 6367 4580
"200033_at" 4639 3415 5427
"200034_s_at" 3602 16761 5128
"200035_at" 13475 19323 19269
"200036_s_at" 12923 16937 16535
"200037_s_at" 2707 15683 2821
"200038_s_at" 4206 6215 14268
"200039_s_at" 14534 4658 17377
"200040_at" 11447 15535 13808
"200041_s_at" 17219 4706 19924
"200042_at" 16266 18488 15586
"200043_at" 15138 4988 2228
"200044_at" 13924 4571 3852
"200045_at" 17364 19384 20054
"200046_at" 13677 5575 16907
"200047_s_at" 13631 16494 15216
"200048_s_at" 16448 5428 19638
"200049_at" 16589 16658 21129
"200050_at" 11327 4930 4942
"200051_at" 17403 17226 18726
"200052_s_at" 16942 5694 20194
"200053_at" 16443 22061 21107
"200054_at" 17357 5210 14792
"200055_at" 17878 20277 18280
"200056_s_at" 4254 4481 14385
"200057_s_at" 11128 6754 4303
"200058_s_at" 17067 5973 16969
"200059_s_at" 11006 4242 17877
"200060_s_at" 12071 17041 17086
"200061_s_at" 4683 18102 3598
"200062_s_at" 3532 7401 4082
"200063_s_at" 3143 5886 3000
"200064_at" 11693 5842 19688
"200065_s_at" 11348 7486 20461
"200066_at" 11186 19904 3037
"200067_x_at" 14086 3110 3562
"200068_s_at" 12644 7044 13695
"200069_at" 13220 17838 5397
"200070_at" 16731 16349 19811
"200071_at" 13025 10349 3327
"200072_s_at" 12702 17341 13997
"200073_s_at" 12435 5699 13998
"200074_s_at" 3916 5903 16909
"200075_s_at" 13035 6442 18460
"200076_s_at" 16982 17602 21210
"200077_s_at" 4913 3306 5578
"200078_s_at" 19260 6616 16328
"200079_s_at" 14288 6685 20363
"200080_s_at" 2711 5204 2814
"200081_s_at" 11846 7342 14251
"200082_s_at" 2608 6599 15082
"200083_at" 13672 6146 16694
"200084_at" 2854 15737 4516
"200085_s_at" 18280 17687 15919
"200086_s_at" 15681 6556 14888
"200087_s_at" 4579 19018 5481
"200088_x_at" 11312 18058 5415
"200089_s_at" 10850 5937 14010
"200090_at" 15834 4697 13635
"200091_s_at" 1664 16659 13945
"200092_s_at" 4019 5875 4500
"200093_s_at" 2931 3049 19002
"200094_s_at" 16449 17857 16858
"200095_x_at" 3558 18304 3137
