"inst_2557" "inst_3418" "inst_3761" "inst_3843" "inst_3937" "inst_4318"
"1007_s_at" 17461 14510 4996 6471 18299 11347
"1053_at" 9638 18331 14254 15698 17171 10113
"117_at" 17145 8502 10786 11166 12031 413
"121_at" 9555 3136 1741 19780 6219 6843
"1255_g_at" 14179 9190 9000 10565 11278 16263
"1294_at" 8367 8749 21662 1408 8706 11106
"1316_at" 17186 9553 18570 21958 17178 21291
"1320_at" 13577 6966 460 21404 20229 990
"1405_i_at" 4047 11289 8946 9115 15712 18480
"1431_at" 21405 9159 19836 132 1911 12512
"1438_at" 10406 20949 1481 1449 7219 3431
"1487_at" 2016 3010 12958 16618 7768 4874
"1494_f_at" 22208 2128 21873 21296 941 19468
"1598_g_at" 1553 16137 17792 19568 19657 12775
"160020_at" 17548 6541 18216 15656 1541 12289
"1729_at" 6009 17459 15461 1796 19683 19547
"1773_at" 1689 21903 21111 785 2605 3151
"177_at" 3865 6039 21659 5383 10176 11988
"179_at" 2215 109 21606 21107 10074 1966
"1861_at" 4268 14218 20277 6101 17290 9500
"200000_s_at" 2931 16743 3994 15382 20708 8770
"200001_at" 5263 3274 11536 14728 6610 10805
"200002_at" 5224 13094 13053 8485 10479 10117
"200003_s_at" 11474 16208 6757 10548 12909 15626
"200004_at" 5896 12931 10955 18035 9030 11551
"200005_at" 16778 14386 12806 15050 10914 10803
"200006_at" 3697 14284 12252 15473 10006 12430
"200007_at" 3389 12973 11940 8210 7952 11410
"200008_s_at" 17060 13719 12776 3666 2841 1403
"200009_at" 16864 12733 16339 6979 7072 9415
"200010_at" 9378 3834 5170 8500 7431 11703
"200011_s_at" 6092 15000 4679 7403 18691 12793
"200012_x_at" 16463 2152 4754 15300 18280 19930
"200013_at" 5363 14206 4498 17343 8818 19928
"200014_s_at" 6845 13444 5367 16079 7030 7886
"200015_s_at" 5445 15523 5306 19706 18296 11463
"200016_x_at" 11408 3947 6690 14872 12840 19348
"200017_at" 11570 12884 6844 10673 13025 15717
"200018_at" 11561 2539 6837 10660 13017 19885
"200019_s_at" 9062 13684 4838 16291 19101 13690
"200020_at" 19879 19386 12977 5463 6769 10149
"200021_at" 11678 14724 6936 10800 13146 20994
"200022_at" 11489 2704 2827 8448 12930 12966
"200023_s_at" 6523 13289 15157 18570 16483 9322
"200024_at" 7325 2956 5032 16667 10446 20354
"200025_s_at" 11560 2638 10854 16207 13014 12461
"200026_at" 11682 2864 6938 5576 13150 19725
"200027_at" 6264 17089 12079 15165 7834 9381
"200028_s_at" 7503 3698 10897 6172 11109 12605
"200029_at" 11519 2651 14206 15954 8602 13662
"200030_s_at" 18583 3915 11890 16547 17503 13531
"200031_s_at" 11552 13457 6830 10648 13007 15699
"200032_s_at" 11572 13708 6845 15713 13029 20133
"200033_at" 6533 3964 5045 16449 11022 12666
"200034_s_at" 5102 13054 10860 18354 12916 20979
"200035_at" 5128 21754 14272 16303 21311 13650
"200036_s_at" 5761 16602 5134 19280 16119 11583
"200037_s_at" 4016 15818 11073 16397 7466 11248
"200038_s_at" 11657 14367 12856 10779 13118 11798
"200039_s_at" 6010 16775 13113 15522 11049 9763
"200040_at" 6781 15051 4578 19126 11013 13442
"200041_s_at" 9543 17528 16022 16995 9905 2999
"200042_at" 17682 14903 12400 15959 9899 9196
"200043_at" 3525 12957 12285 16215 8518 20356
"200044_at" 2656 15873 13417 19269 9640 6664
"200045_at" 18047 12732 11332 18156 8526 12712
"200046_at" 16454 3240 12318 17912 8675 6669
"200047_s_at" 4307 14203 5264 7984 7713 5083
"200048_s_at" 6476 14494 13002 15390 16601 7083
"200049_at" 7283 2867 16743 5532 8846 7881
"200050_at" 4686 1716 11733 5983 9700 12508
"200051_at" 4774 19430 5096 8422 17330 6920
"200052_s_at" 4445 12923 4105 7876 7543 4986
"200053_at" 19000 14107 13428 18865 10332 7430
"200054_at" 7108 3718 14900 19682 9649 6728
"200055_at" 16425 19844 14641 20145 20258 4451
"200056_s_at" 2440 1725 12586 20773 6789 6163
"200057_s_at" 17261 16745 4869 16795 17166 11517
"200058_s_at" 3742 18718 4974 17306 7807 7946
"200059_s_at" 4859 15672 4976 17188 6119 9757
"200060_s_at" 5185 17067 15865 18092 10694 9606
"200061_s_at" 11549 14080 6829 10646 16359 21446
"200062_s_at" 11462 3463 6744 10535 12894 15617
"200063_s_at" 11603 15766 6874 10714 13061 20561
"200064_at" 6479 3493 4454 7355 5665 12699
"200065_s_at" 7509 3896 4986 7504 8459 10523
"200066_at" 9374 14721 17322 20001 4696 6299
"200067_x_at" 18725 14466 15395 14865 16136 5575
"200068_s_at" 6960 2646 5120 6804 5318 7987
"200069_at" 7403 13989 15279 5045 9482 8788
"200070_at" 18952 21336 4640 17766 21756 11487
"200071_at" 17142 20219 17189 15170 4238 1762
"200072_s_at" 7525 17060 14756 6270 6566 7748
"200073_s_at" 6835 18337 2970 18867 10648 8810
"200074_s_at" 4391 17843 11624 6592 16660 19641
"200075_s_at" 9138 19242 13593 18220 18271 9881
"200076_s_at" 18259 20809 14348 18280 8075 6101
"200077_s_at" 8753 2723 4552 14834 10359 14006
"200078_s_at" 4246 16877 13631 14893 17937 6031
"200079_s_at" 17255 12987 15120 7998 17158 9418
"200080_s_at" 5305 2952 10958 5455 13057 13719
"200081_s_at" 9495 14468 11712 7162 7165 10439
"200082_s_at" 11592 13382 3933 16622 13048 20137
"200083_at" 6891 12841 14102 18353 18926 12119
"200084_at" 5494 14178 10820 15563 5933 5054
"200085_s_at" 3601 14839 14071 15982 10883 11572
