"inst_2944" "inst_3505" "inst_5506"
"1007_s_at" 10004 5385 2347
"1053_at" 5862 16573 16527
"117_at" 10567 9745 8092
"121_at" 12168 16299 21044
"1255_g_at" 18469 10588 9877
"1294_at" 8835 95 1979
"1316_at" 20963 19299 3110
"1320_at" 18890 8859 7892
"1405_i_at" 7851 1714 9962
"1431_at" 17245 1733 3316
"1438_at" 14043 18914 12677
"1487_at" 513 18694 14862
"1494_f_at" 15533 13190 19054
"1598_g_at" 12553 17596 5371
"160020_at" 2824 1711 2487
"1729_at" 21887 21140 16466
"1773_at" 1393 22244 21351
"177_at" 7597 10873 12781
"179_at" 21548 20795 389
"1861_at" 12655 17034 15204
"200000_s_at" 8014 18461 16940
"200001_at" 8721 19301 18050
"200002_at" 12643 15883 14013
"200003_s_at" 12971 16908 4753
"200004_at" 9074 6155 6090
"200005_at" 9416 16645 19694
"200006_at" 8279 4419 14421
"200007_at" 11428 2915 5506
"200008_s_at" 5765 6603 16316
"200009_at" 8680 7463 13880
"200010_at" 12810 7439 15706
"200011_s_at" 7352 17351 15865
"200012_x_at" 21185 14858 13493
"200013_at" 12559 5993 5071
"200014_s_at" 6265 5148 17928
"200015_s_at" 5488 7256 4921
"200016_x_at" 12504 5967 4055
"200017_at" 20992 7307 3956
"200018_at" 16044 6431 14193
"200019_s_at" 11584 17223 13421
"200020_at" 2424 7275 5467
"200021_at" 11466 9709 8071
"200022_at" 20964 16258 14318
"200023_s_at" 9696 14708 17538
"200024_at" 12593 7301 6145
"200025_s_at" 21226 7363 5749
"200026_at" 16260 14795 3869
"200027_at" 9627 2699 16098
"200028_s_at" 8482 15608 13255
"200029_at" 20976 6917 4828
"200030_s_at" 10909 14753 13395
"200031_s_at" 16021 14963 13260
"200032_s_at" 21001 14741 3297
"200033_at" 9190 6373 14241
"200034_s_at" 21216 5318 6107
"200035_at" 21596 20046 3138
"200036_s_at" 11786 6754 5236
"200037_s_at" 10549 4931 4359
"200038_s_at" 16224 7388 5318
"200039_s_at" 3832 5906 5826
"200040_at" 4301 3867 14566
"200041_s_at" 7712 17485 5969
"200042_at" 10550 7070 18233
"200043_at" 10113 17575 16757
"200044_at" 8589 15695 13524
"200045_at" 10202 18147 17782
"200046_at" 7566 14947 13175
"200047_s_at" 9147 4322 3706
