"inst_316" "inst_1420" "inst_2104" "inst_2267" "inst_5059" "inst_5478"
"1007_s_at" 5094 515 4167 19027 14794 17691
"1053_at" 8599 15915 19030 14434 17955 20099
"117_at" 1632 17981 5572 5591 9423 7700
"121_at" 9593 16358 13597 19677 3137 14248
"1255_g_at" 15670 7709 8749 7467 10705 7566
"1294_at" 7453 21123 8161 2527 9832 15618
"1316_at" 16875 593 8654 21982 3483 1256
"1320_at" 4474 14436 3160 430 16709 11448
"1405_i_at" 12563 3370 7308 3464 12027 13328
"1431_at" 9377 7759 20297 17749 1212 2101
"1438_at" 9303 13483 580 4045 19842 18089
"1487_at" 17243 20249 13147 18020 13226 21410
"1494_f_at" 15926 18975 14953 22262 14582 819
"1598_g_at" 7020 17533 3321 18119 6315 4979
"160020_at" 3168 15813 370 1884 3409 15965
"1729_at" 5748 18008 17704 20772 13302 21095
"1773_at" 1489 19592 18973 3871 20864 301
"177_at" 20284 4478 12017 7457 15322 538
"179_at" 8664 20792 21198 22047 19549 23
"1861_at" 10070 1669 18867 11595 13760 1910
"200000_s_at" 15395 19607 18845 17342 19255 20084
"200001_at" 9666 1456 18634 15677 15542 16486
"200002_at" 10643 19075 17426 10959 6552 14017
"200003_s_at" 7267 4445 13269 6705 8945 16564
"200004_at" 10674 18495 12888 13275 14403 16562
"200005_at" 8188 4112 12822 12667 5667 18802
"200006_at" 6069 3788 14094 11319 14600 14831
"200007_at" 15002 3503 14513 12646 4418 14036
"200008_s_at" 8492 3091 14596 12500 6668 4368
"200009_at" 4837 15712 2666 14594 6907 17341
"200010_at" 7527 19221 13604 11664 13416 17194
"200011_s_at" 7028 18352 17479 13269 13234 19068
"200012_x_at" 8535 15643 13723 3393 12698 14544
"200013_at" 16686 4844 13642 11816 16731 6438
"200014_s_at" 15953 15338 16885 10929 13575 16422
"200015_s_at" 17282 20861 18137 13796 19537 14767
"200016_x_at" 15758 18547 16459 13354 6939 14038
"200017_at" 5855 5283 4424 6532 18124 15939
"200018_at" 7836 4273 14110 6665 15715 17159
"200019_s_at" 7616 16770 16205 4506 17284 16825
"200020_at" 9797 17169 13194 11829 4872 14413
"200021_at" 8279 3822 15519 6548 9118 9047
"200022_at" 9281 17262 13485 6715 14592 14056
"200023_s_at" 18440 15842 15343 12809 6648 15813
"200024_at" 16001 3903 14025 3442 13532 19746
"200025_s_at" 8373 16106 13340 4192 6559 5496
"200026_at" 7524 3004 13750 6506 14028 14071
"200027_at" 7893 4620 13233 4523 15214 14644
"200028_s_at" 18883 17804 2875 15506 5302 15985
"200029_at" 15147 2942 3509 12036 14573 14982
"200030_s_at" 17756 16273 4152 4786 13224 14443
"200031_s_at" 15029 18135 14652 6556 9013 15151
