"inst_3084" "inst_4663" "inst_5258" "inst_5623" "inst_6461"
"1007_s_at" 18094 15267 2139 4086 4362
"1053_at" 10302 18640 17520 20449 21623
"117_at" 2546 16 1558 7185 8745
"121_at" 1546 4192 3680 16166 3704
"1255_g_at" 15281 8842 8085 7378 6957
"1294_at" 19239 11601 1348 19042 2620
"1316_at" 5344 3084 21499 18714 21833
"1320_at" 15259 231 19101 17446 3408
"1405_i_at" 9451 3159 10195 7956 8850
"1431_at" 9363 1954 20442 21790 346
"1438_at" 8897 5520 22260 17387 3139
"1487_at" 20001 17620 13288 20881 15626
"1494_f_at" 21322 338 2479 1814 20958
"1598_g_at" 22250 18025 18024 10664 20011
"160020_at" 3281 4680 1002 167 1555
"1729_at" 5108 15576 1788 19671 2582
"1773_at" 18170 19502 18645 3904 918
"177_at" 2158 21865 10822 6074 195
"179_at" 4744 4177 1374 11521 549
"1861_at" 20608 3896 13530 15613 4786
"200000_s_at" 7492 14723 17518 12777 15633
"200001_at" 9179 4386 12878 12740 13478
"200002_at" 9659 13432 11774 11767 17089
"200003_s_at" 13140 7492 6197 5749 5344
"200004_at" 7395 5634 12273 12723 15530
"200005_at" 10855 12732 14259 12989 12024
"200006_at" 18451 14627 12506 13408 14561
"200007_at" 3817 3918 11234 10813 14500
"200008_s_at" 5543 15362 18015 15325 16026
"200009_at" 7507 15768 12645 12945 13246
"200010_at" 18778 5524 4047 9981 12988
"200011_s_at" 17964 12260 17282 13211 12770
"200012_x_at" 17475 3855 3448 3477 4548
"200013_at" 17922 12721 12599 13196 14960
"200014_s_at" 10310 16309 15800 12755 15276
"200015_s_at" 11063 17251 15936 18423 19204
"200016_x_at" 18242 12729 3798 10938 12153
"200017_at" 13253 12512 6383 5861 13142
"200018_at" 13240 7571 10653 5854 4471
"200019_s_at" 9733 5121 14347 11847 5733
"200020_at" 7475 12959 13446 15939 15063
"200021_at" 19432 7680 6580 5995 7602
"200022_at" 10685 4779 3945 5769 3436
"200023_s_at" 7113 14273 13853 10676 13622
"200024_at" 17914 3913 4052 11725 12295
"200025_s_at" 10813 11801 4068 9918 13274
"200026_at" 13372 4664 3767 5999 12543
"200027_at" 10626 12837 10628 10201 12763
"200028_s_at" 7321 12682 14660 16550 5532
"200029_at" 18286 12340 10913 2445 5564
"200030_s_at" 9056 5483 3306 10274 3855
"200031_s_at" 13232 7561 6349 5846 4782
"200032_s_at" 13256 12938 6389 5866 5342
"200033_at" 8268 13360 11960 14661 15145
"200034_s_at" 18249 4296 2709 11684 14401
"200035_at" 19824 15502 20453 17677 14823
"200036_s_at" 10423 13441 13489 11418 15367
"200037_s_at" 19624 18243 12876 12558 12853
"200038_s_at" 13353 11691 3959 5972 5276
"200039_s_at" 9767 12123 14807 12379 15249
"200040_at" 9248 14406 15074 13946 15511
"200041_s_at" 9611 15668 15106 14763 14234
"200042_at" 7295 13113 16893 10933 4617
"200043_at" 2513 11621 3106 13844 2094
"200044_at" 5918 19323 15409 13819 13879
"200045_at" 7672 12270 15518 14623 15362
"200046_at" 10280 4318 12979 14555 12439
"200047_s_at" 9850 17618 13369 13465 13239
"200048_s_at" 10233 16823 12621 12429 17440
"200049_at" 11061 11881 3000 12095 12096
"200050_at" 18220 14577 18830 14225 1674
"200051_at" 8831 18231 20575 18330 13282
"200052_s_at" 18409 13292 17358 16800 16466
"200053_at" 7034 20564 20704 13954 19691
"200054_at" 9982 17490 17975 12296 16955
"200055_at" 9952 14937 20941 10186 14969
"200056_s_at" 18855 17913 19698 21011 16738
"200057_s_at" 7530 12334 11192 11512 4093
"200058_s_at" 8906 13541 12510 14808 18291
"200059_s_at" 8324 13175 11212 12219 12121
"200060_s_at" 18694 16840 12890 12203 15399
"200061_s_at" 13230 7560 6346 5844 17015
"200062_s_at" 13119 7476 6177 5734 7439
"200063_s_at" 19103 11853 6449 5900 13387
"200064_at" 4889 4461 10631 13269 4667
"200065_s_at" 6773 4996 15465 14581 12562
"200066_at" 6856 3980 19741 14949 20349
"200067_x_at" 10496 16120 13514 12532 13003
"200068_s_at" 6077 11938 10796 12400 16734
"200069_at" 6064 13940 13682 14521 4498
"200070_at" 19152 12387 1769 13748 18300
"200071_at" 6209 16774 11710 16168 17883
"200072_s_at" 8920 16868 16506 16890 14671
"200073_s_at" 17523 18271 13877 14767 16611
"200074_s_at" 10157 12805 12139 13322 12897
"200075_s_at" 6687 15701 19370 20022 5232
"200076_s_at" 2881 16194 13750 16019 12600
"200077_s_at" 9360 4473 3737 10522 12985
"200078_s_at" 5801 12005 18714 16353 12949
"200079_s_at" 9123 14355 14043 13727 4835
"200080_s_at" 19032 4913 6443 5894 12415
"200081_s_at" 17777 4766 3124 11794 12975
"200082_s_at" 10237 5183 11668 10833 3976
"200083_at" 3309 13667 12575 14058 14142
"200084_at" 8739 13180 15069 15059 12641
"200085_s_at" 8753 11612 14452 16120 14177
"200086_s_at" 10589 14769 13127 14170 12406
"200087_s_at" 6320 12434 3966 14759 16615
"200088_x_at" 13132 7486 6191 5745 4263
"200089_s_at" 18723 17835 3882 10690 18476
"200090_at" 7555 16910 12289 10004 14088
"200091_s_at" 18724 12165 11915 10546 16537
"200092_s_at" 9397 15564 6465 5912 14062
"200093_s_at" 19051 4028 11299 13115 17898
"200094_s_at" 10545 13774 12269 2384 17329
"200095_x_at" 13359 7670 6562 5980 7593
"200096_s_at" 7394 18891 3826 20983 4173
"200097_s_at" 18090 13585 12080 13827 5107
"200098_s_at" 10763 18623 14228 14678 16880
"200099_s_at" 13301 12142 6473 5916 7551
"200593_s_at" 3053 19275 18939 16360 20050
"200594_x_at" 7939 13235 4112 11273 13808
"200595_s_at" 6456 20137 16425 15674 16377
"200596_s_at" 10059 17754 14940 15175 17748
"200597_at" 9270 3906 18227 16347 1750
"200598_s_at" 6331 12660 19311 14752 12716
"200599_s_at" 7675 18471 15777 18674 17019
"200600_at" 10010 11447 6014 1137 12830
"200601_at" 10177 21011 3648 14831 20805
"200602_at" 5877 3445 19916 16740 12587
"200603_at" 9088 18903 12149 16600 16950
"200604_s_at" 2654 17257 15303 19621 5527
"200605_s_at" 7399 18337 11211 16345 13324
"200606_at" 20669 14410 2910 13740 3776
"200607_s_at" 10023 17568 19046 16131 12177
"200608_s_at" 17463 15352 11559 17170 18248
"200609_s_at" 17540 5540 12858 10334 2744
"200610_s_at" 18178 16672 13739 14955 15310
"200611_s_at" 8160 15897 11319 11264 16715
"200612_s_at" 5410 19514 21159 3844 18651
"200613_at" 10182 12423 12213 12045 15637
"200614_at" 4499 5199 3944 10831 14320
"200615_s_at" 5886 4875 12336 10417 17129
"200616_s_at" 10216 16324 19810 15312 14923
"200617_at" 6639 14007 18170 17946 17485
"200618_at" 3456 5129 19597 17106 12933
"200619_at" 8300 13139 13574 19565 16865
"200620_at" 7437 11401 16441 12314 4156
"200621_at" 3149 13212 2840 2586 13108
"200622_x_at" 6647 17348 19730 15852 14632
"200623_s_at" 4307 14188 18731 18351 18759
